ax,ay,az,gx,gy,gz
-0.14,0.01,1.07,-30.61,-5.6,4.1
-0.15,0.02,1.05,-28.45,-8.05,4.97
-0.15,0.03,1.05,-26.07,-10.69,5.72
-0.15,0.03,1.05,-23.66,-13.5,6.4
-0.15,0.03,1.05,-21.45,-16.35,6.98
-0.15,0.03,1.05,-21.45,-16.35,6.98
-0.14,0.05,1.04,-19.47,-19.13,7.32
-0.13,0.06,1.04,-17.73,-21.7,7.34
-0.11,0.07,1.04,-16.25,-23.9,7.08
-0.1,0.07,1.05,-15.16,-25.71,6.67
-0.09,0.08,1.05,-14.49,-27.19,6.2
-0.09,0.08,1.05,-14.49,-27.19,6.2
-0.09,0.08,1.05,-14.34,-28.14,5.8
-0.09,0.09,1.04,-14.58,-28.6,5.53
-0.1,0.08,1.02,-15.1,-28.77,5.39
-0.1,0.08,1.02,-15.81,-28.89,5.29
-0.1,0.07,1.01,-16.63,-29.08,5.14
-0.1,0.07,1.01,-16.63,-29.08,5.14
-0.09,0.06,0.99,-17.45,-29.37,4.95
-0.08,0.05,0.98,-18.22,-29.67,4.73
-0.07,0.04,0.96,-18.86,-29.87,4.49
-0.06,0.04,0.95,-19.34,-29.97,4.2
-0.06,0.03,0.94,-19.75,-30.04,3.79
-0.06,0.03,0.94,-19.75,-30.04,3.79
-0.04,0.03,0.93,-20.07,-30.05,3.34
-0.03,0.02,0.9,-20.29,-29.82,2.84
-0.02,0.01,0.89,-20.38,-29.33,2.34
-0.01,0.01,0.88,-20.31,-28.6,1.89
0.01,0.0,0.87,-20.01,-27.62,1.5
0.01,0.0,0.87,-20.01,-27.62,1.5
0.02,-0.0,0.86,-19.52,-26.31,1.28
0.02,0.0,0.86,-18.91,-24.71,1.3
0.02,-0.0,0.87,-18.28,-22.89,1.58
0.02,-0.0,0.87,-17.69,-20.91,2.14
0.02,-0.01,0.87,-17.21,-18.81,2.92
0.02,-0.01,0.87,-17.21,-18.81,2.92
0.01,-0.02,0.87,-16.8,-16.57,3.78
0.01,-0.03,0.86,-16.28,-14.21,4.61
0.0,-0.04,0.86,-15.53,-11.83,5.33
0.0,-0.05,0.86,-14.47,-9.45,5.98
0.01,-0.06,0.86,-13.14,-7.13,6.58
0.01,-0.06,0.86,-13.14,-7.13,6.58
0.01,-0.06,0.86,-11.54,-4.79,7.12
0.01,-0.07,0.87,-9.66,-2.44,7.68
-0.01,-0.07,0.87,-7.66,-0.13,8.24
-0.02,-0.07,0.88,-5.61,2.04,8.72
