ax,ay,az,gx,gy,gz
0.05,-0.63,0.77,-2.25,-2.12,-0.57
0.06,-0.62,0.77,-1.79,-3.06,-0.5
0.06,-0.62,0.77,-1.79,-3.06,-0.5
0.06,-0.62,0.77,-1.47,-3.71,-0.37
0.07,-0.61,0.77,-1.38,-4.03,-0.22
0.08,-0.62,0.77,-1.51,-4.02,-0.05
0.08,-0.63,0.76,-1.83,-3.66,0.21
0.07,-0.63,0.76,-2.24,-3.08,0.52
0.07,-0.63,0.76,-2.24,-3.08,0.52
0.07,-0.63,0.75,-2.63,-2.39,0.81
0.07,-0.63,0.75,-2.96,-1.7,1.03
0.06,-0.63,0.76,-3.31,-1.04,1.15
0.06,-0.63,0.76,-3.69,-0.54,1.2
0.06,-0.64,0.75,-3.99,-0.29,1.27
0.06,-0.64,0.75,-3.99,-0.29,1.27
0.05,-0.64,0.76,-4.1,-0.28,1.32
0.06,-0.65,0.76,-4.06,-0.52,1.35
0.06,-0.65,0.77,-3.92,-0.98,1.4
0.07,-0.66,0.77,-3.71,-1.48,1.46
0.06,-0.67,0.76,-3.35,-1.98,1.5
0.06,-0.67,0.76,-3.35,-1.98,1.5
0.07,-0.67,0.76,-2.74,-2.51,1.5
0.07,-0.67,0.76,-1.9,-3.01,1.49
0.06,-0.66,0.76,-0.93,-3.49,1.39
0.06,-0.65,0.76,0.02,-3.97,1.2
0.06,-0.64,0.77,0.77,-4.46,0.95
0.06,-0.64,0.77,0.77,-4.46,0.95
0.07,-0.63,0.77,1.28,-4.85,0.7
0.06,-0.62,0.76,1.51,-5.08,0.44
0.05,-0.61,0.76,1.55,-5.28,0.18
0.05,-0.61,0.76,1.38,-5.37,-0.17
0.06,-0.61,0.75,1.03,-5.4,-0.66
0.06,-0.61,0.75,1.03,-5.4,-0.66
0.07,-0.62,0.74,0.51,-5.37,-1.12
0.07,-0.63,0.74,-0.01,-5.31,-1.4
0.07,-0.63,0.73,-0.38,-5.22,-1.55
0.06,-0.63,0.73,-0.56,-5.11,-1.64
0.05,-0.63,0.72,-0.52,-5.06,-1.68
0.05,-0.63,0.72,-0.52,-5.06,-1.68
0.05,-0.63,0.72,-0.3,-5.05,-1.72
0.05,-0.62,0.72,0.06,-5.07,-1.77
0.05,-0.61,0.71,0.51,-5.17,-1.7
0.05,-0.61,0.72,1.02,-5.37,-1.53
0.05,-0.61,0.72,1.45,-5.64,-1.28
0.05,-0.61,0.72,1.45,-5.64,-1.28
0.06,-0.61,0.71,1.74,-5.88,-1.01
0.06,-0.61,0.7,1.96,-6.08,-0.78
0.07,-0.62,0.7,2.23,-6.14,-0.58
0.08,-0.62,0.7,2.57,-6.06,-0.41
0.08,-0.61,0.7,2.98,-5.82,-0.2
0.08,-0.61,0.7,2.98,-5.82,-0.2
0.08,-0.6,0.71,3.34,-5.4,-0.03
0.08,-0.61,0.71,3.49,-4.79,0.08
0.1,-0.63,0.68,3.73,-4.07,0.16
0.1,-0.58,0.71,4.4,-3.23,0.94
0.05,-0.54,0.76,4.19,-2.49,1.87
0.05,-0.54,0.76,4.19,-2.49,1.87
0.07,-0.59,0.71,3.38,-1.54,1.07
0.09,-0.64,0.69,2.99,-0.7,0.58
0.09,-0.64,0.72,2.83,-0.16,0.95
0.09,-0.6,0.74,2.79,0.39,1.63
0.09,-0.6,0.74,2.72,0.96,2.1
0.09,-0.6,0.74,2.72,0.96,2.1
0.06,-0.58,0.76,2.29,1.12,3.04
0.05,-0.6,0.75,1.41,1.1,3.47
0.07,-0.63,0.72,0.79,0.98,3.4
0.08,-0.64,0.74,0.61,0.59,3.55
0.08,-0.63,0.77,0.67,0.12,4.04
0.08,-0.63,0.77,0.67,0.12,4.04
0.07,-0.63,0.78,0.61,-0.23,4.48
0.08,-0.65,0.79,0.16,-0.51,4.74
0.08,-0.67,0.78,-0.66,-0.74,4.9
0.07,-0.7,0.76,-1.67,-0.99,4.93
0.08,-0.72,0.75,-2.59,-1.37,4.74
0.08,-0.72,0.75,-2.59,-1.37,4.74
0.09,-0.74,0.75,-3.32,-1.84,4.52
0.11,-0.76,0.76,-4.21,-2.37,4.3
0.11,-0.78,0.75,-5.58,-2.91,3.97
0.12,-0.82,0.72,-7.36,-3.35,3.44
0.12,-0.87,0.69,-9.43,-3.83,2.87
0.12,-0.87,0.69,-9.43,-3.83,2.87
0.11,-0.91,0.67,-11.73,-4.38,2.37
0.1,-0.96,0.63,-14.12,-5.11,1.82
0.1,-1.0,0.59,-16.41,-6.03,1.18
0.11,-1.05,0.54,-18.22,-7.09,0.36
0.13,-1.11,0.52,-19.54,-8.29,-0.8
0.13,-1.11,0.52,-19.54,-8.29,-0.8
0.15,-1.15,0.51,-20.33,-9.69,-2.23
0.15,-1.18,0.48,-20.63,-10.76,-4.0
0.15,-1.19,0.47,-20.52,-11.79,-6.27
0.16,-1.19,0.44,-20.29,-12.55,-9.1
0.16,-1.18,0.42,-20.13,-12.64,-12.39
0.16,-1.18,0.42,-20.13,-12.64,-12.39
0.17,-1.19,0.41,-20.34,-12.73,-16.04
0.21,-1.21,0.39,-21.28,-13.12,-19.9
0.25,-1.23,0.37,-23.12,-13.53,-23.78
0.29,-1.26,0.34,-25.77,-13.82,-27.46
