ax,ay,az,gx,gy,gz
0.01,0.15,1.04,-1.9,2.27,-1.0
0.01,0.16,1.04,-2.27,1.86,-1.0
0.01,0.16,1.04,-2.66,1.32,-1.06
0.02,0.15,1.04,-3.05,0.67,-1.13
0.03,0.15,1.03,-3.41,0.02,-1.15
0.03,0.15,1.03,-3.41,0.02,-1.15
0.04,0.15,1.03,-3.66,-0.56,-1.12
0.04,0.14,1.03,-3.75,-0.99,-1.03
0.04,0.14,1.03,-3.7,-1.27,-0.82
0.04,0.14,1.02,-3.47,-1.42,-0.59
0.04,0.13,1.03,-3.08,-1.45,-0.36
0.04,0.13,1.03,-3.08,-1.45,-0.36
0.03,0.14,1.03,-2.63,-1.4,-0.18
0.03,0.14,1.03,-2.12,-1.33,-0.06
0.03,0.14,1.03,-1.6,-1.24,0.03
0.03,0.14,1.03,-1.11,-1.26,0.05
0.03,0.14,1.03,-0.79,-1.37,0.09
0.03,0.14,1.03,-0.79,-1.37,0.09
0.03,0.15,1.03,-0.68,-1.66,0.15
0.03,0.14,1.02,-0.73,-2.0,0.18
0.04,0.15,1.02,-0.85,-2.33,0.14
0.04,0.15,1.02,-0.99,-2.63,0.04
0.04,0.15,1.02,-1.15,-2.79,-0.07
0.04,0.15,1.02,-1.15,-2.79,-0.07
0.05,0.15,1.02,-1.36,-2.8,-0.2
0.05,0.15,1.02,-1.66,-2.65,-0.29
0.05,0.14,1.02,-2.01,-2.33,-0.32
0.05,0.14,1.03,-2.35,-1.91,-0.3
0.04,0.14,1.03,-2.69,-1.42,-0.28
0.04,0.14,1.03,-2.69,-1.42,-0.28
0.03,0.13,1.03,-2.98,-0.97,-0.24
0.02,0.13,1.02,-3.17,-0.66,-0.17
0.02,0.13,1.02,-3.26,-0.53,-0.16
0.03,0.13,1.02,-3.22,-0.57,-0.2
0.03,0.13,1.01,-3.08,-0.74,-0.3
0.03,0.13,1.01,-3.08,-0.74,-0.3
0.04,0.13,1.01,-2.87,-0.97,-0.44
0.05,0.14,1.0,-2.56,-1.17,-0.58
0.06,0.14,1.0,-2.14,-1.21,-0.68
0.07,0.15,1.0,-1.65,-1.09,-0.75
0.07,0.16,1.01,-1.18,-0.85,-0.71
0.07,0.16,1.01,-1.18,-0.85,-0.71
0.06,0.16,1.01,-0.86,-0.49,-0.55
0.06,0.17,1.02,-0.74,-0.08,-0.33
0.05,0.16,1.02,-0.86,0.3,-0.18
0.05,0.16,1.03,-1.2,0.6,-0.07
0.05,0.14,1.03,-1.69,0.81,0.06
0.05,0.14,1.03,-1.69,0.81,0.06
0.05,0.14,1.03,-2.21,0.98,0.17
0.04,0.13,1.02,-2.57,1.17,0.13
0.05,0.13,1.02,-2.62,1.47,-0.08
0.05,0.13,1.03,-2.37,1.76,-0.28
0.05,0.14,1.03,-2.03,1.98,-0.39
0.05,0.14,1.03,-2.03,1.98,-0.39
0.04,0.15,1.03,-1.75,2.08,-0.47
0.04,0.15,1.03,-1.53,1.95,-0.47
0.05,0.16,1.03,-1.4,1.63,-0.33
0.04,0.16,1.03,-1.44,1.15,-0.06
0.04,0.16,1.04,-1.64,0.57,0.24
0.04,0.16,1.04,-1.64,0.57,0.24
0.04,0.16,1.04,-1.94,0.04,0.47
0.05,0.15,1.04,-2.24,-0.38,0.61
0.05,0.15,1.04,-2.47,-0.65,0.7
0.04,0.15,1.04,-2.59,-0.78,0.75
0.04,0.15,1.04,-2.58,-0.7,0.7
0.04,0.15,1.04,-2.58,-0.7,0.7
0.03,0.16,1.04,-2.5,-0.52,0.54
0.03,0.16,1.04,-2.44,-0.37,0.34
0.03,0.16,1.04,-2.5,-0.31,0.18
0.03,0.16,1.03,-2.73,-0.47,0.05
0.03,0.16,1.02,-3.05,-0.85,0.02
0.03,0.16,1.02,-3.05,-0.85,0.02
0.04,0.16,1.01,-3.33,-1.33,0.12
0.04,0.15,1.01,-3.52,-1.94,0.4
0.04,0.15,1.01,-3.56,-2.57,0.74
0.05,0.14,1.01,-3.46,-3.12,1.12
0.06,0.13,1.01,-3.18,-3.48,1.49
0.06,0.13,1.01,-3.18,-3.48,1.49
0.06,0.13,1.01,-2.73,-3.55,1.83
0.06,0.13,1.01,-2.05,-3.31,2.12
0.05,0.13,1.02,-1.19,-2.86,2.35
0.04,0.13,1.02,-0.29,-2.31,2.51
0.03,0.14,1.02,0.49,-1.78,2.56
0.03,0.14,1.02,0.49,-1.78,2.56
0.03,0.14,1.02,1.04,-1.37,2.47
0.03,0.15,1.02,1.32,-1.14,2.32
0.03,0.16,1.03,1.36,-1.05,2.09
