ax,ay,az,gx,gy,gz
0.02,0.08,1.05,13.99,2.31,-2.73
0.02,0.08,1.05,13.99,2.31,-2.73
0.0,0.09,1.06,12.59,3.19,-3.1
-0.01,0.12,1.06,11.11,3.73,-3.66
-0.01,0.14,1.07,9.27,3.79,-4.31
-0.0,0.15,1.08,6.9,3.35,-5.01
-0.01,0.16,1.08,3.97,2.51,-5.61
-0.01,0.16,1.08,3.97,2.51,-5.61
-0.02,0.17,1.09,0.34,1.17,-6.17
-0.02,0.16,1.09,-4.01,-0.63,-6.92
-0.0,0.15,1.11,-9.03,-2.8,-7.77
0.0,0.14,1.11,-14.63,-5.04,-8.58
0.01,0.12,1.11,-20.72,-7.12,-9.5
0.01,0.12,1.11,-20.72,-7.12,-9.5
0.02,0.08,1.09,-27.15,-9.01,-10.69
0.04,0.04,1.06,-33.52,-10.58,-12.03
0.07,-0.0,1.03,-39.19,-11.69,-13.34
0.1,-0.04,1.0,-43.56,-12.26,-14.4
0.12,-0.07,0.97,-46.33,-12.2,-15.16
0.12,-0.07,0.97,-46.33,-12.2,-15.16
0.13,-0.1,0.95,-47.41,-11.62,-15.52
0.13,-0.12,0.92,-46.78,-10.62,-15.41
0.14,-0.14,0.91,-44.5,-9.25,-14.85
0.14,-0.15,0.89,-40.46,-7.6,-13.91
0.15,-0.15,0.87,-34.6,-5.67,-12.58
0.15,-0.15,0.87,-34.6,-5.67,-12.58
0.15,-0.14,0.86,-27.12,-3.51,-10.91
0.14,-0.12,0.88,-18.27,-1.1,-8.99
0.12,-0.09,0.91,-8.64,1.53,-7.01
0.1,-0.05,0.94,1.01,4.21,-5.08
0.07,-0.02,0.97,10.02,6.86,-3.29
0.07,-0.02,0.97,10.02,6.86,-3.29
0.05,0.02,1.0,17.97,9.37,-1.78
0.03,0.05,1.04,24.53,11.64,-0.54
0.01,0.08,1.06,29.33,13.45,0.4
-0.02,0.11,1.08,32.06,14.62,1.04
-0.04,0.13,1.1,32.68,15.12,1.28
-0.04,0.13,1.1,32.68,15.12,1.28
-0.05,0.14,1.1,31.32,14.87,1.12
-0.04,0.13,1.11,28.18,13.93,0.74
-0.03,0.12,1.1,23.58,12.58,0.29
-0.03,0.1,1.09,18.16,11.04,-0.16
-0.02,0.08,1.07,12.49,9.4,-0.56
-0.02,0.08,1.07,12.49,9.4,-0.56
-0.01,0.05,1.06,6.96,7.65,-0.87
-0.01,0.03,1.04,1.81,5.86,-1.03
-0.01,0.01,1.02,-2.69,3.99,-1.11
-0.01,-0.01,1.0,-6.39,2.0,-1.1
-0.0,-0.02,0.99,-9.16,-0.03,-0.99
-0.0,-0.02,0.99,-9.16,-0.03,-0.99
0.0,-0.04,0.97,-10.84,-2.04,-0.76
0.01,-0.05,0.95,-11.33,-3.94,-0.47
0.02,-0.05,0.94,-10.65,-5.63,-0.22
0.03,-0.05,0.94,-8.84,-7.03,-0.06
0.04,-0.04,0.94,-6.07,-8.05,0.01
0.04,-0.04,0.94,-6.07,-8.05,0.01
0.06,-0.03,0.94,-2.67,-8.69,0.07
0.06,-0.01,0.95,0.94,-9.01,0.13
0.09,-0.01,0.96,4.43,-8.99,-0.01
0.08,0.02,0.97,7.6,-8.43,0.41
0.06,0.05,0.99,10.0,-7.53,1.03
0.06,0.05,0.99,10.0,-7.53,1.03
0.06,0.06,0.98,11.62,-6.42,0.91
0.07,0.06,0.97,12.96,-5.16,0.31
0.07,0.06,0.98,13.88,-3.74,-0.58
0.08,0.06,0.99,14.3,-2.19,-1.38
0.07,0.08,0.99,14.33,-0.58,-1.58
0.07,0.08,0.99,14.33,-0.58,-1.58
0.05,0.09,1.0,13.95,0.9,-1.42
0.04,0.09,1.0,13.16,2.05,-1.4
0.04,0.08,1.01,12.01,2.79,-1.46
0.04,0.08,1.03,10.47,3.1,-1.44
0.04,0.07,1.03,8.45,2.95,-1.41
0.04,0.07,1.03,8.45,2.95,-1.41
0.04,0.06,1.03,6.16,2.39,-1.32
0.05,0.05,1.02,3.89,1.61,-1.12
0.06,0.04,1.01,1.74,0.73,-0.87
0.07,0.03,1.01,-0.18,-0.07,-0.71
0.07,0.03,1.0,-1.79,-0.69,-0.74
0.07,0.03,1.0,-1.79,-0.69,-0.74
0.08,0.02,0.99,-2.98,-1.0,-0.91
0.08,0.01,0.99,-3.6,-0.9,-1.26
0.1,0.01,0.99,-3.56,-0.36,-1.75
0.1,0.01,0.99,-2.81,0.71,-2.25
0.1,0.02,1.0,-1.52,2.29,-2.66
0.1,0.02,1.0,-1.52,2.29,-2.66
0.08,0.04,1.01,0.07,4.18,-2.99
0.07,0.06,1.02,1.72,6.18,-3.29
0.05,0.07,1.03,3.23,8.03,-3.54
0.04,0.08,1.03,4.48,9.53,-3.68
0.03,0.09,1.03,5.45,10.6,-3.72
0.03,0.09,1.03,5.45,10.6,-3.72
0.03,0.1,1.04,6.19,11.17,-3.64
0.02,0.1,1.04,6.65,11.17,-3.33
0.01,0.11,1.04,6.67,10.65,-2.88
-0.0,0.12,1.05,6.23,9.66,-2.39
-0.01,0.12,1.05,5.38,8.33,-2.0
-0.01,0.12,1.05,5.38,8.33,-2.0
-0.01,0.12,1.04,4.26,6.82,-1.67
-0.0,0.12,1.04,3.11,5.35,-1.41
0.01,0.13,1.04,1.99,4.02,-1.25
0.01,0.13,1.04,0.83,2.87,-1.12
0.03,0.14,1.03,-0.57,1.81,-0.95
0.03,0.14,1.03,-0.57,1.81,-0.95
0.04,0.13,1.03,-2.24,0.9,-0.69
0.06,0.12,1.01,-4.08,0.15,-0.32
0.07,0.1,1.0,-5.94,-0.4,0.2
0.08,0.08,0.99,-7.54,-0.69,0.81
0.09,0.06,0.97,-8.61,-0.72,1.49
0.09,0.06,0.97,-8.61,-0.72,1.49
0.09,0.04,0.96,-9.03,-0.51,2.19
0.1,0.04,0.97,-8.86,-0.13,3.2
0.09,0.05,0.97,-8.32,0.25,4.44
0.09,0.04,0.96,-7.46,0.51,5.59
0.08,0.03,0.95,-6.13,0.66,6.6
0.08,0.03,0.95,-6.13,0.66,6.6
0.09,0.01,0.96,-4.32,0.74,7.51
0.08,0.01,0.96,-2.07,0.73,8.66
0.08,0.01,0.97,0.53,0.64,10.05
0.07,0.02,0.99,3.23,0.42,11.31
0.07,0.03,1.0,5.78,0.08,12.4
0.07,0.03,1.0,5.78,0.08,12.4
0.07,0.03,1.02,7.86,-0.43,13.36
0.07,0.04,1.03,9.23,-1.07,14.06
