ax,ay,az,gx,gy,gz
0.03,0.09,1.01,-2.48,-0.61,1.02
0.03,0.09,1.01,-2.48,-0.61,1.02
0.04,0.09,1.01,-2.29,-0.67,1.03
0.04,0.09,1.02,-2.11,-0.86,1.13
0.05,0.09,1.02,-1.98,-1.1,1.35
0.05,0.1,1.02,-1.92,-1.26,1.6
0.04,0.1,1.02,-1.88,-1.26,1.8
0.04,0.1,1.02,-1.88,-1.26,1.8
0.04,0.1,1.02,-1.86,-1.18,1.91
0.04,0.09,1.02,-1.92,-1.13,1.97
0.04,0.09,1.02,-2.08,-1.07,2.08
0.04,0.09,1.02,-2.34,-1.01,2.25
0.04,0.08,1.02,-2.61,-0.98,2.4
0.04,0.08,1.02,-2.61,-0.98,2.4
0.05,0.08,1.02,-2.88,-0.96,2.52
0.04,0.07,1.02,-3.09,-0.98,2.68
0.04,0.07,1.02,-3.18,-1.03,2.79
0.04,0.07,1.02,-3.13,-1.08,2.74
0.04,0.07,1.02,-2.95,-1.11,2.58
0.04,0.07,1.02,-2.95,-1.11,2.58
0.05,0.07,1.02,-2.71,-1.15,2.38
0.05,0.08,1.02,-2.47,-1.14,2.19
0.05,0.08,1.02,-2.24,-1.08,2.05
0.05,0.08,1.02,-2.06,-1.03,1.94
0.05,0.08,1.02,-1.96,-0.98,1.86
0.05,0.08,1.02,-1.96,-0.98,1.86
0.05,0.08,1.03,-1.95,-0.97,1.86
0.04,0.09,1.03,-1.98,-0.95,1.92
0.04,0.09,1.03,-1.99,-0.86,1.96
0.03,0.09,1.04,-2.01,-0.75,1.92
0.03,0.09,1.05,-2.08,-0.65,1.9
0.03,0.09,1.05,-2.08,-0.65,1.9
0.03,0.09,1.05,-2.27,-0.62,1.89
0.03,0.09,1.05,-2.57,-0.66,1.9
0.03,0.09,1.05,-2.92,-0.78,1.88
0.03,0.08,1.04,-3.25,-1.0,1.84
0.03,0.08,1.04,-3.55,-1.3,1.83
0.03,0.08,1.04,-3.55,-1.3,1.83
0.03,0.08,1.03,-3.81,-1.7,1.83
0.03,0.08,1.03,-3.99,-2.17,1.84
0.04,0.08,1.03,-4.11,-2.62,1.86
0.04,0.08,1.03,-4.14,-3.07,1.89
0.04,0.08,1.03,-4.09,-3.44,1.89
0.04,0.08,1.03,-4.09,-3.44,1.89
0.05,0.08,1.03,-3.95,-3.65,1.91
0.04,0.08,1.03,-3.79,-3.71,1.93
0.04,0.08,1.03,-3.65,-3.72,1.92
0.05,0.08,1.03,-3.59,-3.67,1.88
0.05,0.07,1.03,-3.61,-3.62,1.83
0.05,0.07,1.03,-3.61,-3.62,1.83
0.05,0.07,1.03,-3.62,-3.54,1.77
0.05,0.06,1.02,-3.53,-3.42,1.69
0.04,0.06,1.01,-3.35,-3.3,1.56
0.04,0.06,1.01,-3.0,-3.18,1.39
0.05,0.07,1.0,-2.54,-3.11,1.17
0.05,0.07,1.0,-2.54,-3.11,1.17
0.05,0.08,1.01,-2.04,-2.99,0.92
0.05,0.09,1.01,-1.56,-2.83,0.67
0.05,0.09,1.01,-1.19,-2.59,0.49
0.05,0.09,1.01,-1.01,-2.44,0.48
0.05,0.1,1.0,-1.07,-2.4,0.63
0.05,0.1,1.0,-1.07,-2.4,0.63
0.06,0.09,1.0,-1.39,-2.47,0.91
0.06,0.08,1.0,-1.89,-2.68,1.27
0.05,0.07,1.0,-2.49,-2.91,1.66
0.06,0.06,0.99,-2.98,-3.11,1.99
0.06,0.05,0.99,-3.25,-3.18,2.2
0.06,0.05,0.99,-3.25,-3.18,2.2
0.06,0.05,0.99,-3.27,-3.07,2.28
0.06,0.05,0.99,-3.05,-2.71,2.24
0.06,0.04,0.99,-2.61,-2.13,2.07
0.06,0.05,0.99,-2.05,-1.41,1.76
0.07,0.05,0.99,-1.44,-0.61,1.39
0.07,0.05,0.99,-1.44,-0.61,1.39
0.06,0.05,1.0,-0.83,0.24,1.03
0.06,0.06,1.0,-0.28,1.08,0.76
0.05,0.07,1.01,0.15,1.82,0.56
0.04,0.08,1.01,0.43,2.43,0.42
0.04,0.09,1.03,0.49,2.85,0.29
0.04,0.09,1.03,0.49,2.85,0.29
0.04,0.09,1.04,0.32,3.14,0.15
0.03,0.09,1.04,-0.05,3.36,-0.01
0.03,0.08,1.04,-0.49,3.52,-0.18
0.03,0.08,1.04,-0.96,3.62,-0.35
0.03,0.08,1.04,-1.43,3.58,-0.48
0.03,0.08,1.04,-1.43,3.58,-0.48
0.03,0.08,1.03,-1.79,3.36,-0.55
0.03,0.08,1.03,-2.04,3.0,-0.55
0.03,0.08,1.03,-2.18,2.46,-0.48
0.03,0.08,1.02,-2.23,1.82,-0.38
0.03,0.08,1.02,-2.21,1.11,-0.3
0.04,0.08,1.02,-2.21,1.11,-0.3
0.05,0.08,1.03,-2.15,0.48,-0.2
0.06,0.09,1.02,-2.01,0.02,-0.1
0.06,0.09,1.02,-1.81,-0.22,0.01
0.06,0.09,1.02,-1.6,-0.23,0.11
0.06,0.09,1.02,-1.4,-0.02,0.19
0.06,0.09,1.02,-1.4,-0.02,0.19
0.06,0.09,1.03,-1.26,0.31,0.24
0.06,0.09,1.03,-1.21,0.7,0.24
0.06,0.08,1.02,-1.25,1.11,0.22
0.05,0.08,1.02,-1.23,1.55,0.25
0.05,0.08,1.02,-1.23,1.55,0.25
0.05,0.08,1.02,-1.08,1.91,0.31
0.04,0.08,1.02,-0.79,2.15,0.41
0.04,0.09,1.02,-0.45,2.22,0.52
0.04,0.09,1.02,-0.19,2.08,0.66
0.04,0.09,1.02,-0.07,1.78,0.8
0.04,0.09,1.02,-0.07,1.78,0.8
0.05,0.1,1.03,-0.08,1.37,0.92
0.06,0.1,1.03,-0.18,1.07,1.05
0.06,0.1,1.03,-0.33,0.92,1.22
0.06,0.1,1.03,-0.5,1.0,1.42
0.05,0.1,1.03,-0.72,1.2,1.58
0.05,0.1,1.03,-0.72,1.2,1.58
0.05,0.09,1.03,-1.04,1.45,1.75
0.04,0.09,1.03,-1.47,1.64,1.96
0.04,0.08,1.03,-1.95,1.68,2.22
0.04,0.07,1.02,-2.43,1.57,2.47
0.04,0.07,1.02,-2.79,1.34,2.66
0.04,0.07,1.02,-2.79,1.34,2.66
0.05,0.06,1.02,-2.9,1.1,2.77
0.05,0.07,1.02,-2.79,0.89,2.85
0.06,0.07,1.02,-2.56,0.82,2.92
0.06,0.07,1.03,-2.28,0.89,2.98
0.06,0.07,1.03,-2.08,1.08,3.05
0.06,0.07,1.03,-2.08,1.08,3.05
0.06,0.07,1.03,-1.97,1.39,3.1
0.05,0.07,1.03,-1.92,1.78,3.14
0.04,0.08,1.03,-1.91,2.17,3.15
0.03,0.07,1.02,-1.92,2.5,3.13
0.03,0.07,1.02,-2.0,2.59,3.11
0.03,0.07,1.02,-2.0,2.59,3.11
0.04,0.07,1.02,-2.13,2.43,3.12
0.04,0.07,1.02,-2.3,2.07,3.21
0.05,0.06,1.02,-2.42,1.53,3.37
0.05,0.06,1.01,-2.48,0.95,3.61
0.05,0.06,1.01,-2.41,0.37,3.94
0.05,0.06,1.01,-2.41,0.37,3.94
0.06,0.06,1.02,-2.27,-0.11,4.29
0.06,0.06,1.03,-2.13,-0.5,4.63
0.06,0.05,1.03,-2.01,-0.76,4.94
0.06,0.05,1.03,-1.91,-0.91,5.18
0.06,0.04,1.03,-1.78,-0.95,5.33
0.06,0.04,1.03,-1.78,-0.95,5.33
0.05,0.04,1.03,-1.6,-1.0,5.48
0.05,0.04,1.04,-1.37,-1.14,5.66
0.05,0.04,1.05,-1.2,-1.4,5.83
0.04,0.03,1.06,-1.17,-1.81,5.95
0.04,0.03,1.06,-1.31,-2.36,5.97
0.04,0.03,1.06,-1.31,-2.36,5.97
0.05,0.02,1.07,-1.6,-3.03,5.92
0.05,0.02,1.08,-2.02,-3.69,5.81
0.05,0.01,1.08,-2.59,-4.36,5.67
0.05,-0.0,1.08,-3.37,-5.09,5.53
0.05,-0.02,1.08,-4.4,-5.93,5.27
0.05,-0.02,1.08,-4.4,-5.93,5.27
0.06,-0.03,1.08,-5.61,-6.79,4.85
0.07,-0.06,1.08,-6.94,-7.67,4.27
0.08,-0.09,1.08,-8.33,-8.51,3.6
0.1,-0.12,1.09,-9.83,-9.28,2.89
0.11,-0.16,1.08,-11.42,-9.9,2.15
0.11,-0.16,1.08,-11.42,-9.9,2.15
0.11,-0.2,1.08,-13.0,-10.57,1.28
0.11,-0.23,1.06,-14.28,-11.28,0.12
0.12,-0.28,1.04,-14.98,-12.21,-1.31
0.14,-0.32,1.03,-15.46,-13.25,-3.18
0.15,-0.35,1.02,-15.57,-14.43,-5.35
0.15,-0.35,1.02,-15.57,-14.43,-5.35
0.16,-0.37,1.0,-15.2,-15.42,-7.65
0.18,-0.4,1.0,-14.31,-16.52,-10.01
0.19,-0.41,1.01,-12.93,-17.69,-12.5
0.21,-0.42,1.0,-11.27,-18.68,-15.2
0.21,-0.42,1.0,-9.37,-19.43,-18.06
0.21,-0.42,1.0,-9.37,-19.43,-18.06
0.21,-0.42,0.99,-7.38,-20.0,-21.08
0.21,-0.42,0.99,-5.57,-20.53,-24.22
0.21,-0.42,0.97,-4.14,-21.07,-27.52
0.21,-0.42,0.95,-3.05,-21.61,-30.99
0.22,-0.41,0.94,-2.12,-22.13,-34.6
0.22,-0.41,0.94,-2.12,-22.13,-34.6
0.23,-0.42,0.93,-1.34,-22.6,-38.22
0.24,-0.41,0.93,-0.66,-22.94,-41.71
0.23,-0.39,0.94,-0.03,-23.07,-44.99
0.23,-0.36,0.95,0.53,-22.93,-48.13
0.22,-0.34,0.95,0.91,-22.69,-51.2
0.22,-0.34,0.95,0.91,-22.69,-51.2
0.2,-0.31,0.96,0.83,-22.47,-54.2
0.2,-0.3,0.95,0.08,-22.45,-57.09
0.19,-0.29,0.94,-1.4,-22.75,-59.83
0.18,-0.28,0.93,-3.53,-23.33,-62.43
0.17,-0.27,0.93,-5.91,-23.9,-65.06
0.17,-0.27,0.93,-5.91,-23.9,-65.06
0.16,-0.25,0.93,-8.19,-24.19,-67.89
0.16,-0.24,0.93,-10.23,-24.03,-71.04
0.17,-0.22,0.93,-11.9,-23.44,-74.25
0.13,-0.17,0.94,-13.12,-22.3,-77.23
0.21,-0.2,0.96,-13.9,-20.71,-80.95
0.21,-0.2,0.96,-13.9,-20.71,-80.95
0.16,-0.12,0.94,-14.44,-17.66,-81.27
0.04,-0.11,0.93,-15.42,-15.02,-79.05
0.0,-0.1,0.91,-15.56,-13.19,-78.69
0.04,-0.08,0.89,-14.69,-11.34,-80.65
0.04,-0.09,0.89,-13.63,-10.3,-82.67
0.04,-0.09,0.89,-13.63,-10.3,-82.67
