ax,ay,az,gx,gy,gz
-0.08,-0.06,1.03,16.47,-0.4,5.99
-0.08,-0.06,1.03,16.47,-0.4,5.99
-0.09,-0.03,1.05,18.82,-0.34,5.67
-0.1,-0.0,1.06,19.62,-0.82,5.12
-0.1,0.02,1.06,18.85,-1.7,4.34
-0.1,0.02,1.07,16.69,-2.94,3.36
-0.08,0.01,1.06,13.42,-4.35,2.28
-0.08,0.01,1.06,13.42,-4.35,2.28
-0.06,-0.01,1.05,9.37,-5.85,1.24
-0.04,-0.05,1.04,4.99,-7.27,0.31
-0.02,-0.08,1.02,0.8,-8.47,-0.48
-0.01,-0.11,1.0,-2.75,-9.26,-1.14
-0.01,-0.14,0.99,-5.32,-9.58,-1.77
-0.01,-0.14,0.99,-5.32,-9.58,-1.77
-0.0,-0.16,0.97,-6.77,-9.43,-2.46
-0.0,-0.16,0.96,-6.96,-8.82,-3.18
-0.0,-0.15,0.96,-6.04,-7.84,-3.89
-0.0,-0.12,0.96,-4.21,-6.58,-4.57
-0.0,-0.08,0.97,-2.01,-5.21,-5.21
-0.0,-0.08,0.97,-2.01,-5.21,-5.21
-0.0,-0.06,0.98,0.09,-3.85,-5.67
0.0,-0.04,0.98,1.72,-2.6,-5.86
-0.01,-0.02,0.99,2.7,-1.53,-5.8
-0.01,-0.02,0.99,3.14,-0.63,-5.54
-0.02,-0.02,0.98,3.34,0.08,-5.2
-0.02,-0.02,0.98,3.34,0.08,-5.2
-0.03,-0.02,0.98,3.43,0.63,-4.87
-0.03,-0.01,0.99,3.46,1.01,-4.56
-0.04,-0.01,0.98,3.46,1.31,-4.34
-0.04,-0.0,0.98,3.4,1.6,-4.34
-0.04,0.0,0.98,3.34,1.72,-4.52
-0.04,0.0,0.98,3.34,1.72,-4.52
-0.03,0.0,0.98,3.16,1.71,-4.8
-0.03,-0.0,0.98,2.84,1.58,-5.06
-0.02,-0.01,0.98,2.37,1.29,-5.21
-0.0,-0.02,0.98,1.75,0.95,-5.23
0.0,-0.04,0.98,1.09,0.6,-5.1
0.0,-0.04,0.98,1.09,0.6,-5.1
0.01,-0.06,0.97,0.57,0.24,-4.88
0.02,-0.08,0.97,0.32,0.01,-4.6
0.03,-0.1,0.96,0.47,-0.11,-4.28
0.04,-0.11,0.95,1.08,-0.07,-3.87
0.04,-0.12,0.95,2.2,0.11,-3.43
0.04,-0.12,0.95,2.2,0.11,-3.43
0.03,-0.14,0.96,3.76,0.42,-3.02
0.03,-0.15,0.97,5.67,0.83,-2.66
0.02,-0.16,0.98,7.7,1.31,-2.28
0.01,-0.17,1.0,9.55,1.87,-1.97
0.01,-0.2,1.02,11.09,2.41,-1.86
0.01,-0.2,1.02,11.09,2.41,-1.86
0.02,-0.23,1.04,12.22,2.98,-2.05
0.03,-0.26,1.05,12.89,3.59,-2.49
0.02,-0.29,1.06,13.18,4.25,-3.21
0.01,-0.31,1.05,13.28,4.86,-4.38
-0.0,-0.32,1.05,13.34,5.31,-6.15
-0.0,-0.32,1.05,13.34,5.31,-6.15
-0.01,-0.33,1.05,13.32,5.46,-8.49
0.0,-0.33,1.06,13.0,5.32,-11.29
0.02,-0.35,1.08,12.11,4.89,-14.24
0.04,-0.38,1.1,10.39,4.2,-17.13
0.06,-0.42,1.11,7.75,3.37,-19.96
0.06,-0.42,1.11,7.75,3.37,-19.96
0.07,-0.48,1.12,4.4,2.42,-22.76
0.06,-0.53,1.12,0.76,1.45,-25.65
0.05,-0.58,1.11,-2.62,0.48,-28.87
0.01,-0.61,1.09,-5.21,-0.48,-32.67
-0.03,-0.62,1.06,-6.69,-1.61,-37.34
-0.03,-0.62,1.06,-6.69,-1.61,-37.34
-0.07,-0.6,1.02,-6.74,-3.07,-43.17
-0.1,-0.55,1.0,-5.16,-4.95,-49.98
-0.11,-0.48,1.01,-2.42,-7.46,-57.23
-0.11,-0.38,1.04,0.39,-10.57,-64.62
-0.09,-0.3,1.08,2.06,-14.15,-72.03
-0.09,-0.3,1.08,2.06,-14.15,-72.03
-0.06,-0.24,1.11,1.53,-17.91,-79.21
-0.02,-0.21,1.13,-1.88,-21.52,-85.65
0.01,-0.22,1.12,-8.32,-24.75,-91.1
0.01,-0.25,1.06,-16.88,-27.26,-95.76
-0.0,-0.3,0.99,-25.78,-28.89,-100.01
-0.0,-0.3,0.99,-25.78,-28.89,-100.01
-0.03,-0.33,0.94,-33.6,-29.87,-103.99
-0.06,-0.32,0.89,-39.52,-30.43,-107.65
-0.08,-0.29,0.86,-43.17,-30.96,-111.15
-0.06,-0.26,0.88,-45.11,-31.71,-114.57
