ax,ay,az,gx,gy,gz
-0.43,0.1,0.84,-2.16,9.73,10.75
-0.42,0.09,0.83,-2.97,8.91,10.45
-0.41,0.08,0.83,-3.56,8.24,10.26
-0.4,0.06,0.84,-4.01,7.85,10.2
-0.4,0.05,0.83,-4.33,7.84,10.29
-0.43,0.05,0.83,-4.48,8.26,10.37
-0.43,0.05,0.83,-4.48,8.26,10.37
-0.45,0.04,0.82,-4.36,9.04,10.28
-0.47,0.04,0.82,-3.97,9.86,9.92
-0.48,0.05,0.83,-3.3,10.53,9.3
-0.48,0.07,0.84,-2.59,10.97,8.57
-0.48,0.09,0.85,-2.15,11.28,7.75
-0.48,0.09,0.85,-2.15,11.28,7.75
-0.48,0.09,0.85,-2.11,11.49,6.92
-0.49,0.09,0.84,-2.41,11.46,6.09
-0.51,0.09,0.84,-2.85,11.11,5.23
-0.56,0.11,0.84,-3.37,10.49,4.2
-0.61,0.14,0.84,-4.06,9.6,2.74
-0.61,0.14,0.84,-4.06,9.6,2.74
-0.63,0.17,0.84,-4.97,8.28,0.75
-0.62,0.18,0.86,-6.13,6.53,-1.63
-0.59,0.19,0.87,-7.73,4.48,-3.91
-0.56,0.18,0.87,-9.84,2.42,-5.93
-0.53,0.16,0.85,-12.32,0.55,-7.61
-0.53,0.16,0.85,-12.32,0.55,-7.61
-0.51,0.12,0.83,-14.85,-1.16,-8.82
-0.49,0.08,0.8,-16.9,-2.7,-9.62
-0.47,0.05,0.78,-18.11,-4.14,-9.96
-0.45,0.04,0.76,-18.3,-5.47,-9.82
-0.43,0.03,0.75,-17.52,-6.57,-9.27
-0.43,0.03,0.75,-17.52,-6.57,-9.27
-0.42,0.03,0.75,-15.92,-7.33,-8.3
-0.42,0.04,0.75,-13.76,-7.64,-6.99
-0.43,0.05,0.75,-11.23,-7.51,-5.45
-0.44,0.07,0.75,-8.55,-7.02,-3.84
-0.46,0.09,0.76,-5.95,-6.26,-2.29
-0.46,0.09,0.76,-5.95,-6.26,-2.29
-0.46,0.1,0.77,-3.58,-5.35,-0.8
-0.47,0.11,0.77,-1.59,-4.38,0.57
-0.49,0.11,0.77,0.01,-3.48,1.77
-0.49,0.11,0.77,1.27,-2.78,2.76
-0.5,0.1,0.78,2.29,-2.32,3.57
-0.5,0.1,0.78,2.29,-2.32,3.57
-0.51,0.11,0.78,3.1,-2.19,4.14
-0.52,0.11,0.78,3.66,-2.32,4.46
-0.52,0.12,0.78,3.95,-2.61,4.55
-0.52,0.12,0.79,3.94,-3.09,4.45
-0.52,0.11,0.79,3.65,-3.65,4.21
-0.52,0.11,0.79,3.65,-3.65,4.21
-0.51,0.11,0.79,3.1,-4.19,3.83
-0.51,0.1,0.79,2.35,-4.58,3.34
-0.51,0.08,0.79,1.55,-4.84,2.77
-0.51,0.07,0.78,0.82,-5.1,2.18
-0.51,0.07,0.78,0.2,-5.31,1.61
-0.51,0.07,0.78,0.2,-5.31,1.61
-0.5,0.06,0.78,-0.27,-5.46,1.03
-0.5,0.05,0.77,-0.51,-5.49,0.44
-0.49,0.04,0.78,-0.56,-5.43,-0.12
-0.48,0.04,0.79,-0.38,-5.27,-0.59
-0.48,0.04,0.79,-0.09,-4.97,-0.9
-0.48,0.02,0.8,-0.09,-4.97,-0.9
-0.48,-0.0,0.81,0.37,-4.54,-1.0
-0.48,-0.04,0.81,1.05,-3.99,-0.93
-0.47,-0.06,0.82,2.11,-3.31,-0.74
-0.48,-0.09,0.82,3.65,-2.67,-0.42
-0.48,-0.09,0.82,3.65,-2.67,-0.42
-0.48,-0.1,0.82,5.67,-2.12,-0.03
-0.48,-0.11,0.82,8.14,-1.77,0.39
-0.48,-0.1,0.82,10.93,-1.61,0.7
-0.5,-0.09,0.82,13.89,-1.57,0.77
-0.51,-0.07,0.83,16.8,-1.48,0.51
-0.51,-0.07,0.83,16.8,-1.48,0.51
-0.54,-0.04,0.84,19.36,-1.35,-0.19
-0.55,-0.02,0.86,21.37,-1.3,-1.35
-0.57,0.0,0.87,22.58,-1.33,-2.94
-0.59,0.02,0.88,22.8,-1.54,-4.98
-0.59,0.01,0.89,22.15,-2.02,-7.44
-0.59,0.01,0.89,22.15,-2.02,-7.44
-0.59,-0.01,0.9,20.81,-2.86,-10.13
-0.59,-0.01,0.89,18.97,-4.19,-13.01
-0.59,-0.02,0.88,16.88,-6.08,-16.0
-0.57,-0.04,0.88,14.75,-8.63,-19.03
-0.55,-0.05,0.87,12.7,-11.78,-21.95
-0.55,-0.05,0.87,12.7,-11.78,-21.95
-0.53,-0.07,0.86,10.84,-15.33,-24.63
-0.5,-0.08,0.86,9.24,-19.1,-27.02
-0.47,-0.11,0.86,7.89,-22.82,-29.2
-0.44,-0.15,0.86,6.9,-26.04,-31.2
-0.42,-0.19,0.86,6.43,-28.49,-32.97
-0.42,-0.19,0.86,6.43,-28.49,-32.97
-0.4,-0.23,0.86,6.77,-30.1,-34.59
-0.41,-0.26,0.85,8.03,-30.85,-36.09
-0.41,-0.27,0.84,10.25,-30.83,-37.54
-0.44,-0.26,0.83,13.39,-30.22,-39.02
-0.47,-0.24,0.82,17.29,-29.25,-40.68
-0.47,-0.24,0.82,17.29,-29.25,-40.68
-0.47,-0.22,0.83,21.74,-28.24,-42.52
-0.47,-0.19,0.84,26.37,-27.33,-44.37
-0.46,-0.17,0.86,30.84,-26.48,-46.12
-0.45,-0.16,0.86,34.94,-25.64,-47.67
-0.46,-0.16,0.85,38.63,-24.91,-48.98
-0.46,-0.16,0.85,38.63,-24.91,-48.98
-0.47,-0.16,0.85,42.01,-24.4,-50.08
-0.49,-0.16,0.84,45.33,-24.25,-50.99
-0.5,-0.15,0.82,48.71,-24.63,-51.87
-0.5,-0.13,0.82,52.17,-25.51,-52.82
-0.49,-0.12,0.81,55.64,-26.71,-53.89
-0.49,-0.12,0.81,55.64,-26.71,-53.89
-0.49,-0.1,0.81,59.05,-28.13,-55.06
-0.49,-0.09,0.82,62.29,-29.67,-56.32
-0.5,-0.07,0.83,65.19,-31.02,-57.73
-0.53,-0.05,0.83,67.65,-31.99,-59.42
-0.56,-0.03,0.81,69.72,-32.67,-61.51
-0.56,-0.03,0.81,69.72,-32.67,-61.51
-0.57,-0.01,0.81,71.54,-33.23,-63.99
-0.57,0.02,0.81,73.04,-33.84,-66.74
-0.54,0.04,0.8,73.97,-34.41,-69.69
-0.51,0.04,0.79,74.33,-34.74,-72.75
-0.48,0.03,0.77,74.21,-34.69,-75.72
-0.48,0.03,0.77,74.21,-34.69,-75.72
-0.47,0.02,0.75,73.85,-34.2,-78.4
-0.47,0.01,0.73,73.51,-33.51,-80.76
-0.47,0.0,0.72,73.49,-32.74,-82.72
-0.48,-0.0,0.72,73.91,-31.83,-84.3
-0.51,0.01,0.7,74.82,-30.8,-85.59
-0.51,0.01,0.7,74.82,-30.8,-85.59
-0.53,0.03,0.67,76.32,-29.9,-86.73
-0.55,0.06,0.65,78.4,-29.48,-87.81
-0.56,0.12,0.64,80.87,-29.61,-88.89
-0.55,0.17,0.63,83.34,-30.25,-90.02
-0.52,0.21,0.64,85.36,-31.18,-91.09
-0.52,0.21,0.64,85.36,-31.18,-91.09
-0.48,0.24,0.67,86.58,-32.0,-91.88
-0.44,0.24,0.68,86.78,-32.19,-92.28
-0.41,0.22,0.67,86.01,-31.47,-92.29
-0.41,0.19,0.64,84.71,-29.93,-92.02
-0.41,0.18,0.61,83.53,-28.02,-91.66
-0.41,0.18,0.61,83.53,-28.02,-91.66
-0.42,0.19,0.57,82.91,-26.02,-91.39
-0.41,0.21,0.56,82.95,-24.09,-91.21
