ax,ay,az,gx,gy,gz
0.11,0.42,0.97,0.71,15.44,21.62
0.12,0.42,0.95,0.58,14.33,21.23
0.13,0.42,0.94,0.49,13.16,20.96
0.13,0.42,0.94,0.49,13.16,20.96
0.14,0.41,0.95,0.42,12.0,20.76
0.15,0.4,0.95,0.39,10.93,20.62
0.17,0.39,0.96,0.43,10.1,20.49
0.18,0.37,0.98,0.55,9.72,20.34
0.17,0.36,0.99,0.83,9.88,20.05
0.17,0.36,0.99,0.83,9.88,20.05
0.17,0.34,0.98,1.31,10.49,19.51
0.17,0.33,0.98,2.03,11.32,18.73
0.16,0.33,0.98,3.09,12.21,17.86
0.14,0.34,0.97,4.51,13.05,16.89
0.13,0.36,0.97,6.18,13.71,15.83
0.13,0.36,0.97,6.18,13.71,15.83
0.12,0.38,0.96,7.94,14.07,14.66
0.11,0.4,0.96,9.6,14.11,13.48
0.11,0.42,0.95,11.05,13.9,12.32
0.1,0.43,0.95,12.23,13.5,11.2
0.1,0.45,0.95,13.07,13.0,10.15
0.1,0.45,0.95,13.07,13.0,10.15
0.09,0.47,0.97,13.53,12.64,9.13
0.07,0.49,0.98,13.56,12.51,8.07
0.05,0.5,0.98,13.17,12.56,6.97
0.03,0.51,0.98,12.42,12.7,5.8
0.02,0.52,0.98,11.36,12.86,4.61
0.02,0.52,0.98,11.36,12.86,4.61
0.02,0.52,0.97,10.05,12.97,3.47
0.01,0.52,0.97,8.6,12.97,2.39
0.01,0.51,0.96,7.1,12.83,1.42
0.0,0.51,0.95,5.64,12.51,0.61
0.0,0.51,0.94,4.27,12.03,-0.07
0.0,0.51,0.94,4.27,12.03,-0.07
-0.0,0.52,0.94,2.99,11.44,-0.64
-0.0,0.51,0.94,1.81,10.79,-1.07
0.0,0.51,0.93,0.69,10.18,-1.34
0.0,0.5,0.94,-0.32,9.72,-1.45
-0.01,0.49,0.93,-1.13,9.38,-1.45
-0.01,0.49,0.93,-1.13,9.38,-1.45
-0.02,0.49,0.93,-1.65,9.06,-1.43
-0.02,0.48,0.93,-1.83,8.74,-1.43
-0.02,0.48,0.93,-1.69,8.42,-1.45
-0.02,0.49,0.93,-1.32,8.11,-1.49
-0.02,0.49,0.93,-0.81,7.88,-1.55
-0.02,0.49,0.93,-0.81,7.88,-1.55
-0.02,0.5,0.93,-0.29,7.76,-1.59
-0.02,0.5,0.93,0.23,7.85,-1.7
-0.03,0.51,0.93,0.72,8.08,-1.9
-0.04,0.51,0.93,1.19,8.35,-2.21
-0.03,0.51,0.93,1.61,8.55,-2.51
-0.03,0.51,0.93,1.61,8.55,-2.51
-0.04,0.51,0.92,1.93,8.73,-2.74
-0.04,0.51,0.92,2.19,8.85,-2.9
-0.04,0.51,0.91,2.48,8.75,-3.03
-0.04,0.5,0.91,2.83,8.45,-3.06
-0.04,0.5,0.9,3.29,8.01,-3.0
-0.04,0.5,0.9,3.29,8.01,-3.0
-0.04,0.51,0.91,3.8,7.46,-2.87
-0.04,0.52,0.9,4.26,6.84,-2.77
-0.04,0.53,0.9,4.63,6.21,-2.69
-0.04,0.53,0.9,4.85,5.53,-2.59
-0.04,0.54,0.9,4.9,4.8,-2.47
-0.04,0.54,0.9,4.9,4.8,-2.47
-0.03,0.54,0.89,4.76,4.06,-2.29
-0.03,0.54,0.88,4.41,3.28,-2.05
-0.02,0.53,0.88,3.87,2.53,-1.7
-0.01,0.52,0.88,3.22,1.86,-1.3
-0.01,0.51,0.89,2.58,1.38,-0.97
-0.01,0.51,0.89,2.58,1.38,-0.97
-0.01,0.51,0.89,2.01,1.16,-0.74
-0.02,0.51,0.88,1.55,1.19,-0.69
-0.02,0.51,0.88,1.24,1.41,-0.78
-0.02,0.5,0.88,1.06,1.76,-0.88
-0.02,0.51,0.88,1.05,2.18,-0.94
-0.02,0.51,0.88,1.05,2.18,-0.94
