ax,ay,az,gx,gy,gz
0.17,0.01,1.01,16.67,15.18,5.17
0.17,0.02,1.01,17.2,14.1,5.11
0.18,0.02,1.02,17.67,13.0,5.07
0.18,0.02,1.03,18.1,12.1,5.05
0.18,0.03,1.04,18.54,11.63,5.03
0.18,0.03,1.04,18.54,11.63,5.03
0.17,0.04,1.05,18.96,11.65,4.89
0.17,0.05,1.06,19.17,12.09,4.6
0.16,0.07,1.06,19.12,12.81,4.15
0.16,0.08,1.06,18.83,13.67,3.53
0.15,0.1,1.06,18.29,14.57,2.75
0.15,0.1,1.06,18.29,14.57,2.75
0.16,0.12,1.05,17.54,15.36,1.86
0.17,0.13,1.05,16.57,15.93,0.92
0.19,0.14,1.05,15.43,16.32,0.17
0.21,0.15,1.05,14.16,16.59,-0.18
0.22,0.14,1.05,12.78,16.86,-0.02
0.22,0.14,1.05,12.78,16.86,-0.02
0.24,0.12,1.05,11.37,17.27,0.69
0.23,0.1,1.05,10.14,17.8,1.86
0.22,0.08,1.06,9.32,18.53,3.3
0.19,0.07,1.07,9.11,19.43,4.72
0.17,0.08,1.07,9.52,20.28,5.92
0.17,0.08,1.07,9.52,20.28,5.92
0.17,0.09,1.07,10.29,21.01,6.88
0.17,0.09,1.08,11.22,21.55,7.72
0.16,0.1,1.09,12.12,21.97,8.52
0.14,0.12,1.1,12.86,22.27,9.23
0.13,0.14,1.09,13.29,22.39,9.81
0.13,0.14,1.09,13.29,22.39,9.81
0.12,0.15,1.09,13.29,22.34,10.3
0.11,0.16,1.1,12.88,22.1,10.7
0.1,0.17,1.1,12.07,21.75,11.02
0.09,0.17,1.1,10.92,21.42,11.23
0.08,0.18,1.1,9.43,21.14,11.33
0.08,0.18,1.1,9.43,21.14,11.33
0.07,0.17,1.1,7.65,21.0,11.4
0.06,0.14,1.11,5.72,20.98,11.49
0.05,0.12,1.11,3.83,21.13,11.66
0.02,0.11,1.12,2.22,21.38,11.83
-0.01,0.1,1.13,1.03,21.62,11.83
-0.01,0.1,1.13,1.03,21.62,11.83
-0.03,0.1,1.12,0.32,21.68,11.58
-0.04,0.1,1.13,-0.02,21.41,11.18
-0.04,0.1,1.12,-0.05,20.88,10.7
-0.06,0.1,1.13,0.16,19.99,10.16
-0.07,0.11,1.13,0.37,18.6,9.53
-0.07,0.11,1.13,0.37,18.6,9.53
-0.07,0.12,1.11,0.57,16.92,8.77
-0.06,0.12,1.1,0.81,14.96,8.03
-0.05,0.12,1.09,1.1,12.78,7.41
-0.03,0.11,1.08,1.36,10.53,6.96
-0.03,0.12,1.07,1.67,8.4,6.64
-0.03,0.12,1.07,1.67,8.4,6.64
-0.02,0.11,1.05,2.04,6.49,6.45
-0.02,0.11,1.04,2.51,4.85,6.3
-0.02,0.11,1.03,3.13,3.52,6.13
-0.02,0.12,1.03,3.93,2.52,5.88
-0.02,0.12,1.03,4.8,1.82,5.56
-0.02,0.13,1.03,4.8,1.82,5.56
-0.02,0.14,1.02,5.56,1.43,5.17
-0.02,0.15,1.02,6.17,1.28,4.82
-0.03,0.15,1.02,6.65,1.28,4.55
-0.04,0.17,1.02,6.94,1.31,4.28
-0.04,0.17,1.02,6.97,1.24,4.02
-0.04,0.17,1.01,6.97,1.24,4.02
-0.04,0.17,1.01,6.73,1.08,3.76
-0.04,0.17,1.01,6.24,0.86,3.6
-0.04,0.16,1.01,5.56,0.63,3.57
-0.04,0.16,1.0,4.77,0.51,3.57
-0.04,0.16,1.0,4.77,0.51,3.57
-0.04,0.16,1.0,3.96,0.43,3.59
-0.03,0.14,0.99,3.13,0.37,3.69
-0.03,0.13,0.99,2.4,0.32,3.86
-0.03,0.12,0.99,1.89,0.28,4.04
-0.04,0.12,0.99,1.63,0.28,4.18
-0.04,0.12,0.99,1.63,0.28,4.18
-0.04,0.12,0.99,1.61,0.32,4.24
-0.04,0.12,0.99,1.8,0.45,4.21
-0.03,0.12,0.99,2.1,0.68,4.12
-0.04,0.12,1.0,2.47,1.08,3.95
-0.04,0.13,1.01,2.85,1.58,3.69
-0.04,0.13,1.01,2.85,1.58,3.69
-0.05,0.14,1.01,3.18,2.06,3.34
-0.06,0.15,1.01,3.36,2.45,2.9
-0.06,0.16,1.01,3.38,2.73,2.37
-0.06,0.17,1.01,3.2,2.84,1.81
-0.06,0.17,1.01,2.74,2.71,1.32
-0.06,0.17,1.01,2.74,2.71,1.32
-0.05,0.16,1.01,2.06,2.37,0.97
-0.05,0.15,1.01,1.29,1.87,0.79
-0.04,0.13,1.0,0.64,1.21,0.74
-0.03,0.12,0.99,0.19,0.38,0.8
-0.02,0.11,0.98,0.05,-0.55,1.0
-0.02,0.11,0.98,0.05,-0.55,1.0
-0.02,0.1,0.98,0.24,-1.49,1.33
-0.01,0.1,0.97,0.73,-2.33,1.7
-0.0,0.1,0.97,1.48,-3.06,2.0
0.0,0.11,0.97,2.41,-3.64,2.22
0.01,0.12,0.97,3.42,-4.03,2.36
0.01,0.12,0.97,3.42,-4.03,2.36
0.02,0.13,0.98,4.35,-4.19,2.41
0.03,0.15,0.99,5.05,-4.07,2.39
0.03,0.15,0.99,5.44,-3.72,2.35
0.03,0.16,1.0,5.45,-3.16,2.35
0.03,0.17,1.01,5.15,-2.43,2.41
0.03,0.17,1.01,5.15,-2.43,2.41
0.02,0.17,1.02,4.51,-1.6,2.54
0.02,0.16,1.02,3.58,-0.74,2.75
0.01,0.15,1.02,2.47,0.09,3.02
0.02,0.13,1.01,1.42,0.73,3.36
0.02,0.12,1.01,0.5,1.17,3.81
0.02,0.12,1.01,0.5,1.17,3.81
0.03,0.1,1.02,-0.24,1.45,4.41
0.04,0.08,1.02,-0.77,1.63,5.18
0.06,0.06,1.03,-1.05,1.81,6.18
0.07,0.04,1.04,-1.01,2.01,7.41
0.08,0.01,1.05,-0.7,2.32,8.88
0.08,0.01,1.05,-0.7,2.32,8.88
0.09,-0.0,1.06,-0.19,2.77,10.59
0.09,-0.02,1.08,0.45,3.29,12.56
0.08,-0.03,1.09,1.06,3.8,14.72
0.08,-0.05,1.11,1.59,4.33,16.84
0.08,-0.07,1.13,2.07,4.94,18.76
0.08,-0.07,1.13,2.07,4.94,18.76
0.07,-0.09,1.15,2.42,5.71,20.37
0.06,-0.1,1.16,2.49,6.65,21.58
0.04,-0.12,1.18,2.2,7.69,22.24
0.01,-0.14,1.21,1.58,8.82,22.2
-0.01,-0.16,1.24,0.66,10.0,21.36
-0.01,-0.16,1.24,0.66,10.0,21.36
-0.03,-0.17,1.25,-0.54,11.09,19.66
-0.05,-0.18,1.26,-2.02,11.91,17.15
-0.06,-0.19,1.27,-3.8,12.25,13.93
-0.06,-0.2,1.27,-5.95,11.94,10.26
-0.05,-0.21,1.27,-8.55,11.03,6.37
-0.05,-0.21,1.27,-8.55,11.03,6.37
-0.05,-0.23,1.27,-11.57,9.59,2.53
-0.04,-0.26,1.27,-14.85,7.75,-1.11
-0.04,-0.3,1.26,-18.21,5.53,-4.46
-0.03,-0.34,1.24,-21.39,3.07,-7.55
-0.05,-0.37,1.21,-23.98,0.51,-10.58
-0.05,-0.37,1.21,-23.98,0.51,-10.58
-0.06,-0.4,1.19,-25.58,-2.07,-13.85
-0.06,-0.42,1.18,-25.95,-4.66,-17.48
-0.07,-0.44,1.17,-25.1,-7.16,-21.45
-0.08,-0.44,1.18,-23.18,-9.45,-25.81
-0.12,-0.43,1.19,-20.32,-11.36,-30.82
-0.12,-0.43,1.19,-20.32,-11.36,-30.82
-0.15,-0.42,1.18,-16.6,-12.97,-36.83
-0.17,-0.4,1.17,-12.19,-14.52,-43.88
-0.18,-0.37,1.15,-7.38,-16.36,-51.63
-0.18,-0.33,1.15,-2.59,-18.73,-59.78
-0.19,-0.28,1.15,1.71,-21.6,-68.2
-0.19,-0.28,1.15,1.71,-21.6,-68.2
-0.19,-0.24,1.14,5.19,-24.78,-76.89
-0.2,-0.19,1.14,7.76,-28.08,-85.77
-0.2,-0.12,1.13,9.63,-31.23,-94.84
-0.19,-0.06,1.14,10.81,-34.04,-103.83
-0.15,-0.02,1.14,10.77,-36.47,-112.3
-0.15,-0.02,1.14,10.77,-36.47,-112.3
-0.13,0.01,1.12,9.33,-38.41,-119.98
-0.11,0.02,1.08,6.83,-39.76,-126.78
-0.11,0.01,1.04,3.79,-40.66,-132.77
-0.11,-0.02,0.98,0.68,-41.37,-138.1
-0.11,-0.04,0.92,-2.06,-42.14,-143.07
-0.11,-0.04,0.92,-2.06,-42.14,-143.07
-0.11,-0.05,0.84,-3.91,-43.19,-147.95
-0.1,-0.04,0.76,-4.37,-44.43,-152.68
-0.09,-0.0,0.72,-3.33,-45.71,-157.05
-0.1,0.06,0.72,-0.75,-46.53,-160.92
-0.14,0.16,0.77,3.19,-46.3,-164.52
-0.14,0.16,0.77,3.19,-46.3,-164.52
-0.17,0.29,0.83,7.65,-44.74,-168.03
-0.19,0.42,0.86,11.46,-41.75,-171.27
-0.2,0.54,0.9,13.94,-37.42,-173.9
-0.21,0.65,0.93,15.03,-31.74,-175.65
-0.23,0.73,0.95,14.58,-25.17,-176.35
-0.23,0.73,0.95,14.58,-25.17,-176.35
-0.23,0.76,0.95,11.91,-18.55,-175.92
-0.22,0.76,0.92,6.44,-12.41,-174.09
-0.2,0.73,0.88,-1.65,-7.18,-170.62
-0.19,0.67,0.85,-11.47,-3.08,-165.77
-0.18,0.58,0.82,-21.6,-0.21,-159.92
-0.18,0.58,0.82,-21.6,-0.21,-159.92
-0.16,0.46,0.79,-30.41,1.45,-153.4
-0.11,0.35,0.77,-36.26,2.36,-146.38
-0.1,0.28,0.7,-37.18,3.34,-139.08
-0.11,0.27,0.64,-33.5,3.96,-131.98
-0.13,0.31,0.66,-27.3,3.43,-124.91
-0.13,0.31,0.66,-27.3,3.43,-124.91
-0.11,0.35,0.72,-19.66,2.18,-117.87
-0.07,0.37,0.77,-11.0,1.52,-111.07
-0.05,0.39,0.83,-2.16,2.12,-104.43
-0.07,0.42,0.87,6.05,4.07,-97.82
-0.11,0.47,0.9,13.33,7.14,-91.41
-0.11,0.47,0.9,13.33,7.14,-91.41
-0.14,0.5,0.91,19.46,10.89,-85.32
-0.17,0.53,0.91,24.18,14.76,-79.66
-0.18,0.54,0.91,27.44,18.14,-74.49
-0.18,0.56,0.92,29.35,20.65,-69.82
-0.17,0.57,0.92,30.1,22.15,-65.62
-0.17,0.57,0.92,30.1,22.15,-65.62
-0.16,0.58,0.92,29.78,22.74,-61.76
-0.15,0.58,0.91,28.43,22.46,-58.12
-0.13,0.57,0.91,26.1,21.13,-54.58
-0.1,0.54,0.89,22.81,18.89,-51.11
