ax,ay,az,gx,gy,gz
0.73,-0.32,0.83,-22.56,6.59,-19.5
0.75,-0.32,0.81,-25.65,6.18,-24.36
0.75,-0.32,0.81,-25.65,6.18,-24.36
0.77,-0.3,0.79,-28.14,6.34,-29.36
0.78,-0.26,0.76,-29.57,6.8,-34.48
0.79,-0.2,0.73,-29.82,7.11,-39.64
0.81,-0.13,0.69,-28.94,6.72,-44.82
0.84,-0.04,0.66,-27.02,5.29,-49.9
0.84,-0.04,0.66,-27.02,5.29,-49.9
0.89,0.06,0.64,-24.26,2.56,-54.79
0.94,0.16,0.65,-21.06,-1.37,-59.39
0.95,0.26,0.68,-17.86,-6.18,-63.36
0.96,0.37,0.77,-15.22,-11.43,-66.41
0.96,0.37,0.77,-13.83,-16.68,-68.55
0.97,0.48,0.9,-13.83,-16.68,-68.55
0.99,0.57,1.02,-14.38,-21.35,-69.97
0.99,0.63,1.08,-17.43,-24.93,-70.74
0.95,0.66,1.11,-23.15,-27.4,-70.84
0.91,0.68,1.12,-31.21,-28.87,-70.39
0.91,0.68,1.12,-40.37,-29.61,-69.93
0.9,0.69,1.15,-40.37,-29.61,-69.93
0.92,0.68,1.15,-48.53,-29.74,-69.82
0.93,0.67,1.13,-53.85,-29.07,-69.83
0.91,0.66,1.09,-55.44,-27.59,-69.57
0.86,0.66,1.08,-53.45,-25.46,-68.83
0.86,0.66,1.08,-53.45,-25.46,-68.83
0.79,0.67,1.06,-48.63,-23.05,-67.54
0.72,0.67,1.03,-41.73,-20.83,-65.6
0.64,0.68,1.0,-33.0,-18.99,-62.8
0.56,0.7,0.98,-22.51,-17.77,-59.11
0.48,0.73,0.97,-10.47,-17.29,-54.72
0.48,0.73,0.97,-10.47,-17.29,-54.72
0.42,0.76,0.94,2.57,-17.61,-49.8
0.39,0.79,0.91,15.83,-18.61,-44.37
0.37,0.8,0.88,28.28,-19.93,-38.31
0.35,0.82,0.84,38.88,-21.28,-31.72
0.35,0.82,0.8,47.01,-22.42,-24.81
0.35,0.82,0.8,47.01,-22.42,-24.81
0.34,0.79,0.76,52.26,-23.09,-17.73
0.33,0.74,0.72,54.52,-23.02,-10.48
0.31,0.68,0.69,54.23,-22.21,-3.15
0.3,0.61,0.67,52.19,-20.76,4.22
0.27,0.53,0.65,49.19,-18.72,11.56
0.27,0.53,0.65,49.19,-18.72,11.56
0.25,0.46,0.63,45.76,-16.14,18.83
0.23,0.38,0.62,42.17,-13.1,25.89
0.21,0.31,0.62,38.55,-9.64,32.58
0.17,0.25,0.62,34.97,-5.81,38.69
0.13,0.19,0.63,31.54,-1.72,44.01
0.13,0.19,0.63,31.54,-1.72,44.01
0.09,0.12,0.66,28.33,2.52,48.38
0.06,0.05,0.7,25.28,6.83,51.89
0.03,-0.01,0.73,22.39,11.23,54.77
0.02,-0.07,0.76,19.73,15.7,57.18
0.02,-0.13,0.8,17.39,20.09,59.26
0.02,-0.13,0.8,17.39,20.09,59.26
0.01,-0.18,0.84,15.34,24.32,61.08
-0.01,-0.23,0.86,13.45,28.25,62.69
-0.02,-0.29,0.87,11.56,31.63,64.06
-0.02,-0.34,0.89,9.63,34.21,65.18
-0.01,-0.39,0.91,7.7,36.06,66.03
-0.01,-0.39,0.91,7.7,36.06,66.03
0.01,-0.44,0.93,5.95,37.41,66.58
0.03,-0.47,0.95,4.5,38.34,66.73
0.03,-0.51,0.96,3.35,38.9,66.3
0.02,-0.54,0.96,2.36,39.0,65.15
