ax,ay,az,gx,gy,gz
-0.29,-0.46,0.72,-9.74,-21.49,29.87
-0.29,-0.46,0.72,-9.74,-21.49,29.87
-0.29,-0.55,0.68,-14.75,-21.28,34.3
-0.27,-0.63,0.62,-17.96,-20.03,37.92
-0.25,-0.69,0.57,-19.45,-17.89,40.56
-0.22,-0.75,0.53,-19.21,-14.96,42.2
-0.21,-0.77,0.51,-17.33,-11.37,43.01
-0.21,-0.77,0.51,-17.33,-11.37,43.01
-0.21,-0.76,0.52,-14.24,-7.17,43.14
-0.21,-0.71,0.57,-10.81,-2.68,42.55
-0.19,-0.67,0.66,-8.43,1.75,41.27
-0.16,-0.67,0.75,-8.48,6.24,39.25
-0.12,-0.71,0.78,-11.55,11.03,36.47
-0.12,-0.71,0.78,-11.55,11.03,36.47
-0.09,-0.78,0.75,-17.07,16.03,33.25
-0.1,-0.86,0.7,-23.6,20.78,29.89
-0.11,-0.94,0.67,-29.6,24.67,26.25
-0.12,-1.01,0.66,-34.14,27.06,22.31
-0.1,-1.07,0.66,-36.86,27.74,18.05
-0.1,-1.07,0.66,-36.86,27.74,18.05
-0.06,-1.1,0.65,-37.45,26.99,13.27
0.01,-1.12,0.67,-35.64,25.41,7.99
0.07,-1.1,0.71,-31.72,23.58,2.64
0.11,-1.04,0.78,-26.48,22.01,-2.5
0.15,-0.98,0.85,-20.87,21.24,-7.68
0.15,-0.98,0.85,-20.87,21.24,-7.68
0.18,-0.92,0.88,-15.75,21.34,-13.06
0.21,-0.87,0.9,-11.37,22.14,-18.53
0.23,-0.8,0.91,-7.64,23.42,-24.04
0.23,-0.73,0.93,-4.27,24.77,-29.55
0.23,-0.64,0.95,-1.04,25.7,-34.97
0.23,-0.64,0.95,-1.04,25.7,-34.97
0.23,-0.55,1.01,2.05,25.7,-40.18
0.24,-0.45,1.08,4.56,24.66,-45.09
0.26,-0.37,1.15,5.81,22.79,-49.72
0.3,-0.31,1.17,5.44,20.52,-53.83
0.3,-0.27,1.18,3.8,18.33,-56.99
0.3,-0.27,1.18,3.8,18.33,-56.99
0.25,-0.24,1.18,1.69,16.44,-59.15
0.18,-0.22,1.16,0.05,14.79,-60.58
0.13,-0.18,1.16,-0.5,12.92,-61.42
0.1,-0.12,1.18,0.19,10.65,-61.58
0.08,-0.04,1.21,1.91,7.88,-61.24
0.08,-0.04,1.21,1.91,7.88,-61.24
0.09,0.03,1.24,4.2,4.72,-60.6
0.09,0.11,1.31,6.55,1.22,-59.43
0.11,0.17,1.33,8.0,-1.84,-57.87
0.14,0.19,1.3,8.04,-4.08,-55.77
0.13,0.18,1.26,7.15,-5.6,-52.71
0.13,0.18,1.26,7.15,-5.6,-52.71
0.1,0.15,1.21,5.88,-6.63,-48.76
0.06,0.11,1.15,4.85,-7.59,-44.18
0.01,0.08,1.1,4.76,-8.96,-39.19
-0.03,0.07,1.06,5.85,-11.17,-33.94
-0.07,0.08,1.05,8.0,-14.4,-28.5
-0.07,0.08,1.05,8.0,-14.4,-28.5
-0.12,0.1,1.04,10.89,-18.68,-22.81
-0.16,0.13,1.03,13.95,-23.95,-16.94
-0.18,0.15,1.02,16.63,-29.94,-11.08
-0.19,0.16,1.01,18.37,-36.09,-5.34
-0.18,0.15,1.0,18.94,-41.68,0.16
-0.18,0.15,1.0,18.94,-41.68,0.16
-0.17,0.13,0.98,18.37,-45.96,5.43
-0.16,0.09,0.94,16.76,-48.46,10.6
-0.16,0.04,0.91,14.25,-49.0,15.84
-0.17,-0.03,0.87,11.01,-47.71,21.33
-0.2,-0.11,0.82,7.2,-44.9,27.05
-0.2,-0.11,0.82,7.2,-44.9,27.05
-0.24,-0.19,0.77,3.25,-40.94,32.83
-0.28,-0.29,0.71,-0.21,-36.38,38.47
-0.29,-0.38,0.67,-2.75,-31.72,43.84
-0.29,-0.47,0.64,-4.23,-27.26,48.9
-0.29,-0.55,0.62,-4.58,-23.05,53.66
-0.29,-0.55,0.62,-4.58,-23.05,53.66
-0.29,-0.61,0.59,-3.84,-19.26,57.92
-0.31,-0.66,0.57,-2.37,-16.15,61.45
-0.32,-0.68,0.56,-0.56,-13.89,63.96
-0.29,-0.7,0.58,1.14,-12.47,65.32
-0.25,-0.72,0.61,2.2,-11.66,65.81
-0.25,-0.72,0.61,2.2,-11.66,65.81
-0.2,-0.75,0.66,1.98,-11.04,65.57
-0.16,-0.78,0.69,0.11,-9.93,64.6
-0.13,-0.82,0.69,-3.34,-7.93,62.8
-0.1,-0.87,0.68,-8.05,-5.04,60.2
-0.08,-0.92,0.67,-13.52,-1.45,56.94
-0.08,-0.92,0.67,-13.52,-1.45,56.94
-0.05,-0.98,0.64,-19.13,2.61,53.18
-0.04,-1.03,0.61,-24.28,6.77,49.0
-0.05,-1.07,0.58,-28.38,10.53,44.63
-0.05,-1.09,0.57,-30.96,13.39,39.95
-0.05,-1.1,0.6,-31.98,14.9,34.92
-0.05,-1.1,0.6,-31.98,14.9,34.92
-0.04,-1.07,0.66,-31.81,14.69,29.58
-0.0,-1.05,0.73,-31.17,12.88,23.76
0.06,-1.03,0.78,-30.87,9.88,17.36
0.14,-1.01,0.81,-31.28,6.02,10.54
0.2,-0.98,0.8,-32.22,1.82,3.49
0.2,-0.98,0.8,-32.22,1.82,3.49
0.26,-0.96,0.78,-33.28,-2.39,-3.72
0.33,-0.94,0.76,-34.1,-6.41,-10.9
0.41,-0.92,0.74,-34.29,-9.76,-17.89
0.5,-0.89,0.73,-33.56,-11.98,-24.42
0.57,-0.86,0.72,-31.78,-12.59,-30.18
0.57,-0.86,0.72,-31.78,-12.59,-30.18
0.61,-0.82,0.72,-28.85,-11.31,-34.99
0.62,-0.77,0.72,-24.78,-8.03,-38.77
0.59,-0.71,0.72,-19.61,-2.99,-41.53
0.52,-0.64,0.74,-13.21,3.06,-43.4
0.44,-0.54,0.76,-5.55,9.02,-44.56
0.44,-0.54,0.76,-5.55,9.02,-44.56
0.36,-0.42,0.8,3.21,13.86,-45.27
0.29,-0.29,0.89,12.73,17.05,-45.77
0.25,-0.14,1.02,22.07,18.6,-46.01
0.2,0.06,1.22,29.76,18.82,-46.11
0.14,0.26,1.39,33.75,18.56,-46.6
0.14,0.26,1.39,33.75,18.56,-46.6
0.11,0.39,1.42,32.51,17.67,-47.32
0.09,0.4,1.36,26.09,16.67,-47.43
0.03,0.29,1.35,16.59,15.77,-46.24
-0.02,0.15,1.29,6.46,14.25,-43.92
-0.04,0.07,1.2,-1.82,12.12,-40.63
-0.04,0.07,1.2,-1.82,12.12,-40.63
-0.05,0.02,1.16,-7.09,9.9,-36.66
-0.04,-0.03,1.15,-9.51,7.93,-32.33
-0.04,-0.07,1.12,-9.45,6.43,-27.64
-0.07,-0.1,1.07,-6.97,5.35,-22.43
-0.11,-0.1,1.02,-2.23,4.46,-16.77
-0.11,-0.1,1.02,-2.23,4.46,-16.77
-0.15,-0.08,1.0,4.3,3.39,-10.8
-0.17,-0.05,0.98,11.65,1.96,-4.69
-0.18,-0.04,0.97,18.88,0.15,1.46
-0.2,-0.03,0.95,25.26,-2.02,7.56
-0.22,-0.03,0.92,30.43,-4.55,13.45
-0.22,-0.03,0.92,30.43,-4.55,13.45
-0.24,-0.05,0.9,34.02,-7.36,19.06
-0.25,-0.08,0.88,35.87,-10.3,24.29
-0.24,-0.14,0.87,35.97,-13.11,29.14
-0.23,-0.21,0.84,34.56,-15.34,33.59
-0.23,-0.3,0.81,31.92,-16.72,37.72
-0.23,-0.3,0.81,31.92,-16.72,37.72
-0.23,-0.38,0.79,28.4,-16.87,41.54
-0.23,-0.46,0.76,24.32,-15.5,44.97
-0.25,-0.54,0.73,19.98,-12.64,47.8
-0.26,-0.61,0.69,15.86,-8.64,50.08
-0.28,-0.69,0.66,12.25,-4.16,51.88
-0.28,-0.69,0.66,12.25,-4.16,51.88
-0.29,-0.76,0.64,9.2,0.33,53.25
-0.29,-0.82,0.61,6.81,4.69,54.16
-0.27,-0.88,0.58,5.38,8.65,54.67
-0.28,-0.92,0.56,5.11,11.99,54.92
-0.29,-0.95,0.57,5.94,14.58,54.73
-0.29,-0.95,0.57,5.94,14.58,54.73
-0.32,-0.96,0.58,7.54,16.24,53.76
-0.33,-0.94,0.6,9.48,16.85,51.54
-0.3,-0.9,0.63,11.22,16.47,47.92
-0.25,-0.87,0.68,12.14,15.28,43.24
-0.18,-0.86,0.74,11.6,13.86,38.04
-0.18,-0.86,0.74,11.6,13.86,38.04
-0.11,-0.86,0.77,9.28,12.8,32.77
-0.05,-0.89,0.77,5.27,12.46,27.64
-0.02,-0.94,0.75,0.34,13.06,22.63
-0.0,-0.99,0.72,-4.39,14.6,17.62
0.01,-1.02,0.68,-7.83,16.69,12.5
0.01,-1.02,0.68,-7.83,16.69,12.5
0.02,-1.04,0.66,-9.31,18.69,7.22
0.05,-1.02,0.67,-8.64,20.17,1.83
0.08,-0.97,0.72,-5.99,21.01,-3.63
0.13,-0.9,0.76,-2.01,21.26,-9.03
0.17,-0.82,0.82,2.53,20.78,-14.21
0.17,-0.82,0.82,2.53,20.78,-14.21
0.21,-0.74,0.87,7.05,19.55,-19.07
0.25,-0.67,0.92,11.12,17.7,-23.59
0.29,-0.61,0.96,14.39,15.36,-27.83
0.32,-0.54,1.01,16.62,12.92,-31.86
0.33,-0.47,1.04,17.53,10.79,-35.87
0.33,-0.47,1.04,17.53,10.79,-35.87
0.31,-0.4,1.05,16.89,8.44,-40.03
0.28,-0.31,1.04,14.73,5.11,-44.29
0.29,-0.25,1.06,11.39,0.46,-48.68
0.36,-0.17,1.1,6.93,-5.39,-53.11
0.47,-0.12,1.11,1.32,-11.76,-57.65
0.47,-0.12,1.11,1.32,-11.76,-57.65
0.61,-0.09,1.1,-4.68,-17.04,-62.01
0.71,-0.08,1.1,-10.32,-19.77,-65.35
0.73,-0.08,1.12,-15.17,-19.13,-66.88
0.65,-0.09,1.12,-19.13,-14.65,-66.45
0.47,-0.11,1.1,-21.9,-7.19,-64.61
0.47,-0.11,1.1,-21.9,-7.19,-64.61
0.28,-0.13,1.06,-22.36,1.11,-61.73
0.11,-0.12,1.04,-19.41,8.15,-58.02
-0.0,-0.06,1.05,-13.02,12.92,-53.51
-0.09,0.05,1.1,-4.28,15.04,-48.14
-0.17,0.16,1.18,5.13,14.72,-42.33
-0.17,0.16,1.18,5.13,14.72,-42.33
-0.21,0.25,1.21,13.55,12.35,-36.56
-0.24,0.31,1.19,20.12,8.35,-30.95
-0.26,0.34,1.17,24.76,3.3,-25.19
-0.28,0.34,1.14,27.55,-2.63,-19.07
-0.28,0.34,1.14,28.63,-9.09,-12.62
-0.29,0.32,1.11,28.63,-9.09,-12.62
-0.28,0.27,1.06,28.36,-15.56,-6.11
-0.24,0.22,1.02,27.31,-21.54,0.27
-0.19,0.16,0.99,25.91,-26.08,6.59
-0.16,0.11,0.94,24.43,-28.53,12.86
-0.16,0.11,0.94,23.1,-28.85,19.21
-0.16,0.06,0.9,23.1,-28.85,19.21
-0.17,0.0,0.85,22.03,-27.36,25.69
-0.2,-0.06,0.82,21.19,-24.76,32.37
-0.22,-0.13,0.78,20.64,-21.72,39.24
-0.25,-0.2,0.76,20.61,-18.6,46.2
-0.25,-0.2,0.76,20.61,-18.6,46.2
-0.29,-0.27,0.74,21.18,-15.77,53.03
-0.32,-0.33,0.73,22.12,-13.43,59.66
-0.36,-0.38,0.72,23.09,-11.69,65.85
-0.37,-0.43,0.73,23.82,-10.49,71.33
-0.37,-0.48,0.73,23.92,-9.63,75.71
-0.37,-0.48,0.73,23.92,-9.63,75.71
-0.34,-0.54,0.75,23.0,-8.72,78.91
-0.29,-0.61,0.77,20.82,-7.37,81.06
-0.26,-0.68,0.78,17.37,-5.03,82.3
-0.27,-0.75,0.79,12.73,-1.52,82.4
-0.28,-0.81,0.79,7.07,2.66,81.23
-0.28,-0.81,0.79,7.07,2.66,81.23
-0.3,-0.87,0.77,0.55,7.12,78.63
-0.3,-0.94,0.75,-6.47,11.36,74.72
-0.27,-1.02,0.73,-13.37,15.15,69.91
-0.24,-1.08,0.71,-19.57,18.46,64.57
-0.21,-1.15,0.7,-24.67,21.32,58.68
-0.21,-1.15,0.7,-24.67,21.32,58.68
-0.18,-1.21,0.68,-28.44,23.71,52.14
-0.16,-1.26,0.65,-30.6,25.34,45.19
-0.14,-1.28,0.62,-30.76,25.96,38.19
-0.12,-1.27,0.61,-28.69,25.48,31.45
-0.11,-1.24,0.64,-24.53,23.79,24.99
-0.11,-1.24,0.64,-24.53,23.79,24.99
-0.07,-1.19,0.69,-19.03,21.19,18.53
-0.01,-1.13,0.73,-13.18,18.17,11.78
0.06,-1.07,0.75,-7.52,15.19,4.74
0.12,-1.02,0.76,-2.25,12.68,-2.34
0.18,-0.95,0.76,2.6,11.09,-9.23
0.18,-0.95,0.76,2.6,11.09,-9.23
0.23,-0.88,0.77,6.97,10.48,-15.93
0.28,-0.81,0.78,10.85,10.64,-22.59
0.32,-0.73,0.79,14.3,11.33,-29.12
0.34,-0.63,0.81,17.24,12.28,-35.39
0.33,-0.53,0.84,19.49,13.13,-41.39
0.33,-0.53,0.84,19.49,13.13,-41.39
0.32,-0.42,0.89,20.87,13.33,-47.23
0.34,-0.34,0.92,20.96,12.7,-52.98
0.37,-0.25,0.99,19.4,11.06,-58.22
0.4,-0.16,1.05,15.76,8.81,-62.68
0.43,-0.09,1.06,9.67,6.63,-66.45
0.43,-0.09,1.06,9.67,6.63,-66.45
0.44,-0.06,1.07,1.98,4.85,-69.38
0.42,-0.07,1.09,-6.03,4.0,-71.37
0.37,-0.08,1.08,-13.41,4.16,-72.35
0.32,-0.08,1.09,-19.03,4.91,-72.32
0.27,-0.06,1.14,-22.19,6.33,-71.36
0.27,-0.06,1.14,-22.19,6.33,-71.36
0.23,-0.03,1.21,-23.14,8.61,-69.61
0.18,-0.0,1.26,-22.28,11.91,-67.22
0.12,0.02,1.29,-19.97,16.16,-64.11
0.04,0.04,1.29,-16.4,20.64,-60.01
-0.05,0.07,1.29,-11.54,24.43,-54.74
-0.05,0.07,1.29,-11.54,24.43,-54.74
-0.14,0.1,1.29,-5.58,26.65,-48.54
-0.21,0.14,1.3,0.96,26.63,-41.7
-0.26,0.18,1.3,7.52,24.2,-34.57
-0.28,0.2,1.29,13.7,19.68,-27.83
-0.26,0.2,1.27,19.21,13.44,-21.57
-0.26,0.2,1.27,19.21,13.44,-21.57
-0.24,0.21,1.25,23.61,6.13,-15.44
-0.24,0.2,1.22,26.57,-1.75,-9.35
-0.24,0.16,1.17,28.02,-9.69,-3.46
-0.23,0.11,1.11,28.18,-17.4,2.08
-0.22,0.04,1.06,27.46,-24.61,7.28
-0.22,0.04,1.06,27.46,-24.61,7.28
-0.2,-0.02,1.01,26.3,-30.86,12.22
-0.18,-0.08,0.97,24.94,-35.54,16.96
-0.16,-0.14,0.93,23.48,-38.12,21.45
-0.15,-0.2,0.89,21.78,-38.33,25.73
-0.17,-0.27,0.84,19.92,-36.54,29.94
-0.17,-0.27,0.84,19.92,-36.54,29.94
-0.22,-0.34,0.8,18.04,-33.44,34.18
-0.27,-0.41,0.76,16.27,-29.74,38.3
-0.32,-0.47,0.71,14.77,-26.05,42.11
-0.34,-0.52,0.65,13.77,-22.73,45.4
-0.34,-0.56,0.6,13.44,-20.09,48.05
-0.34,-0.56,0.6,13.44,-20.09,48.05
-0.32,-0.61,0.58,13.83,-18.1,50.16
-0.3,-0.64,0.58,14.78,-16.7,51.91
-0.29,-0.66,0.6,15.82,-15.61,53.2
-0.27,-0.66,0.63,16.3,-14.56,53.79
-0.26,-0.68,0.65,15.73,-13.54,53.73
-0.26,-0.68,0.65,15.73,-13.54,53.73
-0.23,-0.71,0.66,13.91,-12.3,52.89
-0.2,-0.75,0.66,11.01,-10.46,51.13
-0.18,-0.78,0.65,7.39,-7.99,48.55
-0.18,-0.81,0.61,3.29,-5.18,45.24
-0.17,-0.84,0.59,-0.84,-2.46,41.22
-0.17,-0.84,0.59,-0.84,-2.46,41.22
-0.15,-0.86,0.58,-4.52,0.1,36.43
-0.09,-0.89,0.59,-7.47,2.63,31.09
-0.03,-0.91,0.61,-9.6,5.31,25.63
0.02,-0.93,0.62,-10.93,8.09,20.5
0.05,-0.94,0.64,-11.43,10.78,15.95
0.05,-0.94,0.64,-11.43,10.78,15.95
0.06,-0.94,0.64,-10.94,13.18,12.02
0.07,-0.92,0.65,-9.36,14.99,8.33
0.09,-0.88,0.66,-6.61,15.85,4.59
0.14,-0.83,0.69,-2.82,15.6,0.54
0.22,-0.77,0.74,1.72,14.5,-3.86
0.22,-0.77,0.74,1.72,14.5,-3.86
0.3,-0.71,0.8,6.55,12.91,-8.44
0.37,-0.64,0.86,11.1,11.38,-12.9
0.41,-0.58,0.92,14.84,10.37,-17.26
0.41,-0.51,0.96,17.46,9.9,-21.59
0.4,-0.44,1.0,18.96,9.73,-25.91
0.4,-0.44,1.0,18.96,9.73,-25.91
0.41,-0.38,0.99,19.39,9.41,-30.22
0.43,-0.31,1.04,19.15,8.72,-34.36
0.48,-0.25,1.08,18.13,8.38,-38.49
0.53,-0.19,1.1,16.28,8.72,-42.49
0.56,-0.14,1.13,13.86,9.88,-45.75
0.56,-0.14,1.13,13.86,9.88,-45.75
0.51,-0.09,1.16,11.32,12.06,-47.86
0.41,-0.07,1.19,8.9,15.05,-48.81
0.28,-0.04,1.19,6.87,18.0,-48.84
0.17,-0.02,1.17,5.64,19.85,-48.11
0.11,0.01,1.16,5.57,20.04,-46.73
0.11,0.01,1.16,5.57,20.04,-46.73
0.09,0.02,1.16,6.62,18.5,-44.81
0.08,0.04,1.15,8.55,15.52,-42.28
0.06,0.07,1.14,11.06,11.39,-39.12
0.04,0.08,1.12,13.77,6.41,-35.51
0.03,0.09,1.09,16.4,0.86,-31.78
0.03,0.09,1.09,16.4,0.86,-31.78
0.03,0.09,1.05,18.67,-4.91,-28.16
0.05,0.09,1.02,20.43,-10.53,-24.76
0.06,0.09,0.98,21.64,-15.36,-21.55
0.06,0.09,0.96,22.23,-19.1,-18.53
0.04,0.1,0.96,22.12,-21.35,-15.68
0.04,0.1,0.96,22.12,-21.35,-15.68
-0.02,0.12,0.97,21.23,-21.73,-13.02
-0.1,0.13,0.99,19.49,-20.15,-10.52
-0.18,0.14,0.98,16.9,-16.98,-8.03
-0.26,0.13,0.97,13.48,-13.1,-5.17
-0.33,0.1,0.95,9.42,-9.41,-1.57
-0.33,0.1,0.95,9.42,-9.41,-1.57
-0.39,0.03,0.94,5.26,-6.6,2.8
-0.44,-0.05,0.92,1.75,-4.97,7.93
-0.47,-0.12,0.9,-0.53,-4.4,13.72
-0.49,-0.18,0.87,-1.26,-4.79,19.98
-0.49,-0.23,0.84,-0.51,-6.03,26.5
-0.49,-0.23,0.84,-0.51,-6.03,26.5
-0.46,-0.28,0.83,1.36,-7.67,33.01
-0.42,-0.32,0.82,3.82,-9.1,39.24
-0.37,-0.37,0.82,6.33,-10.0,45.2
-0.34,-0.42,0.83,8.27,-9.98,50.81
-0.32,-0.47,0.83,9.25,-8.76,55.82
-0.32,-0.47,0.83,9.25,-8.76,55.82
-0.3,-0.52,0.83,8.99,-6.32,59.97
-0.29,-0.58,0.83,7.37,-2.94,63.15
-0.28,-0.64,0.84,4.41,1.11,65.32
-0.28,-0.7,0.84,0.11,5.57,66.34
-0.28,-0.77,0.85,-5.34,10.26,65.86
-0.28,-0.77,0.85,-5.34,10.26,65.86
-0.28,-0.84,0.85,-11.63,14.99,63.57
-0.26,-0.92,0.84,-18.38,19.63,59.42
-0.24,-0.99,0.83,-25.08,23.87,53.96
-0.22,-1.05,0.81,-31.27,27.42,47.72
-0.2,-1.11,0.8,-36.31,29.72,41.01
-0.2,-1.11,0.8,-36.31,29.72,41.01
-0.17,-1.16,0.8,-39.89,30.54,33.92
-0.13,-1.2,0.78,-41.77,29.74,26.56
-0.07,-1.21,0.78,-41.72,27.46,19.06
0.01,-1.2,0.79,-39.67,24.03,11.59
0.1,-1.15,0.81,-35.89,19.93,4.28
0.1,-1.15,0.81,-35.89,19.93,4.28
0.19,-1.08,0.84,-30.84,15.64,-2.98
0.3,-1.01,0.86,-24.96,11.56,-10.19
0.4,-0.92,0.87,-18.56,7.96,-17.24
