ax,ay,az,gx,gy,gz
0.07,-0.97,0.88,-46.04,8.13,73.62
0.11,-1.06,0.85,-53.64,8.52,69.82
0.15,-1.15,0.83,-59.44,8.29,64.99
0.2,-1.2,0.78,-62.38,7.55,58.9
0.2,-1.2,0.78,-62.38,7.55,58.9
0.48,-1.11,0.74,-61.03,5.55,53.63
0.58,-1.01,0.83,-54.51,2.29,56.8
0.51,-0.94,0.95,-49.1,1.38,65.92
0.34,-0.93,1.05,-50.34,2.17,70.94
0.3,-1.04,0.92,-57.26,2.96,63.01
0.3,-1.04,0.92,-57.26,2.96,63.01
0.43,-1.09,0.46,-60.89,4.09,44.1
0.6,-1.04,0.35,-55.42,3.18,25.27
0.71,-0.84,0.63,-44.51,-0.12,10.92
0.81,-0.64,0.75,-33.0,-2.3,-2.77
0.93,-0.48,0.67,-22.52,-4.07,-17.7
0.93,-0.48,0.67,-22.52,-4.07,-17.7
1.06,-0.35,0.62,-12.12,-7.83,-32.2
1.16,-0.21,0.59,-0.48,-12.9,-44.63
1.24,-0.04,0.57,12.83,-18.19,-54.79
1.29,0.14,0.59,27.33,-23.18,-63.42
1.3,0.32,0.61,41.72,-26.77,-71.48
1.3,0.32,0.61,41.72,-26.77,-71.48
1.28,0.5,0.63,54.75,-27.52,-79.61
1.27,0.68,0.68,65.78,-23.71,-87.84
1.27,0.84,0.74,74.64,-13.43,-95.58
1.25,0.99,0.8,81.3,4.49,-101.45
1.25,0.99,0.8,85.77,28.83,-103.94
1.12,1.16,0.97,85.77,28.83,-103.94
0.45,1.53,1.81,85.33,53.08,-103.11
0.08,1.47,1.23,72.5,55.1,-99.6
0.08,1.19,0.74,57.8,47.61,-92.76
0.19,1.11,0.86,47.31,40.99,-82.81
0.19,1.11,0.86,39.27,28.98,-71.23
0.32,1.18,1.1,39.27,28.98,-71.23
0.46,1.17,1.05,33.76,15.92,-59.28
0.5,1.1,0.92,30.61,5.72,-47.37
0.48,1.01,0.85,27.64,-1.94,-35.73
0.43,0.94,0.81,23.31,-7.11,-24.39
0.43,0.94,0.81,23.31,-7.11,-24.39
0.39,0.84,0.8,18.07,-9.99,-13.59
0.35,0.71,0.8,12.83,-11.28,-3.53
0.29,0.59,0.79,8.44,-11.22,5.98
0.21,0.49,0.77,5.7,-10.08,15.01
0.14,0.4,0.75,4.93,-8.18,23.48
0.14,0.4,0.75,4.93,-8.18,23.48
0.08,0.31,0.76,5.8,-5.8,31.46
0.02,0.25,0.78,7.47,-3.1,38.87
