ax,ay,az,gx,gy,gz
-0.45,-1.49,1.01,-42.87,32.57,29.46
-0.33,-1.37,1.07,-28.78,29.58,16.96
-0.19,-1.23,1.13,-14.61,26.65,3.93
-0.06,-1.08,1.17,-1.34,23.88,-9.49
-0.06,-1.08,1.17,-1.34,23.88,-9.49
0.08,-0.93,1.2,10.51,21.09,-23.32
0.22,-0.77,1.22,21.02,18.25,-37.41
0.36,-0.61,1.24,30.45,15.16,-51.6
0.5,-0.44,1.27,39.12,11.74,-65.53
0.64,-0.26,1.3,47.1,7.7,-78.71
0.64,-0.26,1.3,47.1,7.7,-78.71
0.74,-0.06,1.32,54.21,2.71,-90.64
0.85,0.18,1.31,60.21,-2.84,-101.29
0.97,0.44,1.26,65.39,-9.2,-110.71
1.02,0.69,1.15,70.54,-15.77,-118.31
1.0,0.98,1.14,76.68,-21.66,-123.58
1.0,0.98,1.14,76.68,-21.66,-123.58
0.79,1.3,1.23,82.72,-26.87,-125.61
0.53,1.55,1.17,85.63,-31.16,-124.81
0.34,1.72,1.08,84.2,-33.56,-122.06
0.18,1.84,1.09,78.87,-34.33,-117.43
0.03,1.9,1.08,70.43,-33.86,-110.74
0.03,1.9,1.08,70.43,-33.86,-110.74
-0.08,1.89,1.02,60.29,-32.69,-101.81
-0.17,1.83,0.97,49.71,-31.74,-90.52
-0.23,1.75,0.94,39.38,-31.48,-77.12
-0.29,1.67,0.92,29.61,-31.54,-62.23
-0.36,1.56,0.89,20.47,-31.33,-46.71
-0.36,1.56,0.89,20.47,-31.33,-46.71
-0.44,1.44,0.87,12.09,-30.57,-31.03
-0.52,1.3,0.85,4.65,-29.06,-15.36
-0.59,1.16,0.82,-1.55,-26.72,0.35
-0.64,1.01,0.8,-6.34,-23.68,16.17
-0.68,0.86,0.77,-9.96,-20.09,32.0
-0.68,0.86,0.77,-9.96,-20.09,32.0
-0.73,0.72,0.77,-12.69,-16.08,47.39
-0.77,0.58,0.79,-14.94,-11.48,61.8
-0.8,0.42,0.77,-16.97,-6.06,75.0
-0.82,0.25,0.74,-19.03,-0.32,87.04
-0.89,0.1,0.73,-21.3,5.35,98.13
-0.89,0.1,0.73,-21.3,5.35,98.13
-0.95,-0.06,0.71,-23.72,11.14,107.47
-0.97,-0.21,0.65,-25.79,16.39,114.45
-0.93,-0.35,0.59,-26.75,20.44,119.24
-0.93,-0.47,0.6,-26.05,22.98,122.65
-1.04,-0.58,0.71,-24.74,24.65,124.28
-1.04,-0.58,0.71,-24.74,24.65,124.28
-1.13,-0.62,0.77,-24.47,25.57,121.4
-1.02,-0.63,0.73,-25.03,25.72,113.25
-0.84,-0.67,0.78,-25.79,24.93,102.44
-0.7,-0.75,0.92,-27.82,23.01,91.14
-0.55,-0.83,1.0,-31.65,21.05,80.04
-0.55,-0.83,1.0,-31.65,21.05,80.04
-0.43,-0.91,1.0,-36.26,20.34,69.65
