ax,ay,az,gx,gy,gz
-0.4,0.43,1.12,38.34,43.75,10.35
-0.39,0.42,1.12,33.88,38.71,11.48
-0.38,0.37,1.1,25.91,32.6,12.3
-0.38,0.37,1.1,25.91,32.6,12.3
-0.35,0.29,1.06,15.68,25.69,12.74
-0.31,0.21,1.03,4.43,18.41,12.74
-0.25,0.13,1.0,-6.77,11.59,12.34
-0.18,0.04,0.96,-17.15,5.99,11.79
-0.11,-0.05,0.93,-26.05,1.86,11.24
-0.11,-0.05,0.93,-26.05,1.86,11.24
-0.05,-0.15,0.91,-32.86,-0.28,10.51
-0.02,-0.23,0.87,-36.92,0.26,9.63
-0.02,-0.3,0.82,-37.77,3.58,8.93
-0.03,-0.33,0.78,-35.08,8.85,8.54
-0.03,-0.33,0.78,-28.87,15.59,8.24
-0.04,-0.32,0.8,-28.87,15.59,8.24
-0.08,-0.29,0.82,-19.66,23.71,8.1
-0.12,-0.23,0.84,-8.51,32.79,8.36
-0.17,-0.17,0.86,3.67,42.01,8.97
-0.23,-0.1,0.88,16.06,50.71,9.74
-0.23,-0.1,0.88,28.0,58.4,10.77
-0.29,-0.02,0.9,28.0,58.4,10.77
-0.35,0.06,0.94,38.81,64.36,12.23
-0.41,0.14,0.97,47.89,68.07,13.99
-0.46,0.22,1.0,54.71,69.41,15.8
-0.5,0.27,1.03,58.93,68.24,17.33
-0.5,0.27,1.03,58.93,68.24,17.33
-0.52,0.31,1.05,60.43,64.67,18.33
-0.51,0.34,1.07,59.3,59.0,18.8
-0.49,0.34,1.08,55.62,51.66,18.85
-0.45,0.32,1.08,49.62,43.4,18.61
-0.41,0.28,1.07,41.8,34.84,18.15
-0.41,0.28,1.07,41.8,34.84,18.15
-0.38,0.23,1.06,32.87,26.45,17.43
-0.37,0.17,1.04,23.59,18.65,16.34
-0.34,0.14,1.01,14.58,11.86,14.88
-0.27,0.1,1.02,6.09,6.58,12.91
-0.21,0.04,1.03,-1.64,3.72,10.19
-0.21,0.04,1.03,-1.64,3.72,10.19
-0.16,-0.05,0.98,-8.24,4.29,7.11
-0.13,-0.11,0.91,-13.16,7.89,4.36
-0.11,-0.16,0.87,-15.43,13.74,2.17
-0.12,-0.2,0.84,-14.64,21.59,0.56
-0.15,-0.23,0.8,-10.97,31.13,-0.18
-0.15,-0.23,0.8,-10.97,31.13,-0.18
-0.18,-0.23,0.76,-4.39,41.07,0.28
-0.24,-0.18,0.76,4.99,50.22,1.87
-0.34,-0.08,0.79,16.32,57.78,4.27
-0.44,0.05,0.84,28.22,62.98,7.0
-0.52,0.2,0.91,39.24,65.19,9.8
-0.52,0.2,0.91,39.24,65.19,9.8
-0.59,0.34,0.99,47.92,64.22,12.42
-0.65,0.46,1.06,52.97,60.14,14.5
-0.7,0.54,1.11,53.62,53.05,15.71
-0.71,0.57,1.14,49.56,43.14,15.86
-0.69,0.57,1.17,40.95,30.91,14.97
-0.69,0.57,1.17,40.95,30.91,14.97
-0.62,0.53,1.17,28.54,17.4,13.19
-0.54,0.46,1.15,13.17,3.78,10.79
-0.45,0.35,1.11,-4.05,-8.98,8.02
-0.35,0.23,1.06,-21.46,-19.82,5.14
-0.27,0.11,1.03,-37.91,-28.01,2.02
-0.27,0.11,1.03,-37.91,-28.01,2.02
-0.2,-0.0,0.98,-52.52,-33.05,-1.09
-0.14,-0.11,0.93,-64.46,-34.46,-4.1
-0.1,-0.23,0.89,-73.09,-32.11,-7.32
-0.08,-0.33,0.81,-77.69,-26.19,-10.28
-0.07,-0.39,0.75,-77.73,-17.35,-12.45
-0.07,-0.39,0.75,-77.73,-17.35,-12.45
-0.09,-0.43,0.73,-72.6,-6.43,-13.81
-0.14,-0.43,0.69,-62.55,6.07,-14.19
-0.2,-0.38,0.68,-48.51,18.8,-13.26
-0.27,-0.28,0.71,-31.41,30.07,-10.96
-0.35,-0.14,0.77,-12.7,39.04,-7.39
-0.35,-0.14,0.77,-12.7,39.04,-7.39
-0.43,0.01,0.83,5.78,45.36,-2.97
-0.5,0.17,0.9,22.27,48.8,1.87
-0.56,0.31,0.97,35.39,49.33,6.43
-0.59,0.42,1.03,44.23,47.22,10.2
-0.62,0.51,1.08,48.11,42.89,12.9
-0.62,0.51,1.08,48.11,42.89,12.9
-0.65,0.55,1.11,46.8,36.75,14.51
-0.65,0.54,1.11,40.56,28.78,15.04
-0.63,0.49,1.1,30.16,19.16,14.53
-0.56,0.41,1.07,16.82,8.71,13.15
-0.47,0.3,1.02,1.9,-1.53,11.06
-0.47,0.3,1.02,1.9,-1.53,11.06
-0.39,0.19,0.98,-13.03,-10.64,8.37
-0.31,0.08,0.94,-26.92,-17.37,5.02
-0.24,-0.02,0.9,-39.11,-20.97,1.3
-0.17,-0.12,0.85,-48.81,-21.15,-2.38
-0.12,-0.22,0.81,-55.35,-18.09,-5.71
