ax,ay,az,gx,gy,gz
-0.76,0.27,0.9,-30.49,-49.69,-3.9
-0.78,0.28,0.89,-34.0,-58.58,-1.47
-0.79,0.27,0.85,-38.32,-69.38,1.73
-0.8,0.23,0.84,-43.23,-81.47,4.85
-0.77,0.16,0.85,-48.37,-94.21,7.0
-0.72,0.1,0.82,-53.45,-106.11,7.99
-0.72,0.1,0.82,-53.45,-106.11,7.99
-0.65,0.06,0.74,-57.54,-115.97,8.17
-0.58,0.01,0.7,-59.26,-123.15,7.97
-0.51,-0.02,0.7,-57.99,-127.38,7.78
-0.46,-0.02,0.74,-54.03,-128.62,7.82
-0.45,0.01,0.77,-48.27,-127.14,8.22
-0.45,0.01,0.77,-48.27,-127.14,8.22
-0.47,0.06,0.79,-41.69,-123.86,9.0
-0.52,0.11,0.82,-34.98,-120.09,9.81
-0.56,0.15,0.85,-28.75,-116.76,10.27
-0.6,0.19,0.88,-23.45,-114.51,10.2
-0.62,0.22,0.9,-19.32,-113.89,9.64
-0.62,0.22,0.9,-19.32,-113.89,9.64
-0.62,0.24,0.91,-16.52,-115.12,8.77
-0.61,0.27,0.92,-15.36,-117.76,7.66
-0.59,0.28,0.94,-16.22,-121.35,6.33
-0.56,0.27,0.97,-19.2,-125.68,4.66
-0.56,0.27,0.97,-24.17,-129.97,2.71
-0.51,0.25,0.95,-24.17,-129.97,2.71
-0.47,0.22,0.93,-30.36,-133.8,0.77
-0.42,0.19,0.9,-36.91,-136.87,-0.94
-0.37,0.16,0.88,-43.16,-138.77,-2.36
-0.32,0.13,0.88,-48.76,-139.21,-3.51
-0.32,0.13,0.88,-48.76,-139.21,-3.51
-0.27,0.09,0.89,-53.5,-138.05,-4.39
-0.23,0.06,0.88,-57.32,-134.93,-5.17
-0.2,0.03,0.85,-60.17,-129.65,-5.87
-0.18,-0.0,0.83,-61.83,-122.87,-6.27
-0.19,-0.02,0.83,-62.07,-115.25,-6.2
-0.19,-0.02,0.83,-62.07,-115.25,-6.2
-0.21,-0.03,0.83,-60.83,-107.34,-5.65
-0.25,-0.02,0.83,-58.15,-99.87,-4.77
-0.29,0.0,0.84,-54.34,-93.75,-3.59
-0.34,0.03,0.86,-49.91,-89.65,-2.12
-0.38,0.06,0.87,-45.46,-88.0,-0.52
-0.38,0.06,0.87,-45.46,-88.0,-0.52
-0.41,0.06,0.89,-41.41,-89.06,0.96
-0.41,0.07,0.9,-37.91,-92.55,2.13
-0.39,0.07,0.91,-35.4,-97.85,2.76
-0.33,0.05,0.91,-33.83,-104.19,3.14
-0.27,0.02,0.91,-32.92,-110.93,3.41
-0.27,0.02,0.91,-32.92,-110.93,3.41
-0.2,-0.0,0.92,-31.57,-116.81,3.35
-0.13,-0.02,0.93,-29.99,-121.12,2.79
-0.07,-0.03,0.94,-28.32,-123.75,2.44
-0.06,-0.03,0.92,-26.31,-124.22,2.82
-0.07,-0.04,0.92,-23.69,-122.86,3.42
-0.07,-0.04,0.92,-23.69,-122.86,3.42
-0.08,-0.06,0.91,-20.12,-120.37,3.69
-0.08,-0.07,0.91,-15.55,-117.34,3.78
-0.09,-0.07,0.9,-10.39,-114.38,4.12
-0.11,-0.05,0.9,-4.87,-111.88,4.74
-0.11,-0.03,0.91,0.97,-110.03,5.42
-0.11,-0.03,0.91,0.97,-110.03,5.42
-0.11,0.0,0.92,6.84,-108.65,5.91
-0.08,0.03,0.95,12.23,-107.75,6.17
-0.05,0.06,0.96,16.69,-107.26,6.4
-0.02,0.08,0.98,20.06,-106.8,6.49
0.02,0.1,1.0,22.42,-105.93,6.31
0.02,0.1,1.0,22.42,-105.93,6.31
0.05,0.12,1.02,23.88,-104.43,5.86
0.07,0.15,1.03,24.54,-102.39,5.31
0.07,0.17,1.04,24.3,-99.97,4.69
0.07,0.18,1.05,22.85,-97.38,4.13
0.07,0.19,1.05,20.01,-94.8,3.76
0.07,0.19,1.05,20.01,-94.8,3.76
0.08,0.18,1.04,15.85,-92.41,3.79
0.07,0.16,1.02,10.49,-90.44,4.36
0.07,0.14,1.0,4.35,-88.95,5.17
0.08,0.11,1.0,-1.92,-87.72,5.89
0.08,0.06,0.97,-7.66,-86.72,6.34
0.08,0.06,0.97,-7.66,-86.72,6.34
0.09,0.03,0.93,-12.45,-85.89,6.62
0.1,-0.0,0.92,-15.89,-85.35,6.85
0.12,-0.02,0.92,-17.83,-84.86,6.91
0.14,-0.04,0.94,-18.38,-84.06,6.68
0.16,-0.04,0.96,-17.65,-82.99,6.36
0.16,-0.04,0.96,-17.65,-82.99,6.36
0.14,-0.02,0.97,-15.93,-81.86,6.14
0.11,0.01,0.97,-13.65,-81.08,5.95
0.1,0.03,1.0,-11.28,-81.15,5.72
0.11,0.06,1.01,-9.43,-82.12,5.45
0.14,0.08,1.02,-8.63,-83.84,5.27
0.14,0.08,1.02,-8.63,-83.84,5.27
0.17,0.09,1.02,-9.08,-85.8,5.09
