ax,ay,az,gx,gy,gz
-0.11,-0.23,1.13,-19.48,-85.56,6.98
-0.11,-0.28,1.12,-19.22,-85.75,2.14
-0.11,-0.28,1.12,-19.22,-85.75,2.14
-0.11,-0.31,1.11,-17.23,-86.39,-2.93
-0.12,-0.32,1.1,-13.72,-87.32,-7.94
-0.1,-0.31,1.1,-9.21,-88.41,-12.8
-0.09,-0.28,1.12,-4.37,-89.46,-17.49
-0.07,-0.25,1.14,0.31,-90.03,-22.14
-0.07,-0.25,1.14,0.31,-90.03,-22.14
-0.07,-0.22,1.16,4.53,-89.66,-26.99
-0.08,-0.21,1.16,7.81,-88.19,-32.17
-0.08,-0.21,1.15,9.95,-85.7,-37.62
-0.08,-0.21,1.12,11.06,-82.26,-43.04
-0.08,-0.21,1.09,11.44,-78.05,-48.24
-0.08,-0.21,1.09,11.44,-78.05,-48.24
-0.08,-0.21,1.06,11.29,-73.25,-53.28
-0.08,-0.21,1.02,10.74,-68.05,-58.19
-0.09,-0.21,0.99,9.86,-62.65,-63.05
-0.09,-0.2,0.94,8.74,-57.33,-67.91
-0.09,-0.19,0.91,7.52,-52.24,-72.76
-0.09,-0.19,0.91,7.52,-52.24,-72.76
-0.08,-0.19,0.89,6.27,-47.44,-77.6
-0.07,-0.19,0.87,5.08,-42.81,-82.42
-0.06,-0.19,0.88,4.09,-38.2,-87.06
-0.07,-0.16,0.89,3.46,-33.18,-91.43
-0.1,-0.12,0.9,3.08,-27.58,-95.54
-0.1,-0.12,0.9,3.08,-27.58,-95.54
-0.12,-0.07,0.89,2.63,-21.56,-99.38
-0.13,-0.03,0.89,1.79,-15.25,-102.77
-0.13,0.01,0.89,0.44,-8.7,-105.47
-0.13,0.05,0.89,-1.48,-2.06,-107.24
-0.15,0.08,0.89,-3.93,4.47,-107.98
-0.15,0.08,0.89,-3.93,4.47,-107.98
-0.19,0.11,0.87,-6.83,10.59,-107.63
-0.22,0.12,0.84,-10.04,16.0,-106.24
-0.24,0.12,0.81,-13.26,20.31,-103.88
-0.25,0.11,0.78,-16.1,23.31,-100.62
-0.25,0.1,0.76,-18.17,25.07,-96.49
-0.25,0.1,0.76,-18.17,25.07,-96.49
-0.24,0.09,0.75,-19.21,25.66,-91.62
-0.23,0.09,0.75,-19.06,25.39,-86.22
-0.24,0.09,0.76,-17.74,24.57,-80.55
-0.25,0.1,0.76,-15.43,23.47,-74.89
-0.26,0.11,0.77,-12.43,22.19,-69.53
-0.26,0.11,0.77,-12.43,22.19,-69.53
-0.24,0.12,0.79,-9.02,20.75,-64.53
-0.21,0.13,0.82,-5.6,19.28,-59.7
-0.2,0.15,0.83,-2.53,17.99,-55.04
-0.19,0.16,0.85,-0.17,17.08,-50.58
-0.19,0.16,0.85,1.25,16.52,-46.53
-0.2,0.17,0.87,1.25,16.52,-46.53
-0.2,0.17,0.88,1.67,16.41,-43.1
-0.21,0.17,0.89,1.14,16.76,-40.38
-0.22,0.17,0.9,-0.3,17.52,-38.36
-0.22,0.17,0.91,-2.63,18.59,-36.98
-0.22,0.17,0.91,-5.83,19.82,-36.14
-0.22,0.16,0.91,-5.83,19.82,-36.14
-0.2,0.14,0.9,-9.73,21.04,-35.66
-0.18,0.12,0.9,-14.0,22.14,-35.37
-0.16,0.1,0.9,-18.31,23.08,-35.09
-0.15,0.08,0.89,-22.31,23.83,-34.71
-0.15,0.08,0.89,-22.31,23.83,-34.71
-0.15,0.07,0.89,-25.7,24.18,-34.16
-0.17,0.07,0.88,-28.3,23.98,-33.35
-0.19,0.06,0.87,-30.14,23.03,-32.31
-0.19,0.04,0.87,-31.29,21.3,-31.12
-0.19,0.02,0.87,-31.66,18.95,-29.82
-0.19,0.02,0.87,-31.66,18.95,-29.82
-0.19,-0.01,0.87,-31.2,16.24,-28.58
-0.18,-0.03,0.87,-29.85,13.45,-27.54
-0.15,-0.03,0.88,-27.62,10.86,-26.68
-0.12,-0.02,0.89,-24.65,8.79,-25.98
-0.1,0.01,0.92,-21.37,7.51,-25.42
-0.1,0.01,0.92,-21.37,7.51,-25.42
-0.09,0.05,0.96,-18.45,7.22,-25.02
-0.09,0.07,0.94,-16.55,7.88,-24.76
-0.1,0.06,0.92,-15.14,9.4,-24.46
-0.11,0.05,0.91,-13.91,11.42,-24.32
-0.11,0.05,0.92,-12.76,13.5,-24.17
-0.11,0.05,0.92,-12.76,13.5,-24.17
-0.12,0.06,0.93,-11.63,15.58,-23.94
-0.13,0.07,0.93,-10.65,17.38,-23.58
-0.14,0.07,0.93,-9.83,18.57,-22.98
-0.14,0.06,0.93,-9.02,18.96,-21.92
-0.14,0.07,0.93,-8.15,18.5,-20.46
-0.14,0.07,0.93,-8.15,18.5,-20.46
-0.14,0.07,0.94,-7.13,17.26,-18.84
-0.15,0.08,0.94,-5.92,15.49,-17.24
-0.15,0.08,0.95,-4.51,13.45,-15.78
-0.14,0.09,0.97,-3.08,11.42,-14.46
-0.13,0.09,0.98,-1.78,9.71,-13.23
-0.13,0.09,0.98,-1.78,9.71,-13.23
-0.12,0.09,0.99,-0.66,8.44,-11.98
-0.11,0.09,1.0,0.19,7.72,-10.69
-0.11,0.09,1.0,0.65,7.66,-9.49
-0.09,0.09,1.0,0.76,8.62,-8.66
-0.06,0.08,1.01,0.72,10.86,-8.39
-0.06,0.08,1.01,0.72,10.86,-8.39
-0.03,0.07,1.0,0.49,14.26,-8.42
-0.02,0.08,0.99,0.06,18.53,-8.31
-0.03,0.08,0.98,-0.43,23.37,-8.01
-0.07,0.08,0.98,-0.81,28.29,-7.61
-0.1,0.07,0.98,-1.1,32.83,-7.11
-0.1,0.07,0.98,-1.1,32.83,-7.11
-0.12,0.07,0.98,-1.25,36.51,-6.36
-0.15,0.07,0.99,-1.12,39.09,-5.29
-0.17,0.08,1.0,-0.8,40.36,-3.94
-0.18,0.09,1.01,-0.44,40.35,-2.41
-0.17,0.1,1.02,-0.21,39.27,-0.87
-0.17,0.1,1.02,-0.21,39.27,-0.87
-0.16,0.1,1.03,-0.23,37.44,0.58
-0.14,0.1,1.03,-0.64,35.15,1.98
-0.12,0.09,1.03,-1.43,32.79,3.42
-0.12,0.08,1.03,-2.55,30.76,4.86
-0.12,0.06,1.02,-3.89,29.38,6.14
-0.12,0.06,1.02,-3.89,29.38,6.14
-0.12,0.04,1.0,-5.3,28.78,7.11
-0.12,0.03,0.98,-6.57,28.93,7.71
-0.1,0.02,0.98,-7.5,29.82,8.01
-0.08,0.01,0.98,-8.12,31.47,8.15
-0.07,0.01,0.98,-8.59,34.05,8.27
-0.07,0.01,0.98,-8.59,34.05,8.27
-0.07,-0.0,0.97,-9.01,37.42,8.45
-0.08,-0.01,0.95,-9.34,41.43,8.75
-0.09,-0.02,0.94,-9.41,45.92,9.23
-0.11,-0.03,0.93,-8.99,50.87,9.72
-0.13,-0.04,0.91,-8.05,56.06,10.23
-0.13,-0.04,0.91,-8.05,56.06,10.23
-0.15,-0.03,0.89,-6.52,61.17,10.83
-0.17,-0.02,0.89,-4.43,65.99,11.6
-0.19,-0.02,0.88,-1.86,70.34,12.57
-0.21,-0.0,0.89,1.01,74.2,13.68
-0.22,0.01,0.88,4.02,77.69,14.83
-0.22,0.01,0.88,4.02,77.69,14.83
-0.24,0.02,0.88,7.12,80.81,15.93
-0.25,0.03,0.88,10.26,83.61,16.96
-0.27,0.04,0.88,13.48,86.09,17.9
-0.29,0.05,0.89,16.54,87.91,18.79
-0.32,0.07,0.91,19.16,89.05,19.42
-0.32,0.07,0.91,19.16,89.05,19.42
-0.36,0.1,0.91,21.23,89.69,19.72
-0.38,0.13,0.91,22.68,89.68,19.67
-0.4,0.16,0.92,23.34,88.95,19.35
-0.4,0.17,0.92,23.11,87.62,18.81
-0.39,0.18,0.92,21.91,85.74,18.14
-0.39,0.18,0.92,21.91,85.74,18.14
-0.39,0.19,0.92,19.75,83.41,17.44
-0.4,0.19,0.91,16.68,80.78,16.74
-0.4,0.18,0.9,12.9,78.29,15.83
-0.4,0.15,0.88,8.78,76.32,14.49
-0.39,0.12,0.86,4.72,75.13,12.68
-0.39,0.12,0.86,4.72,75.13,12.68
-0.37,0.1,0.85,0.92,74.47,10.71
-0.38,0.09,0.84,-2.31,74.12,8.89
-0.39,0.08,0.84,-4.89,73.99,7.22
-0.41,0.06,0.83,-6.85,73.95,5.54
