ax,ay,az,gx,gy,gz
-0.13,0.24,1.0,-1.95,2.71,-2.42
-0.14,0.23,1.0,-2.92,3.79,-1.98
-0.14,0.23,1.0,-2.92,3.79,-1.98
-0.14,0.22,0.98,-3.44,4.62,-1.5
-0.15,0.22,0.98,-3.53,5.1,-1.01
-0.15,0.22,0.97,-3.12,5.26,-0.54
-0.15,0.23,0.98,-2.22,5.21,-0.14
-0.14,0.25,0.98,-1.02,5.03,0.25
-0.14,0.25,0.98,-1.02,5.03,0.25
-0.13,0.26,1.0,0.12,4.76,0.74
-0.12,0.28,1.01,0.9,4.44,1.38
-0.12,0.28,1.02,1.14,4.09,2.19
-0.12,0.27,1.03,0.78,3.75,3.03
-0.12,0.26,1.02,-0.05,3.54,3.71
-0.12,0.26,1.02,-0.05,3.54,3.71
-0.12,0.24,1.01,-1.12,3.44,4.17
-0.12,0.23,1.0,-2.21,3.44,4.48
-0.1,0.21,0.99,-3.11,3.51,4.69
-0.1,0.2,0.97,-3.75,3.66,4.89
-0.09,0.19,0.96,-4.06,3.88,5.06
-0.09,0.19,0.96,-4.06,3.88,5.06
-0.1,0.19,0.95,-3.98,4.15,5.16
-0.1,0.19,0.94,-3.47,4.5,5.18
-0.09,0.19,0.95,-2.71,5.03,5.16
-0.09,0.2,0.95,-1.81,5.76,5.1
-0.09,0.21,0.96,-0.94,6.71,5.03
-0.09,0.21,0.96,-0.94,6.71,5.03
-0.1,0.21,0.97,-0.21,7.76,4.96
-0.12,0.22,0.97,0.33,8.68,4.87
-0.14,0.23,0.97,0.64,9.23,4.73
-0.16,0.24,0.97,0.65,9.27,4.54
-0.17,0.25,0.97,0.3,8.69,4.28
-0.17,0.25,0.97,0.3,8.69,4.28
-0.17,0.26,0.97,-0.54,7.46,3.9
-0.17,0.26,0.97,-1.95,5.63,3.48
-0.16,0.25,0.95,-3.77,3.38,3.09
-0.14,0.24,0.94,-5.88,0.89,2.83
-0.12,0.23,0.94,-8.04,-1.55,2.55
-0.12,0.23,0.94,-8.04,-1.55,2.55
-0.1,0.22,0.94,-10.0,-3.5,2.22
-0.08,0.21,0.95,-11.54,-4.58,1.81
-0.07,0.19,0.95,-12.61,-4.72,1.38
-0.07,0.17,0.94,-13.18,-4.11,1.04
-0.1,0.16,0.93,-13.19,-3.06,0.89
-0.1,0.16,0.93,-13.19,-3.06,0.89
-0.12,0.16,0.93,-12.48,-1.93,0.86
-0.14,0.16,0.92,-11.0,-1.09,0.89
-0.15,0.18,0.93,-8.92,-0.65,0.98
-0.16,0.19,0.94,-6.47,-0.66,1.15
-0.17,0.21,0.95,-3.98,-1.1,1.32
-0.17,0.21,0.95,-3.98,-1.1,1.32
-0.17,0.23,0.97,-1.79,-1.94,1.45
-0.16,0.24,0.98,-0.16,-3.1,1.53
-0.16,0.24,0.99,0.91,-4.35,1.51
-0.17,0.24,1.0,1.56,-5.64,1.36
-0.17,0.25,1.01,1.91,-6.93,1.14
-0.17,0.25,1.01,1.91,-6.93,1.14
-0.18,0.26,1.02,1.85,-8.28,0.86
-0.17,0.27,1.03,1.23,-9.72,0.55
-0.16,0.27,1.03,-0.04,-11.16,0.18
-0.15,0.26,1.02,-1.94,-12.53,-0.23
-0.13,0.25,1.0,-4.2,-13.69,-0.6
-0.13,0.25,1.0,-4.2,-13.69,-0.6
-0.11,0.23,0.98,-6.44,-14.53,-0.87
-0.09,0.21,0.96,-8.39,-14.87,-1.03
-0.08,0.19,0.95,-9.85,-14.65,-1.06
-0.08,0.17,0.94,-10.65,-13.91,-0.93
-0.08,0.16,0.93,-10.73,-12.8,-0.66
-0.08,0.16,0.93,-10.73,-12.8,-0.66
-0.08,0.15,0.92,-9.98,-11.46,-0.24
-0.09,0.14,0.92,-8.36,-9.97,0.22
-0.1,0.15,0.93,-5.95,-8.41,0.63
-0.11,0.16,0.93,-2.87,-6.85,0.95
-0.11,0.18,0.94,0.57,-5.41,1.16
-0.11,0.18,0.94,0.57,-5.41,1.16
-0.12,0.21,0.95,3.94,-4.22,1.26
-0.12,0.23,0.96,6.86,-3.31,1.29
-0.12,0.25,0.98,9.16,-2.64,1.31
-0.12,0.26,0.99,10.66,-2.17,1.19
-0.11,0.27,1.0,11.18,-1.89,0.88
-0.11,0.27,1.0,11.18,-1.89,0.88
-0.1,0.28,1.01,10.7,-1.61,0.43
-0.09,0.28,1.02,9.28,-1.25,-0.07
-0.09,0.27,1.02,7.04,-0.76,-0.61
-0.1,0.25,1.01,4.22,-0.12,-1.15
-0.11,0.23,0.99,1.2,0.63,-1.73
-0.11,0.23,0.99,1.2,0.63,-1.73
-0.11,0.22,0.98,-1.61,1.38,-2.32
-0.11,0.2,0.97,-3.95,2.08,-2.88
-0.11,0.19,0.96,-5.64,2.64,-3.33
-0.11,0.18,0.96,-6.61,3.02,-3.54
-0.11,0.18,0.95,-6.93,3.16,-3.45
-0.11,0.18,0.95,-6.93,3.16,-3.45
-0.12,0.18,0.95,-6.63,3.07,-3.13
-0.12,0.19,0.96,-5.85,2.86,-2.7
-0.12,0.2,0.97,-4.73,2.59,-2.28
-0.12,0.21,0.98,-3.6,2.29,-1.93
-0.12,0.22,0.98,-2.69,2.02,-1.64
-0.12,0.22,0.98,-2.69,2.02,-1.64
-0.12,0.21,0.98,-2.03,1.83,-1.43
