ax,ay,az,gx,gy,gz
-0.49,0.7,0.64,-14.29,49.02,-2.12
-0.48,0.7,0.65,-16.8,47.82,-3.23
-0.48,0.7,0.65,-19.62,46.75,-4.23
-0.49,0.7,0.65,-22.6,45.94,-5.17
-0.49,0.7,0.65,-25.65,45.39,-6.12
-0.49,0.7,0.65,-25.65,45.39,-6.12
-0.51,0.71,0.65,-28.82,45.2,-7.15
-0.52,0.7,0.65,-32.14,45.33,-8.3
-0.53,0.7,0.64,-35.59,45.47,-9.6
-0.54,0.69,0.64,-39.19,45.49,-11.05
-0.55,0.67,0.63,-42.95,45.41,-12.63
-0.55,0.67,0.63,-42.95,45.41,-12.63
-0.55,0.64,0.63,-46.59,45.28,-14.39
-0.55,0.62,0.62,-49.79,45.11,-16.28
-0.55,0.6,0.62,-52.26,44.98,-18.19
-0.56,0.58,0.62,-53.89,44.91,-20.03
-0.57,0.58,0.62,-54.7,44.71,-21.87
-0.57,0.58,0.62,-54.7,44.71,-21.87
-0.58,0.58,0.63,-54.89,44.08,-23.68
-0.6,0.58,0.64,-54.71,43.06,-25.51
-0.62,0.59,0.64,-54.32,41.66,-27.55
-0.63,0.59,0.65,-53.81,39.83,-29.79
-0.63,0.6,0.66,-53.33,37.58,-32.13
-0.63,0.6,0.66,-53.33,37.58,-32.13
-0.63,0.61,0.68,-53.03,34.97,-34.51
-0.64,0.63,0.7,-53.19,32.1,-36.95
-0.64,0.64,0.71,-54.11,28.99,-39.5
-0.65,0.65,0.71,-55.95,25.59,-42.14
-0.65,0.65,0.71,-58.78,21.86,-44.86
-0.65,0.65,0.71,-58.78,21.86,-44.86
-0.64,0.64,0.72,-62.52,17.84,-47.69
-0.64,0.63,0.72,-67.05,13.79,-50.57
-0.63,0.61,0.71,-72.19,9.96,-53.45
-0.63,0.57,0.7,-77.53,6.2,-56.27
-0.62,0.54,0.7,-82.69,2.5,-59.0
-0.62,0.54,0.7,-82.69,2.5,-59.0
-0.61,0.5,0.7,-87.37,-1.1,-61.58
-0.61,0.47,0.69,-91.46,-4.51,-63.98
-0.6,0.45,0.69,-94.82,-7.76,-66.1
-0.6,0.43,0.69,-97.39,-10.81,-68.04
-0.6,0.4,0.69,-99.16,-13.62,-69.84
-0.6,0.4,0.69,-99.16,-13.62,-69.84
-0.59,0.38,0.69,-100.11,-16.25,-71.39
