ax,ay,az,gx,gy,gz
-0.12,0.05,1.03,42.27,240.02,-3.46
-0.12,0.05,1.03,42.27,240.02,-3.46
-0.1,0.04,1.02,34.93,238.32,-9.02
-0.1,0.03,1.02,26.54,237.43,-13.91
-0.13,0.02,1.01,17.46,236.66,-17.51
-0.17,0.0,1.0,8.14,235.22,-19.25
-0.23,-0.01,0.98,-1.11,232.38,-18.82
-0.23,-0.01,0.98,-1.11,232.38,-18.82
-0.3,-0.03,0.98,-10.25,227.77,-16.52
-0.34,-0.08,0.97,-18.96,221.13,-12.88
-0.38,-0.13,0.95,-26.67,212.59,-8.18
-0.4,-0.18,0.95,-32.71,202.5,-2.81
-0.42,-0.22,0.95,-36.61,191.64,2.4
-0.42,-0.22,0.95,-36.61,191.64,2.4
-0.43,-0.25,0.93,-38.02,180.83,6.7
-0.42,-0.27,0.91,-36.92,170.46,9.9
-0.42,-0.28,0.9,-33.7,160.64,12.0
-0.41,-0.27,0.91,-28.65,151.81,13.05
-0.39,-0.26,0.91,-22.19,144.44,13.04
-0.39,-0.26,0.91,-22.19,144.44,13.04
-0.37,-0.23,0.92,-14.96,138.52,12.3
-0.36,-0.2,0.93,-7.6,133.95,11.36
-0.36,-0.17,0.95,-0.77,130.7,10.4
-0.36,-0.15,0.96,5.1,128.61,9.56
-0.37,-0.14,0.97,9.67,127.3,9.13
-0.37,-0.14,0.97,9.67,127.3,9.13
-0.39,-0.12,0.97,12.79,126.3,9.35
-0.41,-0.11,0.96,14.65,125.24,10.09
-0.43,-0.11,0.94,15.8,123.89,11.14
-0.45,-0.12,0.93,16.97,122.06,12.56
-0.47,-0.11,0.93,18.52,119.48,14.62
-0.47,-0.11,0.93,18.52,119.48,14.62
-0.5,-0.11,0.95,20.19,115.91,17.31
-0.52,-0.1,0.95,21.64,111.47,20.29
-0.54,-0.1,0.95,22.74,106.38,23.09
-0.55,-0.08,0.94,23.73,100.87,25.5
-0.55,-0.07,0.94,24.72,95.15,27.39
-0.55,-0.07,0.94,24.72,95.15,27.39
-0.55,-0.05,0.95,25.6,89.56,28.68
-0.55,-0.04,0.95,26.13,84.46,29.31
