ax,ay,az,gx,gy,gz
-0.01,0.09,1.0,-1.13,0.34,-0.08
-0.01,0.09,1.0,-1.13,0.34,-0.08
-0.01,0.1,1.0,-0.52,0.46,-0.09
-0.01,0.11,1.01,0.06,0.48,-0.14
-0.01,0.12,1.01,0.48,0.37,-0.21
-0.01,0.13,1.02,0.64,0.2,-0.25
-0.01,0.12,1.02,0.52,-0.05,-0.3
-0.01,0.12,1.02,0.52,-0.05,-0.3
-0.01,0.12,1.01,0.14,-0.36,-0.4
-0.01,0.11,1.01,-0.35,-0.72,-0.53
-0.0,0.11,1.0,-0.83,-1.08,-0.65
0.0,0.1,1.0,-1.22,-1.37,-0.78
0.01,0.1,1.01,-1.59,-1.59,-0.91
0.01,0.1,1.01,-1.59,-1.59,-0.91
0.01,0.1,1.0,-1.91,-1.67,-1.0
0.01,0.09,1.0,-2.13,-1.6,-1.05
0.01,0.09,1.0,-2.2,-1.43,-1.06
0.0,0.09,1.0,-2.07,-1.18,-1.04
0.01,0.09,0.99,-1.8,-0.92,-1.01
0.01,0.09,0.99,-1.8,-0.92,-1.01
0.01,0.1,1.0,-1.41,-0.66,-0.92
0.01,0.1,1.0,-0.96,-0.36,-0.75
0.0,0.1,1.01,-0.55,-0.07,-0.5
-0.0,0.1,1.0,-0.22,0.22,-0.21
-0.01,0.11,1.0,0.08,0.42,0.06
-0.01,0.11,1.0,0.08,0.42,0.06
-0.02,0.11,1.0,0.32,0.45,0.31
-0.02,0.12,1.01,0.43,0.33,0.47
-0.01,0.12,1.01,0.39,0.09,0.52
-0.01,0.12,1.01,0.13,-0.23,0.47
-0.01,0.11,1.0,-0.25,-0.54,0.3
-0.01,0.11,1.0,-0.25,-0.54,0.3
0.0,0.11,1.0,-0.61,-0.77,0.01
0.01,0.11,1.01,-1.0,-0.91,-0.33
0.02,0.1,1.01,-1.48,-0.92,-0.6
0.02,0.1,1.0,-2.08,-0.81,-0.81
0.02,0.08,0.99,-2.61,-0.6,-0.93
0.02,0.08,0.99,-2.61,-0.6,-0.93
0.02,0.07,0.99,-2.86,-0.37,-0.98
0.02,0.07,0.99,-2.74,-0.09,-0.95
0.01,0.08,0.99,-2.35,0.23,-0.89
0.01,0.09,0.99,-1.77,0.51,-0.79
0.0,0.1,0.99,-1.08,0.71,-0.62
0.0,0.1,0.99,-1.08,0.71,-0.62
-0.0,0.11,0.99,-0.39,0.77,-0.45
-0.01,0.12,1.0,0.19,0.72,-0.29
-0.01,0.13,1.01,0.53,0.57,-0.19
-0.01,0.13,1.01,0.55,0.36,-0.2
-0.01,0.13,1.01,0.25,0.15,-0.3
-0.01,0.13,1.01,0.25,0.15,-0.3
-0.01,0.12,1.01,-0.23,-0.01,-0.44
-0.0,0.11,1.01,-0.77,-0.08,-0.59
0.0,0.11,1.01,-1.28,-0.16,-0.73
0.0,0.1,1.01,-1.69,-0.23,-0.82
0.0,0.09,1.01,-1.94,-0.28,-0.9
0.0,0.09,1.01,-1.94,-0.28,-0.9
0.01,0.09,1.01,-2.0,-0.28,-0.91
0.01,0.1,1.01,-1.94,-0.19,-0.87
0.01,0.1,1.01,-1.79,0.03,-0.78
0.0,0.1,1.01,-1.52,0.33,-0.61
0.0,0.1,1.01,-1.19,0.71,-0.39
0.0,0.1,1.01,-1.19,0.71,-0.39
-0.0,0.1,1.01,-0.74,1.09,-0.11
-0.0,0.1,1.01,-0.26,1.43,0.22
-0.01,0.1,1.01,0.29,1.68,0.6
-0.02,0.11,1.01,0.81,1.75,0.92
