ax,ay,az,gx,gy,gz
0.0,0.07,1.02,-2.69,0.73,0.26
0.0,0.07,1.02,-2.68,0.39,0.33
0.0,0.07,1.02,-2.51,0.04,0.44
0.0,0.07,1.02,-2.2,-0.33,0.53
0.01,0.07,1.02,-1.78,-0.73,0.57
0.01,0.07,1.02,-1.78,-0.73,0.57
0.01,0.08,1.02,-1.29,-1.15,0.59
0.01,0.09,1.02,-0.84,-1.54,0.62
0.01,0.1,1.02,-0.56,-1.92,0.64
0.01,0.1,1.02,-0.5,-2.27,0.65
0.02,0.1,1.01,-0.6,-2.53,0.65
0.02,0.1,1.01,-0.6,-2.53,0.65
0.02,0.09,1.01,-0.79,-2.73,0.66
0.02,0.08,1.0,-0.98,-2.86,0.64
0.03,0.08,0.99,-1.1,-2.92,0.62
0.03,0.08,0.99,-1.11,-2.92,0.65
0.03,0.08,0.99,-1.03,-2.79,0.74
0.03,0.08,0.99,-1.03,-2.79,0.74
0.03,0.08,0.99,-0.87,-2.58,0.87
0.02,0.08,0.99,-0.66,-2.33,0.98
0.02,0.08,0.99,-0.39,-2.05,1.01
0.02,0.08,1.0,-0.14,-1.79,0.96
0.03,0.09,1.0,0.0,-1.52,0.92
0.03,0.09,1.0,0.0,-1.52,0.92
0.02,0.09,0.99,0.0,-1.28,0.9
0.02,0.08,0.99,-0.11,-1.08,0.89
0.01,0.08,0.99,-0.27,-0.96,0.8
0.01,0.08,0.99,-0.43,-0.91,0.62
0.01,0.08,0.99,-0.55,-0.94,0.39
0.01,0.08,0.99,-0.55,-0.94,0.39
0.01,0.09,1.01,-0.67,-1.02,0.14
0.02,0.1,1.01,-0.97,-1.15,-0.08
0.02,0.09,1.01,-1.51,-1.28,-0.21
0.02,0.08,1.0,-2.13,-1.39,-0.25
0.02,0.07,0.99,-2.64,-1.48,-0.24
0.02,0.07,0.99,-2.64,-1.48,-0.24
0.02,0.07,0.99,-2.9,-1.54,-0.17
0.03,0.07,0.99,-2.99,-1.47,-0.08
0.03,0.07,0.99,-2.92,-1.24,0.05
0.03,0.07,0.99,-2.7,-0.87,0.23
0.02,0.07,0.99,-2.28,-0.41,0.42
0.02,0.07,0.99,-2.28,-0.41,0.42
0.01,0.07,0.99,-1.71,0.06,0.59
0.01,0.08,1.0,-1.05,0.53,0.66
0.01,0.09,1.0,-0.36,0.89,0.67
0.0,0.1,1.01,0.24,1.15,0.64
-0.0,0.1,1.01,0.66,1.23,0.57
-0.0,0.1,1.01,0.66,1.23,0.57
-0.01,0.11,1.02,0.77,1.08,0.42
-0.0,0.11,1.02,0.58,0.72,0.26
0.0,0.11,1.02,0.11,0.25,0.08
0.01,0.1,1.02,-0.6,-0.32,-0.06
0.01,0.09,1.02,-1.44,-0.85,-0.17
0.01,0.09,1.02,-1.44,-0.85,-0.17
0.02,0.08,1.01,-2.25,-1.23,-0.24
0.03,0.07,1.01,-2.93,-1.43,-0.33
0.03,0.06,1.0,-3.34,-1.4,-0.37
0.03,0.05,1.0,-3.38,-1.17,-0.34
0.02,0.05,0.99,-3.02,-0.83,-0.33
0.02,0.05,0.99,-3.02,-0.83,-0.33
0.02,0.05,0.99,-2.32,-0.44,-0.35
0.02,0.07,0.99,-1.36,-0.03,-0.4
0.02,0.09,1.0,-0.33,0.3,-0.43
0.01,0.1,1.01,0.48,0.51,-0.46
0.01,0.11,1.02,0.93,0.58,-0.45
0.01,0.11,1.02,0.93,0.58,-0.45
-0.0,0.11,1.02,1.03,0.5,-0.41
-0.0,0.11,1.02,0.76,0.28,-0.37
-0.0,0.1,1.02,0.26,-0.03,-0.4
0.01,0.09,1.02,-0.39,-0.32,-0.46
0.01,0.09,1.02,-1.06,-0.54,-0.5
0.02,0.08,1.02,-1.06,-0.54,-0.5
0.03,0.07,1.01,-1.67,-0.67,-0.49
0.03,0.05,1.0,-2.06,-0.68,-0.44
0.03,0.04,1.0,-2.09,-0.63,-0.39
0.03,0.04,1.0,-1.75,-0.51,-0.32
0.03,0.04,1.0,-1.09,-0.34,-0.25
0.03,0.05,1.0,-1.09,-0.34,-0.25
0.02,0.06,1.0,-0.24,-0.12,-0.17
0.02,0.07,1.0,0.65,0.14,-0.17
0.01,0.08,1.0,1.47,0.36,-0.25
0.0,0.09,1.01,2.13,0.5,-0.4
0.0,0.09,1.01,2.13,0.5,-0.4
0.0,0.1,1.02,2.54,0.5,-0.59
-0.0,0.12,1.02,2.56,0.35,-0.85
0.0,0.12,1.02,2.12,0.06,-1.13
0.01,0.11,1.02,1.24,-0.31,-1.35
0.02,0.1,1.01,0.09,-0.68,-1.49
0.02,0.1,1.01,0.09,-0.68,-1.49
0.02,0.09,1.0,-1.08,-1.0,-1.58
0.03,0.07,1.0,-2.06,-1.3,-1.67
0.04,0.06,0.99,-2.71,-1.49,-1.77
0.05,0.06,0.99,-2.99,-1.53,-1.83
0.05,0.05,0.99,-2.91,-1.44,-1.83
0.05,0.05,0.99,-2.91,-1.44,-1.83
0.05,0.06,0.99,-2.57,-1.18,-1.76
0.03,0.06,0.99,-2.01,-0.76,-1.63
0.03,0.07,0.99,-1.29,-0.31,-1.53
0.02,0.08,1.0,-0.55,0.14,-1.51
0.01,0.1,1.01,0.1,0.59,-1.59
0.01,0.1,1.01,0.1,0.59,-1.59
0.01,0.11,1.02,0.46,0.91,-1.69
0.01,0.12,1.02,0.39,1.1,-1.77
0.0,0.11,1.02,-0.1,1.14,-1.81
-0.0,0.1,1.02,-0.77,1.06,-1.8
-0.01,0.1,1.02,-1.51,0.86,-1.79
-0.01,0.1,1.02,-1.51,0.86,-1.79
-0.01,0.09,1.02,-2.19,0.59,-1.9
0.01,0.09,1.02,-2.76,0.3,-2.03
0.01,0.08,1.02,-3.21,0.06,-2.1
0.02,0.08,1.02,-3.53,-0.12,-2.08
0.01,0.08,1.01,-3.71,-0.27,-2.04
0.01,0.08,1.01,-3.71,-0.27,-2.04
0.01,0.07,1.01,-3.74,-0.41,-2.0
0.01,0.07,1.01,-3.65,-0.56,-1.96
0.01,0.08,1.01,-3.39,-0.71,-1.97
0.01,0.08,1.01,-3.09,-0.86,-1.98
0.02,0.08,1.01,-2.88,-0.89,-1.96
0.02,0.08,1.01,-2.88,-0.89,-1.96
0.01,0.09,1.01,-2.81,-0.89,-1.9
0.0,0.09,1.0,-2.83,-0.87,-1.83
-0.0,0.09,1.0,-2.9,-0.95,-1.78
-0.0,0.09,1.0,-3.07,-1.15,-1.82
0.01,0.09,1.0,-3.43,-1.42,-1.93
0.01,0.09,1.0,-3.43,-1.42,-1.93
0.01,0.09,1.0,-3.96,-1.74,-2.07
0.01,0.09,1.0,-4.6,-2.11,-2.24
0.0,0.09,1.0,-5.38,-2.53,-2.46
0.0,0.09,1.0,-6.34,-2.98,-2.73
0.0,0.08,0.99,-7.4,-3.43,-3.11
0.0,0.08,0.99,-7.4,-3.43,-3.11
0.0,0.07,0.99,-8.43,-3.85,-3.55
-0.0,0.08,0.99,-9.31,-4.31,-4.06
-0.01,0.09,1.0,-10.18,-4.73,-4.55
-0.01,0.1,1.01,-11.21,-5.06,-5.1
-0.01,0.11,1.01,-12.52,-5.3,-5.68
-0.01,0.11,1.01,-12.52,-5.3,-5.68
-0.02,0.12,1.01,-14.1,-5.38,-6.26
-0.03,0.12,1.01,-16.01,-5.34,-6.86
-0.06,0.13,1.01,-18.12,-5.27,-7.54
-0.07,0.14,1.01,-20.37,-5.4,-8.51
-0.07,0.16,1.02,-22.79,-5.88,-9.65
-0.07,0.16,1.02,-22.79,-5.88,-9.65
-0.06,0.17,1.04,-25.55,-6.7,-10.77
-0.05,0.16,1.04,-28.82,-7.55,-11.85
-0.04,0.16,1.03,-32.47,-8.44,-12.76
-0.04,0.15,1.01,-36.11,-9.23,-13.55
-0.01,0.15,1.0,-39.36,-9.85,-14.26
-0.01,0.15,1.0,-39.36,-9.85,-14.26
0.01,0.16,0.98,-42.0,-10.3,-14.83
0.02,0.19,0.96,-43.84,-10.45,-15.31
0.03,0.23,0.95,-44.85,-10.3,-15.73
0.07,0.28,0.94,-45.03,-9.96,-16.0
0.1,0.35,0.93,-44.51,-9.42,-15.76
0.1,0.35,0.93,-44.51,-9.42,-15.76
0.12,0.41,0.91,-43.44,-8.46,-14.88
0.13,0.47,0.9,-42.11,-7.26,-13.5
0.14,0.54,0.87,-40.42,-6.04,-11.82
0.16,0.64,0.84,-38.19,-4.87,-9.96
0.2,0.73,0.84,-35.45,-3.89,-8.14
0.2,0.73,0.84,-35.45,-3.89,-8.14
0.25,0.84,0.85,-32.62,-3.16,-6.17
0.31,0.93,0.86,-30.21,-2.51,-3.63
0.35,1.0,0.88,-28.67,-1.72,0.15
0.37,1.0,0.92,-28.44,-0.48,5.59
0.37,0.92,0.93,-29.7,1.64,12.47
0.37,0.92,0.93,-29.7,1.64,12.47
0.36,0.81,0.91,-31.53,4.68,20.15
0.34,0.72,0.9,-32.12,7.87,28.36
0.32,0.68,0.93,-30.47,10.75,36.98
0.31,0.68,0.98,-26.82,13.36,45.48
0.33,0.71,1.04,-21.95,15.78,53.41
0.33,0.71,1.04,-21.95,15.78,53.41
0.36,0.75,1.13,-16.77,18.09,60.81
0.35,0.78,1.23,-12.4,20.49,67.93
0.31,0.78,1.3,-9.81,23.06,74.85
0.25,0.73,1.34,-9.14,25.55,81.57
0.2,0.65,1.35,-9.94,27.44,88.14
0.2,0.65,1.35,-9.94,27.44,88.14
0.17,0.54,1.35,-11.76,28.15,94.64
