ax,ay,az,gx,gy,gz
0.7,0.08,0.83,3.66,1.81,-1.27
0.69,0.08,0.83,3.6,1.88,-1.28
0.69,0.08,0.83,3.44,1.85,-1.26
0.7,0.08,0.83,3.2,1.75,-1.22
0.7,0.08,0.83,2.95,1.6,-1.12
0.7,0.08,0.83,2.95,1.6,-1.12
0.7,0.08,0.83,2.73,1.43,-0.92
0.7,0.08,0.83,2.56,1.22,-0.71
0.7,0.08,0.83,2.45,1.02,-0.5
0.71,0.07,0.83,2.3,0.89,-0.31
0.7,0.07,0.83,2.13,0.82,-0.14
0.7,0.07,0.83,2.13,0.82,-0.14
0.7,0.07,0.82,1.89,0.75,-0.0
0.69,0.06,0.81,1.72,0.66,0.1
0.7,0.05,0.8,1.65,0.49,0.17
0.7,0.06,0.8,1.75,0.25,0.25
0.7,0.06,0.8,1.95,-0.0,0.3
0.7,0.06,0.8,1.95,-0.0,0.3
0.71,0.07,0.8,2.17,-0.15,0.35
0.71,0.07,0.8,2.29,-0.2,0.33
0.71,0.07,0.8,2.35,-0.09,0.32
0.71,0.07,0.8,2.36,0.11,0.28
0.71,0.07,0.8,2.33,0.4,0.27
0.71,0.07,0.8,2.33,0.4,0.27
0.7,0.06,0.81,2.26,0.67,0.26
0.71,0.06,0.81,2.16,1.01,0.27
0.71,0.06,0.81,2.06,1.37,0.23
0.71,0.06,0.81,2.01,1.78,0.17
0.71,0.06,0.81,1.99,2.25,0.15
0.71,0.06,0.81,1.99,2.25,0.15
0.7,0.06,0.81,2.03,2.64,0.11
0.7,0.06,0.82,2.14,2.93,0.05
0.71,0.06,0.83,2.34,3.14,0.01
0.71,0.07,0.83,2.53,3.33,-0.05
0.71,0.07,0.83,2.63,3.53,-0.08
0.71,0.07,0.83,2.63,3.53,-0.08
0.71,0.07,0.83,2.62,3.72,-0.1
0.71,0.07,0.83,2.62,3.81,-0.08
0.71,0.07,0.83,2.64,3.84,-0.03
0.71,0.07,0.84,2.64,3.81,0.04
0.71,0.07,0.83,2.55,3.72,0.11
0.71,0.07,0.83,2.55,3.72,0.11
0.7,0.07,0.83,2.34,3.58,0.17
0.71,0.06,0.83,2.14,3.35,0.17
0.71,0.06,0.82,1.98,3.07,0.14
0.71,0.06,0.82,1.92,2.74,0.11
0.72,0.06,0.82,1.98,2.41,0.06
0.72,0.06,0.82,1.98,2.41,0.06
0.72,0.06,0.82,2.15,2.14,-0.07
0.72,0.06,0.81,2.37,1.94,-0.23
0.72,0.07,0.82,2.6,1.82,-0.39
0.72,0.07,0.82,2.8,1.74,-0.57
0.72,0.07,0.82,2.95,1.72,-0.73
0.72,0.07,0.82,2.95,1.72,-0.73
0.71,0.07,0.82,3.08,1.76,-0.93
0.72,0.08,0.83,3.17,1.82,-1.12
0.72,0.08,0.84,3.21,1.93,-1.31
0.72,0.08,0.84,3.19,2.1,-1.48
0.71,0.08,0.83,3.13,2.3,-1.6
0.71,0.08,0.83,3.13,2.3,-1.6
0.71,0.07,0.83,3.08,2.4,-1.6
0.7,0.07,0.83,3.14,2.3,-1.52
0.7,0.07,0.83,3.27,2.07,-1.44
0.7,0.08,0.83,3.44,1.72,-1.4
0.7,0.08,0.83,3.62,1.29,-1.38
0.71,0.07,0.83,3.62,1.29,-1.38
0.71,0.08,0.83,3.8,0.83,-1.33
