ax,ay,az,gx,gy,gz
0.75,0.08,0.79,3.01,2.41,-3.09
0.76,0.08,0.8,2.88,2.81,-3.01
0.76,0.08,0.8,2.6,3.19,-2.76
0.75,0.07,0.81,2.23,3.54,-2.32
0.73,0.06,0.81,1.7,3.78,-1.82
0.72,0.05,0.81,1.12,3.77,-1.31
0.72,0.05,0.81,1.12,3.77,-1.31
0.72,0.04,0.81,0.72,3.44,-0.87
0.73,0.04,0.81,0.59,2.86,-0.57
0.74,0.03,0.8,0.71,2.18,-0.35
0.75,0.03,0.79,0.95,1.51,-0.19
0.75,0.03,0.79,1.23,0.91,-0.06
0.75,0.03,0.79,1.23,0.91,-0.06
0.76,0.03,0.78,1.5,0.43,0.06
0.77,0.04,0.78,1.69,0.14,0.17
0.78,0.04,0.79,1.79,0.12,0.19
0.78,0.04,0.79,1.67,0.44,0.12
0.78,0.04,0.79,1.31,1.02,-0.02
0.78,0.04,0.79,1.31,1.02,-0.02
0.78,0.03,0.79,0.77,1.82,-0.18
0.77,0.02,0.79,0.25,2.65,-0.37
0.75,0.02,0.79,-0.12,3.39,-0.6
0.74,0.02,0.79,-0.27,3.87,-0.86
0.74,0.02,0.79,-0.17,4.04,-1.15
0.74,0.02,0.79,-0.17,4.04,-1.15
0.74,0.02,0.79,0.18,3.89,-1.44
0.75,0.03,0.79,0.72,3.5,-1.73
0.76,0.05,0.8,1.4,3.03,-1.91
0.76,0.06,0.8,2.08,2.6,-2.04
0.76,0.06,0.81,2.6,2.25,-2.08
0.76,0.06,0.81,2.6,2.25,-2.08
0.76,0.07,0.81,2.85,1.98,-2.0
0.77,0.07,0.8,2.81,1.73,-1.76
0.76,0.07,0.81,2.53,1.48,-1.44
0.77,0.06,0.81,2.05,1.21,-1.11
0.77,0.06,0.81,1.36,1.01,-0.76
0.77,0.06,0.81,1.36,1.01,-0.76
0.77,0.05,0.8,0.52,0.9,-0.42
0.77,0.04,0.79,-0.34,0.85,-0.13
0.76,0.04,0.79,-1.11,0.87,0.11
0.76,0.03,0.78,-1.62,0.88,0.26
0.76,0.02,0.77,-1.78,0.89,0.31
0.76,0.02,0.77,-1.78,0.89,0.31
0.76,0.02,0.77,-1.59,0.92,0.3
0.76,0.03,0.77,-1.11,0.98,0.28
