ax,ay,az,gx,gy,gz
-0.03,0.11,1.02,-0.71,-0.74,-0.49
-0.02,0.1,1.01,-1.69,-1.18,-0.64
-0.02,0.09,1.0,-2.52,-1.53,-0.64
-0.02,0.07,0.99,-3.06,-1.77,-0.57
-0.02,0.07,0.99,-3.06,-1.77,-0.57
-0.02,0.07,0.98,-3.17,-1.92,-0.44
-0.01,0.08,0.99,-2.88,-1.89,-0.21
-0.01,0.08,0.99,-2.38,-1.69,0.05
-0.01,0.09,1.0,-1.9,-1.23,0.32
-0.02,0.08,0.99,-1.42,-0.63,0.6
-0.02,0.08,0.99,-1.42,-0.63,0.6
-0.03,0.09,0.99,-0.85,-0.03,0.84
-0.04,0.09,0.99,-0.16,0.51,1.0
-0.04,0.1,1.0,0.53,0.88,1.04
-0.04,0.11,1.01,1.13,1.09,1.05
-0.04,0.11,1.02,1.49,1.19,1.08
-0.04,0.11,1.02,1.49,1.19,1.08
-0.05,0.11,1.03,1.51,1.19,1.11
-0.05,0.11,1.02,1.23,1.07,1.08
-0.06,0.1,1.03,0.85,0.8,0.98
-0.05,0.1,1.03,0.41,0.43,0.86
-0.04,0.1,1.04,-0.09,0.08,0.73
-0.04,0.1,1.04,-0.09,0.08,0.73
-0.04,0.09,1.03,-0.6,-0.18,0.57
-0.04,0.09,1.02,-1.0,-0.34,0.4
-0.03,0.08,1.01,-1.22,-0.38,0.2
-0.03,0.08,1.01,-1.22,-0.34,0.05
-0.03,0.09,1.01,-1.05,-0.23,-0.02
-0.03,0.09,1.01,-1.05,-0.23,-0.02
-0.04,0.1,1.01,-0.79,-0.12,-0.01
-0.05,0.1,1.01,-0.48,-0.08,0.1
-0.05,0.11,1.01,-0.11,-0.13,0.23
-0.05,0.11,1.01,0.26,-0.31,0.37
-0.05,0.12,1.01,0.56,-0.58,0.48
-0.05,0.12,1.01,0.56,-0.58,0.48
-0.05,0.13,1.02,0.72,-0.89,0.61
-0.04,0.13,1.01,0.67,-1.23,0.74
-0.04,0.12,1.01,0.44,-1.57,0.9
-0.04,0.11,1.0,0.14,-1.89,1.09
-0.04,0.1,1.0,-0.09,-2.14,1.24
-0.04,0.1,1.0,-0.09,-2.14,1.24
-0.03,0.1,0.99,-0.14,-2.3,1.31
-0.02,0.1,0.99,-0.03,-2.31,1.36
-0.02,0.1,1.0,0.17,-2.15,1.44
-0.02,0.09,0.99,0.43,-1.82,1.63
-0.02,0.09,0.98,0.76,-1.4,1.89
-0.02,0.09,0.98,0.76,-1.4,1.89
-0.03,0.09,0.99,1.22,-0.92,2.19
-0.04,0.1,0.99,1.77,-0.48,2.47
-0.04,0.11,0.99,2.29,-0.15,2.72
-0.04,0.12,0.99,2.73,0.09,3.01
-0.05,0.12,1.0,2.99,0.24,3.28
-0.05,0.12,1.0,2.99,0.24,3.28
-0.05,0.13,1.0,3.03,0.3,3.49
-0.05,0.12,1.0,2.87,0.22,3.58
-0.04,0.12,1.0,2.61,0.03,3.58
-0.04,0.12,1.0,2.22,-0.21,3.54
-0.04,0.11,1.0,1.7,-0.5,3.49
-0.04,0.11,1.0,1.7,-0.5,3.49
-0.03,0.1,1.0,1.11,-0.76,3.42
-0.03,0.09,0.99,0.64,-0.99,3.34
-0.02,0.08,0.99,0.35,-1.1,3.25
-0.02,0.08,0.99,0.28,-1.06,3.16
-0.02,0.08,0.99,0.39,-0.89,3.05
-0.02,0.08,0.99,0.39,-0.89,3.05
-0.02,0.08,0.99,0.6,-0.61,2.93
-0.02,0.08,1.0,0.86,-0.26,2.78
-0.02,0.08,1.0,1.13,0.13,2.63
-0.02,0.09,1.01,1.32,0.53,2.5
-0.02,0.08,1.0,1.39,0.93,2.39
-0.02,0.08,1.0,1.39,0.93,2.39
-0.02,0.08,1.0,1.43,1.27,2.27
-0.03,0.08,1.0,1.54,1.52,2.12
-0.04,0.08,1.0,1.77,1.59,1.97
-0.05,0.09,1.0,2.03,1.47,1.74
-0.06,0.1,1.0,2.25,1.13,1.39
-0.06,0.1,1.0,2.25,1.13,1.39
-0.05,0.11,1.0,2.42,0.58,0.92
-0.05,0.12,1.01,2.51,-0.11,0.45
-0.04,0.13,1.02,2.32,-0.8,0.02
-0.04,0.13,1.02,1.73,-1.36,-0.37
-0.04,0.13,1.01,0.83,-1.73,-0.79
-0.04,0.13,1.01,0.83,-1.73,-0.79
-0.03,0.12,1.01,-0.19,-1.91,-1.17
-0.03,0.11,1.0,-1.12,-1.9,-1.49
-0.03,0.1,1.0,-1.87,-1.75,-1.74
-0.03,0.09,1.0,-2.38,-1.48,-1.85
-0.03,0.08,0.99,-2.57,-1.12,-1.85
-0.03,0.08,0.99,-2.57,-1.12,-1.85
-0.03,0.08,0.99,-2.38,-0.74,-1.73
-0.04,0.09,0.99,-1.83,-0.39,-1.54
-0.04,0.1,0.99,-1.05,-0.11,-1.33
-0.05,0.11,1.0,-0.14,-0.01,-1.13
-0.05,0.12,1.0,0.74,-0.02,-0.98
-0.05,0.12,1.0,0.74,-0.02,-0.98
-0.06,0.14,1.01,1.45,-0.19,-0.9
-0.06,0.15,1.01,1.86,-0.47,-0.87
-0.05,0.16,1.01,1.9,-0.83,-0.89
-0.05,0.16,1.02,1.51,-1.21,-0.93
-0.04,0.15,1.02,0.63,-1.6,-1.01
-0.04,0.15,1.02,0.63,-1.6,-1.01
-0.04,0.14,1.01,-0.6,-1.96,-1.08
-0.04,0.12,1.0,-1.87,-2.29,-1.15
-0.04,0.11,1.0,-3.0,-2.53,-1.22
-0.03,0.09,0.99,-3.83,-2.66,-1.28
-0.02,0.09,0.99,-4.33,-2.66,-1.27
-0.02,0.09,0.99,-4.33,-2.66,-1.27
-0.02,0.08,0.99,-4.47,-2.53,-1.15
-0.02,0.08,0.98,-4.29,-2.33,-0.93
-0.02,0.08,0.98,-3.83,-2.0,-0.62
-0.02,0.09,0.98,-3.14,-1.59,-0.29
-0.02,0.09,0.98,-2.23,-1.14,0.05
-0.02,0.09,0.98,-2.23,-1.14,0.05
-0.03,0.1,0.98,-1.21,-0.7,0.33
-0.03,0.11,0.99,-0.24,-0.34,0.53
-0.03,0.11,0.99,0.54,-0.13,0.67
-0.04,0.12,0.99,1.09,-0.08,0.74
-0.04,0.12,1.0,1.42,-0.22,0.69
-0.04,0.12,1.0,1.42,-0.22,0.69
-0.04,0.13,1.0,1.51,-0.55,0.56
-0.04,0.13,1.0,1.32,-1.01,0.34
-0.03,0.13,1.01,0.81,-1.51,0.05
-0.03,0.12,1.01,-0.03,-1.96,-0.23
-0.03,0.11,1.0,-1.04,-2.31,-0.48
-0.03,0.11,1.0,-1.04,-2.31,-0.48
-0.03,0.1,1.0,-1.99,-2.52,-0.69
-0.03,0.09,0.99,-2.73,-2.57,-0.86
-0.03,0.09,0.99,-3.19,-2.53,-0.98
-0.02,0.09,0.99,-3.38,-2.35,-1.08
-0.03,0.09,0.99,-3.35,-2.1,-1.11
-0.03,0.09,0.99,-3.35,-2.1,-1.11
-0.03,0.09,1.0,-3.08,-1.79,-1.08
-0.03,0.09,0.99,-2.66,-1.47,-1.01
-0.04,0.1,1.0,-2.13,-1.21,-0.93
-0.04,0.11,1.0,-1.62,-1.0,-0.8
-0.05,0.11,1.0,-1.16,-0.86,-0.69
-0.05,0.11,1.0,-1.16,-0.86,-0.69
-0.06,0.11,1.0,-0.79,-0.87,-0.63
-0.06,0.12,1.0,-0.51,-0.99,-0.61
-0.06,0.13,1.01,-0.32,-1.21,-0.57
-0.07,0.13,1.01,-0.29,-1.48,-0.56
-0.08,0.14,1.01,-0.47,-1.82,-0.67
-0.08,0.14,1.01,-0.47,-1.82,-0.67
-0.08,0.14,1.01,-0.8,-2.31,-0.91
-0.07,0.15,1.01,-1.29,-2.89,-1.24
-0.07,0.15,1.02,-2.04,-3.45,-1.53
-0.07,0.14,1.01,-3.12,-3.96,-1.78
-0.07,0.13,1.0,-4.41,-4.44,-2.04
-0.07,0.13,1.0,-4.41,-4.44,-2.04
-0.07,0.11,0.98,-5.58,-4.9,-2.26
-0.07,0.11,0.97,-6.41,-5.32,-2.46
-0.08,0.12,0.98,-6.86,-5.76,-2.72
-0.08,0.13,0.98,-7.07,-6.23,-3.01
-0.08,0.14,0.98,-7.16,-6.65,-3.28
-0.08,0.14,0.98,-7.16,-6.65,-3.28
-0.09,0.16,0.99,-7.26,-6.95,-3.47
-0.1,0.19,0.98,-7.46,-7.23,-3.61
-0.11,0.22,0.96,-7.76,-7.55,-3.85
-0.1,0.25,0.94,-8.11,-7.99,-4.22
-0.08,0.3,0.93,-8.46,-8.59,-4.74
-0.08,0.3,0.93,-8.46,-8.59,-4.74
-0.06,0.35,0.92,-8.87,-9.32,-5.26
-0.06,0.4,0.9,-9.56,-10.09,-5.74
-0.05,0.44,0.87,-10.52,-10.9,-6.11
-0.04,0.49,0.84,-11.68,-11.74,-6.37
-0.04,0.55,0.81,-12.81,-12.63,-6.43
-0.04,0.55,0.81,-12.81,-12.63,-6.43
