ax,ay,az,gx,gy,gz
0.81,0.09,0.73,0.92,2.8,0.59
0.81,0.09,0.73,1.25,2.84,0.68
0.81,0.09,0.73,1.75,2.86,0.72
0.81,0.1,0.73,2.31,2.93,0.68
0.81,0.11,0.74,2.79,3.01,0.59
0.81,0.11,0.74,2.79,3.01,0.59
0.81,0.1,0.74,3.11,3.1,0.5
0.81,0.1,0.75,3.22,3.2,0.51
0.81,0.1,0.75,3.16,3.26,0.59
0.8,0.1,0.75,2.96,3.25,0.67
0.8,0.1,0.75,2.65,3.17,0.72
0.8,0.1,0.75,2.65,3.17,0.72
0.81,0.09,0.75,2.26,3.01,0.71
0.81,0.09,0.76,1.84,2.85,0.71
0.81,0.09,0.76,1.31,2.75,0.71
0.81,0.09,0.75,0.76,2.65,0.7
0.8,0.09,0.75,0.26,2.49,0.7
0.8,0.09,0.75,0.26,2.49,0.7
0.8,0.08,0.74,-0.12,2.22,0.7
0.81,0.08,0.74,-0.38,1.86,0.75
0.81,0.08,0.75,-0.53,1.53,0.82
0.81,0.08,0.74,-0.6,1.33,0.85
0.81,0.07,0.74,-0.6,1.18,0.82
0.81,0.07,0.74,-0.6,1.18,0.82
0.81,0.07,0.73,-0.43,1.11,0.68
0.8,0.07,0.73,-0.04,1.08,0.46
0.8,0.08,0.73,0.54,1.06,0.18
0.81,0.08,0.73,1.22,0.99,-0.12
0.81,0.09,0.74,1.9,0.96,-0.41
0.81,0.09,0.74,1.9,0.96,-0.41
0.81,0.1,0.74,2.48,1.01,-0.66
0.81,0.11,0.75,2.82,1.12,-0.85
0.8,0.12,0.75,2.88,1.21,-0.95
0.79,0.12,0.75,2.63,1.15,-0.95
0.79,0.12,0.75,2.08,0.94,-0.86
0.79,0.12,0.75,2.08,0.94,-0.86
0.8,0.12,0.75,1.27,0.63,-0.7
0.8,0.1,0.74,0.37,0.33,-0.57
0.81,0.09,0.73,-0.43,0.07,-0.41
0.81,0.08,0.72,-0.95,-0.12,-0.24
0.81,0.07,0.72,-1.1,-0.22,-0.14
0.81,0.07,0.72,-1.1,-0.22,-0.14
0.81,0.07,0.71,-0.84,-0.18,-0.18
0.81,0.07,0.71,-0.21,-0.05,-0.33
