ax,ay,az,gx,gy,gz
0.38,0.14,0.9,-1.66,-0.14,0.03
0.38,0.15,0.91,-1.32,-0.01,0.01
0.38,0.15,0.91,-0.94,0.1,-0.02
0.38,0.16,0.92,-0.59,0.22,-0.01
0.37,0.15,0.91,-0.31,0.26,0.02
0.37,0.15,0.91,-0.31,0.26,0.02
0.37,0.16,0.91,-0.09,0.22,0.14
0.37,0.16,0.92,0.16,0.07,0.32
0.37,0.16,0.92,0.4,-0.13,0.5
0.37,0.17,0.93,0.53,-0.41,0.63
0.38,0.17,0.92,0.47,-0.65,0.73
0.38,0.17,0.92,0.47,-0.65,0.73
0.38,0.16,0.92,0.22,-0.83,0.82
0.38,0.16,0.92,-0.13,-1.05,0.93
0.38,0.15,0.91,-0.53,-1.33,1.06
0.39,0.15,0.91,-0.89,-1.64,1.2
0.39,0.14,0.9,-1.19,-1.94,1.3
0.39,0.14,0.9,-1.19,-1.94,1.3
0.39,0.13,0.89,-1.41,-2.19,1.39
0.39,0.13,0.89,-1.49,-2.4,1.48
0.39,0.13,0.89,-1.42,-2.55,1.54
0.39,0.14,0.89,-1.28,-2.69,1.53
0.39,0.15,0.89,-1.15,-2.8,1.43
0.39,0.15,0.89,-1.15,-2.8,1.43
0.39,0.15,0.89,-1.12,-2.81,1.29
0.39,0.15,0.89,-1.24,-2.67,1.17
0.39,0.15,0.89,-1.45,-2.39,1.05
0.38,0.15,0.89,-1.67,-2.05,0.96
0.37,0.15,0.89,-1.87,-1.73,0.97
0.37,0.15,0.89,-1.87,-1.73,0.97
0.37,0.16,0.89,-2.0,-1.49,1.01
0.36,0.16,0.89,-2.02,-1.36,1.09
0.36,0.17,0.89,-1.92,-1.41,1.13
0.36,0.18,0.9,-1.74,-1.56,1.2
0.36,0.19,0.91,-1.59,-1.76,1.33
0.36,0.19,0.91,-1.59,-1.76,1.33
0.36,0.2,0.91,-1.58,-2.0,1.52
0.36,0.21,0.9,-1.81,-2.34,1.8
0.36,0.22,0.89,-2.27,-2.77,2.11
0.36,0.22,0.89,-2.84,-3.34,2.38
0.38,0.23,0.89,-3.36,-3.98,2.62
0.38,0.23,0.89,-3.36,-3.98,2.62
0.39,0.24,0.88,-3.75,-4.62,2.85
0.39,0.25,0.88,-4.03,-5.22,3.1
0.39,0.27,0.88,-4.3,-5.77,3.36
0.38,0.3,0.87,-4.64,-6.37,3.6
0.37,0.32,0.87,-5.18,-7.12,3.77
0.37,0.32,0.87,-5.18,-7.12,3.77
0.37,0.35,0.86,-6.02,-8.16,3.79
0.39,0.39,0.85,-7.12,-9.55,3.55
0.43,0.42,0.84,-8.4,-11.3,3.13
0.46,0.45,0.83,-9.88,-13.27,2.77
0.48,0.49,0.82,-11.6,-15.31,2.7
0.48,0.49,0.82,-11.6,-15.31,2.7
0.49,0.53,0.8,-13.46,-17.3,2.96
0.48,0.56,0.8,-15.44,-19.22,3.42
0.47,0.58,0.79,-17.61,-21.09,3.93
0.48,0.59,0.8,-19.95,-22.83,4.5
0.5,0.59,0.8,-22.5,-24.43,5.25
0.5,0.59,0.8,-22.5,-24.43,5.25
0.53,0.57,0.78,-25.06,-26.04,6.38
0.57,0.55,0.75,-27.19,-27.5,8.03
0.6,0.53,0.74,-28.41,-28.6,10.27
0.63,0.5,0.73,-28.41,-29.28,12.97
0.64,0.48,0.71,-27.08,-29.37,15.89
0.64,0.48,0.71,-27.08,-29.37,15.89
0.65,0.47,0.7,-24.49,-28.84,18.75
0.66,0.46,0.71,-20.62,-27.74,21.26
0.69,0.45,0.73,-15.44,-26.2,23.6
0.71,0.44,0.75,-9.22,-24.45,26.23
0.73,0.43,0.76,-2.51,-22.52,29.43
0.73,0.43,0.76,-2.51,-22.52,29.43
0.72,0.43,0.77,4.09,-20.48,33.19
0.69,0.42,0.78,10.18,-18.44,37.17
0.67,0.4,0.78,15.52,-16.76,41.1
0.66,0.38,0.78,20.16,-15.62,44.82
0.68,0.36,0.8,24.23,-14.88,48.31
0.68,0.36,0.8,24.23,-14.88,48.31
0.69,0.34,0.82,27.77,-14.22,51.5
0.69,0.33,0.84,30.64,-13.58,54.35
0.69,0.31,0.86,32.65,-12.88,56.89
0.7,0.29,0.88,33.74,-11.93,59.2
0.7,0.25,0.9,33.96,-10.58,61.48
0.7,0.25,0.9,33.96,-10.58,61.48
0.7,0.21,0.91,33.48,-8.87,63.8
0.69,0.17,0.92,32.73,-6.81,66.2
0.67,0.12,0.93,32.22,-4.54,68.5
0.64,0.09,0.94,32.12,-2.47,70.57
0.63,0.06,0.95,32.39,-0.78,72.32
