ax,ay,az,gx,gy,gz
0.37,0.09,0.92,2.09,1.89,-0.49
0.37,0.09,0.92,2.09,1.89,-0.49
0.37,0.09,0.92,2.66,1.83,-0.44
0.37,0.1,0.92,3.14,1.56,-0.41
0.37,0.1,0.92,3.53,1.12,-0.36
0.37,0.11,0.92,3.76,0.67,-0.31
0.38,0.12,0.92,3.79,0.21,-0.28
0.38,0.12,0.92,3.79,0.21,-0.28
0.38,0.11,0.92,3.6,-0.26,-0.23
0.39,0.11,0.92,3.17,-0.63,-0.12
0.39,0.1,0.92,2.6,-0.81,-0.02
0.39,0.1,0.91,1.93,-0.83,0.08
0.39,0.09,0.91,1.22,-0.74,0.13
0.39,0.09,0.91,1.22,-0.74,0.13
0.39,0.08,0.91,0.64,-0.56,0.14
0.39,0.07,0.9,0.23,-0.34,0.1
0.39,0.06,0.89,0.09,-0.15,0.11
0.39,0.06,0.89,0.21,-0.04,0.16
0.39,0.06,0.88,0.57,-0.04,0.18
0.39,0.06,0.88,0.57,-0.04,0.18
0.39,0.06,0.88,1.12,-0.06,0.26
0.39,0.06,0.88,1.9,-0.12,0.36
0.39,0.07,0.88,2.74,-0.19,0.45
0.4,0.08,0.88,3.55,-0.27,0.46
0.4,0.09,0.88,4.21,-0.33,0.46
0.4,0.09,0.88,4.21,-0.33,0.46
0.41,0.1,0.88,4.59,-0.29,0.4
0.41,0.1,0.88,4.63,-0.16,0.3
0.41,0.11,0.89,4.32,0.05,0.17
0.41,0.11,0.89,3.66,0.41,-0.02
0.4,0.1,0.89,2.65,0.9,-0.34
0.4,0.1,0.89,2.65,0.9,-0.34
0.4,0.1,0.89,1.41,1.43,-0.78
0.4,0.09,0.9,0.06,1.98,-1.26
0.4,0.08,0.89,-1.32,2.54,-1.78
0.39,0.07,0.9,-2.6,3.02,-2.28
0.39,0.07,0.9,-3.64,3.36,-2.68
0.39,0.07,0.9,-3.64,3.36,-2.68
0.38,0.06,0.91,-4.31,3.54,-2.95
0.37,0.06,0.91,-4.56,3.6,-3.17
0.37,0.07,0.92,-4.44,3.55,-3.34
0.37,0.08,0.93,-4.0,3.41,-3.47
0.36,0.09,0.94,-3.35,3.19,-3.5
0.36,0.09,0.94,-3.35,3.19,-3.5
0.36,0.11,0.95,-2.74,2.86,-3.49
0.36,0.12,0.95,-2.29,2.44,-3.35
0.36,0.12,0.96,-2.09,1.96,-3.17
0.36,0.11,0.94,-2.11,1.44,-3.05
0.37,0.11,0.94,-2.22,0.89,-2.92
0.37,0.11,0.94,-2.22,0.89,-2.92
0.37,0.11,0.93,-2.36,0.31,-2.83
0.38,0.1,0.93,-2.51,-0.29,-2.81
0.39,0.1,0.92,-2.66,-0.75,-2.82
0.4,0.09,0.91,-2.72,-1.0,-2.86
0.4,0.08,0.91,-2.64,-0.97,-2.95
0.4,0.08,0.91,-2.64,-0.97,-2.95
0.39,0.09,0.91,-2.4,-0.72,-3.08
0.38,0.1,0.91,-2.06,-0.32,-3.26
0.38,0.11,0.91,-1.74,0.09,-3.47
0.38,0.12,0.92,-1.55,0.44,-3.62
0.38,0.12,0.92,-1.55,0.7,-3.71
0.38,0.12,0.92,-1.55,0.7,-3.71
0.37,0.12,0.91,-1.71,0.8,-3.73
0.37,0.12,0.91,-1.96,0.75,-3.65
0.37,0.12,0.91,-2.22,0.63,-3.5
0.38,0.12,0.91,-2.49,0.5,-3.28
0.38,0.11,0.91,-2.66,0.43,-2.99
0.38,0.11,0.91,-2.66,0.43,-2.99
0.37,0.12,0.91,-2.72,0.44,-2.64
0.37,0.12,0.91,-2.67,0.51,-2.3
0.36,0.13,0.92,-2.54,0.63,-1.97
0.35,0.14,0.93,-2.43,0.73,-1.63
0.34,0.15,0.93,-2.45,0.75,-1.26
0.34,0.15,0.93,-2.45,0.75,-1.26
0.34,0.15,0.93,-2.63,0.67,-0.83
0.34,0.16,0.93,-3.0,0.46,-0.38
0.34,0.15,0.92,-3.53,0.1,0.15
0.34,0.15,0.92,-4.14,-0.36,0.78
0.34,0.15,0.92,-4.75,-0.91,1.49
0.34,0.15,0.92,-4.75,-0.91,1.49
0.34,0.15,0.92,-5.3,-1.49,2.2
0.35,0.16,0.92,-5.77,-2.05,2.87
0.35,0.16,0.92,-6.19,-2.58,3.47
0.37,0.17,0.91,-6.5,-3.14,4.03
0.39,0.18,0.9,-6.63,-3.68,4.55
0.39,0.18,0.9,-6.63,-3.68,4.55
