ax,ay,az,gx,gy,gz
0.02,0.5,0.91,0.16,-0.56,-2.09
0.01,0.51,0.91,0.27,-1.31,-2.13
0.01,0.51,0.91,0.27,-1.31,-2.13
0.01,0.52,0.91,0.15,-2.33,-2.21
0.02,0.52,0.92,-0.2,-3.52,-2.34
0.03,0.52,0.92,-0.76,-4.74,-2.48
0.05,0.51,0.91,-1.46,-5.87,-2.54
0.06,0.51,0.9,-2.23,-6.75,-2.57
0.06,0.51,0.9,-2.23,-6.75,-2.57
0.07,0.52,0.88,-2.91,-7.45,-2.73
0.09,0.53,0.86,-3.34,-8.05,-3.12
0.1,0.53,0.84,-3.43,-8.55,-3.65
0.11,0.55,0.83,-3.21,-8.99,-4.18
0.11,0.57,0.83,-2.75,-9.52,-4.69
0.11,0.57,0.83,-2.75,-9.52,-4.69
0.11,0.6,0.81,-2.19,-10.18,-5.11
0.1,0.62,0.8,-1.64,-11.01,-5.44
0.11,0.64,0.79,-1.08,-12.01,-5.65
0.12,0.66,0.79,-0.48,-13.16,-5.63
0.14,0.67,0.78,0.12,-14.25,-5.31
0.14,0.67,0.78,0.12,-14.25,-5.31
0.16,0.68,0.78,0.73,-15.12,-4.59
0.18,0.7,0.78,1.31,-15.83,-3.53
0.19,0.72,0.77,1.82,-16.1,-2.46
0.2,0.73,0.75,2.31,-15.56,-1.43
0.2,0.75,0.76,2.87,-14.64,-0.35
0.2,0.75,0.76,2.87,-14.64,-0.35
0.21,0.77,0.76,3.43,-13.67,0.63
0.22,0.8,0.76,4.03,-12.24,1.5
0.21,0.82,0.76,4.53,-10.15,2.68
0.2,0.83,0.76,4.5,-7.64,4.28
0.19,0.82,0.77,3.8,-4.81,6.12
0.19,0.82,0.77,3.8,-4.81,6.12
0.19,0.8,0.76,2.5,-1.83,8.08
0.19,0.77,0.74,0.99,1.21,10.11
0.2,0.74,0.73,-0.36,4.25,12.17
0.21,0.72,0.7,-1.06,7.1,14.23
0.23,0.73,0.69,-0.83,9.52,16.33
0.23,0.73,0.69,-0.83,9.52,16.33
0.25,0.75,0.69,0.35,11.36,18.48
0.28,0.78,0.7,2.17,12.85,20.73
0.3,0.81,0.74,4.19,14.28,23.3
0.3,0.83,0.78,5.79,15.89,26.26
