ax,ay,az,gx,gy,gz
0.03,-0.07,1.03,19.95,15.73,-10.7
0.03,-0.06,1.03,19.6,16.73,-11.05
0.04,-0.07,1.03,19.53,17.18,-11.52
0.04,-0.07,1.03,19.53,17.18,-11.52
0.05,-0.06,1.04,19.71,17.13,-12.04
0.07,-0.05,1.04,19.97,16.79,-12.49
0.08,-0.03,1.04,20.16,16.38,-12.87
0.1,-0.02,1.03,20.21,15.96,-13.17
0.1,-0.03,1.02,20.1,15.59,-13.39
0.1,-0.03,1.02,20.1,15.59,-13.39
0.1,-0.02,1.02,19.96,15.31,-13.54
0.1,-0.03,1.02,19.77,15.28,-13.58
0.09,-0.03,1.03,19.51,15.59,-13.68
0.07,-0.02,1.04,19.12,16.28,-13.81
0.04,-0.01,1.04,18.58,17.25,-14.0
0.04,-0.01,1.04,18.58,17.25,-14.0
0.02,-0.01,1.05,17.87,18.33,-14.31
0.01,-0.01,1.06,17.03,19.33,-14.69
0.01,-0.01,1.07,16.15,20.21,-15.08
0.0,-0.01,1.07,15.26,20.83,-15.42
0.0,-0.01,1.06,14.42,21.07,-15.63
0.0,-0.01,1.06,14.42,21.07,-15.63
-0.0,-0.0,1.06,13.7,20.92,-15.68
-0.01,0.0,1.06,13.1,20.46,-15.53
-0.01,0.01,1.06,12.68,19.72,-15.19
-0.01,0.01,1.06,12.49,18.75,-14.69
-0.01,0.01,1.07,12.5,17.68,-14.1
-0.01,0.01,1.07,12.5,17.68,-14.1
-0.01,0.02,1.07,12.61,16.63,-13.42
-0.01,0.03,1.08,12.73,15.7,-12.62
-0.01,0.03,1.08,12.78,14.98,-11.75
-0.04,0.05,1.1,12.69,14.5,-10.88
-0.07,0.06,1.11,12.3,13.99,-10.12
-0.07,0.06,1.11,12.3,13.99,-10.12
-0.08,0.07,1.11,11.48,13.23,-9.57
-0.08,0.07,1.11,10.24,12.09,-9.28
-0.07,0.07,1.1,8.63,10.64,-9.18
-0.06,0.07,1.09,6.76,9.02,-9.17
-0.05,0.06,1.08,4.79,7.33,-9.23
-0.05,0.06,1.08,4.79,7.33,-9.23
-0.04,0.04,1.07,2.83,5.61,-9.31
-0.02,0.03,1.05,1.13,3.89,-9.34
-0.01,0.01,1.04,-0.09,2.33,-9.21
0.01,-0.01,1.04,-0.78,0.99,-8.89
-0.0,-0.01,1.04,-0.93,-0.07,-8.35
-0.0,-0.01,1.04,-0.93,-0.07,-8.35
-0.02,0.01,1.04,-0.64,-0.88,-7.76
-0.03,0.02,1.04,-0.08,-1.61,-7.25
-0.03,0.03,1.05,0.62,-2.36,-6.83
-0.03,0.05,1.06,1.23,-3.1,-6.47
-0.02,0.07,1.06,1.52,-3.75,-6.13
-0.02,0.07,1.06,1.52,-3.75,-6.13
-0.03,0.08,1.07,1.36,-4.2,-5.83
-0.05,0.1,1.08,0.68,-4.29,-5.69
-0.05,0.09,1.08,-0.53,-4.09,-5.74
-0.05,0.09,1.07,-1.98,-3.8,-5.84
-0.05,0.08,1.06,-3.49,-3.56,-5.95
-0.05,0.08,1.06,-3.49,-3.56,-5.95
-0.05,0.08,1.06,-5.03,-3.44,-6.03
-0.06,0.07,1.05,-6.48,-3.5,-6.11
-0.06,0.07,1.04,-7.69,-3.81,-6.12
-0.05,0.07,1.04,-8.6,-4.31,-6.01
-0.03,0.06,1.03,-9.19,-4.93,-5.65
-0.03,0.06,1.03,-9.19,-4.93,-5.65
-0.0,0.05,1.03,-9.41,-5.62,-4.99
0.01,0.05,1.02,-9.22,-6.25,-3.97
0.02,0.04,1.01,-8.64,-6.74,-2.64
0.02,0.04,0.99,-7.63,-7.09,-1.05
0.03,0.04,0.98,-6.12,-7.19,0.66
0.03,0.04,0.98,-6.12,-7.19,0.66
0.05,0.04,0.98,-4.21,-7.09,2.4
0.06,0.05,0.97,-2.0,-6.68,4.16
0.07,0.07,0.97,0.35,-5.95,5.95
0.07,0.09,0.97,2.64,-4.8,7.68
0.08,0.09,0.98,4.75,-3.24,9.35
0.08,0.09,0.98,4.75,-3.24,9.35
0.1,0.09,0.97,6.63,-1.2,11.14
0.1,0.09,0.97,8.34,1.41,13.14
0.08,0.1,0.96,9.9,4.37,15.27
0.06,0.1,0.96,11.47,7.46,17.37
0.05,0.11,0.97,13.2,10.42,19.47
0.05,0.11,0.97,13.2,10.42,19.47
0.02,0.13,0.99,14.97,13.15,21.5
-0.03,0.19,1.03,16.29,15.44,23.34
-0.1,0.26,1.07,16.64,16.99,24.76
-0.19,0.34,1.13,15.48,17.34,25.57
-0.27,0.43,1.18,12.14,15.93,25.5
-0.27,0.43,1.18,12.14,15.93,25.5
-0.34,0.51,1.23,5.98,12.31,24.45
-0.35,0.57,1.27,-3.15,6.3,22.57
-0.31,0.57,1.28,-14.88,-1.59,20.43
-0.22,0.51,1.28,-28.77,-10.49,18.78
-0.11,0.4,1.23,-44.34,-19.47,17.98
-0.11,0.4,1.23,-44.34,-19.47,17.98
-0.02,0.25,1.15,-60.28,-27.37,18.08
0.05,0.06,1.06,-74.76,-33.68,19.05
0.14,-0.14,0.97,-85.72,-37.57,20.72
0.23,-0.32,0.89,-91.43,-38.17,22.86
0.28,-0.45,0.83,-91.02,-35.64,25.12
0.28,-0.45,0.83,-91.02,-35.64,25.12
0.31,-0.54,0.8,-84.35,-30.65,27.21
0.38,-0.61,0.76,-71.85,-23.48,29.45
0.43,-0.64,0.7,-53.99,-13.87,32.53
0.41,-0.58,0.66,-31.22,-2.08,36.94
0.31,-0.45,0.69,-4.57,10.94,42.15
0.31,-0.45,0.69,-4.57,10.94,42.15
0.2,-0.27,0.76,23.95,23.68,47.44
0.12,-0.08,0.86,51.56,34.65,52.48
0.08,0.09,0.95,75.76,43.9,56.97
-0.0,0.27,1.04,94.86,51.7,60.73
-0.17,0.48,1.18,107.73,57.08,63.53
-0.17,0.48,1.18,107.73,57.08,63.53
-0.38,0.7,1.32,113.29,58.6,64.45
-0.54,0.89,1.37,110.3,54.93,62.69
-0.61,1.02,1.37,98.2,45.74,58.28
-0.58,1.06,1.34,77.02,31.24,51.85
-0.43,0.98,1.28,47.41,12.64,44.75
-0.43,0.98,1.28,47.41,12.64,44.75
-0.23,0.8,1.22,10.89,-7.51,38.52
-0.04,0.58,1.15,-29.91,-26.64,33.5
0.11,0.31,1.08,-71.75,-43.18,29.16
0.29,-0.01,1.07,-110.61,-55.63,25.49
0.41,-0.31,0.94,-141.34,-61.86,22.7
0.41,-0.31,0.94,-141.34,-61.86,22.7
0.43,-0.53,0.74,-161.2,-62.85,20.49
0.4,-0.66,0.64,-171.38,-60.19,18.7
0.39,-0.79,0.58,-172.59,-54.06,17.23
0.39,-0.89,0.59,-164.23,-45.0,16.82
0.38,-0.97,0.64,-146.17,-33.42,18.26
0.38,-0.97,0.64,-146.17,-33.42,18.26
0.32,-0.94,0.71,-119.56,-19.73,21.82
0.22,-0.76,0.77,-86.72,-4.71,27.33
0.07,-0.5,0.83,-50.46,10.22,34.27
-0.06,-0.22,0.93,-13.74,23.73,41.9
-0.14,0.02,1.03,20.43,34.6,49.46
-0.14,0.02,1.03,20.43,34.6,49.46
-0.18,0.25,1.15,49.65,42.5,56.56
-0.23,0.44,1.23,72.29,47.72,63.01
-0.36,0.61,1.31,87.34,49.73,68.74
-0.53,0.77,1.4,94.22,48.13,72.83
-0.68,0.9,1.42,92.69,42.12,74.27
-0.68,0.9,1.42,92.69,42.12,74.27
-0.74,0.96,1.39,83.18,31.6,72.64
-0.69,0.91,1.34,66.37,16.77,68.6
-0.55,0.79,1.29,43.07,-1.32,63.88
-0.39,0.64,1.23,14.78,-20.52,59.84
-0.24,0.43,1.2,-16.19,-38.97,56.43
-0.24,0.43,1.2,-16.19,-38.97,56.43
-0.09,0.19,1.13,-46.52,-54.88,53.45
0.03,-0.05,0.99,-73.13,-67.1,50.8
0.12,-0.25,0.83,-95.04,-75.48,48.19
0.21,-0.42,0.71,-111.71,-79.71,45.64
0.3,-0.6,0.61,-122.04,-79.39,43.08
0.3,-0.6,0.61,-122.04,-79.39,43.08
0.37,-0.77,0.53,-125.08,-75.04,41.13
0.45,-0.91,0.45,-120.27,-67.41,40.39
0.5,-1.03,0.38,-107.41,-57.28,41.55
0.49,-1.06,0.33,-87.06,-45.27,45.09
0.39,-0.96,0.32,-60.71,-31.93,50.36
0.39,-0.96,0.32,-60.71,-31.93,50.36
0.28,-0.77,0.39,-30.44,-18.31,56.02
0.16,-0.55,0.54,0.78,-6.15,61.59
0.04,-0.34,0.71,29.36,3.87,66.29
-0.04,-0.17,0.82,52.31,12.31,68.85
-0.13,-0.03,0.88,68.41,19.46,68.87
-0.13,-0.03,0.88,68.41,19.46,68.87
-0.26,0.12,0.98,77.46,24.66,66.54
-0.39,0.24,1.09,79.05,26.31,61.92
-0.45,0.31,1.16,73.1,24.22,55.32
-0.45,0.3,1.19,60.43,20.0,47.47
-0.42,0.22,1.17,42.29,14.81,39.6
-0.42,0.22,1.17,42.29,14.81,39.6
-0.38,0.08,1.1,20.83,9.2,32.64
-0.3,-0.11,1.03,-1.08,3.86,26.52
-0.2,-0.32,0.95,-20.75,-0.24,21.3
-0.11,-0.51,0.86,-36.07,-1.95,17.57
-0.06,-0.67,0.77,-45.71,-1.11,15.65
-0.06,-0.67,0.77,-45.71,-1.11,15.65
-0.03,-0.8,0.67,-48.7,1.71,15.41
-0.02,-0.89,0.59,-44.38,5.74,16.76
-0.0,-0.94,0.53,-32.77,10.59,19.59
0.01,-0.91,0.5,-14.67,16.23,23.44
0.03,-0.81,0.54,8.6,22.55,27.93
0.03,-0.81,0.54,8.6,22.55,27.93
0.01,-0.63,0.62,34.7,29.24,32.86
-0.1,-0.4,0.75,60.59,35.68,37.85
-0.3,-0.14,0.92,82.79,40.68,41.74
-0.5,0.12,1.09,97.88,42.2,43.24
-0.62,0.32,1.21,104.01,39.68,41.36
-0.62,0.32,1.21,104.01,39.68,41.36
-0.68,0.46,1.31,100.89,33.96,36.26
-0.66,0.52,1.35,88.26,24.92,28.88
-0.59,0.48,1.35,66.69,13.13,20.68
-0.51,0.37,1.3,37.82,-0.11,13.13
-0.42,0.18,1.21,4.57,-13.19,6.4
-0.42,0.18,1.21,4.57,-13.19,6.4
-0.3,-0.06,1.1,-29.48,-24.93,-0.08
-0.19,-0.31,0.99,-61.21,-34.46,-6.18
-0.09,-0.54,0.9,-88.45,-41.02,-11.91
-0.0,-0.76,0.78,-109.63,-44.2,-17.38
0.1,-0.97,0.66,-123.19,-44.39,-22.02
0.1,-0.97,0.66,-123.19,-44.39,-22.02
0.18,-1.17,0.55,-127.77,-41.64,-24.89
0.23,-1.31,0.48,-122.9,-35.99,-25.54
0.23,-1.38,0.43,-108.83,-27.85,-24.07
0.21,-1.4,0.42,-86.48,-17.2,-21.31
0.17,-1.31,0.44,-57.55,-4.59,-17.78
0.17,-1.31,0.44,-57.55,-4.59,-17.78
0.09,-1.1,0.5,-24.23,8.49,-13.33
-0.0,-0.86,0.6,10.69,20.77,-8.27
-0.11,-0.62,0.72,43.89,31.63,-3.41
-0.19,-0.43,0.84,72.78,40.51,0.45
-0.25,-0.28,0.96,95.92,47.47,2.72
-0.25,-0.28,0.96,95.92,47.47,2.72
-0.31,-0.15,1.07,112.71,53.05,3.26
-0.41,-0.03,1.15,122.35,56.29,2.31
-0.53,0.08,1.21,124.27,55.72,-0.13
-0.61,0.16,1.24,118.9,51.12,-4.34
-0.63,0.21,1.29,107.33,42.93,-10.25
-0.63,0.21,1.29,107.33,42.93,-10.25
-0.53,0.17,1.31,90.35,32.43,-17.43
-0.39,0.05,1.27,69.08,21.29,-24.69
-0.29,-0.11,1.22,45.69,10.8,-31.09
-0.24,-0.26,1.16,22.51,1.84,-36.77
-0.2,-0.41,1.07,1.48,-5.17,-41.98
