ax,ay,az,gx,gy,gz
-0.35,0.13,0.87,-0.47,3.0,2.92
-0.35,0.11,0.86,-1.39,3.59,2.76
-0.36,0.1,0.85,-2.24,4.23,2.5
-0.35,0.08,0.85,-2.89,4.77,2.2
-0.35,0.07,0.85,-3.27,5.16,1.97
-0.35,0.07,0.85,-3.39,5.32,1.92
-0.35,0.07,0.85,-3.39,5.32,1.92
-0.35,0.07,0.84,-3.27,5.3,2.1
-0.36,0.07,0.84,-2.93,4.98,2.46
-0.37,0.07,0.84,-2.4,4.42,2.92
-0.37,0.08,0.83,-1.68,3.62,3.38
-0.37,0.1,0.84,-0.88,2.64,3.75
-0.37,0.1,0.84,-0.88,2.64,3.75
-0.35,0.11,0.84,-0.17,1.68,4.06
-0.34,0.12,0.84,0.31,0.87,4.36
-0.34,0.12,0.85,0.49,0.24,4.66
-0.34,0.11,0.84,0.4,-0.17,4.93
-0.34,0.11,0.84,0.12,-0.41,5.08
-0.34,0.11,0.84,0.12,-0.41,5.08
-0.34,0.1,0.84,-0.21,-0.5,5.12
-0.33,0.1,0.84,-0.5,-0.43,5.05
-0.31,0.11,0.84,-0.73,-0.19,4.86
-0.3,0.13,0.86,-0.89,0.14,4.55
-0.28,0.15,0.86,-1.08,0.55,4.08
-0.28,0.15,0.86,-1.08,0.55,4.08
-0.27,0.17,0.87,-1.4,1.16,3.52
-0.26,0.18,0.88,-1.93,1.97,3.01
-0.27,0.19,0.89,-2.65,2.93,2.65
-0.29,0.19,0.9,-3.46,3.91,2.42
-0.31,0.2,0.91,-4.19,4.69,2.3
-0.31,0.2,0.91,-4.19,4.69,2.3
-0.32,0.2,0.91,-4.77,5.21,2.27
-0.33,0.22,0.93,-5.23,5.46,2.32
-0.34,0.24,0.95,-5.65,5.48,2.4
-0.33,0.26,0.95,-6.09,5.31,2.43
-0.31,0.29,0.96,-6.54,5.04,2.37
-0.31,0.29,0.96,-6.54,5.04,2.37
-0.28,0.32,0.97,-6.94,4.75,2.17
-0.26,0.35,0.99,-7.39,4.55,1.86
-0.25,0.38,1.0,-8.11,4.54,1.53
-0.25,0.4,1.01,-9.18,4.7,1.38
-0.27,0.4,1.01,-10.53,4.93,1.53
-0.27,0.4,1.01,-10.53,4.93,1.53
-0.28,0.39,1.0,-11.98,5.08,2.05
-0.29,0.37,0.99,-13.28,4.99,2.97
-0.31,0.35,0.98,-14.24,4.55,4.26
-0.33,0.34,0.97,-14.72,3.7,5.86
-0.33,0.34,0.95,-14.63,2.48,7.68
-0.33,0.34,0.95,-14.63,2.48,7.68
-0.32,0.35,0.96,-13.95,1.01,9.67
-0.3,0.36,0.96,-12.85,-0.46,11.7
-0.29,0.39,0.97,-11.62,-1.72,13.79
-0.3,0.41,0.96,-10.51,-2.69,15.87
-0.3,0.42,0.95,-9.66,-3.44,18.01
-0.3,0.42,0.95,-9.66,-3.44,18.01
-0.31,0.43,0.94,-9.15,-4.17,20.24
-0.33,0.43,0.93,-8.98,-4.98,22.61
-0.35,0.42,0.92,-9.18,-5.95,25.16
-0.38,0.42,0.91,-9.66,-7.17,27.86
-0.42,0.41,0.89,-10.39,-8.78,30.73
-0.42,0.41,0.89,-10.39,-8.78,30.73
-0.44,0.4,0.88,-11.32,-10.79,33.72
-0.43,0.39,0.87,-12.43,-13.02,36.73
-0.41,0.37,0.87,-13.61,-15.09,39.69
-0.39,0.36,0.87,-14.79,-16.76,42.5
-0.36,0.36,0.88,-15.99,-17.73,44.96
-0.36,0.36,0.88,-15.99,-17.73,44.96
-0.34,0.34,0.87,-17.29,-17.85,47.18
-0.34,0.31,0.85,-18.62,-17.2,49.4
-0.34,0.27,0.83,-19.81,-16.01,51.72
-0.34,0.24,0.81,-20.61,-14.57,54.19
-0.33,0.22,0.79,-20.9,-13.14,56.78
-0.33,0.22,0.79,-20.9,-13.14,56.78
-0.33,0.19,0.77,-20.7,-11.77,59.4
-0.33,0.17,0.76,-20.07,-10.61,61.89
-0.32,0.15,0.74,-18.97,-9.75,64.07
-0.29,0.15,0.74,-17.53,-9.23,65.8
-0.26,0.15,0.74,-16.05,-8.78,67.18
-0.26,0.15,0.74,-16.05,-8.78,67.18
-0.23,0.16,0.75,-14.81,-8.03,68.14
-0.22,0.16,0.74,-14.08,-6.88,68.58
-0.24,0.15,0.73,-14.0,-5.27,68.51
-0.29,0.15,0.73,-14.49,-3.18,67.87
-0.34,0.16,0.72,-15.53,-0.7,66.57
-0.34,0.16,0.72,-15.53,-0.7,66.57
-0.38,0.17,0.72,-17.03,1.91,64.65
-0.41,0.18,0.72,-19.03,4.39,62.14
-0.41,0.18,0.73,-21.59,6.8,59.24
-0.41,0.16,0.72,-24.65,9.14,56.3
-0.39,0.14,0.71,-27.95,11.26,53.51
-0.39,0.14,0.71,-27.95,11.26,53.51
-0.38,0.11,0.7,-31.17,13.14,50.97
-0.37,0.07,0.69,-34.01,14.86,48.81
-0.36,0.03,0.67,-36.18,16.3,47.07
-0.35,0.0,0.65,-37.46,17.45,45.65
-0.35,-0.01,0.65,-37.77,18.38,44.47
-0.35,-0.01,0.65,-37.77,18.38,44.47
-0.38,-0.02,0.65,-37.22,19.26,43.5
-0.41,-0.01,0.65,-36.08,20.12,42.64
-0.43,0.01,0.65,-34.68,20.95,41.76
-0.43,0.03,0.66,-33.34,21.7,40.77
-0.43,0.04,0.68,-32.24,22.52,39.8
-0.43,0.04,0.68,-32.24,22.52,39.8
