ax,ay,az,gx,gy,gz
-0.24,0.05,0.87,12.93,1.72,0.97
-0.23,0.05,0.87,13.23,1.81,0.88
-0.23,0.05,0.87,13.46,2.0,0.84
-0.22,0.05,0.87,13.5,2.39,0.8
-0.24,0.05,0.88,13.4,3.08,0.66
-0.26,0.05,0.88,13.18,4.06,0.38
-0.26,0.05,0.88,13.18,4.06,0.38
-0.27,0.05,0.89,12.96,5.18,-0.11
-0.28,0.06,0.9,12.69,6.36,-0.77
-0.28,0.07,0.91,12.18,7.64,-1.57
-0.29,0.07,0.91,11.42,9.02,-2.37
-0.3,0.07,0.91,10.57,10.25,-3.14
-0.3,0.07,0.91,10.57,10.25,-3.14
-0.31,0.07,0.9,9.75,11.12,-3.84
-0.3,0.06,0.9,9.05,11.62,-4.36
-0.29,0.06,0.89,8.53,11.79,-4.74
-0.28,0.05,0.88,8.28,11.7,-4.95
-0.27,0.05,0.88,8.36,11.41,-5.03
-0.27,0.05,0.88,8.36,11.41,-5.03
-0.27,0.05,0.87,8.75,10.94,-5.0
-0.27,0.05,0.87,9.29,10.41,-4.93
-0.26,0.06,0.87,9.9,9.96,-4.88
-0.26,0.06,0.87,10.6,9.61,-4.91
-0.27,0.07,0.88,11.28,9.52,-5.08
-0.27,0.07,0.88,11.28,9.52,-5.08
-0.28,0.08,0.89,11.84,9.71,-5.4
-0.29,0.09,0.89,12.15,10.2,-5.91
-0.31,0.1,0.9,12.12,11.02,-6.61
-0.33,0.12,0.91,11.73,12.13,-7.45
-0.36,0.13,0.91,11.0,13.36,-8.42
-0.36,0.13,0.91,11.0,13.36,-8.42
-0.39,0.13,0.92,9.99,14.36,-9.6
-0.39,0.13,0.92,8.76,15.07,-10.78
-0.39,0.12,0.92,7.4,15.45,-11.65
-0.39,0.11,0.92,6.16,15.46,-12.23
-0.39,0.1,0.92,5.09,15.08,-12.54
-0.39,0.1,0.92,5.09,15.08,-12.54
-0.38,0.08,0.91,4.36,14.41,-12.59
-0.37,0.08,0.9,4.19,13.56,-12.34
-0.37,0.07,0.9,4.56,12.53,-11.86
-0.36,0.07,0.9,5.39,11.48,-11.19
-0.35,0.08,0.89,6.51,10.47,-10.4
-0.35,0.08,0.89,6.51,10.47,-10.4
-0.36,0.09,0.89,7.79,9.53,-9.6
-0.36,0.1,0.9,9.06,8.74,-8.91
-0.37,0.12,0.9,10.12,8.07,-8.39
-0.37,0.13,0.9,10.77,7.58,-8.12
-0.37,0.13,0.9,10.88,7.35,-8.09
-0.37,0.14,0.91,10.88,7.35,-8.09
-0.39,0.15,0.91,10.42,7.42,-8.25
-0.39,0.14,0.9,9.48,7.69,-8.61
-0.4,0.14,0.9,8.23,8.02,-9.12
-0.4,0.13,0.9,6.84,8.29,-9.7
-0.4,0.13,0.9,5.42,8.45,-10.24
-0.4,0.12,0.9,5.42,8.45,-10.24
-0.4,0.12,0.89,4.07,8.4,-10.62
-0.39,0.11,0.88,2.95,8.12,-10.78
-0.38,0.1,0.88,2.13,7.6,-10.69
-0.38,0.09,0.87,1.62,6.88,-10.34
-0.38,0.09,0.87,1.62,6.88,-10.34
-0.37,0.08,0.87,1.46,6.1,-9.75
-0.36,0.08,0.86,1.61,5.39,-9.0
-0.36,0.08,0.86,2.08,4.77,-8.19
-0.35,0.08,0.86,2.75,4.29,-7.35
-0.35,0.09,0.86,3.53,4.02,-6.55
-0.35,0.09,0.86,3.53,4.02,-6.55
-0.34,0.1,0.86,4.25,4.0,-5.87
-0.35,0.12,0.87,4.81,4.13,-5.36
-0.35,0.14,0.87,4.98,4.43,-5.1
-0.34,0.16,0.88,4.76,4.82,-5.06
-0.34,0.17,0.88,4.16,5.21,-5.17
-0.34,0.17,0.88,4.16,5.21,-5.17
-0.33,0.18,0.88,3.24,5.48,-5.35
-0.32,0.18,0.88,2.06,5.57,-5.48
-0.32,0.18,0.87,0.77,5.41,-5.47
-0.31,0.18,0.87,-0.49,5.01,-5.3
-0.29,0.17,0.87,-1.55,4.46,-4.97
-0.29,0.17,0.87,-1.55,4.46,-4.97
-0.27,0.17,0.88,-2.29,3.93,-4.5
-0.25,0.18,0.88,-2.67,3.58,-3.97
-0.23,0.2,0.89,-2.65,3.47,-3.4
-0.2,0.23,0.91,-2.33,3.65,-2.88
-0.19,0.27,0.93,-1.87,4.17,-2.52
