ax,ay,az,gx,gy,gz
-0.05,0.2,1.03,0.0,4.62,-11.93
-0.05,0.2,1.03,0.0,4.62,-11.93
-0.04,0.2,1.02,-0.22,3.95,-11.71
-0.04,0.19,1.01,0.04,3.19,-11.27
-0.03,0.19,1.01,0.71,2.37,-10.7
-0.03,0.2,1.01,1.68,1.59,-10.11
-0.04,0.21,1.02,2.86,0.92,-9.59
-0.04,0.21,1.02,2.86,0.92,-9.59
-0.03,0.22,1.02,4.03,0.4,-9.24
-0.03,0.22,1.02,5.01,0.05,-9.04
-0.03,0.23,1.02,5.73,-0.11,-8.95
-0.04,0.24,1.02,6.12,-0.24,-8.97
-0.04,0.25,1.02,6.2,-0.42,-9.07
-0.04,0.25,1.02,6.2,-0.42,-9.07
-0.05,0.27,1.02,5.95,-0.7,-9.18
-0.05,0.27,1.03,5.33,-1.09,-9.28
-0.04,0.27,1.02,4.35,-1.56,-9.34
-0.03,0.26,1.02,3.09,-2.01,-9.29
-0.02,0.24,1.02,1.77,-2.39,-9.07
-0.02,0.24,1.02,1.77,-2.39,-9.07
-0.03,0.22,1.0,0.58,-2.72,-8.75
-0.02,0.19,0.99,-0.23,-3.03,-8.4
-0.02,0.18,0.98,-0.54,-3.37,-8.07
-0.01,0.17,0.98,-0.23,-3.69,-7.76
-0.01,0.17,0.98,0.6,-3.93,-7.44
-0.01,0.17,0.98,0.6,-3.93,-7.44
-0.02,0.18,0.98,1.82,-4.03,-7.16
-0.02,0.2,0.99,3.21,-3.99,-6.95
-0.03,0.21,0.99,4.53,-3.85,-6.85
-0.03,0.23,0.99,5.6,-3.67,-6.8
-0.03,0.24,0.99,6.35,-3.53,-6.77
-0.03,0.24,0.99,6.35,-3.53,-6.77
-0.03,0.25,0.99,6.7,-3.47,-6.74
-0.03,0.25,0.99,6.59,-3.51,-6.69
-0.03,0.24,0.99,6.12,-3.58,-6.66
-0.02,0.23,0.98,5.41,-3.71,-6.66
-0.03,0.22,0.99,4.61,-3.9,-6.76
-0.03,0.22,0.99,4.61,-3.9,-6.76
-0.03,0.22,0.99,3.83,-4.12,-6.98
-0.03,0.21,0.98,3.11,-4.29,-7.25
-0.03,0.21,0.98,2.45,-4.4,-7.57
-0.02,0.21,0.97,1.87,-4.37,-7.86
-0.02,0.21,0.97,1.45,-4.26,-8.06
-0.02,0.21,0.97,1.45,-4.26,-8.06
-0.02,0.21,0.96,1.23,-4.13,-8.18
-0.02,0.22,0.95,1.17,-4.03,-8.21
-0.02,0.22,0.96,1.26,-3.94,-8.12
-0.01,0.21,0.96,1.45,-3.77,-7.92
-0.01,0.21,0.97,1.76,-3.39,-7.66
-0.01,0.21,0.97,1.76,-3.39,-7.66
-0.02,0.21,0.97,2.11,-2.8,-7.4
-0.02,0.21,0.97,2.48,-2.04,-7.2
-0.03,0.21,0.98,2.92,-1.23,-7.09
-0.03,0.2,0.98,3.4,-0.46,-7.06
-0.03,0.21,0.98,3.83,0.18,-7.09
-0.03,0.21,0.98,3.83,0.18,-7.09
-0.04,0.22,0.98,4.21,0.6,-7.21
-0.05,0.23,0.98,4.54,0.72,-7.45
-0.04,0.24,0.98,4.73,0.57,-7.74
-0.03,0.25,0.99,4.61,0.32,-8.03
-0.03,0.26,0.99,4.17,0.05,-8.27
-0.03,0.26,0.99,4.17,0.05,-8.27
-0.02,0.26,0.99,3.42,-0.13,-8.43
-0.02,0.24,0.98,2.48,-0.16,-8.52
-0.02,0.23,0.98,1.61,-0.08,-8.48
-0.02,0.22,0.98,0.97,0.02,-8.4
-0.02,0.21,0.98,0.67,0.12,-8.35
-0.02,0.21,0.98,0.67,0.12,-8.35
-0.02,0.22,0.98,0.74,0.18,-8.34
0.0,0.23,0.98,1.12,0.22,-8.43
0.02,0.25,0.98,1.74,0.21,-8.61
0.03,0.28,0.98,2.39,0.25,-8.82
0.04,0.3,0.98,2.85,0.34,-9.03
0.04,0.3,0.98,2.85,0.34,-9.03
0.06,0.32,0.99,3.03,0.53,-9.23
0.07,0.32,0.99,2.83,0.88,-9.37
0.07,0.33,1.0,2.28,1.4,-9.4
0.07,0.32,1.0,1.55,2.06,-9.37
0.06,0.32,0.99,0.74,2.79,-9.32
0.06,0.32,0.99,0.74,2.79,-9.32
0.06,0.32,1.0,0.06,3.4,-9.27
0.06,0.33,1.0,-0.33,3.79,-9.24
0.08,0.35,0.99,-0.44,3.92,-9.26
0.11,0.39,0.99,-0.32,3.74,-9.39
0.14,0.43,0.99,-0.03,3.32,-9.56
0.14,0.43,0.99,-0.03,3.32,-9.56
0.18,0.48,0.99,0.33,2.81,-9.78
0.2,0.53,1.0,0.65,2.33,-10.03
0.22,0.57,1.0,0.83,2.0,-10.25
0.23,0.61,1.0,0.68,1.96,-10.35
0.22,0.65,1.02,0.05,2.28,-10.19
0.22,0.65,1.02,0.05,2.28,-10.19
0.2,0.67,1.01,-1.1,2.89,-9.67
0.16,0.69,1.0,-2.64,3.56,-8.85
0.14,0.7,0.99,-4.29,4.01,-7.73
0.14,0.71,0.98,-5.68,4.08,-6.33
0.14,0.75,0.98,-6.68,3.73,-4.73
0.14,0.75,0.98,-6.68,3.73,-4.73
0.14,0.78,0.98,-7.26,3.0,-3.09
0.16,0.82,1.0,-7.56,2.11,-1.39
0.17,0.85,1.02,-7.75,1.43,0.52
0.16,0.87,1.04,-8.15,1.2,2.73
0.15,0.87,1.03,-9.01,1.5,5.29
0.15,0.87,1.03,-9.01,1.5,5.29
0.13,0.85,1.02,-10.29,2.18,8.4
0.11,0.82,1.01,-11.62,2.97,12.12
0.1,0.78,0.98,-12.45,3.46,16.31
0.08,0.75,0.96,-12.39,3.31,20.85
0.09,0.74,0.94,-11.42,2.42,25.45
0.09,0.74,0.94,-11.42,2.42,25.45
0.11,0.74,0.93,-9.63,0.92,29.83
0.14,0.76,0.94,-7.24,-0.91,33.92
0.17,0.78,0.95,-4.67,-2.67,37.63
0.18,0.8,0.95,-2.35,-4.08,40.9
0.17,0.81,0.97,-0.67,-4.93,43.75
0.17,0.81,0.97,-0.67,-4.93,43.75
0.14,0.8,1.02,0.1,-4.87,46.36
0.08,0.79,1.05,-0.23,-3.61,48.98
0.0,0.76,1.06,-1.64,-1.31,51.62
-0.06,0.71,1.06,-3.89,1.52,54.39
-0.12,0.66,1.05,-6.51,4.5,57.4
-0.12,0.66,1.05,-6.51,4.5,57.4
-0.14,0.62,1.05,-9.06,7.17,60.6
-0.14,0.59,1.06,-11.09,9.18,63.72
-0.13,0.59,1.07,-12.56,10.49,66.46
-0.12,0.59,1.07,-13.8,11.19,68.82
-0.13,0.57,1.06,-15.19,11.36,70.8
-0.13,0.57,1.06,-15.19,11.36,70.8
-0.14,0.53,1.04,-16.8,10.86,72.45
-0.15,0.47,1.03,-18.31,9.39,74.04
