ax,ay,az,gx,gy,gz
-0.14,-0.14,0.97,23.47,8.64,2.07
-0.15,-0.14,0.98,21.52,9.11,1.34
-0.16,-0.15,0.97,18.69,9.28,0.25
-0.16,-0.16,0.97,15.31,9.18,-1.06
-0.16,-0.16,0.97,15.31,9.18,-1.06
-0.16,-0.18,0.96,11.79,8.86,-2.5
-0.15,-0.19,0.95,8.44,8.31,-3.91
-0.13,-0.21,0.95,5.43,7.63,-5.17
-0.12,-0.22,0.94,2.85,7.0,-6.11
-0.11,-0.23,0.93,0.86,6.53,-6.72
-0.11,-0.23,0.93,0.86,6.53,-6.72
-0.11,-0.24,0.92,-0.38,6.22,-7.04
-0.12,-0.24,0.92,-0.8,6.03,-7.14
-0.12,-0.23,0.92,-0.49,5.94,-7.08
-0.11,-0.22,0.94,0.4,5.99,-6.9
-0.1,-0.2,0.95,1.6,6.22,-6.53
-0.1,-0.2,0.95,1.6,6.22,-6.53
-0.1,-0.18,0.97,2.82,6.63,-6.02
-0.11,-0.15,0.98,3.87,7.21,-5.47
-0.11,-0.13,0.99,4.69,7.86,-4.93
-0.12,-0.1,1.0,5.26,8.45,-4.5
-0.11,-0.08,1.02,5.46,8.89,-4.22
-0.11,-0.08,1.02,5.46,8.89,-4.22
-0.11,-0.06,1.04,5.23,9.24,-4.12
-0.1,-0.04,1.06,4.49,9.53,-4.09
-0.09,-0.03,1.07,3.28,9.74,-4.06
-0.08,-0.03,1.08,1.76,9.86,-3.93
-0.07,-0.03,1.08,0.2,9.8,-3.67
-0.07,-0.03,1.08,0.2,9.8,-3.67
-0.06,-0.02,1.09,-1.15,9.59,-3.32
-0.06,0.0,1.11,-2.27,9.26,-2.9
-0.05,0.03,1.11,-3.23,8.83,-2.45
-0.04,0.04,1.13,-4.03,8.28,-1.94
-0.03,0.06,1.14,-4.74,7.66,-1.32
-0.03,0.06,1.14,-4.74,7.66,-1.32
-0.02,0.08,1.15,-5.48,6.97,-0.55
-0.02,0.09,1.16,-6.28,6.22,0.48
-0.02,0.1,1.17,-7.07,5.48,1.74
-0.02,0.1,1.17,-7.86,4.77,3.27
-0.02,0.1,1.17,-8.6,4.12,5.0
-0.02,0.1,1.17,-8.6,4.12,5.0
-0.03,0.1,1.17,-9.12,3.48,6.85
-0.04,0.1,1.17,-9.28,2.74,8.71
-0.04,0.12,1.18,-9.06,1.87,10.53
-0.06,0.13,1.18,-8.67,0.84,12.26
-0.06,0.15,1.18,-8.33,-0.32,13.96
-0.06,0.15,1.18,-8.33,-0.32,13.96
-0.06,0.15,1.18,-8.19,-1.66,15.68
-0.06,0.14,1.17,-8.35,-3.12,17.5
-0.06,0.12,1.15,-8.76,-4.65,19.49
-0.08,0.08,1.12,-9.25,-6.23,21.64
-0.09,0.04,1.08,-9.55,-7.85,23.91
-0.09,0.04,1.08,-9.55,-7.85,23.91
-0.11,0.01,1.05,-9.38,-9.55,26.26
-0.12,0.0,1.02,-8.59,-11.42,28.58
-0.11,0.02,1.01,-7.2,-13.4,30.61
-0.08,0.04,1.02,-5.57,-15.31,32.28
-0.06,0.06,1.02,-4.32,-16.93,33.7
-0.06,0.06,1.02,-4.32,-16.93,33.7
-0.06,0.06,1.02,-3.81,-18.1,34.99
-0.08,0.06,1.01,-4.03,-18.82,36.09
-0.08,0.06,0.99,-4.83,-19.16,36.9
-0.05,0.05,0.97,-5.94,-19.28,37.37
0.0,0.05,0.98,-7.25,-19.06,37.54
0.0,0.05,0.98,-7.25,-19.06,37.54
0.07,0.03,0.99,-8.67,-18.24,37.58
0.11,-0.0,1.01,-10.24,-16.5,37.83
0.1,-0.07,1.02,-11.98,-13.69,38.56
0.04,-0.14,1.0,-13.57,-10.06,39.84
-0.03,-0.2,0.97,-14.35,-6.11,41.44
-0.03,-0.2,0.97,-14.35,-6.11,41.44
-0.12,-0.24,0.95,-13.85,-2.31,43.07
-0.2,-0.24,0.95,-11.96,0.94,44.5
-0.25,-0.22,0.96,-9.01,3.29,45.44
-0.27,-0.2,0.97,-5.68,4.61,45.93
-0.28,-0.17,0.98,-2.65,4.96,46.18
-0.28,-0.17,0.98,-2.65,4.96,46.18
-0.29,-0.15,0.98,-0.3,4.39,46.38
-0.29,-0.14,0.98,1.1,3.07,46.58
-0.32,-0.13,0.97,1.44,1.26,46.74
-0.35,-0.14,0.96,0.76,-0.8,46.7
-0.37,-0.14,0.94,-0.9,-2.99,46.41
-0.37,-0.14,0.94,-0.9,-2.99,46.41
-0.38,-0.14,0.92,-3.27,-5.2,45.8
-0.36,-0.14,0.91,-6.14,-7.21,44.77
-0.35,-0.16,0.91,-9.47,-8.94,43.54
-0.35,-0.17,0.89,-13.29,-10.24,42.51
-0.35,-0.2,0.85,-17.33,-11.06,41.84
-0.35,-0.2,0.85,-17.33,-11.06,41.84
-0.35,-0.22,0.82,-21.25,-11.55,41.49
-0.35,-0.26,0.8,-24.76,-11.84,41.45
-0.35,-0.3,0.78,-27.67,-11.88,41.84
-0.36,-0.34,0.77,-29.9,-11.68,42.73
-0.38,-0.36,0.74,-31.33,-11.26,44.0
-0.38,-0.36,0.74,-31.33,-11.26,44.0
-0.38,-0.38,0.71,-31.9,-10.9,45.42
-0.36,-0.39,0.7,-31.55,-10.69,46.71
-0.34,-0.38,0.71,-30.38,-10.58,47.79
-0.33,-0.35,0.73,-28.92,-10.42,48.66
-0.32,-0.33,0.75,-27.78,-10.1,49.3
-0.32,-0.33,0.75,-27.78,-10.1,49.3
-0.31,-0.33,0.75,-27.4,-9.62,49.72
-0.33,-0.34,0.75,-27.93,-9.03,50.01
-0.36,-0.36,0.75,-29.23,-8.39,50.25
-0.38,-0.39,0.74,-31.2,-7.85,50.5
-0.41,-0.43,0.74,-33.66,-7.39,50.73
