ax,ay,az,gx,gy,gz
0.21,0.11,1.08,24.23,8.42,-6.37
0.19,0.12,1.09,25.07,8.52,-6.86
0.19,0.12,1.09,25.07,8.52,-6.86
0.17,0.13,1.1,25.66,8.62,-7.22
0.16,0.13,1.11,26.11,8.74,-7.47
0.15,0.13,1.11,26.47,8.91,-7.61
0.13,0.13,1.12,26.72,9.03,-7.65
0.12,0.14,1.13,26.89,9.1,-7.59
0.12,0.14,1.13,26.89,9.1,-7.59
0.12,0.14,1.13,27.06,8.94,-7.55
0.12,0.15,1.13,27.23,8.47,-7.5
0.13,0.16,1.13,27.4,7.71,-7.33
0.13,0.16,1.13,27.5,6.77,-7.02
0.12,0.17,1.12,27.47,5.69,-6.58
0.12,0.17,1.12,27.47,5.69,-6.58
0.12,0.17,1.11,27.31,4.46,-6.07
0.12,0.18,1.11,27.01,3.15,-5.53
0.12,0.18,1.11,26.56,1.83,-4.95
0.12,0.18,1.1,25.95,0.6,-4.32
0.12,0.18,1.1,25.13,-0.43,-3.7
0.12,0.18,1.1,25.13,-0.43,-3.7
0.11,0.18,1.11,24.1,-1.17,-3.16
0.1,0.18,1.1,22.88,-1.61,-2.68
0.1,0.18,1.1,21.51,-1.89,-2.29
0.11,0.18,1.1,20.05,-2.03,-1.94
0.11,0.18,1.1,18.54,-2.02,-1.58
0.11,0.18,1.1,18.54,-2.02,-1.58
0.1,0.17,1.1,16.98,-1.93,-1.19
0.1,0.17,1.09,15.4,-1.83,-0.81
0.09,0.16,1.09,13.87,-1.79,-0.42
0.09,0.14,1.08,12.46,-1.84,0.03
0.09,0.13,1.07,11.29,-1.97,0.51
0.09,0.13,1.07,11.29,-1.97,0.51
0.09,0.12,1.06,10.44,-2.26,1.03
0.08,0.11,1.06,9.87,-2.62,1.57
0.07,0.11,1.05,9.53,-3.0,2.07
0.06,0.11,1.05,9.38,-3.43,2.51
0.06,0.12,1.05,9.33,-3.84,2.8
0.06,0.12,1.05,9.33,-3.84,2.8
0.05,0.13,1.05,9.25,-4.25,2.98
0.05,0.14,1.05,8.98,-4.61,3.07
0.05,0.15,1.05,8.35,-4.92,3.12
0.05,0.15,1.05,7.34,-5.15,3.14
0.04,0.15,1.05,6.02,-5.32,3.06
0.04,0.15,1.05,6.02,-5.32,3.06
0.04,0.14,1.04,4.47,-5.42,2.92
0.04,0.12,1.02,2.81,-5.48,2.67
0.05,0.11,1.01,1.2,-5.53,2.41
0.05,0.09,0.99,-0.17,-5.52,2.13
0.06,0.08,0.98,-1.2,-5.51,1.88
0.06,0.08,0.98,-1.2,-5.51,1.88
0.06,0.06,0.97,-1.77,-5.53,1.67
0.07,0.06,0.96,-1.89,-5.47,1.47
0.07,0.05,0.95,-1.57,-5.29,1.25
0.07,0.05,0.95,-0.88,-4.96,1.01
0.06,0.07,0.96,0.07,-4.45,0.71
0.06,0.07,0.96,0.07,-4.45,0.71
0.05,0.08,0.97,1.1,-3.73,0.32
0.03,0.1,0.97,1.98,-2.82,-0.18
0.02,0.12,0.98,2.61,-1.84,-0.76
0.01,0.13,0.98,2.93,-0.87,-1.35
0.0,0.13,0.99,2.91,0.02,-1.9
0.0,0.13,0.99,2.91,0.02,-1.9
-0.01,0.13,0.99,2.58,0.79,-2.37
-0.02,0.13,0.98,2.03,1.35,-2.77
-0.02,0.12,0.98,1.42,1.6,-3.17
-0.02,0.12,0.98,0.84,1.62,-3.57
-0.01,0.12,0.97,0.39,1.4,-3.94
-0.01,0.12,0.97,0.39,1.4,-3.94
-0.01,0.12,0.98,0.05,1.06,-4.25
0.0,0.11,0.98,-0.19,0.72,-4.51
0.01,0.1,0.97,-0.33,0.41,-4.66
0.01,0.09,0.96,-0.3,0.1,-4.69
