ax,ay,az,gx,gy,gz
-0.13,0.3,1.1,-15.41,-7.89,-14.45
-0.18,0.33,1.11,-20.67,-12.33,-13.92
-0.22,0.37,1.11,-27.2,-18.39,-13.81
-0.22,0.37,1.11,-27.2,-18.39,-13.81
-0.24,0.41,1.11,-35.05,-26.36,-14.26
-0.23,0.44,1.1,-44.32,-36.13,-15.06
-0.19,0.46,1.1,-55.13,-47.47,-15.96
-0.13,0.42,1.08,-67.28,-59.48,-17.07
-0.04,0.35,1.06,-80.32,-70.96,-18.46
-0.04,0.35,1.06,-80.32,-70.96,-18.46
0.06,0.24,1.02,-93.68,-80.96,-20.01
0.18,0.1,0.99,-106.13,-88.66,-21.21
0.27,-0.03,0.96,-116.52,-93.2,-21.68
0.34,-0.16,0.93,-124.11,-93.76,-21.46
0.39,-0.28,0.87,-128.25,-90.0,-20.61
0.39,-0.28,0.87,-128.25,-90.0,-20.61
0.4,-0.38,0.83,-128.34,-82.31,-19.18
0.38,-0.45,0.8,-124.21,-71.71,-17.22
0.34,-0.49,0.79,-115.78,-59.31,-15.06
0.29,-0.49,0.77,-102.92,-46.54,-12.65
0.23,-0.46,0.76,-85.6,-34.51,-9.7
0.23,-0.46,0.76,-85.6,-34.51,-9.7
0.18,-0.38,0.79,-64.75,-23.91,-6.35
0.17,-0.27,0.84,-42.27,-15.01,-3.06
0.17,-0.15,0.89,-20.02,-7.38,0.15
0.16,-0.04,0.94,0.45,-0.68,3.51
0.13,0.06,0.99,17.85,5.17,7.0
0.13,0.06,0.99,17.85,5.17,7.0
0.11,0.12,1.02,31.61,10.31,10.42
0.07,0.17,1.05,41.75,14.79,13.65
0.02,0.22,1.08,48.41,18.28,16.64
-0.05,0.27,1.11,51.55,20.13,19.28
-0.1,0.31,1.13,51.26,19.86,21.23
-0.1,0.31,1.13,51.26,19.86,21.23
-0.14,0.35,1.15,47.83,17.49,22.49
-0.15,0.38,1.16,41.35,13.31,23.14
-0.15,0.4,1.15,31.9,7.34,23.2
-0.09,0.38,1.13,19.95,-0.05,22.98
-0.01,0.31,1.1,6.31,-7.78,22.99
-0.01,0.31,1.1,6.31,-7.78,22.99
0.08,0.19,1.05,-8.07,-14.67,23.2
0.14,0.06,0.99,-22.19,-20.08,23.61
0.18,-0.05,0.92,-34.63,-23.86,24.36
0.23,-0.18,0.84,-44.02,-25.85,25.36
0.29,-0.31,0.79,-49.25,-25.63,26.53
0.29,-0.31,0.79,-49.25,-25.63,26.53
0.34,-0.42,0.75,-49.93,-23.02,27.92
0.35,-0.47,0.71,-46.07,-18.28,29.35
0.33,-0.47,0.68,-37.82,-12.1,30.64
0.3,-0.43,0.7,-25.67,-5.49,31.85
0.3,-0.37,0.75,-10.62,1.18,33.04
0.3,-0.37,0.75,-10.62,1.18,33.04
0.27,-0.26,0.82,5.68,8.21,34.19
0.19,-0.12,0.89,21.12,15.34,34.96
0.09,0.04,0.97,33.82,21.72,34.83
0.02,0.16,1.05,42.68,26.72,33.76
