ax,ay,az,gx,gy,gz
-0.04,-0.44,0.88,4.71,9.36,-7.2
-0.04,-0.46,0.87,4.22,9.82,-6.25
-0.04,-0.46,0.87,4.22,9.82,-6.25
-0.05,-0.49,0.86,3.83,10.23,-5.59
-0.06,-0.52,0.86,3.96,10.49,-5.08
-0.06,-0.52,0.87,4.78,10.56,-4.47
-0.07,-0.49,0.88,6.11,10.56,-3.81
-0.08,-0.47,0.9,7.39,10.47,-3.25
-0.08,-0.47,0.9,7.39,10.47,-3.25
-0.07,-0.45,0.92,8.1,10.4,-2.86
-0.07,-0.43,0.92,8.03,10.42,-2.6
-0.06,-0.43,0.93,7.14,10.76,-2.44
-0.06,-0.42,0.93,5.41,11.55,-2.3
-0.07,-0.41,0.94,2.8,12.72,-2.25
-0.07,-0.41,0.94,2.8,12.72,-2.25
-0.07,-0.41,0.93,-0.62,14.23,-2.39
-0.08,-0.42,0.92,-4.66,15.96,-2.63
-0.09,-0.43,0.91,-9.09,17.67,-2.89
-0.09,-0.44,0.89,-13.78,19.25,-3.15
-0.1,-0.46,0.87,-18.46,20.55,-3.53
-0.1,-0.46,0.87,-18.46,20.55,-3.53
-0.1,-0.51,0.84,-22.76,21.36,-4.34
-0.07,-0.57,0.8,-26.12,21.62,-5.06
-0.08,-0.59,0.78,-28.16,21.14,-4.31
-0.1,-0.6,0.76,-28.74,19.84,-2.83
-0.12,-0.61,0.74,-27.49,18.08,-1.63
-0.12,-0.61,0.74,-27.49,18.08,-1.63
-0.14,-0.61,0.75,-24.49,15.91,-0.8
-0.14,-0.59,0.76,-20.24,13.5,-0.34
-0.11,-0.55,0.78,-15.41,11.2,-0.19
-0.08,-0.5,0.81,-10.76,9.32,-0.29
-0.06,-0.47,0.84,-6.99,8.18,-0.59
-0.06,-0.47,0.84,-6.99,8.18,-0.59
-0.04,-0.45,0.85,-4.55,7.9,-0.84
-0.05,-0.43,0.86,-3.61,8.44,-1.01
-0.07,-0.43,0.86,-4.08,9.66,-1.24
-0.08,-0.44,0.85,-5.73,11.35,-1.57
-0.1,-0.46,0.83,-8.08,13.23,-2.05
-0.1,-0.46,0.83,-8.08,13.23,-2.05
-0.11,-0.48,0.81,-10.45,15.15,-2.59
-0.12,-0.5,0.8,-12.26,16.91,-3.09
-0.13,-0.5,0.8,-13.2,18.33,-3.46
-0.15,-0.49,0.81,-13.2,19.24,-3.6
-0.17,-0.49,0.82,-12.49,19.54,-3.59
-0.17,-0.49,0.82,-12.49,19.54,-3.59
-0.18,-0.48,0.83,-11.28,19.17,-3.48
-0.19,-0.46,0.83,-9.78,18.17,-3.26
-0.19,-0.45,0.85,-8.15,16.65,-2.93
-0.2,-0.43,0.87,-6.62,14.75,-2.59
-0.2,-0.42,0.87,-5.31,12.67,-2.31
-0.2,-0.42,0.87,-5.31,12.67,-2.31
-0.2,-0.41,0.87,-4.3,10.46,-2.14
-0.2,-0.41,0.88,-3.62,8.36,-2.14
-0.18,-0.4,0.88,-3.24,6.4,-2.26
-0.17,-0.41,0.89,-3.13,4.78,-2.34
-0.16,-0.41,0.89,-3.32,3.67,-2.31
-0.16,-0.41,0.89,-3.32,3.67,-2.31
-0.16,-0.42,0.88,-3.89,3.05,-2.12
-0.15,-0.44,0.88,-4.64,2.83,-1.73
-0.15,-0.46,0.87,-5.3,3.06,-1.17
-0.15,-0.48,0.86,-5.66,3.67,-0.52
-0.15,-0.5,0.85,-5.55,4.52,0.19
-0.15,-0.5,0.85,-5.55,4.52,0.19
-0.16,-0.52,0.83,-4.86,5.32,1.01
-0.16,-0.52,0.83,-3.47,5.85,1.96
-0.16,-0.52,0.83,-1.41,6.03,3.0
-0.16,-0.51,0.83,1.06,5.75,4.12
-0.16,-0.51,0.83,3.64,4.96,5.28
-0.16,-0.49,0.84,3.64,4.96,5.28
-0.16,-0.48,0.84,6.05,3.63,6.38
-0.16,-0.47,0.84,8.08,1.82,7.44
-0.15,-0.46,0.84,9.59,-0.32,8.47
-0.14,-0.44,0.84,10.5,-2.62,9.34
-0.14,-0.44,0.84,10.7,-4.97,9.96
-0.13,-0.44,0.85,10.7,-4.97,9.96
-0.12,-0.44,0.85,10.12,-7.17,10.34
-0.11,-0.45,0.86,8.81,-9.02,10.51
-0.1,-0.46,0.85,6.93,-10.45,10.51
-0.09,-0.49,0.84,4.74,-11.42,10.34
-0.09,-0.49,0.84,4.74,-11.42,10.34
-0.09,-0.51,0.82,2.58,-11.98,10.01
-0.09,-0.53,0.8,0.72,-12.19,9.48
-0.09,-0.54,0.79,-0.6,-12.03,8.75
-0.08,-0.54,0.78,-1.28,-11.56,7.87
-0.07,-0.53,0.77,-1.3,-10.78,6.99
-0.07,-0.53,0.77,-1.3,-10.78,6.99
-0.07,-0.51,0.77,-0.77,-9.75,6.23
-0.07,-0.5,0.78,0.11,-8.65,5.72
-0.07,-0.48,0.79,1.07,-7.54,5.54
-0.09,-0.48,0.8,1.98,-6.5,5.65
-0.11,-0.47,0.79,2.83,-5.69,5.92
-0.11,-0.47,0.79,2.83,-5.69,5.92
-0.13,-0.47,0.79,3.7,-5.27,6.14
-0.14,-0.47,0.79,4.67,-5.24,6.28
-0.14,-0.47,0.8,5.7,-5.48,6.28
-0.14,-0.47,0.8,6.78,-5.85,6.13
-0.13,-0.46,0.8,7.91,-6.15,5.83
-0.13,-0.46,0.8,7.91,-6.15,5.83
-0.12,-0.46,0.81,9.03,-6.27,5.54
-0.12,-0.45,0.82,10.04,-6.07,5.33
-0.12,-0.44,0.83,10.77,-5.47,5.15
-0.12,-0.43,0.84,11.07,-4.37,4.96
-0.13,-0.42,0.85,10.89,-2.84,4.8
-0.13,-0.42,0.85,10.89,-2.84,4.8
-0.14,-0.42,0.85,10.24,-0.99,4.64
-0.15,-0.42,0.85,9.17,1.08,4.52
-0.16,-0.43,0.85,7.82,3.2,4.55
-0.17,-0.45,0.85,6.31,5.06,4.81
-0.18,-0.46,0.85,4.86,6.5,5.34
-0.18,-0.46,0.85,4.86,6.5,5.34
-0.18,-0.48,0.84,3.61,7.41,6.14
-0.19,-0.5,0.83,2.68,7.71,7.16
-0.19,-0.51,0.82,2.15,7.41,8.24
-0.19,-0.52,0.82,2.15,6.54,9.28
-0.2,-0.53,0.82,2.65,5.31,10.27
-0.2,-0.53,0.82,2.65,5.31,10.27
