ax,ay,az,gx,gy,gz
-0.82,0.59,0.47,26.38,-70.55,-15.79
-0.79,0.57,0.44,24.69,-72.68,-11.23
-0.74,0.54,0.42,21.79,-71.93,-7.35
-0.69,0.5,0.38,17.82,-67.83,-4.03
-0.69,0.46,0.35,13.02,-61.07,-0.65
-0.69,0.46,0.35,13.02,-61.07,-0.65
-0.73,0.4,0.31,7.51,-52.59,3.06
-0.79,0.32,0.26,1.47,-43.64,7.37
-0.86,0.22,0.21,-4.73,-35.57,12.37
-0.88,0.13,0.18,-10.57,-29.0,17.8
-0.87,0.05,0.16,-15.49,-23.77,23.39
-0.87,0.05,0.16,-15.49,-23.77,23.39
-0.84,-0.02,0.16,-19.18,-19.13,29.01
-0.8,-0.1,0.18,-21.42,-14.33,34.63
-0.78,-0.18,0.2,-22.17,-8.72,40.16
-0.78,-0.26,0.21,-21.51,-2.14,45.63
-0.81,-0.33,0.23,-19.62,5.2,50.84
-0.81,-0.33,0.23,-19.62,5.2,50.84
-0.85,-0.37,0.27,-16.91,12.8,55.45
-0.9,-0.39,0.33,-13.89,20.06,58.98
-0.92,-0.41,0.39,-11.37,26.57,60.98
-0.93,-0.43,0.46,-9.95,32.2,61.24
-0.92,-0.46,0.52,-9.83,37.0,59.78
-0.92,-0.46,0.52,-9.83,37.0,59.78
-0.91,-0.5,0.56,-10.8,41.0,56.96
-0.9,-0.52,0.6,-12.5,44.24,53.23
-0.91,-0.51,0.65,-14.72,46.53,48.83
-0.92,-0.51,0.69,-17.64,47.56,43.61
-0.92,-0.51,0.71,-21.47,46.93,37.42
-0.92,-0.51,0.71,-21.47,46.93,37.42
-0.9,-0.53,0.72,-26.11,44.44,30.34
-0.85,-0.56,0.72,-31.08,40.48,22.64
-0.77,-0.62,0.71,-35.57,35.68,14.48
-0.66,-0.68,0.68,-38.69,30.81,6.51
-0.58,-0.71,0.66,-39.88,26.27,-0.5
-0.58,-0.71,0.66,-39.88,26.27,-0.5
-0.51,-0.74,0.66,-38.71,22.4,-6.49
-0.45,-0.74,0.64,-34.74,19.75,-11.25
-0.42,-0.71,0.65,-27.75,18.43,-15.05
-0.42,-0.64,0.68,-18.2,18.26,-18.37
-0.43,-0.54,0.71,-7.04,18.67,-21.39
-0.43,-0.54,0.71,-7.04,18.67,-21.39
-0.44,-0.42,0.74,4.63,19.05,-23.98
-0.45,-0.3,0.78,16.02,19.05,-26.38
-0.45,-0.19,0.82,26.46,18.45,-28.98
-0.45,-0.09,0.84,35.62,17.33,-31.75
-0.48,0.01,0.87,43.37,15.83,-34.43
