ax,ay,az,gx,gy,gz
-0.93,-0.43,0.43,-35.46,23.33,31.41
-0.92,-0.44,0.44,-33.74,22.93,27.6
-0.89,-0.44,0.45,-31.74,21.85,23.61
-0.87,-0.43,0.47,-29.59,20.27,19.5
-0.87,-0.43,0.47,-29.59,20.27,19.5
-0.86,-0.4,0.48,-27.24,18.53,15.27
-0.84,-0.38,0.49,-24.73,16.73,10.85
-0.82,-0.35,0.5,-22.2,14.74,6.28
-0.76,-0.33,0.53,-19.67,12.55,1.71
-0.76,-0.33,0.53,-17.53,10.27,-1.94
-0.77,-0.19,0.56,-17.53,10.27,-1.94
-0.72,-0.25,0.55,-16.57,7.03,-7.05
-0.58,-0.31,0.5,-13.66,4.06,-12.39
-0.51,-0.27,0.6,-9.12,1.99,-16.16
-0.45,-0.17,0.66,-3.83,0.53,-19.28
-0.45,-0.17,0.66,1.21,-0.26,-21.65
-0.45,-0.08,0.7,1.21,-0.26,-21.65
-0.45,-0.06,0.72,5.42,-0.93,-24.07
-0.42,-0.06,0.74,9.39,-1.35,-26.6
-0.41,-0.02,0.76,13.39,-1.32,-28.63
-0.41,0.04,0.78,17.53,-0.91,-30.29
-0.41,0.04,0.78,17.53,-0.91,-30.29
-0.42,0.11,0.8,21.62,-0.23,-32.0
-0.42,0.19,0.81,25.32,0.71,-34.17
-0.42,0.27,0.82,28.63,1.81,-36.47
-0.48,0.36,0.83,31.71,2.97,-38.72
-0.58,0.46,0.83,34.7,4.06,-41.09
-0.58,0.46,0.83,34.7,4.06,-41.09
-0.7,0.58,0.84,37.61,4.76,-43.62
-0.8,0.7,0.87,39.8,4.64,-46.28
-0.87,0.83,0.9,40.33,3.23,-48.92
-0.88,0.92,0.91,38.39,0.21,-51.42
-0.85,0.94,0.91,33.47,-4.29,-53.22
-0.85,0.94,0.91,33.47,-4.29,-53.22
-0.82,0.91,0.88,25.95,-9.46,-53.55
-0.82,0.85,0.82,17.05,-14.62,-52.3
-0.83,0.77,0.76,8.17,-19.38,-49.94
-0.81,0.71,0.71,0.11,-23.7,-46.9
-0.78,0.64,0.66,-6.77,-27.58,-43.27
-0.78,0.64,0.66,-6.77,-27.58,-43.27
-0.75,0.56,0.6,-12.16,-30.71,-39.08
-0.72,0.48,0.55,-15.72,-32.86,-34.27
-0.7,0.43,0.49,-17.03,-33.78,-28.73
-0.7,0.38,0.45,-16.04,-33.6,-22.49
-0.71,0.36,0.43,-13.14,-32.54,-15.68
-0.71,0.36,0.43,-13.14,-32.54,-15.68
-0.73,0.37,0.42,-9.19,-30.88,-8.34
-0.77,0.41,0.42,-5.21,-28.89,-0.86
-0.81,0.44,0.39,-1.94,-26.81,6.12
-0.85,0.43,0.35,0.33,-24.94,12.18
-0.87,0.39,0.3,1.97,-23.27,17.24
-0.87,0.39,0.3,1.97,-23.27,17.24
-0.89,0.35,0.28,3.64,-21.43,21.56
-0.92,0.33,0.27,5.22,-19.36,25.11
-0.92,0.33,0.27,6.21,-17.09,27.98
-0.92,0.35,0.28,5.82,-14.68,30.29
-0.93,0.35,0.29,3.36,-12.28,32.25
-0.93,0.35,0.29,3.36,-12.28,32.25
-0.95,0.32,0.27,-1.52,-10.04,33.86
-0.95,0.24,0.24,-8.18,-8.11,35.18
-0.94,0.14,0.21,-15.43,-6.28,36.5
