ax,ay,az,gx,gy,gz
-0.0,0.07,0.99,2.94,-3.59,6.27
-0.0,0.07,0.99,2.94,-3.59,6.27
-0.01,0.07,0.99,2.86,-2.83,6.27
-0.02,0.08,0.99,2.69,-2.06,6.16
-0.02,0.08,0.99,2.31,-1.41,5.95
-0.02,0.07,0.98,1.69,-0.92,5.79
-0.02,0.06,0.98,0.94,-0.53,5.69
-0.02,0.06,0.98,0.94,-0.53,5.69
-0.02,0.05,0.97,0.24,-0.3,5.72
-0.02,0.04,0.96,-0.23,-0.25,5.9
-0.02,0.04,0.96,-0.38,-0.29,6.2
-0.01,0.04,0.96,-0.14,-0.41,6.53
-0.01,0.04,0.97,0.45,-0.63,6.97
-0.01,0.04,0.97,0.45,-0.63,6.97
-0.01,0.05,0.98,1.3,-0.84,7.41
-0.02,0.05,0.98,2.27,-1.07,7.79
-0.02,0.06,0.99,3.21,-1.3,8.13
-0.03,0.07,1.0,3.97,-1.53,8.42
-0.03,0.07,1.01,4.38,-1.79,8.63
-0.03,0.07,1.01,4.38,-1.79,8.63
-0.03,0.07,1.02,4.35,-2.06,8.79
-0.03,0.07,1.01,3.9,-2.32,8.83
-0.03,0.06,1.01,3.11,-2.64,8.79
-0.02,0.05,1.0,2.15,-3.02,8.71
-0.02,0.04,1.0,1.21,-3.42,8.62
-0.02,0.04,1.0,1.21,-3.42,8.62
-0.01,0.04,1.0,0.4,-3.74,8.45
-0.0,0.03,0.99,-0.19,-3.97,8.23
0.0,0.03,0.99,-0.47,-4.12,8.03
0.0,0.03,0.99,-0.48,-4.17,7.85
-0.0,0.03,0.99,-0.25,-4.13,7.69
-0.0,0.03,0.99,-0.25,-4.13,7.69
-0.01,0.04,1.0,0.12,-4.06,7.53
-0.01,0.04,1.0,0.52,-3.97,7.33
-0.01,0.04,1.0,0.83,-3.85,7.06
-0.02,0.04,1.01,1.05,-3.71,6.8
-0.03,0.05,1.0,1.18,-3.55,6.45
-0.03,0.05,1.0,1.18,-3.55,6.45
-0.03,0.05,1.0,1.22,-3.44,6.03
-0.03,0.05,1.0,1.12,-3.43,5.59
-0.03,0.05,1.0,0.86,-3.48,5.14
-0.02,0.05,0.99,0.52,-3.61,4.72
-0.02,0.05,0.98,0.19,-3.77,4.31
-0.02,0.05,0.98,0.19,-3.77,4.31
-0.02,0.05,0.99,-0.02,-3.94,3.98
-0.02,0.05,0.99,-0.17,-4.08,3.73
-0.02,0.05,0.99,-0.28,-4.2,3.53
-0.01,0.05,0.98,-0.35,-4.26,3.34
-0.01,0.05,0.98,-0.33,-4.21,3.18
-0.01,0.05,0.98,-0.33,-4.21,3.18
-0.01,0.05,0.98,-0.19,-4.02,3.07
-0.02,0.05,0.98,0.04,-3.74,3.02
-0.02,0.06,0.98,0.27,-3.51,2.99
-0.02,0.06,0.98,0.41,-3.37,2.94
-0.02,0.06,0.98,0.43,-3.26,2.8
-0.02,0.06,0.98,0.43,-3.26,2.8
-0.01,0.07,0.98,0.33,-3.07,2.59
-0.0,0.07,0.98,0.1,-2.78,2.32
-0.01,0.07,0.98,-0.22,-2.35,2.08
-0.01,0.07,0.98,-0.58,-1.84,1.9
-0.02,0.07,0.98,-0.96,-1.33,1.77
-0.02,0.07,0.98,-0.96,-1.33,1.77
-0.03,0.07,0.98,-1.29,-0.96,1.67
-0.03,0.07,0.97,-1.57,-0.83,1.67
-0.03,0.07,0.98,-1.75,-0.91,1.72
