ax,ay,az,gx,gy,gz
0.03,0.06,0.94,0.56,-5.48,-1.22
0.03,0.07,0.94,0.68,-5.18,-1.08
0.04,0.07,0.94,0.76,-4.99,-0.99
0.05,0.06,0.95,0.84,-4.84,-0.94
0.05,0.06,0.95,0.95,-4.64,-0.89
0.05,0.06,0.95,1.11,-4.34,-0.77
0.05,0.06,0.95,1.11,-4.34,-0.77
0.03,0.06,0.95,1.31,-4.01,-0.58
0.02,0.06,0.95,1.53,-3.73,-0.4
0.02,0.07,0.96,1.7,-3.66,-0.19
0.01,0.08,0.96,1.86,-3.79,-0.01
0.01,0.08,0.97,1.89,-4.08,0.13
0.01,0.08,0.97,1.89,-4.08,0.13
0.02,0.08,0.97,1.69,-4.43,0.14
0.02,0.07,0.97,1.21,-4.69,0.06
0.03,0.06,0.97,0.62,-4.71,-0.09
0.03,0.04,0.96,0.11,-4.5,-0.25
0.03,0.04,0.96,-0.21,-4.08,-0.41
0.03,0.03,0.95,-0.21,-4.08,-0.41
0.02,0.02,0.94,-0.22,-3.54,-0.57
0.02,0.01,0.93,0.09,-2.99,-0.82
0.02,0.01,0.93,0.74,-2.49,-1.1
0.02,0.01,0.94,1.65,-1.96,-1.45
0.02,0.01,0.94,1.65,-1.96,-1.45
0.01,0.02,0.93,2.75,-1.44,-1.81
0.01,0.02,0.93,3.83,-1.05,-2.13
0.01,0.03,0.94,4.76,-0.84,-2.37
0.0,0.02,0.95,5.48,-0.89,-2.59
0.0,0.02,0.95,5.99,-1.12,-2.83
0.0,0.02,0.95,5.99,-1.12,-2.83
0.01,0.02,0.95,6.37,-1.45,-3.16
0.02,0.02,0.94,6.71,-1.81,-3.55
0.03,0.04,0.95,6.96,-2.16,-3.93
0.04,0.05,0.96,7.0,-2.51,-4.27
0.05,0.05,0.96,6.79,-2.79,-4.57
0.05,0.05,0.96,6.79,-2.79,-4.57
0.05,0.05,0.96,6.35,-2.9,-4.95
0.05,0.05,0.96,5.73,-2.67,-5.44
0.05,0.05,0.96,5.11,-2.14,-5.96
0.05,0.06,0.96,4.53,-1.32,-6.54
0.04,0.06,0.97,4.04,-0.37,-7.04
0.04,0.06,0.97,4.04,-0.37,-7.04
0.03,0.06,0.97,3.62,0.55,-7.44
0.03,0.06,0.98,3.26,1.34,-7.74
0.02,0.06,0.98,2.98,1.9,-7.86
0.01,0.06,0.98,2.81,2.14,-7.83
0.01,0.07,0.99,2.84,2.17,-7.78
0.01,0.07,0.99,2.84,2.17,-7.78
0.02,0.08,1.0,3.06,2.1,-7.71
0.02,0.08,1.01,3.36,1.94,-7.55
0.02,0.09,1.01,3.67,1.7,-7.27
0.01,0.09,1.02,3.92,1.36,-6.92
-0.0,0.1,1.03,4.05,0.85,-6.47
-0.0,0.1,1.03,4.05,0.85,-6.47
-0.01,0.1,1.04,4.06,0.26,-6.12
-0.0,0.11,1.05,3.94,-0.38,-5.96
0.01,0.12,1.05,3.52,-0.99,-5.96
0.01,0.12,1.06,2.75,-1.49,-6.02
0.01,0.11,1.05,1.55,-1.95,-6.08
0.01,0.11,1.05,1.55,-1.95,-6.08
0.0,0.1,1.03,0.05,-2.48,-6.13
0.0,0.09,1.01,-1.39,-3.15,-6.24
0.01,0.07,1.0,-2.46,-3.88,-6.35
0.03,0.07,1.0,-3.08,-4.72,-6.37
0.03,0.07,0.99,-3.29,-5.59,-6.31
0.03,0.07,0.99,-3.29,-5.59,-6.31
0.03,0.08,0.99,-3.1,-6.32,-6.21
0.03,0.09,0.98,-2.64,-6.98,-6.1
0.03,0.09,0.98,-2.0,-7.57,-5.97
0.03,0.09,0.98,-1.29,-8.04,-5.76
0.04,0.09,0.98,-0.57,-8.46,-5.47
0.04,0.09,0.98,-0.57,-8.46,-5.47
0.03,0.1,0.97,0.17,-8.81,-5.14
0.03,0.1,0.96,0.85,-9.06,-4.8
0.02,0.11,0.96,1.49,-9.21,-4.5
0.03,0.11,0.96,2.02,-9.23,-4.24
0.03,0.11,0.95,2.33,-9.07,-4.05
0.03,0.11,0.95,2.33,-9.07,-4.05
0.03,0.11,0.95,2.4,-8.72,-3.82
0.01,0.09,0.94,2.28,-8.25,-3.5
-0.01,0.09,0.94,2.04,-7.65,-3.15
-0.02,0.08,0.94,1.72,-7.01,-2.83
-0.03,0.07,0.94,1.23,-6.43,-2.59
-0.03,0.07,0.94,1.23,-6.43,-2.59
-0.04,0.06,0.95,0.4,-6.01,-2.25
-0.06,0.03,0.94,-0.75,-5.77,-1.79
-0.07,0.01,0.94,-2.08,-5.67,-1.28
-0.07,-0.02,0.93,-3.45,-5.49,-0.99
-0.06,-0.05,0.93,-4.77,-5.14,-0.88
-0.06,-0.05,0.93,-4.77,-5.14,-0.88
-0.07,-0.07,0.93,-5.98,-4.49,-0.85
-0.08,-0.1,0.93,-7.09,-3.44,-0.91
-0.09,-0.13,0.93,-8.1,-1.96,-1.22
-0.1,-0.16,0.93,-8.99,-0.15,-1.86
-0.09,-0.18,0.94,-9.64,1.72,-2.76
-0.09,-0.18,0.94,-9.64,1.72,-2.76
-0.08,-0.2,0.95,-10.19,3.57,-3.78
-0.08,-0.21,0.98,-10.77,5.19,-4.9
-0.07,-0.23,0.99,-11.61,6.48,-6.16
-0.06,-0.26,1.0,-12.91,7.54,-7.64
-0.04,-0.29,1.0,-14.63,8.32,-9.36
-0.04,-0.29,1.0,-14.63,8.32,-9.36
-0.02,-0.32,1.0,-16.61,9.15,-11.44
-0.01,-0.34,1.0,-18.58,10.17,-13.87
0.01,-0.36,1.02,-20.39,11.27,-16.67
0.04,-0.37,1.03,-21.94,12.55,-19.79
0.06,-0.38,1.04,-23.25,13.97,-23.09
0.06,-0.38,1.04,-23.25,13.97,-23.09
0.08,-0.38,1.05,-24.41,15.29,-26.76
0.11,-0.38,1.05,-25.36,16.36,-30.92
0.16,-0.36,1.04,-25.8,17.06,-35.5
0.22,-0.33,1.05,-25.25,17.42,-40.32
0.28,-0.28,1.07,-23.64,17.48,-45.22
0.28,-0.28,1.07,-23.64,17.48,-45.22
0.34,-0.22,1.08,-21.18,17.17,-50.17
0.39,-0.15,1.08,-18.16,16.35,-55.19
0.44,-0.07,1.09,-14.77,14.9,-60.27
0.48,0.03,1.11,-10.93,12.94,-65.3
0.51,0.14,1.14,-6.65,10.72,-70.19
0.51,0.14,1.14,-6.65,10.72,-70.19
0.5,0.29,1.19,-2.17,8.52,-74.96
0.47,0.43,1.22,2.12,6.36,-79.54
0.42,0.56,1.23,5.81,4.0,-83.69
0.36,0.67,1.22,8.7,1.24,-86.93
0.29,0.76,1.19,10.88,-2.05,-88.88
0.29,0.76,1.19,10.88,-2.05,-88.88
0.23,0.82,1.16,12.61,-5.98,-89.44
0.19,0.87,1.11,14.14,-10.42,-88.8
0.16,0.92,1.07,15.78,-15.21,-87.18
0.13,0.95,1.04,17.81,-20.04,-84.67
0.1,0.98,1.0,20.32,-24.66,-81.18
0.1,0.98,1.0,20.32,-24.66,-81.18
0.06,1.02,0.95,23.15,-29.03,-76.7
0.01,1.06,0.91,26.27,-33.18,-71.19
-0.02,1.1,0.87,29.69,-36.92,-64.75
-0.04,1.13,0.84,33.26,-40.31,-57.37
-0.05,1.15,0.82,36.43,-43.37,-48.9
-0.05,1.15,0.82,36.43,-43.37,-48.9
-0.07,1.14,0.81,38.56,-46.06,-39.29
-0.09,1.1,0.78,39.36,-48.08,-28.69
-0.13,1.03,0.76,39.1,-49.17,-17.32
-0.17,0.94,0.76,37.86,-49.16,-5.42
-0.2,0.85,0.75,35.49,-47.93,6.67
-0.2,0.85,0.75,35.49,-47.93,6.67
-0.24,0.74,0.74,32.37,-45.31,18.68
-0.26,0.62,0.74,28.72,-41.35,30.33
-0.28,0.5,0.72,24.73,-36.27,41.52
-0.33,0.38,0.7,20.8,-30.31,52.31
-0.38,0.26,0.69,17.25,-23.91,62.63
-0.38,0.26,0.69,17.25,-23.91,62.63
-0.43,0.15,0.68,14.26,-17.5,72.4
-0.5,0.06,0.66,11.79,-11.39,81.57
-0.58,-0.02,0.65,9.73,-5.8,89.73
-0.6,-0.07,0.64,7.7,-0.98,96.49
-0.63,-0.13,0.65,5.07,3.12,101.88
-0.63,-0.13,0.65,5.07,3.12,101.88
-0.64,-0.18,0.67,1.31,6.92,105.57
-0.59,-0.25,0.68,-3.9,10.68,107.49
-0.5,-0.33,0.71,-10.79,14.48,108.35
-0.42,-0.43,0.79,-19.39,18.37,109.16
-0.38,-0.54,0.87,-29.62,22.79,110.35
-0.38,-0.54,0.87,-29.62,22.79,110.35
-0.39,-0.67,0.92,-41.28,28.08,111.38
-0.43,-0.8,0.93,-53.69,34.11,111.32
-0.47,-0.92,0.9,-65.73,40.58,109.47
-0.51,-1.04,0.86,-76.23,47.13,105.53
-0.53,-1.15,0.84,-84.24,53.06,99.84
-0.53,-1.15,0.84,-84.24,53.06,99.84
-0.51,-1.25,0.87,-89.41,57.66,92.83
-0.48,-1.32,0.92,-91.71,60.7,84.87
-0.45,-1.35,0.96,-91.19,62.42,75.91
-0.41,-1.36,0.99,-87.98,63.02,65.82
-0.35,-1.33,1.02,-82.54,62.35,54.72
-0.35,-1.33,1.02,-82.54,62.35,54.72
-0.26,-1.27,1.07,-75.62,60.36,43.0
-0.15,-1.2,1.14,-67.99,57.39,31.06
-0.03,-1.12,1.19,-60.39,53.94,18.96
0.08,-1.03,1.22,-53.33,50.32,6.73
0.19,-0.94,1.24,-46.91,46.65,-5.63
0.19,-0.94,1.24,-46.91,46.65,-5.63
0.29,-0.85,1.26,-40.96,43.2,-18.16
0.37,-0.75,1.27,-35.23,40.04,-30.81
0.43,-0.63,1.27,-29.32,37.15,-43.37
0.52,-0.59,1.22,-22.82,34.43,-55.79
0.55,-0.39,1.21,-14.57,31.65,-66.3
0.55,-0.39,1.21,-14.57,31.65,-66.3
0.57,-0.38,1.09,-4.52,28.04,-75.86
0.56,-0.27,1.02,11.83,24.08,-84.19
0.54,-0.04,1.14,32.13,20.64,-92.57
0.48,0.32,1.54,53.77,17.65,-100.77
0.39,0.82,1.94,70.89,13.31,-107.49
0.39,0.82,1.94,70.89,13.31,-107.49
0.3,1.11,1.53,75.14,7.0,-111.02
0.21,1.31,1.38,72.84,2.55,-113.8
0.19,1.32,1.47,70.07,-2.99,-116.1
0.17,1.3,1.46,67.06,-9.19,-115.42
0.14,1.35,1.42,62.42,-16.24,-111.87
0.14,1.35,1.42,62.42,-16.24,-111.87
0.11,1.38,1.32,55.75,-24.13,-106.9
0.1,1.36,1.23,48.22,-31.87,-101.55
0.1,1.26,1.14,40.62,-39.07,-96.24
0.09,1.17,1.04,33.36,-45.73,-90.17
0.07,1.12,0.95,26.77,-51.72,-83.58
0.07,1.12,0.95,26.77,-51.72,-83.58
0.06,1.01,0.86,21.42,-56.92,-77.46
0.06,0.89,0.79,18.22,-60.5,-71.57
0.03,0.81,0.72,17.36,-61.95,-64.72
-0.05,0.78,0.68,18.26,-61.67,-55.74
-0.14,0.77,0.64,19.88,-60.45,-45.29
-0.14,0.77,0.64,19.88,-60.45,-45.29
-0.2,0.71,0.61,21.74,-58.86,-35.0
-0.24,0.62,0.58,24.05,-56.7,-25.18
-0.28,0.53,0.54,26.85,-53.58,-15.14
-0.34,0.47,0.51,29.78,-49.5,-4.69
-0.39,0.43,0.49,32.28,-44.47,5.76
-0.39,0.43,0.49,32.28,-44.47,5.76
-0.42,0.4,0.46,33.9,-38.97,15.74
-0.44,0.36,0.47,34.39,-33.5,25.15
-0.46,0.31,0.47,33.74,-27.65,34.16
-0.49,0.26,0.48,31.79,-21.22,42.89
-0.52,0.21,0.47,28.21,-14.18,51.14
-0.52,0.21,0.47,28.21,-14.18,51.14
-0.55,0.14,0.48,22.86,-6.91,58.93
-0.55,0.06,0.49,15.78,0.19,66.46
-0.55,-0.03,0.52,7.21,6.76,73.89
-0.55,-0.15,0.58,-2.53,12.78,81.22
-0.53,-0.27,0.64,-13.16,18.48,88.37
-0.53,-0.27,0.64,-13.16,18.48,88.37
-0.54,-0.38,0.7,-24.19,23.77,95.23
-0.57,-0.49,0.75,-35.07,28.81,101.61
-0.64,-0.61,0.81,-45.33,33.83,106.89
-0.73,-0.72,0.85,-54.46,38.57,110.26
-0.79,-0.81,0.86,-62.16,42.67,110.89
-0.79,-0.81,0.86,-62.16,42.67,110.89
-0.79,-0.88,0.87,-67.89,45.61,108.59
-0.75,-0.93,0.94,-71.51,46.98,103.86
-0.67,-0.95,1.04,-73.5,46.65,97.42
-0.56,-0.95,1.14,-74.59,45.26,89.9
-0.46,-0.95,1.21,-75.32,43.51,81.56
-0.46,-0.95,1.21,-75.32,43.51,81.56
-0.37,-0.97,1.23,-75.84,41.77,72.67
-0.3,-0.99,1.23,-75.88,40.07,63.58
-0.22,-1.01,1.22,-75.14,38.43,54.48
-0.14,-1.03,1.22,-73.27,36.72,45.44
-0.05,-1.03,1.23,-70.17,34.71,36.4
-0.05,-1.03,1.23,-70.17,34.71,36.4
0.04,-1.0,1.23,-65.8,32.54,27.12
0.13,-0.94,1.23,-60.1,30.1,17.58
0.23,-0.84,1.23,-53.48,27.17,8.0
0.32,-0.71,1.23,-46.41,23.49,-1.57
0.43,-0.59,1.22,-38.69,19.54,-11.53
0.43,-0.59,1.22,-38.69,19.54,-11.53
0.53,-0.5,1.19,-29.81,15.85,-21.43
0.6,-0.4,1.18,-19.52,12.3,-30.15
0.61,-0.27,1.17,-7.92,8.96,-37.23
0.63,-0.21,1.11,4.9,5.8,-43.42
0.63,-0.02,1.11,20.01,3.15,-48.27
0.63,-0.02,1.11,20.01,3.15,-48.27
0.63,0.14,1.16,34.96,0.59,-53.64
0.72,0.29,1.15,49.84,-2.25,-61.01
0.82,0.42,1.16,64.48,-4.73,-67.87
0.8,0.77,1.31,77.96,-7.15,-71.95
0.68,1.1,1.35,85.0,-9.89,-75.84
0.68,1.1,1.35,85.0,-9.89,-75.84
0.53,1.27,1.23,85.47,-12.1,-80.42
0.36,1.39,1.22,83.46,-12.83,-83.59
0.23,1.44,1.22,78.91,-13.69,-84.08
0.13,1.46,1.16,71.19,-16.44,-81.17
0.07,1.47,1.08,61.19,-21.24,-75.52
0.07,1.47,1.08,61.19,-21.24,-75.52
0.04,1.4,1.03,50.25,-27.59,-68.71
0.03,1.29,0.98,39.53,-34.59,-61.4
0.02,1.18,0.91,29.55,-41.42,-53.39
0.0,1.09,0.85,20.99,-47.74,-44.7
-0.01,1.0,0.8,14.19,-52.94,-35.95
-0.01,1.0,0.8,14.19,-52.94,-35.95
-0.02,0.9,0.75,8.99,-56.38,-27.35
-0.03,0.79,0.71,5.27,-57.65,-18.44
-0.07,0.7,0.65,2.81,-57.09,-8.98
-0.14,0.61,0.6,2.09,-55.0,0.77
-0.2,0.49,0.57,3.74,-51.39,10.59
-0.2,0.49,0.57,3.74,-51.39,10.59
-0.26,0.42,0.54,7.06,-46.55,20.9
-0.3,0.36,0.52,10.89,-41.48,31.62
-0.35,0.3,0.53,14.78,-36.55,42.43
-0.4,0.24,0.55,18.46,-30.96,52.54
-0.44,0.17,0.56,21.57,-24.69,61.4
-0.44,0.17,0.56,21.57,-24.69,61.4
-0.47,0.07,0.57,24.01,-18.01,68.65
-0.48,-0.04,0.59,26.02,-10.5,74.93
-0.52,-0.1,0.63,27.21,-2.29,81.85
-0.61,-0.11,0.68,26.85,5.5,89.28
-0.67,-0.16,0.75,24.34,12.49,95.2
-0.67,-0.16,0.75,24.34,12.49,95.2
-0.68,-0.26,0.8,19.93,18.89,99.23
-0.67,-0.37,0.83,14.0,24.85,102.35
-0.67,-0.47,0.88,6.87,30.14,105.15
-0.69,-0.57,0.95,-1.4,34.47,107.45
-0.73,-0.67,1.02,-11.09,37.85,108.33
-0.73,-0.67,1.02,-11.09,37.85,108.33
-0.75,-0.75,1.05,-22.19,40.06,106.88
-0.74,-0.86,1.06,-34.06,41.11,102.95
-0.72,-0.96,1.05,-45.78,40.81,97.05
-0.66,-1.06,1.05,-56.47,39.19,89.68
-0.58,-1.15,1.05,-65.42,36.78,81.03
-0.58,-1.15,1.05,-65.42,36.78,81.03
-0.5,-1.22,1.06,-72.16,34.22,71.14
-0.4,-1.28,1.06,-76.26,31.98,60.18
-0.31,-1.32,1.06,-77.49,30.42,48.79
-0.24,-1.31,1.07,-75.75,29.29,37.5
-0.21,-1.26,1.09,-71.91,28.17,26.69
-0.21,-1.26,1.09,-71.91,28.17,26.69
-0.16,-1.22,1.09,-66.19,26.59,15.34
-0.09,-1.12,1.1,-58.62,24.98,2.97
0.02,-1.0,1.13,-50.63,22.61,-10.31
0.18,-0.87,1.15,-43.53,19.29,-24.16
0.35,-0.77,1.09,-37.29,15.65,-37.51
0.35,-0.77,1.09,-37.29,15.65,-37.51
0.5,-0.68,1.0,-30.63,11.97,-49.78
