ax,ay,az,gx,gy,gz
-0.14,-0.54,0.81,-0.84,-1.97,-0.7
-0.14,-0.54,0.79,-1.67,-1.32,-1.12
-0.14,-0.56,0.78,-2.54,-0.56,-1.51
-0.14,-0.56,0.78,-2.54,-0.56,-1.51
-0.14,-0.58,0.76,-3.15,0.2,-1.75
-0.13,-0.59,0.75,-3.32,0.94,-1.84
-0.13,-0.6,0.75,-2.93,1.71,-1.79
-0.13,-0.6,0.75,-2.01,2.53,-1.59
-0.15,-0.59,0.75,-0.61,3.24,-1.31
-0.15,-0.59,0.75,-0.61,3.24,-1.31
-0.16,-0.58,0.75,1.19,3.79,-1.03
-0.16,-0.56,0.76,3.14,4.1,-0.87
-0.17,-0.54,0.78,4.99,4.24,-0.73
-0.18,-0.52,0.79,6.46,4.12,-0.61
-0.19,-0.5,0.8,7.37,3.64,-0.46
-0.19,-0.5,0.8,7.37,3.64,-0.46
-0.2,-0.49,0.81,7.59,2.75,-0.37
-0.2,-0.48,0.81,7.16,1.55,-0.38
-0.18,-0.48,0.81,6.17,0.28,-0.48
-0.16,-0.49,0.81,4.73,-0.85,-0.65
-0.14,-0.51,0.8,3.02,-1.6,-0.8
-0.14,-0.51,0.8,3.02,-1.6,-0.8
-0.14,-0.53,0.78,1.31,-1.9,-0.87
-0.14,-0.55,0.77,-0.03,-1.82,-0.89
-0.14,-0.56,0.76,-0.78,-1.39,-0.9
-0.14,-0.57,0.76,-0.95,-0.67,-0.91
-0.14,-0.57,0.76,-0.48,0.1,-0.81
-0.14,-0.57,0.76,-0.48,0.1,-0.81
-0.15,-0.56,0.76,0.45,0.69,-0.59
-0.16,-0.55,0.76,1.73,0.98,-0.29
-0.16,-0.54,0.77,3.22,0.89,0.01
-0.16,-0.53,0.78,4.74,0.48,0.34
-0.16,-0.52,0.79,6.07,-0.17,0.73
-0.16,-0.52,0.79,6.07,-0.17,0.73
-0.16,-0.5,0.8,7.01,-0.94,1.02
-0.16,-0.5,0.8,7.44,-1.75,1.12
-0.16,-0.49,0.81,7.37,-2.52,1.04
-0.15,-0.49,0.81,6.81,-3.21,0.81
-0.13,-0.49,0.81,5.79,-3.64,0.49
-0.13,-0.49,0.81,5.79,-3.64,0.49
-0.12,-0.5,0.8,4.35,-3.73,0.1
-0.11,-0.52,0.79,2.8,-3.43,-0.24
-0.11,-0.53,0.79,1.4,-2.77,-0.5
-0.12,-0.54,0.78,0.36,-1.86,-0.67
-0.14,-0.55,0.77,-0.23,-0.89,-0.77
-0.14,-0.55,0.77,-0.23,-0.89,-0.77
-0.14,-0.56,0.76,-0.33,-0.02,-0.73
-0.14,-0.57,0.76,0.09,0.68,-0.57
-0.14,-0.57,0.76,1.01,1.16,-0.32
