ax,ay,az,gx,gy,gz
-0.39,0.15,0.87,0.67,1.44,-3.6
-0.39,0.16,0.87,1.16,1.35,-3.6
-0.39,0.17,0.87,1.54,1.21,-3.64
-0.38,0.17,0.87,1.79,1.08,-3.73
-0.38,0.18,0.87,1.92,0.91,-3.85
-0.38,0.18,0.87,1.92,0.91,-3.85
-0.39,0.18,0.87,1.89,0.77,-4.01
-0.39,0.19,0.87,1.69,0.63,-4.25
-0.38,0.19,0.87,1.32,0.51,-4.54
-0.39,0.18,0.87,0.84,0.44,-4.83
-0.39,0.18,0.87,0.38,0.41,-5.06
-0.39,0.18,0.87,0.38,0.41,-5.06
-0.39,0.18,0.88,-0.05,0.36,-5.21
-0.39,0.17,0.87,-0.43,0.31,-5.3
-0.4,0.16,0.87,-0.68,0.29,-5.31
-0.4,0.16,0.87,-0.72,0.26,-5.27
-0.4,0.16,0.87,-0.54,0.22,-5.2
-0.4,0.16,0.87,-0.54,0.22,-5.2
-0.4,0.16,0.87,-0.2,0.16,-5.07
-0.39,0.17,0.87,0.2,0.04,-4.91
-0.39,0.17,0.87,0.63,-0.1,-4.73
-0.39,0.17,0.87,1.09,-0.31,-4.53
-0.38,0.18,0.87,1.56,-0.55,-4.36
-0.38,0.18,0.87,1.56,-0.55,-4.36
-0.38,0.18,0.87,1.96,-0.81,-4.2
-0.38,0.18,0.86,2.29,-1.03,-4.09
-0.38,0.18,0.87,2.5,-1.14,-4.09
-0.39,0.19,0.87,2.56,-1.14,-4.11
-0.39,0.19,0.87,2.44,-1.08,-4.17
-0.39,0.19,0.87,2.44,-1.08,-4.17
-0.39,0.19,0.87,2.16,-0.95,-4.31
-0.39,0.18,0.87,1.81,-0.79,-4.48
-0.39,0.18,0.87,1.39,-0.68,-4.65
-0.39,0.18,0.87,0.96,-0.61,-4.84
-0.39,0.18,0.86,0.53,-0.58,-5.05
-0.39,0.18,0.86,0.53,-0.58,-5.05
-0.39,0.19,0.86,0.18,-0.55,-5.26
-0.39,0.19,0.86,-0.11,-0.61,-5.46
-0.38,0.2,0.86,-0.36,-0.77,-5.61
-0.38,0.19,0.86,-0.64,-0.97,-5.65
-0.37,0.19,0.86,-0.93,-1.1,-5.59
-0.37,0.19,0.86,-0.93,-1.1,-5.59
-0.37,0.18,0.86,-1.14,-1.13,-5.48
-0.36,0.17,0.85,-1.25,-1.0,-5.3
-0.36,0.17,0.85,-1.16,-0.68,-5.06
-0.37,0.16,0.86,-0.88,-0.22,-4.82
-0.37,0.16,0.86,-0.52,0.29,-4.53
-0.37,0.16,0.86,-0.52,0.29,-4.53
-0.38,0.17,0.86,-0.09,0.8,-4.24
-0.39,0.17,0.87,0.43,1.17,-3.99
-0.4,0.18,0.87,0.93,1.35,-3.85
-0.41,0.19,0.88,1.32,1.38,-3.8
-0.4,0.19,0.89,1.5,1.22,-3.8
-0.4,0.19,0.89,1.5,1.22,-3.8
-0.4,0.2,0.89,1.44,0.93,-3.86
-0.4,0.2,0.88,1.13,0.6,-3.93
-0.4,0.2,0.88,0.67,0.22,-4.06
-0.4,0.2,0.88,0.08,-0.14,-4.24
-0.4,0.19,0.88,-0.56,-0.49,-4.44
-0.4,0.19,0.88,-0.56,-0.49,-4.44
-0.4,0.19,0.87,-1.15,-0.81,-4.66
-0.4,0.19,0.87,-1.65,-1.04,-4.86
-0.4,0.18,0.87,-2.02,-1.26,-4.98
-0.4,0.18,0.86,-2.27,-1.47,-4.97
-0.39,0.18,0.86,-2.42,-1.71,-4.83
-0.39,0.18,0.86,-2.42,-1.71,-4.83
-0.39,0.17,0.86,-2.39,-1.98,-4.58
-0.39,0.16,0.85,-2.17,-2.24,-4.25
-0.38,0.16,0.85,-1.72,-2.41,-3.87
-0.37,0.17,0.84,-1.09,-2.54,-3.51
-0.37,0.17,0.84,-0.33,-2.57,-3.15
-0.37,0.17,0.84,-0.33,-2.57,-3.15
-0.37,0.17,0.85,0.47,-2.45,-2.77
-0.37,0.18,0.85,1.18,-2.19,-2.44
-0.37,0.18,0.85,1.76,-1.82,-2.21
-0.37,0.17,0.85,2.15,-1.42,-2.08
-0.37,0.18,0.85,2.39,-1.0,-1.99
-0.37,0.18,0.85,2.39,-1.0,-1.99
-0.37,0.18,0.85,2.5,-0.64,-2.02
-0.38,0.18,0.86,2.5,-0.35,-2.12
-0.38,0.18,0.86,2.32,-0.15,-2.3
-0.38,0.18,0.86,1.99,-0.03,-2.55
-0.38,0.18,0.86,1.54,0.01,-2.83
-0.38,0.18,0.86,1.54,0.01,-2.83
-0.38,0.18,0.86,1.07,-0.0,-3.09
-0.38,0.18,0.86,0.57,-0.09,-3.38
-0.38,0.18,0.86,0.05,-0.26,-3.6
-0.38,0.18,0.86,-0.47,-0.45,-3.75
-0.37,0.17,0.85,-0.94,-0.64,-3.82
-0.37,0.17,0.85,-0.94,-0.64,-3.82
-0.36,0.16,0.85,-1.26,-0.77,-3.87
