ax,ay,az,gx,gy,gz
0.01,0.12,0.99,-0.38,-0.32,0.31
0.01,0.11,0.99,-1.12,-0.35,0.3
0.0,0.11,0.99,-1.83,-0.44,0.33
0.0,0.1,0.99,-2.38,-0.57,0.35
0.01,0.1,0.98,-2.65,-0.71,0.4
0.01,0.1,0.98,-2.65,-0.71,0.4
0.01,0.09,0.98,-2.67,-0.82,0.45
0.01,0.09,0.98,-2.48,-0.89,0.53
0.02,0.09,0.99,-2.13,-0.84,0.58
0.02,0.1,0.99,-1.67,-0.74,0.61
0.02,0.1,0.99,-1.17,-0.55,0.65
0.02,0.1,0.99,-1.17,-0.55,0.65
0.01,0.11,0.99,-0.77,-0.32,0.66
0.01,0.11,0.99,-0.51,-0.13,0.66
0.01,0.11,0.99,-0.45,0.03,0.63
0.01,0.11,0.99,-0.54,0.14,0.59
0.02,0.11,0.99,-0.72,0.17,0.59
0.02,0.11,0.99,-0.72,0.17,0.59
0.02,0.1,0.99,-0.9,0.19,0.59
0.02,0.1,0.99,-1.09,0.16,0.59
0.01,0.1,0.99,-1.24,0.12,0.57
0.01,0.1,0.99,-1.35,0.08,0.53
0.01,0.1,0.99,-1.41,0.03,0.46
0.01,0.1,0.99,-1.41,0.03,0.46
0.01,0.11,0.99,-1.41,-0.01,0.38
0.02,0.11,0.99,-1.37,-0.03,0.34
0.02,0.11,1.0,-1.35,0.0,0.3
0.01,0.12,1.0,-1.38,-0.0,0.28
0.01,0.12,1.0,-1.5,-0.03,0.24
0.01,0.12,1.0,-1.5,-0.03,0.24
0.01,0.12,1.0,-1.73,-0.1,0.21
0.01,0.12,1.0,-2.08,-0.22,0.24
0.01,0.11,0.99,-2.49,-0.34,0.29
0.01,0.11,1.0,-2.88,-0.47,0.35
0.01,0.11,1.0,-3.16,-0.58,0.4
0.01,0.11,1.0,-3.16,-0.58,0.4
0.01,0.11,1.0,-3.31,-0.7,0.44
0.0,0.11,1.0,-3.4,-0.88,0.49
0.01,0.11,1.0,-3.46,-1.16,0.54
0.01,0.11,1.0,-3.52,-1.52,0.6
0.02,0.11,1.0,-3.57,-1.9,0.68
0.02,0.11,1.0,-3.57,-1.9,0.68
0.02,0.11,1.0,-3.6,-2.19,0.74
