ax,ay,az,gx,gy,gz
0.09,0.28,0.97,23.13,9.27,-8.61
0.08,0.3,0.98,26.27,10.37,-8.66
0.07,0.32,0.99,28.97,11.41,-8.73
0.05,0.33,0.99,31.19,12.33,-8.79
0.03,0.35,0.99,32.85,13.01,-8.89
0.03,0.36,0.99,33.88,13.32,-9.11
0.03,0.36,0.99,33.88,13.32,-9.11
0.03,0.36,0.99,34.24,13.21,-9.38
0.03,0.37,0.99,34.01,12.61,-9.53
0.02,0.38,0.99,33.25,11.52,-9.66
0.02,0.4,1.0,32.03,10.05,-9.88
0.02,0.42,1.01,30.32,8.33,-10.21
0.02,0.42,1.01,30.32,8.33,-10.21
0.01,0.43,1.03,27.96,6.24,-10.58
0.01,0.44,1.04,24.57,3.56,-11.07
0.01,0.43,1.03,19.85,0.41,-11.88
0.02,0.41,1.01,14.04,-2.94,-13.1
0.05,0.37,0.99,7.8,-6.22,-14.55
0.05,0.37,0.99,7.8,-6.22,-14.55
0.08,0.33,0.98,1.79,-9.18,-15.97
0.11,0.3,0.97,-3.46,-11.56,-17.22
0.12,0.29,0.95,-7.58,-13.3,-18.12
0.1,0.29,0.94,-10.35,-14.4,-18.54
0.07,0.31,0.94,-11.84,-15.03,-18.63
0.07,0.31,0.94,-11.84,-15.03,-18.63
0.05,0.33,0.95,-12.47,-15.52,-18.64
0.03,0.35,0.97,-12.97,-16.22,-18.75
0.02,0.36,0.99,-13.9,-17.2,-19.21
0.01,0.37,0.99,-15.4,-18.41,-20.15
0.02,0.37,0.98,-17.12,-19.64,-21.43
0.02,0.37,0.98,-17.12,-19.64,-21.43
0.03,0.38,0.98,-18.94,-20.83,-22.81
0.06,0.39,1.0,-21.01,-22.1,-24.04
0.08,0.39,1.0,-23.6,-23.4,-24.91
0.08,0.39,0.99,-26.64,-24.54,-25.29
0.07,0.39,0.97,-29.83,-25.6,-25.1
0.07,0.39,0.97,-29.83,-25.6,-25.1
0.06,0.39,0.97,-33.01,-26.75,-24.45
0.07,0.38,0.97,-36.26,-28.06,-23.47
0.08,0.35,0.97,-39.63,-29.7,-22.28
0.1,0.32,0.96,-43.05,-31.41,-20.99
0.11,0.3,0.95,-46.18,-33.01,-19.63
0.11,0.3,0.95,-46.18,-33.01,-19.63
0.11,0.28,0.93,-48.54,-34.14,-18.1
0.12,0.27,0.93,-49.81,-34.73,-16.59
0.12,0.25,0.95,-50.38,-34.96,-15.11
0.1,0.24,0.97,-50.73,-34.91,-13.74
0.06,0.23,0.96,-50.9,-34.78,-12.86
0.06,0.23,0.96,-50.9,-34.78,-12.86
0.03,0.22,0.95,-50.81,-34.71,-12.97
0.06,0.22,0.95,-50.49,-34.89,-14.1
0.12,0.22,0.98,-50.06,-35.36,-15.55
0.15,0.23,1.01,-49.77,-35.96,-16.57
0.13,0.28,1.03,-49.72,-36.5,-16.94
0.13,0.28,1.03,-49.72,-36.5,-16.94
0.09,0.34,1.04,-50.24,-37.28,-16.96
0.07,0.39,1.06,-52.0,-38.87,-16.74
0.06,0.41,1.08,-55.89,-41.52,-16.38
0.04,0.41,1.09,-62.41,-45.52,-16.1
0.02,0.41,1.08,-71.27,-50.96,-16.08
0.02,0.41,1.08,-71.27,-50.96,-16.08
0.02,0.4,1.06,-81.74,-57.61,-16.44
0.07,0.38,1.03,-93.34,-65.25,-17.25
0.15,0.33,1.02,-105.82,-73.55,-18.08
