ax,ay,az,gx,gy,gz
-0.03,0.2,0.97,3.73,-4.48,-6.25
-0.03,0.2,0.97,3.73,-4.48,-6.25
-0.03,0.2,0.97,3.26,-4.81,-5.71
-0.03,0.19,0.97,3.02,-5.09,-5.15
-0.04,0.19,0.98,3.03,-5.28,-4.59
-0.06,0.19,0.97,3.26,-5.55,-4.1
-0.07,0.19,0.97,3.68,-6.06,-3.72
-0.07,0.19,0.97,3.68,-6.06,-3.72
-0.07,0.19,0.98,4.24,-6.82,-3.53
-0.08,0.2,0.99,4.93,-7.72,-3.44
-0.09,0.22,0.99,5.66,-8.74,-3.45
-0.1,0.24,0.99,6.3,-9.98,-3.53
-0.09,0.25,1.0,6.59,-11.52,-3.61
-0.09,0.25,1.0,6.59,-11.52,-3.61
-0.07,0.26,1.01,6.32,-13.39,-3.6
-0.05,0.26,1.01,5.37,-15.45,-3.38
-0.04,0.24,0.99,3.89,-17.48,-2.9
-0.03,0.22,0.98,2.14,-19.29,-2.3
-0.02,0.2,0.97,0.43,-20.74,-1.7
-0.02,0.2,0.97,0.43,-20.74,-1.7
-0.02,0.19,0.96,-1.0,-21.64,-1.22
-0.03,0.18,0.95,-2.0,-22.0,-0.95
-0.02,0.17,0.95,-2.54,-21.89,-0.91
-0.02,0.17,0.95,-2.66,-21.3,-1.09
-0.02,0.17,0.95,-2.49,-20.25,-1.41
-0.01,0.18,0.96,-2.49,-20.25,-1.41
-0.02,0.18,0.96,-2.15,-18.82,-1.8
-0.03,0.18,0.96,-1.88,-16.96,-2.3
-0.04,0.17,0.96,-1.71,-14.76,-2.89
-0.05,0.16,0.97,-1.62,-12.43,-3.6
-0.05,0.16,0.97,-1.57,-10.11,-4.44
-0.05,0.15,0.97,-1.57,-10.11,-4.44
-0.06,0.15,0.98,-1.47,-7.78,-5.4
-0.07,0.14,0.98,-1.12,-5.49,-6.42
-0.09,0.14,0.99,-0.5,-3.39,-7.47
-0.11,0.15,1.0,0.28,-1.58,-8.51
-0.11,0.15,1.0,0.28,-1.58,-8.51
-0.11,0.16,1.02,1.06,-0.04,-9.54
-0.12,0.18,1.03,1.76,1.25,-10.5
-0.12,0.19,1.04,2.2,2.3,-11.3
-0.12,0.2,1.04,2.22,3.12,-11.95
-0.11,0.2,1.03,1.84,3.7,-12.39
-0.11,0.2,1.03,1.84,3.7,-12.39
-0.09,0.19,1.03,1.2,4.17,-12.54
-0.09,0.16,1.02,0.44,4.51,-12.33
-0.09,0.15,1.0,-0.18,4.71,-11.81
-0.09,0.13,0.99,-0.44,4.71,-11.12
-0.09,0.12,0.98,-0.21,4.52,-10.4
-0.09,0.12,0.98,-0.21,4.52,-10.4
-0.08,0.12,0.97,0.52,4.14,-9.69
-0.07,0.12,0.98,1.62,3.6,-9.02
-0.06,0.14,0.97,2.92,3.02,-8.43
-0.05,0.15,0.97,4.2,2.46,-7.97
-0.05,0.17,0.97,5.29,1.87,-7.61
-0.05,0.17,0.97,5.29,1.87,-7.61
-0.04,0.18,0.96,6.0,1.28,-7.33
-0.03,0.19,0.96,6.29,0.69,-7.07
-0.02,0.2,0.96,6.15,0.21,-6.86
-0.01,0.2,0.96,5.57,-0.11,-6.63
-0.01,0.19,0.95,4.6,-0.31,-6.33
-0.01,0.19,0.95,4.6,-0.31,-6.33
-0.0,0.18,0.94,3.39,-0.37,-6.05
0.0,0.17,0.93,2.15,-0.26,-5.83
0.01,0.16,0.93,1.12,0.09,-5.78
0.0,0.15,0.93,0.41,0.68,-5.87
0.0,0.15,0.94,0.02,1.51,-6.07
0.0,0.15,0.94,0.02,1.51,-6.07
-0.0,0.15,0.94,-0.19,2.47,-6.33
-0.02,0.16,0.94,-0.32,3.46,-6.66
-0.03,0.16,0.95,-0.36,4.54,-7.14
-0.05,0.16,0.97,-0.34,5.69,-7.91
-0.06,0.16,0.98,-0.31,6.85,-9.07
-0.06,0.16,0.98,-0.31,6.85,-9.07
-0.06,0.16,0.99,-0.35,8.01,-10.57
-0.05,0.16,1.0,-0.47,9.12,-12.17
-0.05,0.16,1.0,-0.68,10.11,-13.61
-0.05,0.16,1.0,-0.95,10.93,-14.84
-0.06,0.16,1.01,-1.16,11.56,-15.93
-0.06,0.16,1.01,-1.16,11.56,-15.93
-0.07,0.16,1.0,-1.25,11.97,-16.9
-0.08,0.17,1.0,-1.19,12.13,-17.73
-0.08,0.17,0.99,-0.93,11.9,-18.42
-0.07,0.18,0.98,-0.49,11.29,-18.98
-0.06,0.19,0.98,0.14,10.36,-19.34
-0.06,0.19,0.98,0.14,10.36,-19.34
-0.05,0.21,0.98,0.91,9.23,-19.45
-0.05,0.21,0.98,1.77,8.05,-19.33
-0.05,0.22,0.98,2.58,6.93,-19.02
-0.05,0.23,0.98,3.29,6.01,-18.63
-0.05,0.24,0.98,3.87,5.29,-18.31
-0.05,0.24,0.98,3.87,5.29,-18.31
-0.06,0.24,0.97,4.36,4.76,-18.09
-0.06,0.25,0.97,4.77,4.42,-17.94
-0.06,0.25,0.97,5.06,4.27,-17.88
-0.06,0.26,0.98,5.19,4.25,-17.86
-0.05,0.25,0.98,5.16,4.43,-17.8
-0.05,0.25,0.98,5.16,4.43,-17.8
-0.05,0.25,0.98,4.96,4.76,-17.7
-0.06,0.25,0.99,4.67,5.18,-17.49
-0.07,0.24,0.99,4.36,5.69,-17.17
-0.08,0.23,0.99,4.16,6.18,-16.77
-0.09,0.23,1.0,4.06,6.56,-16.35
-0.09,0.23,1.0,4.06,6.56,-16.35
-0.09,0.23,1.01,3.96,6.72,-15.95
-0.09,0.23,1.01,3.79,6.65,-15.64
-0.08,0.22,1.01,3.55,6.31,-15.38
-0.07,0.22,1.01,3.26,5.76,-15.1
-0.06,0.21,1.02,2.91,5.12,-14.75
-0.06,0.21,1.02,2.91,5.12,-14.75
-0.05,0.2,1.01,2.58,4.48,-14.34
-0.05,0.2,1.0,2.34,3.85,-13.96
-0.04,0.2,1.0,2.24,3.2,-13.67
-0.03,0.21,1.01,2.37,2.63,-13.49
-0.02,0.22,1.02,2.63,2.18,-13.42
-0.02,0.22,1.02,2.63,2.18,-13.42
-0.01,0.24,1.03,2.78,1.84,-13.42
-0.0,0.26,1.04,2.67,1.64,-13.48
0.02,0.27,1.05,2.2,1.57,-13.61
0.04,0.28,1.05,1.42,1.58,-13.81
0.06,0.29,1.05,0.45,1.63,-14.03
0.06,0.29,1.05,0.45,1.63,-14.03
0.09,0.3,1.05,-0.63,1.77,-14.34
0.12,0.33,1.06,-1.59,2.14,-14.84
0.15,0.37,1.08,-2.18,2.91,-15.56
0.17,0.41,1.1,-2.47,4.08,-16.41
0.18,0.45,1.12,-2.79,5.56,-17.18
0.18,0.45,1.12,-2.79,5.56,-17.18
0.17,0.49,1.14,-3.47,7.14,-17.7
0.16,0.53,1.15,-4.53,8.71,-17.89
0.15,0.56,1.15,-5.95,10.06,-17.75
0.16,0.58,1.15,-7.59,11.04,-17.32
0.17,0.6,1.14,-9.3,11.67,-16.67
0.17,0.6,1.14,-9.3,11.67,-16.67
0.17,0.62,1.13,-10.87,11.97,-15.93
0.18,0.64,1.13,-12.15,11.89,-15.07
0.18,0.65,1.11,-13.17,11.35,-13.87
0.19,0.66,1.09,-14.0,10.3,-12.33
0.2,0.67,1.07,-14.45,8.75,-10.54
0.2,0.67,1.07,-14.45,8.75,-10.54
0.22,0.68,1.06,-14.35,6.84,-8.68
0.24,0.7,1.06,-13.74,4.83,-6.77
0.23,0.72,1.08,-12.63,3.25,-4.76
0.18,0.76,1.11,-11.11,2.37,-2.66
0.13,0.81,1.14,-9.51,2.16,-0.57
0.13,0.81,1.14,-9.51,2.16,-0.57
0.09,0.85,1.15,-8.36,2.47,1.32
0.07,0.9,1.17,-7.97,3.18,3.08
0.05,0.93,1.17,-8.49,4.21,4.76
0.05,0.95,1.16,-9.99,5.29,6.5
0.06,0.96,1.13,-12.46,6.11,8.42
0.06,0.96,1.13,-12.46,6.11,8.42
0.08,0.94,1.09,-15.6,6.56,10.52
0.1,0.91,1.06,-18.78,6.86,13.03
0.08,0.86,1.01,-21.48,7.07,16.25
0.05,0.82,0.96,-23.39,6.93,20.43
0.04,0.79,0.92,-24.43,6.17,25.49
0.04,0.79,0.92,-24.43,6.17,25.49
0.01,0.76,0.9,-24.59,4.85,31.45
-0.02,0.77,0.88,-24.1,2.51,38.3
-0.04,0.79,0.84,-23.14,-0.95,45.56
-0.04,0.8,0.84,-22.04,-5.03,52.45
-0.06,0.81,0.86,-21.65,-9.37,58.64
-0.06,0.81,0.86,-21.65,-9.37,58.64
-0.1,0.74,0.83,-22.75,-14.2,64.21
-0.15,0.66,0.81,-23.78,-18.78,69.41
-0.18,0.55,0.79,-24.9,-22.92,73.85
-0.19,0.45,0.78,-25.75,-26.49,78.06
-0.21,0.36,0.79,-26.43,-29.2,82.19
-0.21,0.36,0.79,-26.43,-29.2,82.19
-0.21,0.27,0.81,-26.75,-31.1,86.07
-0.2,0.19,0.82,-26.78,-31.77,89.29
-0.19,0.11,0.83,-26.54,-31.11,91.71
-0.17,0.04,0.85,-25.9,-28.94,93.47
-0.17,-0.02,0.86,-24.77,-25.3,94.75
-0.17,-0.02,0.86,-24.77,-25.3,94.75
-0.2,-0.08,0.88,-23.16,-20.31,95.72
-0.25,-0.14,0.9,-21.2,-14.42,96.32
-0.32,-0.21,0.93,-19.21,-8.2,96.43
-0.4,-0.26,0.94,-17.4,-2.13,95.81
-0.48,-0.3,0.95,-15.99,3.24,94.2
-0.48,-0.3,0.95,-15.99,3.24,94.2
-0.56,-0.34,0.96,-15.02,7.48,91.2
-0.61,-0.38,0.98,-14.62,10.27,86.54
-0.61,-0.42,0.99,-14.89,11.62,80.37
-0.57,-0.45,0.98,-15.89,11.71,73.4
-0.52,-0.48,0.97,-17.4,10.65,66.46
-0.52,-0.48,0.97,-17.4,10.65,66.46
-0.47,-0.51,0.97,-19.18,8.84,60.12
-0.43,-0.53,0.97,-21.03,6.75,54.48
-0.4,-0.56,0.95,-22.7,4.77,49.3
-0.4,-0.58,0.91,-23.84,3.06,44.58
-0.4,-0.58,0.86,-24.13,1.73,40.2
-0.4,-0.58,0.86,-24.13,1.73,40.2
-0.41,-0.57,0.81,-23.23,0.82,35.94
-0.4,-0.55,0.77,-20.95,0.27,31.8
-0.38,-0.52,0.76,-17.4,0.1,27.97
-0.36,-0.47,0.79,-12.9,0.44,24.65
-0.36,-0.44,0.81,-8.75,1.41,22.13
-0.36,-0.44,0.81,-8.75,1.41,22.13
-0.38,-0.29,0.89,-5.71,2.61,19.62
-0.31,-0.45,0.77,-4.76,4.08,16.81
-0.28,-0.49,0.77,0.41,7.25,16.51
-0.35,-0.46,0.87,6.1,11.77,17.2
-0.37,-0.34,0.95,10.02,14.67,17.76
-0.37,-0.34,0.95,10.02,14.67,17.76
-0.37,-0.27,0.95,11.69,17.08,17.71
-0.34,-0.26,0.99,11.66,18.64,16.75
-0.31,-0.26,1.01,8.37,19.32,15.45
-0.28,-0.31,0.96,2.88,18.82,15.44
-0.26,-0.36,0.93,-2.0,18.67,15.82
-0.26,-0.36,0.93,-2.0,18.67,15.82
-0.22,-0.45,0.92,-5.83,18.08,15.95
-0.19,-0.5,0.92,-7.94,17.47,16.69
-0.21,-0.52,0.94,-8.47,16.78,18.57
-0.26,-0.51,0.98,-7.86,15.92,20.63
-0.29,-0.51,1.0,-6.96,14.7,21.51
-0.29,-0.51,1.0,-6.96,14.7,21.51
-0.29,-0.51,1.0,-6.11,13.02,21.23
-0.28,-0.52,1.0,-5.37,10.89,20.29
-0.27,-0.52,1.0,-4.46,8.55,18.9
-0.27,-0.51,1.01,-3.17,6.3,17.28
-0.27,-0.48,1.03,-1.7,4.26,15.51
-0.27,-0.48,1.03,-1.7,4.26,15.51
-0.27,-0.47,1.03,-0.27,2.33,13.37
-0.26,-0.48,1.04,1.28,0.77,10.94
-0.25,-0.49,1.05,2.91,-0.35,8.59
-0.24,-0.51,1.06,4.48,-1.06,6.41
-0.25,-0.52,1.07,6.12,-1.42,4.24
-0.25,-0.52,1.07,6.12,-1.42,4.24
-0.26,-0.53,1.08,7.9,-1.59,1.8
-0.26,-0.53,1.09,9.79,-1.78,-1.1
-0.25,-0.52,1.1,11.81,-2.03,-4.12
-0.24,-0.51,1.12,13.78,-2.37,-6.79
-0.24,-0.49,1.15,15.32,-2.92,-8.93
-0.24,-0.49,1.15,15.32,-2.92,-8.93
-0.24,-0.5,1.15,16.28,-3.66,-10.89
-0.24,-0.53,1.13,17.39,-4.51,-12.79
-0.26,-0.58,1.09,19.32,-5.32,-14.61
-0.3,-0.61,1.08,22.76,-6.34,-16.06
-0.33,-0.6,1.12,27.37,-8.05,-17.09
-0.33,-0.6,1.12,27.37,-8.05,-17.09
-0.34,-0.57,1.16,32.22,-10.5,-17.99
-0.34,-0.53,1.19,36.5,-13.26,-19.02
-0.34,-0.53,1.21,39.68,-16.23,-20.43
-0.34,-0.56,1.21,42.01,-19.27,-22.3
-0.34,-0.57,1.2,43.82,-21.99,-24.17
-0.34,-0.57,1.2,43.82,-21.99,-24.17
-0.35,-0.52,1.2,44.62,-24.53,-25.32
-0.36,-0.44,1.2,43.74,-27.28,-25.9
-0.35,-0.39,1.2,41.01,-30.19,-27.02
