ax,ay,az,gx,gy,gz
0.0,0.09,1.0,1.21,-1.6,0.23
0.0,0.09,1.0,0.77,-1.64,0.19
0.01,0.09,1.0,0.17,-1.73,0.14
0.01,0.08,1.0,-0.53,-1.82,0.09
0.01,0.08,1.0,-0.53,-1.82,0.09
0.02,0.07,0.99,-1.22,-1.9,0.11
0.02,0.06,0.98,-1.8,-1.96,0.15
0.03,0.05,0.97,-2.12,-1.93,0.18
0.02,0.04,0.97,-2.13,-1.8,0.2
0.02,0.04,0.97,-1.8,-1.61,0.16
0.02,0.04,0.97,-1.8,-1.61,0.16
0.02,0.05,0.97,-1.13,-1.38,0.11
0.02,0.06,0.98,-0.29,-1.11,-0.02
0.02,0.07,0.98,0.55,-0.81,-0.18
0.02,0.09,0.99,1.24,-0.45,-0.35
0.01,0.1,1.0,1.61,-0.12,-0.5
0.01,0.1,1.0,1.61,-0.12,-0.5
0.01,0.11,1.0,1.58,0.15,-0.63
0.01,0.11,1.0,1.2,0.34,-0.7
0.01,0.1,1.0,0.52,0.41,-0.71
0.01,0.09,0.99,-0.32,0.41,-0.69
0.01,0.08,1.0,-1.15,0.38,-0.64
0.01,0.08,1.0,-1.15,0.38,-0.64
0.01,0.07,0.99,-1.82,0.33,-0.58
0.01,0.06,0.98,-2.23,0.31,-0.5
0.01,0.06,0.98,-2.31,0.3,-0.41
0.02,0.05,0.99,-2.02,0.32,-0.31
0.02,0.06,0.99,-1.43,0.37,-0.21
0.02,0.06,0.99,-1.43,0.37,-0.21
0.02,0.07,1.0,-0.64,0.48,-0.13
0.02,0.08,1.0,0.22,0.64,-0.06
0.01,0.09,1.01,0.95,0.82,-0.05
0.0,0.1,1.01,1.42,0.98,-0.04
0.0,0.11,1.02,1.54,1.06,-0.07
0.0,0.11,1.02,1.54,1.06,-0.07
0.0,0.12,1.02,1.26,0.98,-0.09
0.0,0.11,1.01,0.59,0.78,-0.08
0.01,0.1,1.01,-0.34,0.45,-0.05
0.01,0.09,1.0,-1.34,-0.01,0.03
0.01,0.08,1.0,-2.22,-0.45,0.13
0.01,0.08,1.0,-2.22,-0.45,0.13
0.02,0.07,1.0,-2.89,-0.84,0.24
0.02,0.06,0.99,-3.29,-1.1,0.33
0.02,0.06,0.98,-3.35,-1.26,0.39
0.02,0.05,0.98,-3.05,-1.35,0.46
0.02,0.06,0.98,-2.47,-1.3,0.51
0.02,0.06,0.98,-2.47,-1.3,0.51
0.02,0.07,0.99,-1.7,-1.2,0.58
0.01,0.08,0.99,-0.9,-1.06,0.62
0.01,0.09,1.0,-0.22,-0.92,0.6
0.01,0.1,1.0,0.25,-0.78,0.53
0.01,0.1,1.0,0.41,-0.69,0.47
0.01,0.1,1.0,0.41,-0.69,0.47
0.0,0.1,1.0,0.26,-0.65,0.42
0.01,0.1,1.0,-0.13,-0.68,0.4
0.01,0.1,1.0,-0.67,-0.77,0.41
0.01,0.09,0.99,-1.28,-0.96,0.43
0.01,0.08,0.99,-1.88,-1.2,0.48
0.01,0.08,0.99,-1.88,-1.2,0.48
0.02,0.07,0.98,-2.31,-1.4,0.56
0.02,0.06,0.98,-2.51,-1.5,0.61
0.02,0.06,0.98,-2.49,-1.52,0.64
0.02,0.05,0.97,-2.24,-1.46,0.66
0.02,0.06,0.98,-1.79,-1.36,0.69
0.02,0.06,0.98,-1.79,-1.36,0.69
0.02,0.06,0.98,-1.2,-1.13,0.71
0.01,0.08,0.98,-0.58,-0.82,0.65
0.01,0.09,0.99,-0.07,-0.48,0.51
0.01,0.1,0.99,0.21,-0.16,0.37
0.01,0.11,0.99,0.2,0.13,0.24
0.01,0.11,0.99,0.2,0.13,0.24
0.01,0.1,0.99,-0.18,0.35,0.2
0.01,0.1,0.99,-0.77,0.48,0.24
0.0,0.09,0.98,-1.45,0.49,0.31
0.01,0.08,0.98,-2.08,0.41,0.4
0.01,0.08,0.98,-2.59,0.25,0.51
0.01,0.08,0.98,-2.59,0.25,0.51
0.01,0.07,0.98,-2.96,0.08,0.59
0.02,0.07,0.98,-3.13,-0.07,0.67
0.02,0.06,0.98,-3.09,-0.14,0.75
0.02,0.06,0.98,-2.82,-0.01,0.78
0.02,0.06,0.98,-2.31,0.22,0.76
0.02,0.06,0.98,-2.31,0.22,0.76
0.02,0.07,0.99,-1.66,0.52,0.67
0.02,0.08,0.99,-1.0,0.87,0.58
0.01,0.09,1.0,-0.49,1.26,0.48
0.01,0.1,1.01,-0.24,1.63,0.37
0.0,0.11,1.01,-0.3,1.92,0.24
