ax,ay,az,gx,gy,gz
-0.17,0.1,0.98,-0.66,-0.1,0.32
-0.16,0.1,0.98,-0.28,-0.36,0.48
-0.16,0.11,0.98,0.19,-0.59,0.68
-0.16,0.11,0.98,0.19,-0.59,0.68
-0.16,0.11,0.98,0.66,-0.73,0.88
-0.17,0.11,0.98,1.04,-0.8,1.04
-0.16,0.12,0.99,1.33,-0.81,1.17
-0.16,0.12,0.99,1.54,-0.76,1.28
-0.16,0.12,0.99,1.56,-0.65,1.34
-0.16,0.12,0.99,1.56,-0.65,1.34
-0.17,0.12,0.99,1.39,-0.49,1.38
-0.17,0.12,0.99,1.1,-0.34,1.33
-0.17,0.12,0.99,0.71,-0.26,1.21
-0.17,0.12,0.99,0.24,-0.23,1.08
-0.17,0.12,0.99,-0.31,-0.2,1.01
-0.17,0.12,0.99,-0.31,-0.2,1.01
-0.16,0.11,0.99,-0.86,-0.17,0.99
-0.16,0.1,0.99,-1.31,-0.18,1.03
-0.16,0.09,0.98,-1.6,-0.17,1.14
-0.16,0.09,0.98,-1.68,-0.14,1.3
-0.16,0.08,0.99,-1.57,-0.12,1.43
-0.16,0.08,0.99,-1.57,-0.12,1.43
-0.16,0.09,0.99,-1.31,-0.1,1.57
-0.16,0.09,0.99,-0.99,-0.13,1.72
-0.16,0.09,0.99,-0.67,-0.19,1.87
-0.16,0.1,0.99,-0.41,-0.23,1.98
-0.16,0.1,0.99,-0.29,-0.3,2.07
-0.17,0.1,1.0,-0.29,-0.3,2.07
-0.17,0.1,0.99,-0.34,-0.49,2.08
-0.17,0.1,0.99,-0.55,-0.79,1.98
-0.17,0.09,0.99,-0.82,-1.11,1.81
-0.16,0.09,0.99,-1.16,-1.49,1.59
-0.16,0.09,0.99,-1.49,-1.85,1.35
-0.16,0.09,0.98,-1.49,-1.85,1.35
-0.16,0.09,0.98,-1.73,-2.17,1.05
-0.16,0.09,0.98,-1.87,-2.45,0.7
-0.15,0.09,0.98,-1.92,-2.75,0.31
-0.15,0.09,0.97,-1.92,-2.98,-0.06
-0.15,0.09,0.97,-1.92,-2.98,-0.06
-0.15,0.09,0.97,-1.85,-3.13,-0.37
-0.16,0.1,0.97,-1.76,-3.19,-0.68
-0.16,0.11,0.97,-1.64,-3.13,-0.98
-0.16,0.11,0.97,-1.52,-2.96,-1.23
-0.16,0.12,0.97,-1.44,-2.75,-1.43
