ax,ay,az,gx,gy,gz
0.04,0.07,0.96,2.32,1.54,8.43
0.03,0.07,0.97,2.29,3.93,8.29
0.03,0.07,0.97,2.42,6.17,8.01
0.02,0.07,0.98,2.74,8.29,7.55
0.02,0.07,0.99,3.19,10.17,6.94
0.02,0.07,0.99,3.19,10.17,6.94
0.03,0.08,1.0,3.67,11.81,6.27
0.03,0.09,1.01,4.19,13.21,5.63
0.03,0.1,1.01,4.66,14.4,5.01
0.03,0.11,1.02,5.09,15.37,4.37
0.03,0.11,1.03,5.42,16.16,3.71
0.03,0.11,1.03,5.42,16.16,3.71
0.03,0.12,1.03,5.67,16.83,3.09
0.03,0.12,1.04,5.78,17.34,2.51
0.03,0.13,1.05,5.79,17.73,1.93
0.02,0.14,1.06,5.67,17.99,1.33
0.02,0.15,1.06,5.38,18.08,0.72
0.02,0.15,1.06,5.38,18.08,0.72
0.02,0.15,1.07,4.86,18.04,0.15
0.02,0.16,1.07,4.18,17.87,-0.36
0.02,0.16,1.06,3.39,17.61,-0.8
0.01,0.15,1.07,2.63,17.27,-1.18
-0.0,0.15,1.07,1.94,16.88,-1.5
-0.0,0.15,1.07,1.94,16.88,-1.5
-0.01,0.16,1.06,1.41,16.41,-1.84
-0.01,0.16,1.06,1.04,15.83,-2.18
-0.02,0.15,1.06,0.81,15.11,-2.49
-0.02,0.16,1.05,0.71,14.26,-2.72
-0.02,0.16,1.04,0.76,13.25,-2.85
-0.02,0.16,1.04,0.76,13.25,-2.85
-0.02,0.16,1.04,0.98,12.12,-2.87
-0.03,0.16,1.03,1.37,10.9,-2.81
-0.03,0.16,1.03,1.91,9.67,-2.68
-0.03,0.17,1.03,2.5,8.5,-2.5
-0.04,0.18,1.03,3.09,7.43,-2.28
-0.04,0.18,1.03,3.09,7.43,-2.28
-0.04,0.18,1.02,3.62,6.44,-2.06
-0.04,0.19,1.02,4.03,5.51,-1.89
-0.04,0.19,1.01,4.26,4.63,-1.68
-0.04,0.19,1.0,4.28,3.79,-1.45
-0.03,0.19,0.99,4.13,3.0,-1.16
-0.03,0.19,0.99,4.13,3.0,-1.16
-0.03,0.18,0.99,3.93,2.27,-0.78
-0.02,0.18,0.98,3.7,1.65,-0.4
-0.02,0.17,0.97,3.48,1.19,0.03
-0.02,0.16,0.96,3.42,0.83,0.43
-0.01,0.16,0.96,3.5,0.58,0.79
-0.01,0.16,0.96,3.5,0.58,0.79
-0.0,0.15,0.96,3.72,0.49,1.15
-0.01,0.15,0.96,4.09,0.53,1.42
-0.0,0.16,0.97,4.52,0.76,1.64
-0.0,0.16,0.96,4.93,1.17,1.8
-0.0,0.16,0.96,5.3,1.77,1.91
-0.0,0.16,0.96,5.3,1.77,1.91
-0.0,0.16,0.97,5.64,2.49,1.99
-0.01,0.16,0.97,5.94,3.32,2.05
-0.01,0.17,0.97,6.15,4.15,2.09
-0.02,0.17,0.98,6.21,4.95,2.18
-0.02,0.17,0.98,6.15,5.67,2.24
-0.02,0.17,0.98,6.15,5.67,2.24
-0.02,0.17,0.98,6.04,6.24,2.32
-0.03,0.17,0.98,5.89,6.57,2.43
-0.03,0.17,0.99,5.69,6.71,2.55
-0.03,0.17,1.0,5.51,6.71,2.64
-0.03,0.17,1.0,5.33,6.63,2.7
-0.03,0.17,1.0,5.33,6.63,2.7
-0.02,0.17,1.0,5.13,6.52,2.73
-0.02,0.16,1.0,4.95,6.43,2.73
-0.01,0.16,1.0,4.79,6.41,2.73
-0.01,0.15,1.0,4.67,6.46,2.74
-0.0,0.15,0.99,4.7,6.61,2.73
-0.0,0.15,0.99,4.7,6.61,2.73
-0.0,0.14,0.99,4.9,6.88,2.69
-0.01,0.14,0.99,5.33,7.23,2.63
