ax,ay,az,gx,gy,gz
-0.16,0.16,1.02,2.69,1.39,-4.71
-0.15,0.15,1.01,2.32,0.82,-4.08
-0.15,0.15,1.01,2.47,0.28,-3.53
-0.15,0.16,1.01,2.99,-0.21,-3.04
-0.15,0.16,1.01,2.99,-0.21,-3.04
-0.15,0.18,1.02,3.66,-0.63,-2.6
-0.14,0.19,1.02,4.25,-0.94,-2.18
-0.14,0.19,1.01,4.66,-1.17,-1.76
-0.14,0.19,1.01,4.87,-1.29,-1.31
-0.14,0.19,1.01,4.88,-1.36,-0.86
-0.14,0.19,1.01,4.88,-1.36,-0.86
-0.14,0.18,1.01,4.76,-1.37,-0.44
-0.15,0.17,1.0,4.58,-1.35,-0.1
-0.15,0.16,0.99,4.43,-1.38,0.2
-0.15,0.16,0.99,4.38,-1.57,0.45
-0.15,0.16,0.99,4.48,-1.92,0.71
-0.15,0.16,0.99,4.48,-1.92,0.71
-0.15,0.16,0.99,4.61,-2.41,0.93
-0.15,0.16,0.99,4.79,-3.0,1.05
-0.15,0.17,0.99,4.97,-3.68,1.07
-0.14,0.17,0.99,5.14,-4.34,1.01
-0.14,0.18,0.99,5.19,-4.85,0.94
-0.14,0.18,0.99,5.19,-4.85,0.94
-0.13,0.18,0.99,5.08,-5.26,0.92
-0.12,0.17,0.99,4.87,-5.43,0.95
-0.12,0.15,0.99,4.63,-5.31,1.03
-0.12,0.15,0.99,4.49,-4.95,1.11
-0.13,0.14,0.99,4.48,-4.43,1.13
-0.13,0.14,0.99,4.48,-4.43,1.13
-0.13,0.14,0.99,4.62,-3.84,1.12
-0.14,0.15,0.99,4.84,-3.28,1.1
-0.14,0.16,1.0,5.13,-2.8,1.13
-0.15,0.17,1.0,5.42,-2.44,1.17
-0.15,0.18,1.0,5.63,-2.34,1.2
-0.15,0.18,1.0,5.63,-2.34,1.2
-0.15,0.19,1.01,5.67,-2.52,1.23
-0.14,0.2,1.01,5.46,-2.86,1.23
-0.13,0.21,1.01,4.99,-3.21,1.2
-0.13,0.21,1.02,4.26,-3.58,1.14
-0.12,0.21,1.02,3.35,-3.89,1.11
-0.12,0.21,1.02,3.35,-3.89,1.11
-0.12,0.21,1.02,2.32,-4.05,1.06
-0.11,0.21,1.02,1.26,-4.02,0.98
-0.1,0.21,1.03,0.22,-3.82,0.89
-0.09,0.21,1.02,-0.73,-3.54,0.84
