ax,ay,az,gx,gy,gz
0.05,0.05,0.99,-5.47,-0.3,-0.68
0.04,0.06,0.99,-4.24,0.13,-0.71
0.04,0.07,0.99,-2.87,0.58,-0.71
0.03,0.09,1.0,-1.56,1.03,-0.73
0.02,0.1,1.01,-0.45,1.39,-0.74
0.02,0.1,1.01,-0.45,1.39,-0.74
0.02,0.12,1.02,0.27,1.61,-0.74
0.01,0.13,1.02,0.45,1.63,-0.76
0.01,0.13,1.03,0.05,1.44,-0.8
0.01,0.13,1.03,-0.87,1.1,-0.81
0.01,0.12,1.02,-2.09,0.67,-0.8
0.01,0.12,1.02,-2.09,0.67,-0.8
0.02,0.1,1.02,-3.35,0.16,-0.75
0.02,0.08,1.01,-4.49,-0.38,-0.66
0.02,0.07,1.01,-5.34,-0.92,-0.56
0.02,0.06,1.0,-5.82,-1.41,-0.48
0.03,0.05,1.0,-5.84,-1.81,-0.39
0.03,0.05,1.0,-5.84,-1.81,-0.39
0.03,0.05,0.99,-5.44,-2.11,-0.28
0.04,0.06,0.99,-4.69,-2.33,-0.12
0.04,0.06,0.99,-3.67,-2.44,0.07
0.04,0.07,0.99,-2.58,-2.45,0.28
0.04,0.09,0.99,-1.48,-2.43,0.45
0.04,0.09,0.99,-1.48,-2.43,0.45
0.03,0.1,0.99,-0.51,-2.36,0.55
0.04,0.11,0.99,0.13,-2.29,0.61
0.04,0.12,0.99,0.29,-2.25,0.67
0.04,0.12,0.99,-0.06,-2.29,0.74
0.04,0.11,0.99,-0.83,-2.4,0.8
0.04,0.11,0.99,-0.83,-2.4,0.8
0.04,0.09,0.99,-1.84,-2.57,0.89
0.04,0.07,0.98,-2.86,-2.75,0.97
0.05,0.05,0.97,-3.7,-2.84,1.03
0.05,0.04,0.97,-4.21,-2.83,1.09
0.05,0.03,0.97,-4.35,-2.7,1.09
0.05,0.03,0.97,-4.35,-2.7,1.09
0.05,0.03,0.97,-4.18,-2.38,1.07
0.05,0.02,0.97,-3.73,-1.9,1.0
0.05,0.02,0.97,-3.11,-1.28,0.91
0.04,0.02,0.98,-2.44,-0.51,0.78
0.03,0.01,0.98,-1.78,0.42,0.63
0.03,0.01,0.98,-1.78,0.42,0.63
0.02,0.01,0.98,-1.22,1.41,0.42
0.01,0.0,0.99,-0.82,2.36,0.2
0.01,-0.01,0.99,-0.59,3.18,-0.07
0.0,-0.02,0.99,-0.45,3.83,-0.4
0.0,-0.03,0.99,-0.28,4.41,-0.87
0.0,-0.03,0.99,-0.28,4.41,-0.87
-0.0,-0.03,0.99,-0.0,4.99,-1.48
0.01,-0.02,0.99,0.35,5.54,-2.29
0.02,-0.01,0.99,0.65,6.08,-3.15
0.04,-0.0,1.0,0.67,6.7,-4.02
0.05,-0.0,1.01,0.29,7.57,-4.8
0.05,-0.0,1.01,0.29,7.57,-4.8
0.06,-0.01,1.01,-0.51,8.81,-5.44
0.05,-0.03,1.01,-1.64,10.41,-5.97
0.05,-0.05,1.02,-2.96,12.17,-6.3
0.04,-0.07,1.02,-4.31,14.02,-6.37
0.02,-0.1,1.02,-5.5,15.5,-6.28
0.02,-0.1,1.02,-5.5,15.5,-6.28
0.01,-0.12,1.02,-6.29,16.5,-6.15
-0.01,-0.13,1.01,-6.63,17.45,-6.16
-0.03,-0.14,1.02,-6.24,18.02,-6.34
-0.04,-0.12,1.03,-5.36,17.93,-6.79
-0.04,-0.1,1.04,-4.35,17.43,-7.64
-0.04,-0.1,1.04,-4.35,17.43,-7.64
-0.04,-0.07,1.05,-3.54,16.52,-8.84
-0.04,-0.05,1.06,-3.16,15.19,-10.28
-0.03,-0.04,1.07,-3.51,13.68,-11.93
-0.03,-0.02,1.06,-4.7,12.17,-13.79
-0.02,-0.01,1.04,-6.56,11.01,-15.87
-0.02,-0.01,1.04,-6.56,11.01,-15.87
-0.02,-0.02,1.04,-8.78,10.05,-17.99
-0.0,-0.02,1.03,-11.27,9.17,-20.07
0.01,-0.04,1.02,-13.83,8.58,-22.14
0.01,-0.05,1.01,-16.22,8.39,-24.18
0.01,-0.07,0.99,-18.19,8.54,-26.1
0.01,-0.07,0.99,-18.19,8.54,-26.1
0.0,-0.07,0.98,-19.55,8.86,-27.87
0.0,-0.07,0.97,-20.15,9.19,-29.46
-0.0,-0.07,0.97,-19.99,9.5,-30.93
-0.01,-0.05,0.97,-19.1,9.74,-32.38
-0.01,-0.02,0.98,-17.64,9.78,-33.82
-0.01,-0.02,0.98,-17.64,9.78,-33.82
-0.02,0.02,1.0,-15.95,9.56,-35.17
-0.01,0.05,1.02,-14.39,9.07,-36.41
-0.0,0.07,1.03,-13.27,8.34,-37.56
0.01,0.08,1.04,-12.71,7.48,-38.55
0.01,0.09,1.04,-12.61,6.56,-39.38
0.01,0.09,1.04,-12.61,6.56,-39.38
0.02,0.09,1.04,-12.76,5.54,-40.1
0.03,0.09,1.05,-12.84,4.45,-40.75
0.04,0.11,1.04,-12.62,3.29,-41.34
0.05,0.12,1.04,-12.14,2.0,-41.85
0.07,0.15,1.05,-11.42,0.56,-42.27
0.07,0.15,1.05,-11.42,0.56,-42.27
0.08,0.17,1.05,-10.55,-1.0,-42.58
0.1,0.2,1.05,-9.66,-2.57,-42.78
0.12,0.21,1.05,-8.91,-4.15,-42.69
0.13,0.22,1.05,-8.38,-5.76,-42.27
0.14,0.21,1.05,-8.07,-7.32,-41.52
0.14,0.21,1.05,-8.07,-7.32,-41.52
0.15,0.2,1.04,-7.79,-8.68,-40.51
0.14,0.2,1.04,-7.24,-9.69,-39.4
0.13,0.21,1.04,-6.2,-10.39,-38.31
0.13,0.23,1.04,-4.73,-10.92,-37.27
0.13,0.25,1.05,-3.1,-11.38,-36.31
0.13,0.25,1.05,-3.1,-11.38,-36.31
0.13,0.29,1.06,-1.57,-11.81,-35.35
0.14,0.31,1.06,-0.32,-12.23,-34.37
0.13,0.33,1.06,0.45,-12.64,-33.3
0.11,0.34,1.07,0.65,-13.0,-32.04
0.09,0.36,1.07,0.41,-13.32,-30.65
0.09,0.36,1.07,0.41,-13.32,-30.65
0.08,0.36,1.07,-0.22,-13.54,-29.15
0.06,0.36,1.06,-1.15,-13.68,-27.52
0.05,0.36,1.05,-2.25,-13.81,-25.63
0.04,0.35,1.04,-3.3,-14.06,-23.46
0.03,0.34,1.03,-4.08,-14.38,-21.01
0.03,0.34,1.03,-4.08,-14.38,-21.01
0.02,0.32,1.02,-4.41,-14.73,-18.31
0.01,0.32,1.02,-4.12,-15.02,-15.48
0.0,0.32,1.01,-3.22,-15.16,-12.49
-0.01,0.32,1.02,-1.83,-15.09,-9.39
-0.02,0.33,1.02,-0.17,-14.86,-6.2
-0.02,0.33,1.02,-0.17,-14.86,-6.2
-0.03,0.33,1.01,1.54,-14.42,-2.93
-0.04,0.33,1.01,3.13,-13.8,0.38
-0.05,0.32,1.0,4.52,-13.03,3.72
-0.06,0.32,0.99,5.71,-12.16,7.05
-0.07,0.32,0.99,6.68,-11.26,10.37
-0.07,0.32,0.99,6.68,-11.26,10.37
-0.08,0.31,0.98,7.39,-10.3,13.65
-0.1,0.3,0.97,7.83,-9.33,16.89
-0.11,0.29,0.96,7.99,-8.43,20.05
