ax,ay,az,gx,gy,gz
-0.13,0.2,1.02,5.38,-1.12,-0.06
-0.13,0.2,1.02,4.88,-1.33,-0.17
-0.12,0.2,1.02,4.26,-1.67,-0.28
-0.11,0.2,1.01,3.55,-2.08,-0.38
-0.11,0.2,1.01,3.55,-2.08,-0.38
-0.11,0.19,1.01,2.78,-2.48,-0.41
-0.1,0.19,1.0,2.03,-2.84,-0.39
-0.09,0.18,0.99,1.42,-3.08,-0.38
-0.08,0.17,0.99,1.05,-3.21,-0.4
-0.08,0.17,0.98,0.94,-3.22,-0.41
-0.08,0.17,0.98,0.94,-3.22,-0.41
-0.07,0.17,0.98,1.07,-3.17,-0.37
-0.07,0.18,0.98,1.36,-3.04,-0.27
-0.06,0.19,0.98,1.68,-2.83,-0.16
-0.05,0.19,0.99,2.0,-2.48,-0.06
-0.05,0.2,0.99,2.31,-2.09,0.01
-0.05,0.2,0.99,2.31,-2.09,0.01
-0.06,0.22,1.0,2.52,-1.7,0.12
-0.06,0.23,1.01,2.6,-1.35,0.21
-0.06,0.25,1.01,2.52,-1.06,0.25
-0.05,0.26,1.02,2.24,-0.93,0.16
-0.05,0.28,1.03,1.78,-0.96,-0.03
-0.05,0.28,1.03,1.78,-0.96,-0.03
-0.03,0.29,1.04,1.14,-1.09,-0.26
-0.02,0.3,1.04,0.3,-1.25,-0.48
0.0,0.31,1.04,-0.63,-1.4,-0.67
0.02,0.32,1.05,-1.55,-1.51,-0.86
0.04,0.34,1.05,-2.41,-1.57,-1.02
0.04,0.34,1.05,-2.41,-1.57,-1.02
0.06,0.36,1.05,-3.09,-1.56,-1.12
0.07,0.37,1.06,-3.55,-1.54,-1.06
0.08,0.39,1.06,-3.81,-1.42,-0.83
0.09,0.41,1.07,-3.95,-1.19,-0.42
0.09,0.42,1.08,-3.97,-0.86,0.24
0.09,0.42,1.08,-3.97,-0.86,0.24
0.09,0.43,1.07,-3.87,-0.51,1.18
0.07,0.44,1.07,-3.58,-0.26,2.4
0.06,0.45,1.08,-3.08,-0.12,3.84
0.05,0.47,1.09,-2.34,-0.12,5.37
0.03,0.49,1.11,-1.42,-0.16,6.92
0.03,0.49,1.11,-1.42,-0.16,6.92
