ax,ay,az,gx,gy,gz
-0.03,0.06,1.03,-5.92,5.3,-11.99
-0.03,0.06,1.03,-5.92,5.3,-11.99
-0.03,0.07,1.03,-5.6,4.95,-12.21
-0.02,0.06,1.03,-5.19,4.4,-12.34
-0.02,0.06,1.04,-4.78,3.74,-12.4
-0.02,0.06,1.04,-4.42,3.02,-12.4
-0.01,0.06,1.04,-4.11,2.3,-12.33
-0.01,0.06,1.04,-4.11,2.3,-12.33
-0.01,0.05,1.04,-3.86,1.61,-12.18
-0.0,0.04,1.05,-3.77,1.03,-12.01
-0.0,0.03,1.04,-3.83,0.63,-11.81
-0.01,0.02,1.03,-3.92,0.31,-11.63
-0.01,0.0,1.03,-3.98,0.02,-11.52
-0.01,0.0,1.03,-3.98,0.02,-11.52
-0.02,-0.01,1.02,-3.92,-0.28,-11.54
-0.01,-0.01,1.02,-3.77,-0.56,-11.68
-0.01,-0.02,1.02,-3.57,-0.88,-11.91
-0.01,-0.02,1.02,-3.41,-1.22,-12.18
-0.01,-0.03,1.02,-3.41,-1.53,-12.5
-0.01,-0.03,1.02,-3.41,-1.53,-12.5
-0.01,-0.04,1.02,-3.6,-1.8,-12.97
-0.01,-0.05,1.02,-3.89,-2.01,-13.57
-0.0,-0.06,1.03,-4.28,-2.23,-14.27
0.0,-0.07,1.03,-4.76,-2.38,-14.97
0.01,-0.08,1.03,-5.35,-2.39,-15.67
0.01,-0.08,1.03,-5.35,-2.39,-15.67
-0.0,-0.1,1.02,-6.0,-2.37,-16.4
-0.01,-0.11,1.02,-6.6,-2.42,-17.15
-0.01,-0.11,1.02,-7.09,-2.62,-17.97
-0.0,-0.12,1.02,-7.42,-2.96,-18.82
0.01,-0.12,1.03,-7.71,-3.31,-19.62
0.01,-0.12,1.03,-7.71,-3.31,-19.62
0.02,-0.13,1.04,-8.08,-3.61,-20.38
0.01,-0.14,1.05,-8.56,-3.76,-21.18
0.01,-0.15,1.05,-9.04,-3.8,-22.07
0.02,-0.17,1.06,-9.49,-3.78,-23.13
0.03,-0.18,1.07,-9.84,-3.68,-24.3
0.03,-0.18,1.07,-9.84,-3.68,-24.3
0.03,-0.18,1.07,-10.07,-3.58,-25.59
0.03,-0.19,1.07,-10.2,-3.55,-27.07
0.02,-0.19,1.07,-10.21,-3.61,-28.79
0.02,-0.18,1.07,-10.13,-3.73,-30.63
0.02,-0.18,1.07,-10.03,-4.04,-32.49
0.02,-0.18,1.07,-10.03,-4.04,-32.49
0.03,-0.17,1.06,-9.91,-4.54,-34.25
0.03,-0.16,1.06,-9.84,-5.26,-35.85
0.03,-0.15,1.05,-9.84,-6.22,-37.24
0.04,-0.14,1.04,-9.87,-7.46,-38.44
0.04,-0.13,1.03,-9.78,-9.0,-39.53
0.04,-0.13,1.03,-9.78,-9.0,-39.53
0.06,-0.12,1.02,-9.55,-10.76,-40.51
0.08,-0.11,1.02,-9.14,-12.62,-41.48
0.09,-0.09,1.02,-8.64,-14.33,-42.49
0.11,-0.07,1.03,-8.11,-15.78,-43.58
0.13,-0.05,1.04,-7.55,-16.79,-44.71
0.13,-0.05,1.04,-7.55,-16.79,-44.71
0.13,-0.03,1.05,-7.06,-17.28,-45.9
0.14,-0.01,1.05,-6.72,-17.16,-47.01
0.14,-0.0,1.06,-6.58,-16.63,-47.97
0.15,0.0,1.05,-6.63,-15.94,-48.79
0.15,0.0,1.05,-6.59,-14.88,-49.39
0.15,0.0,1.05,-6.59,-14.88,-49.39
0.14,0.0,1.04,-6.27,-13.96,-49.69
0.14,0.01,1.04,-5.67,-13.42,-49.89
0.14,0.02,1.04,-4.76,-13.35,-49.97
0.15,0.03,1.04,-3.63,-13.88,-49.84
0.16,0.04,1.03,-2.58,-14.97,-49.51
0.16,0.04,1.03,-2.58,-14.97,-49.51
0.18,0.05,1.03,-1.52,-16.37,-48.87
0.18,0.06,1.04,-0.53,-18.19,-47.89
0.2,0.07,1.05,0.19,-20.07,-46.62
0.2,0.07,1.05,0.49,-21.89,-45.0
0.19,0.09,1.08,0.44,-23.57,-43.16
0.19,0.09,1.08,0.44,-23.57,-43.16
0.19,0.11,1.1,0.23,-24.78,-41.35
0.19,0.13,1.12,0.1,-25.17,-39.61
0.19,0.15,1.14,0.0,-24.73,-37.89
0.19,0.17,1.14,-0.3,-23.56,-36.18
0.19,0.18,1.15,-0.93,-21.83,-34.42
0.19,0.18,1.15,-0.93,-21.83,-34.42
0.18,0.17,1.14,-2.0,-19.87,-32.68
0.16,0.16,1.12,-3.3,-17.77,-31.21
0.14,0.14,1.1,-4.37,-16.0,-30.06
0.13,0.12,1.09,-5.04,-15.14,-29.19
0.14,0.11,1.09,-5.35,-15.5,-28.55
0.14,0.11,1.09,-5.35,-15.5,-28.55
0.16,0.11,1.09,-5.56,-17.07,-28.13
0.19,0.11,1.08,-5.9,-19.46,-27.81
0.22,0.1,1.07,-6.45,-22.18,-27.53
0.23,0.09,1.06,-7.24,-24.99,-27.21
0.25,0.08,1.04,-8.21,-27.75,-26.97
