ax,ay,az,gx,gy,gz
0.05,0.5,0.91,1.71,1.2,0.85
0.06,0.49,0.91,1.77,0.79,1.02
0.06,0.48,0.91,1.91,0.38,1.23
0.06,0.48,0.91,1.91,0.38,1.23
0.07,0.47,0.91,2.13,0.05,1.44
0.07,0.46,0.91,2.5,-0.19,1.58
0.06,0.45,0.92,3.05,-0.35,1.66
0.05,0.45,0.92,3.71,-0.48,1.71
0.04,0.44,0.93,4.43,-0.57,1.63
0.04,0.44,0.93,4.43,-0.57,1.63
0.03,0.44,0.93,5.16,-0.62,1.42
0.03,0.44,0.94,5.84,-0.64,1.13
0.03,0.43,0.94,6.42,-0.65,0.84
0.03,0.42,0.94,6.89,-0.73,0.68
0.02,0.4,0.94,7.24,-0.87,0.68
0.02,0.4,0.94,7.24,-0.87,0.68
0.01,0.38,0.95,7.45,-1.05,0.78
-0.0,0.37,0.95,7.61,-1.34,0.87
-0.02,0.35,0.95,7.83,-1.72,0.79
-0.03,0.33,0.96,8.18,-2.13,0.47
-0.03,0.32,0.97,8.61,-2.51,-0.08
-0.03,0.32,0.97,8.61,-2.51,-0.08
-0.03,0.31,0.98,8.94,-2.74,-0.8
-0.04,0.3,1.0,9.02,-2.75,-1.67
-0.05,0.3,1.02,8.81,-2.53,-2.78
-0.05,0.29,1.04,8.35,-2.17,-4.1
-0.06,0.27,1.05,7.66,-1.82,-5.58
-0.06,0.27,1.05,7.66,-1.82,-5.58
-0.07,0.26,1.07,6.79,-1.55,-7.17
-0.08,0.26,1.07,5.76,-1.46,-8.97
-0.09,0.25,1.08,4.68,-1.63,-11.06
-0.1,0.24,1.09,3.66,-2.12,-13.45
-0.09,0.24,1.1,2.7,-2.94,-16.11
-0.09,0.24,1.1,2.7,-2.94,-16.11
-0.09,0.24,1.11,1.61,-4.03,-18.99
-0.07,0.25,1.11,0.27,-5.37,-22.03
-0.05,0.25,1.12,-1.22,-6.7,-25.05
-0.04,0.24,1.14,-2.88,-8.09,-27.97
-0.03,0.24,1.13,-4.71,-9.42,-30.75
-0.03,0.24,1.13,-4.71,-9.42,-30.75
-0.03,0.25,1.14,-6.41,-10.75,-33.3
-0.03,0.24,1.14,-8.12,-12.2,-35.81
-0.03,0.24,1.14,-9.77,-13.82,-38.35
-0.02,0.25,1.15,-11.17,-15.5,-40.9
-0.01,0.26,1.15,-12.29,-17.23,-43.57
-0.01,0.26,1.15,-12.29,-17.23,-43.57
-0.0,0.28,1.15,-13.3,-19.0,-46.3
0.01,0.29,1.15,-14.33,-20.83,-49.07
0.03,0.3,1.15,-15.36,-22.64,-51.8
0.04,0.3,1.14,-16.36,-24.45,-54.41
0.04,0.31,1.13,-17.26,-26.34,-56.79
0.04,0.31,1.13,-17.26,-26.34,-56.79
0.05,0.32,1.13,-17.97,-28.33,-58.95
0.06,0.33,1.12,-18.41,-30.46,-60.88
0.07,0.34,1.12,-18.6,-32.68,-62.63
0.07,0.36,1.11,-18.48,-34.93,-64.24
0.07,0.38,1.11,-17.97,-37.19,-65.79
0.07,0.38,1.11,-17.97,-37.19,-65.79
0.06,0.42,1.12,-17.13,-39.43,-67.24
0.04,0.48,1.14,-16.15,-41.65,-68.53
0.02,0.54,1.15,-15.29,-43.76,-69.77
