ax,ay,az,gx,gy,gz
0.05,0.09,1.03,-2.41,2.07,1.57
0.05,0.09,1.03,-1.9,1.63,1.76
0.05,0.1,1.03,-1.45,1.12,1.91
0.06,0.1,1.03,-1.06,0.55,2.0
0.06,0.1,1.03,-1.06,0.55,2.0
0.06,0.1,1.02,-0.81,-0.06,2.04
0.07,0.1,1.02,-0.76,-0.6,2.02
0.07,0.11,1.02,-0.86,-1.07,1.9
0.07,0.11,1.02,-1.08,-1.41,1.68
0.07,0.11,1.02,-1.42,-1.61,1.4
0.07,0.11,1.02,-1.42,-1.61,1.4
0.07,0.1,1.01,-1.81,-1.69,1.1
0.07,0.1,1.01,-2.19,-1.65,0.82
0.07,0.1,1.0,-2.45,-1.5,0.52
0.07,0.1,1.0,-2.58,-1.3,0.25
0.07,0.1,1.0,-2.57,-1.08,0.02
0.07,0.1,1.0,-2.57,-1.08,0.02
0.07,0.11,1.0,-2.4,-0.86,-0.12
0.07,0.11,1.0,-2.18,-0.6,-0.17
0.07,0.11,1.01,-1.94,-0.35,-0.12
0.07,0.11,1.01,-1.69,-0.13,-0.0
0.06,0.11,1.01,-1.42,0.1,0.11
0.06,0.11,1.01,-1.42,0.1,0.11
0.06,0.11,1.01,-1.14,0.31,0.14
0.06,0.12,1.01,-0.9,0.47,0.11
0.06,0.13,1.02,-0.77,0.55,0.08
0.06,0.13,1.02,-0.83,0.51,0.02
0.06,0.13,1.02,-1.07,0.32,-0.06
0.06,0.13,1.02,-1.07,0.32,-0.06
0.06,0.14,1.02,-1.5,0.04,-0.18
0.06,0.14,1.02,-2.08,-0.18,-0.37
0.06,0.13,1.02,-2.76,-0.31,-0.57
0.06,0.12,1.02,-3.44,-0.34,-0.74
0.06,0.12,1.02,-4.02,-0.31,-0.85
0.06,0.12,1.02,-4.02,-0.31,-0.85
0.06,0.11,1.01,-4.41,-0.25,-0.87
0.06,0.11,1.01,-4.54,-0.17,-0.82
0.06,0.11,1.0,-4.38,-0.06,-0.76
0.07,0.11,1.0,-3.96,0.02,-0.6
0.07,0.11,1.0,-3.34,0.12,-0.33
0.07,0.11,1.0,-3.34,0.12,-0.33
0.07,0.11,1.0,-2.6,0.23,-0.02
0.07,0.12,1.0,-1.78,0.35,0.29
0.07,0.12,1.0,-0.97,0.41,0.6
0.06,0.13,1.0,-0.23,0.37,0.89
0.06,0.14,1.01,0.32,0.26,1.16
0.06,0.14,1.01,0.32,0.26,1.16
0.06,0.15,1.01,0.58,0.14,1.39
0.06,0.15,1.01,0.51,0.01,1.6
0.06,0.15,1.02,0.13,-0.18,1.74
0.06,0.14,1.02,-0.47,-0.43,1.8
0.06,0.13,1.02,-1.19,-0.68,1.76
0.06,0.13,1.02,-1.19,-0.68,1.76
0.06,0.13,1.02,-1.97,-0.93,1.61
0.07,0.12,1.01,-2.76,-1.15,1.43
