ax,ay,az,gx,gy,gz
-0.0,0.16,1.05,-26.48,-12.91,-3.76
0.03,0.09,1.02,-33.02,-14.01,-4.18
0.05,0.01,0.99,-38.95,-14.46,-4.38
0.05,0.01,0.99,-38.95,-14.46,-4.38
0.06,-0.06,0.96,-43.61,-14.13,-4.47
0.05,-0.12,0.94,-46.31,-13.33,-4.44
0.04,-0.16,0.92,-46.92,-12.13,-4.42
0.03,-0.19,0.91,-45.55,-10.53,-4.41
0.03,-0.2,0.91,-42.24,-9.0,-4.38
0.03,-0.2,0.91,-42.24,-9.0,-4.38
0.05,-0.21,0.92,-37.32,-7.64,-4.36
0.08,-0.2,0.95,-31.15,-6.35,-4.21
0.1,-0.19,0.98,-24.49,-4.74,-3.83
0.09,-0.17,1.0,-17.95,-2.58,-3.31
0.06,-0.17,0.99,-11.82,0.08,-2.81
0.06,-0.17,0.99,-11.82,0.08,-2.81
0.04,-0.18,0.98,-5.98,2.96,-2.55
0.03,-0.19,0.99,-0.22,5.62,-2.56
0.03,-0.19,1.01,5.51,7.97,-2.77
0.01,-0.16,1.04,10.9,9.93,-3.24
-0.0,-0.14,1.06,15.46,11.41,-4.02
-0.0,-0.14,1.06,15.46,11.41,-4.02
-0.01,-0.11,1.08,18.97,12.31,-5.06
-0.02,-0.09,1.1,21.32,12.61,-6.4
-0.04,-0.07,1.12,22.39,12.4,-7.98
-0.07,-0.03,1.13,22.17,11.47,-9.87
-0.09,0.0,1.13,20.5,9.56,-12.17
-0.09,0.0,1.13,20.5,9.56,-12.17
-0.07,0.02,1.13,17.41,6.78,-14.7
-0.04,0.0,1.13,13.11,3.57,-17.16
-0.02,-0.01,1.11,8.09,0.31,-19.41
-0.02,-0.02,1.09,2.86,-2.82,-21.55
-0.02,-0.04,1.05,-2.14,-5.8,-23.59
-0.02,-0.04,1.05,-2.14,-5.8,-23.59
-0.02,-0.06,1.02,-6.49,-8.67,-25.46
0.01,-0.08,1.0,-9.75,-11.24,-27.07
0.03,-0.09,0.98,-11.61,-13.23,-28.32
0.03,-0.07,0.95,-12.07,-14.5,-29.27
0.03,-0.04,0.93,-11.22,-15.16,-30.03
0.03,-0.04,0.93,-11.22,-15.16,-30.03
0.05,-0.02,0.9,-9.23,-15.31,-30.61
0.09,-0.01,0.9,-6.34,-14.66,-30.89
0.12,-0.01,0.88,-2.8,-12.73,-30.64
0.11,0.01,0.86,1.34,-9.5,-29.81
0.08,0.05,0.85,6.06,-5.51,-28.56
0.08,0.05,0.85,6.06,-5.51,-28.56
0.05,0.09,0.84,11.17,-1.4,-27.04
0.03,0.13,0.85,16.32,2.45,-25.28
0.0,0.18,0.88,20.99,5.91,-23.24
-0.06,0.25,0.93,24.47,8.58,-21.13
-0.12,0.34,0.97,25.96,9.97,-19.41
-0.12,0.34,0.97,25.96,9.97,-19.41
-0.15,0.41,1.01,24.73,9.9,-18.38
-0.17,0.46,1.06,20.38,8.68,-18.23
-0.19,0.5,1.11,12.76,6.75,-19.02
-0.23,0.55,1.14,1.9,4.04,-20.82
-0.22,0.57,1.13,-12.1,0.18,-23.63
-0.22,0.57,1.13,-12.1,0.18,-23.63
-0.15,0.54,1.12,-28.81,-4.74,-26.77
-0.03,0.44,1.11,-47.34,-9.78,-29.14
0.07,0.31,1.09,-66.64,-13.77,-30.14
0.13,0.16,1.03,-85.47,-16.04,-29.9
0.15,-0.01,0.97,-102.22,-16.59,-28.77
0.15,-0.01,0.97,-102.22,-16.59,-28.77
0.18,-0.21,0.91,-115.32,-15.77,-27.04
0.24,-0.41,0.85,-123.13,-13.04,-24.88
0.26,-0.6,0.79,-124.11,-7.8,-22.35
0.25,-0.75,0.72,-117.21,-0.7,-19.74
0.24,-0.84,0.66,-101.92,7.34,-17.19
0.24,-0.84,0.66,-101.92,7.34,-17.19
0.22,-0.86,0.62,-78.59,15.79,-14.64
0.19,-0.78,0.62,-48.56,24.19,-11.88
0.11,-0.61,0.7,-14.15,31.89,-9.03
0.03,-0.39,0.82,21.33,38.27,-6.84
-0.04,-0.16,0.95,54.74,42.84,-5.68
-0.04,-0.16,0.95,54.74,42.84,-5.68
-0.07,0.04,1.06,83.34,45.66,-5.7
-0.09,0.21,1.13,105.4,47.0,-6.66
-0.15,0.37,1.21,120.27,46.96,-8.38
-0.24,0.52,1.29,127.21,44.79,-11.34
-0.29,0.64,1.36,125.94,39.99,-15.62
-0.29,0.64,1.36,125.94,39.99,-15.62
-0.29,0.72,1.4,116.86,32.4,-20.34
-0.26,0.76,1.42,100.74,22.35,-24.61
-0.19,0.74,1.4,78.57,10.87,-28.08
-0.1,0.65,1.34,51.72,-0.65,-30.76
-0.02,0.52,1.25,21.89,-11.05,-32.73
-0.02,0.52,1.25,21.89,-11.05,-32.73
0.05,0.34,1.14,-9.04,-19.73,-34.22
0.11,0.15,1.06,-38.91,-26.27,-35.49
0.16,-0.05,0.98,-65.65,-30.24,-36.79
