ax,ay,az,gx,gy,gz
0.01,0.05,1.0,4.42,-1.5,-5.53
0.01,0.05,1.0,4.5,-1.72,-5.47
0.01,0.06,1.01,4.51,-2.01,-5.44
0.02,0.06,1.01,4.41,-2.22,-5.41
0.02,0.05,1.0,4.15,-2.21,-5.44
0.02,0.05,1.0,4.15,-2.21,-5.44
0.01,0.04,1.0,3.91,-2.08,-5.48
0.01,0.04,1.0,3.79,-1.97,-5.54
0.02,0.05,0.99,3.72,-1.92,-5.54
0.02,0.05,1.0,3.67,-1.87,-5.49
0.02,0.05,1.0,3.6,-1.74,-5.4
0.02,0.05,1.0,3.6,-1.74,-5.4
0.02,0.05,1.0,3.48,-1.58,-5.35
0.01,0.05,1.0,3.35,-1.45,-5.29
0.01,0.05,1.0,3.2,-1.34,-5.22
0.01,0.06,1.0,3.06,-1.21,-5.1
0.01,0.06,1.0,2.93,-1.09,-4.93
0.01,0.06,1.0,2.93,-1.09,-4.93
0.02,0.06,1.01,2.74,-0.96,-4.74
0.02,0.05,1.0,2.46,-0.69,-4.54
0.01,0.05,1.0,2.18,-0.28,-4.35
0.01,0.04,1.0,1.98,0.1,-4.13
0.01,0.03,0.99,1.87,0.42,-3.87
0.01,0.03,0.99,1.87,0.42,-3.87
0.01,0.03,0.99,1.95,0.69,-3.61
0.01,0.03,1.0,2.27,0.86,-3.39
0.01,0.03,1.0,2.73,0.94,-3.22
0.02,0.04,1.01,3.26,1.05,-3.09
0.02,0.04,1.01,3.64,1.28,-3.04
0.02,0.04,1.01,3.64,1.28,-3.04
0.01,0.05,1.01,3.9,1.5,-2.97
0.0,0.06,1.02,4.06,1.62,-2.9
0.0,0.07,1.02,3.98,1.61,-2.83
0.0,0.08,1.02,3.61,1.44,-2.73
0.0,0.08,1.02,2.94,1.25,-2.67
0.0,0.08,1.02,2.94,1.25,-2.67
0.01,0.08,1.01,2.02,1.03,-2.64
0.01,0.07,1.01,0.89,0.83,-2.47
0.02,0.05,1.0,-0.35,0.68,-2.19
0.03,0.03,1.0,-1.49,0.59,-1.72
0.03,0.01,0.99,-2.38,0.62,-1.11
0.03,0.01,0.99,-2.38,0.62,-1.11
0.02,-0.01,0.98,-2.88,0.79,-0.53
0.02,-0.02,0.97,-2.89,1.09,-0.15
0.02,-0.03,0.96,-2.31,1.39,0.04
0.02,-0.03,0.96,-1.19,1.61,0.06
0.02,-0.02,0.97,0.26,1.77,-0.01
0.02,-0.02,0.97,0.26,1.77,-0.01
0.04,-0.01,0.97,1.84,1.99,-0.19
0.04,-0.01,0.97,3.48,2.37,-0.42
0.03,0.01,0.99,5.03,2.96,-0.6
0.01,0.03,0.99,6.28,3.66,-0.77
0.0,0.06,0.99,6.94,4.21,-1.0
0.0,0.06,0.99,6.94,4.21,-1.0
0.01,0.07,0.99,6.93,4.58,-1.27
0.01,0.07,1.0,6.39,4.98,-1.46
0.0,0.08,1.0,5.18,5.37,-1.49
-0.02,0.08,0.99,3.33,5.68,-1.4
