ax,ay,az,gx,gy,gz
0.23,0.14,1.01,-1.04,1.39,-0.62
0.24,0.14,1.01,-1.42,1.53,-0.81
0.24,0.1,0.96,-1.72,1.75,-0.74
0.24,0.1,0.96,-1.72,1.75,-0.74
0.24,0.08,0.97,-1.5,1.95,-0.67
0.24,0.08,0.96,-0.75,1.81,-0.59
0.23,0.09,0.98,0.59,1.66,-0.56
0.25,0.1,0.98,1.96,1.39,-0.71
0.26,0.11,0.99,3.24,1.22,-0.91
0.26,0.11,0.99,3.24,1.22,-0.91
0.26,0.12,1.0,4.33,1.13,-1.11
0.26,0.14,1.0,5.05,1.13,-1.23
0.26,0.15,1.0,5.34,1.27,-1.24
0.25,0.15,1.0,5.21,1.48,-1.24
0.25,0.15,1.0,4.73,1.68,-1.26
0.25,0.15,1.0,4.73,1.68,-1.26
0.25,0.15,0.99,3.98,1.81,-1.17
0.25,0.15,0.99,3.03,1.9,-0.99
0.25,0.14,0.99,2.02,1.94,-0.8
0.25,0.12,0.99,1.11,2.02,-0.62
0.24,0.11,0.98,0.38,2.05,-0.38
0.24,0.11,0.98,0.38,2.05,-0.38
0.24,0.11,0.98,-0.08,2.0,-0.05
0.23,0.1,0.97,-0.25,1.75,0.34
0.22,0.09,0.97,-0.14,1.35,0.74
0.22,0.09,0.97,0.23,0.74,1.09
0.22,0.11,0.97,0.72,-0.03,1.35
0.22,0.11,0.97,0.72,-0.03,1.35
0.22,0.12,0.97,1.17,-0.89,1.53
0.22,0.12,0.96,1.44,-1.78,1.57
0.23,0.12,0.96,1.47,-2.61,1.55
0.24,0.12,0.95,1.29,-3.29,1.51
0.24,0.12,0.94,1.0,-3.81,1.41
0.24,0.12,0.94,1.0,-3.81,1.41
0.24,0.11,0.94,0.65,-4.17,1.25
0.25,0.11,0.94,0.25,-4.32,0.99
0.26,0.1,0.93,-0.13,-4.22,0.68
0.26,0.09,0.92,-0.36,-3.92,0.35
0.26,0.09,0.92,-0.36,-3.47,0.03
0.26,0.09,0.92,-0.36,-3.47,0.03
0.25,0.09,0.92,-0.17,-2.96,-0.28
0.25,0.09,0.93,0.22,-2.33,-0.53
0.25,0.1,0.93,0.78,-1.59,-0.81
0.25,0.11,0.94,1.39,-0.8,-1.09
0.25,0.12,0.95,1.94,0.02,-1.32
0.25,0.12,0.95,1.94,0.02,-1.32
0.25,0.13,0.95,2.37,0.85,-1.42
0.25,0.13,0.96,2.62,1.66,-1.39
0.24,0.14,0.96,2.7,2.43,-1.26
0.23,0.14,0.97,2.53,3.08,-1.04
0.23,0.14,0.98,2.18,3.61,-0.8
0.23,0.14,0.98,2.18,3.61,-0.8
0.23,0.13,0.99,1.74,4.07,-0.57
0.23,0.13,1.0,1.22,4.46,-0.33
0.24,0.12,1.0,0.61,4.84,-0.06
0.23,0.11,1.01,-0.08,5.25,0.2
0.23,0.1,1.01,-0.77,5.64,0.4
0.23,0.1,1.01,-0.77,5.64,0.4
0.23,0.09,1.01,-1.32,5.94,0.51
0.23,0.09,1.01,-1.65,6.09,0.54
0.23,0.09,1.01,-1.81,6.11,0.46
0.24,0.09,1.01,-1.81,6.02,0.3
0.24,0.09,1.01,-1.67,5.94,0.07
0.24,0.09,1.01,-1.67,5.94,0.07
0.24,0.1,1.01,-1.41,5.93,-0.27
0.24,0.11,1.01,-1.12,6.03,-0.75
0.24,0.12,1.01,-0.91,6.21,-1.33
0.24,0.13,1.01,-0.84,6.36,-1.92
0.23,0.14,1.01,-0.94,6.4,-2.45
