ax,ay,az,gx,gy,gz
0.88,0.09,0.67,2.81,-0.43,-0.78
0.87,0.09,0.67,3.02,-0.36,-0.7
0.87,0.08,0.66,3.04,-0.18,-0.45
0.85,0.08,0.66,2.97,-0.02,-0.15
0.85,0.08,0.66,2.97,-0.02,-0.15
0.85,0.08,0.66,2.9,-0.01,0.19
0.85,0.08,0.66,2.86,-0.14,0.51
0.85,0.09,0.66,2.78,-0.34,0.74
0.86,0.09,0.66,2.56,-0.48,0.85
0.87,0.09,0.66,2.22,-0.46,0.88
0.87,0.09,0.66,2.22,-0.46,0.88
0.88,0.09,0.65,1.91,-0.24,0.91
0.88,0.08,0.65,1.69,0.11,1.0
0.87,0.08,0.65,1.6,0.57,1.14
0.87,0.08,0.65,1.62,1.1,1.33
0.87,0.08,0.66,1.66,1.65,1.56
0.87,0.08,0.66,1.66,1.65,1.56
0.85,0.08,0.67,1.69,2.14,1.85
0.84,0.07,0.67,1.66,2.43,2.17
0.83,0.07,0.66,1.63,2.49,2.48
0.83,0.06,0.66,1.69,2.22,2.68
0.84,0.05,0.66,1.89,1.67,2.81
0.84,0.05,0.66,1.89,1.67,2.81
0.85,0.05,0.66,2.22,0.98,2.89
0.86,0.05,0.66,2.69,0.28,2.94
0.86,0.05,0.66,3.27,-0.36,2.97
0.86,0.06,0.66,3.91,-0.85,2.99
0.86,0.07,0.67,4.46,-1.21,2.97
0.86,0.07,0.67,4.46,-1.21,2.97
0.86,0.07,0.67,4.94,-1.47,2.91
0.86,0.08,0.68,5.31,-1.59,2.81
0.87,0.08,0.68,5.55,-1.56,2.66
0.86,0.07,0.68,5.59,-1.43,2.52
0.86,0.07,0.68,5.49,-1.36,2.44
0.86,0.07,0.68,5.49,-1.36,2.44
0.85,0.06,0.68,5.4,-1.4,2.38
0.85,0.06,0.68,5.43,-1.56,2.3
0.85,0.06,0.68,5.63,-1.89,2.2
0.86,0.05,0.68,5.97,-2.38,2.14
0.86,0.05,0.68,5.97,-2.38,2.14
0.85,0.05,0.67,6.39,-3.05,2.12
0.85,0.06,0.67,6.87,-3.91,2.16
0.86,0.06,0.67,7.37,-4.88,2.17
0.88,0.07,0.67,7.82,-5.8,2.12
0.89,0.07,0.66,8.12,-6.55,2.04
0.89,0.07,0.66,8.12,-6.55,2.04
0.9,0.07,0.66,8.17,-6.97,1.9
0.91,0.08,0.66,7.97,-7.0,1.66
0.92,0.08,0.66,7.55,-6.61,1.37
0.92,0.08,0.65,6.94,-5.81,0.99
0.93,0.08,0.65,6.17,-4.6,0.56
0.93,0.08,0.65,6.17,-4.6,0.56
0.92,0.07,0.65,5.29,-3.03,0.1
0.91,0.07,0.65,4.45,-1.23,-0.32
0.9,0.07,0.65,3.74,0.59,-0.66
0.88,0.07,0.64,3.24,2.22,-0.92
0.87,0.07,0.65,3.0,3.51,-1.22
0.87,0.07,0.65,3.0,3.51,-1.22
0.87,0.07,0.66,3.0,4.45,-1.49
0.88,0.07,0.66,3.24,5.04,-1.67
0.88,0.07,0.67,3.62,5.37,-1.74
0.88,0.08,0.68,4.17,5.44,-1.73
0.88,0.09,0.69,4.81,5.38,-1.59
0.88,0.09,0.69,4.81,5.38,-1.59
0.89,0.09,0.7,5.38,5.21,-1.34
0.89,0.1,0.7,5.76,5.06,-1.02
0.89,0.1,0.71,5.88,4.92,-0.61
0.89,0.1,0.71,5.75,4.75,-0.14
0.89,0.1,0.71,5.39,4.56,0.33
0.89,0.1,0.71,5.39,4.56,0.33
0.9,0.1,0.71,4.85,4.38,0.74
0.9,0.09,0.71,4.21,4.23,1.13
0.91,0.08,0.7,3.53,4.17,1.49
0.91,0.08,0.7,2.89,4.17,1.85
0.9,0.07,0.69,2.34,4.25,2.2
0.9,0.07,0.69,2.34,4.25,2.2
0.9,0.07,0.69,1.93,4.36,2.54
0.9,0.06,0.69,1.63,4.49,2.85
0.89,0.05,0.69,1.43,4.59,3.13
0.89,0.05,0.7,1.33,4.63,3.35
0.88,0.05,0.69,1.24,4.57,3.49
0.88,0.05,0.69,1.24,4.57,3.49
0.88,0.04,0.69,1.22,4.41,3.51
0.88,0.04,0.69,1.33,4.13,3.47
0.88,0.04,0.69,1.64,3.71,3.37
0.88,0.04,0.69,2.01,3.26,3.29
0.88,0.04,0.69,2.35,2.76,3.25
0.88,0.04,0.69,2.35,2.76,3.25
0.87,0.05,0.69,2.67,2.26,3.23
0.88,0.05,0.69,2.98,1.75,3.15
0.88,0.06,0.69,3.2,1.3,3.01
0.89,0.06,0.68,3.39,0.98,2.88
0.89,0.06,0.68,3.53,0.86,2.77
0.89,0.06,0.68,3.53,0.86,2.77
0.89,0.06,0.68,3.6,0.97,2.68
0.89,0.07,0.67,3.64,1.25,2.62
0.88,0.07,0.68,3.64,1.59,2.58
0.88,0.06,0.68,3.57,1.95,2.59
0.87,0.06,0.68,3.4,2.25,2.65
0.87,0.06,0.68,3.4,2.25,2.65
