ax,ay,az,gx,gy,gz
0.1,0.08,0.99,-4.67,1.62,-2.9
0.1,0.08,0.99,-4.63,1.61,-2.94
0.1,0.09,0.99,-4.48,1.65,-2.97
0.1,0.09,0.99,-4.48,1.65,-2.97
0.09,0.09,0.99,-4.25,1.71,-3.04
0.09,0.09,0.99,-4.01,1.71,-3.07
0.09,0.09,0.99,-3.83,1.61,-3.09
0.09,0.08,0.99,-3.66,1.46,-3.07
0.08,0.09,0.99,-3.48,1.25,-3.03
0.08,0.09,0.99,-3.48,1.25,-3.03
0.09,0.09,0.99,-3.25,1.02,-3.03
0.09,0.09,0.99,-2.97,0.84,-3.01
0.1,0.09,0.99,-2.68,0.74,-2.99
0.09,0.09,0.99,-2.45,0.74,-2.92
0.09,0.09,0.99,-2.19,0.83,-2.84
0.09,0.09,0.99,-2.19,0.83,-2.84
0.09,0.08,0.98,-1.89,0.94,-2.77
0.09,0.09,0.99,-1.45,1.05,-2.64
0.09,0.09,0.99,-0.94,1.15,-2.45
0.09,0.09,0.99,-0.4,1.21,-2.23
0.09,0.09,0.99,0.13,1.19,-1.94
0.09,0.09,0.99,0.13,1.19,-1.94
0.09,0.09,0.99,0.7,1.15,-1.68
0.09,0.1,0.99,1.3,1.14,-1.42
0.09,0.11,0.99,1.83,1.17,-1.23
0.1,0.12,0.99,2.19,1.26,-1.07
0.1,0.12,1.0,2.35,1.43,-0.94
0.1,0.12,1.0,2.35,1.43,-0.94
0.1,0.12,1.0,2.31,1.68,-0.82
0.1,0.12,1.0,2.05,1.98,-0.72
0.09,0.12,1.0,1.69,2.25,-0.63
0.09,0.11,1.0,1.25,2.42,-0.55
0.09,0.11,1.0,0.75,2.49,-0.51
0.09,0.11,1.0,0.75,2.49,-0.51
0.09,0.1,1.0,0.19,2.51,-0.49
0.09,0.1,1.0,-0.34,2.45,-0.5
0.09,0.1,1.0,-0.79,2.32,-0.52
0.09,0.09,1.0,-1.09,2.19,-0.52
0.09,0.09,1.0,-1.17,2.06,-0.48
0.09,0.09,1.0,-1.17,2.06,-0.48
0.09,0.1,1.0,-1.07,1.92,-0.44
0.09,0.1,1.0,-0.9,1.77,-0.41
0.09,0.11,1.01,-0.8,1.6,-0.4
0.09,0.1,1.01,-0.78,1.39,-0.37
0.09,0.1,1.0,-0.81,1.23,-0.33
0.09,0.1,1.0,-0.81,1.23,-0.33
0.09,0.1,1.0,-0.8,1.08,-0.28
0.09,0.09,1.0,-0.74,0.96,-0.25
0.09,0.1,1.0,-0.69,0.81,-0.24
0.1,0.09,1.0,-0.65,0.68,-0.28
0.1,0.09,1.0,-0.52,0.58,-0.33
0.1,0.09,1.0,-0.52,0.58,-0.33
0.09,0.09,1.0,-0.37,0.49,-0.33
0.09,0.1,0.99,-0.2,0.36,-0.33
0.09,0.09,0.99,-0.07,0.2,-0.36
0.09,0.09,0.99,0.03,0.01,-0.41
0.09,0.09,0.99,0.16,-0.18,-0.44
0.09,0.09,0.99,0.16,-0.18,-0.44
0.09,0.09,1.0,0.25,-0.36,-0.47
0.09,0.09,1.0,0.3,-0.59,-0.49
0.08,0.08,0.99,0.32,-0.85,-0.51
0.08,0.08,0.99,0.35,-1.14,-0.55
0.08,0.09,0.99,0.46,-1.44,-0.65
0.08,0.09,0.99,0.46,-1.44,-0.65
0.07,0.09,0.99,0.54,-1.77,-0.78
0.08,0.09,0.99,0.53,-2.15,-0.98
0.09,0.09,0.99,0.42,-2.51,-1.19
