ax,ay,az,gx,gy,gz
-0.07,0.67,0.69,0.19,-1.41,-4.76
-0.07,0.67,0.69,0.43,-1.64,-4.73
-0.06,0.67,0.68,0.43,-1.64,-4.73
-0.06,0.67,0.69,0.53,-1.97,-4.64
-0.06,0.67,0.68,0.46,-2.36,-4.54
-0.05,0.67,0.69,0.17,-2.76,-4.42
-0.05,0.66,0.68,-0.31,-3.07,-4.27
-0.05,0.66,0.68,-0.86,-3.22,-4.21
-0.05,0.66,0.67,-0.86,-3.22,-4.21
-0.05,0.65,0.67,-1.4,-3.2,-4.31
-0.05,0.64,0.67,-1.8,-3.01,-4.51
-0.05,0.63,0.66,-1.97,-2.69,-4.72
-0.05,0.64,0.66,-1.99,-2.29,-4.88
-0.05,0.64,0.66,-1.99,-2.29,-4.88
-0.06,0.64,0.66,-1.9,-1.86,-5.05
-0.06,0.65,0.66,-1.77,-1.44,-5.33
-0.06,0.66,0.67,-1.61,-1.0,-5.7
-0.06,0.67,0.67,-1.45,-0.56,-6.06
-0.07,0.68,0.67,-1.29,-0.17,-6.26
-0.07,0.68,0.67,-1.29,-0.17,-6.26
-0.07,0.68,0.67,-1.18,0.14,-6.35
-0.07,0.69,0.67,-1.12,0.34,-6.36
-0.07,0.69,0.67,-1.11,0.44,-6.31
-0.06,0.69,0.67,-1.1,0.49,-6.21
-0.05,0.69,0.68,-1.05,0.61,-6.09
-0.05,0.69,0.68,-1.05,0.61,-6.09
-0.04,0.7,0.69,-0.97,0.96,-5.92
-0.04,0.7,0.7,-0.96,1.54,-5.78
-0.04,0.7,0.7,-1.08,2.31,-5.63
-0.04,0.7,0.7,-1.19,3.25,-5.46
-0.05,0.7,0.71,-1.31,4.25,-5.24
-0.05,0.7,0.71,-1.31,4.25,-5.24
-0.06,0.71,0.72,-1.38,5.18,-4.98
-0.06,0.71,0.72,-1.43,5.98,-4.67
-0.06,0.71,0.73,-1.46,6.59,-4.39
-0.06,0.71,0.74,-1.56,7.02,-4.02
-0.07,0.71,0.74,-1.7,7.23,-3.58
-0.07,0.71,0.74,-1.7,7.23,-3.58
-0.08,0.71,0.74,-1.77,7.21,-3.05
-0.09,0.7,0.74,-1.75,6.92,-2.47
-0.09,0.69,0.75,-1.66,6.29,-1.93
-0.08,0.69,0.75,-1.52,5.37,-1.37
-0.08,0.68,0.75,-1.37,4.28,-0.83
-0.08,0.68,0.75,-1.37,4.28,-0.83
-0.08,0.68,0.75,-1.24,3.1,-0.35
-0.07,0.68,0.74,-1.15,1.9,0.02
-0.07,0.67,0.73,-1.09,0.77,0.25
-0.06,0.67,0.72,-1.07,-0.22,0.36
-0.06,0.67,0.71,-1.07,-1.07,0.36
-0.06,0.67,0.71,-1.07,-1.07,0.36
-0.06,0.67,0.71,-1.08,-1.72,0.22
-0.07,0.67,0.7,-1.09,-2.17,0.04
-0.08,0.68,0.7,-1.18,-2.42,-0.25
-0.08,0.68,0.7,-1.4,-2.54,-0.71
-0.08,0.67,0.69,-1.76,-2.61,-1.26
-0.08,0.67,0.69,-1.76,-2.61,-1.26
-0.08,0.66,0.68,-2.05,-2.66,-1.83
-0.08,0.66,0.68,-2.06,-2.63,-2.26
-0.08,0.65,0.68,-1.8,-2.56,-2.54
-0.07,0.66,0.68,-1.38,-2.53,-2.72
-0.07,0.66,0.68,-0.82,-2.46,-2.93
-0.07,0.66,0.68,-0.82,-2.46,-2.93
-0.06,0.66,0.67,-0.11,-2.3,-3.19
-0.05,0.65,0.68,0.78,-1.99,-3.49
-0.05,0.65,0.68,1.77,-1.59,-3.63
-0.05,0.67,0.69,2.76,-1.07,-3.63
-0.05,0.67,0.7,3.68,-0.51,-3.58
-0.05,0.67,0.7,3.68,-0.51,-3.58
-0.06,0.68,0.71,4.41,-0.03,-3.51
-0.05,0.68,0.71,4.92,0.27,-3.42
-0.06,0.68,0.72,5.17,0.41,-3.33
-0.06,0.68,0.73,5.23,0.44,-3.26
-0.06,0.68,0.73,5.14,0.38,-3.25
-0.06,0.68,0.73,5.14,0.38,-3.25
-0.05,0.68,0.74,4.93,0.27,-3.34
-0.05,0.68,0.75,4.67,0.17,-3.57
-0.04,0.69,0.75,4.36,0.16,-3.84
-0.04,0.7,0.75,4.0,0.29,-4.11
-0.04,0.71,0.75,3.57,0.47,-4.27
-0.04,0.71,0.75,3.57,0.47,-4.27
-0.05,0.71,0.74,3.07,0.64,-4.32
-0.06,0.71,0.74,2.55,0.7,-4.33
-0.06,0.71,0.74,1.95,0.67,-4.29
-0.06,0.71,0.74,1.3,0.53,-4.23
-0.06,0.7,0.74,0.66,0.37,-4.18
-0.06,0.7,0.74,0.66,0.37,-4.18
-0.06,0.69,0.73,0.11,0.21,-4.21
-0.06,0.68,0.72,-0.24,0.06,-4.22
-0.07,0.68,0.72,-0.33,-0.12,-4.19
-0.08,0.68,0.71,-0.11,-0.37,-4.13
-0.08,0.68,0.71,0.38,-0.71,-4.16
-0.08,0.68,0.71,0.38,-0.71,-4.16
-0.08,0.69,0.71,1.07,-1.14,-4.27
-0.07,0.7,0.71,1.83,-1.62,-4.41
-0.07,0.7,0.7,2.58,-2.09,-4.55
