ax,ay,az,gx,gy,gz
-0.47,-0.0,0.81,1.33,-7.49,-80.16
-0.44,0.07,0.81,0.64,-5.42,-80.91
-0.43,0.13,0.81,-1.42,-3.53,-81.35
-0.42,0.19,0.79,-5.17,-1.76,-81.73
-0.42,0.19,0.79,-5.17,-1.76,-81.73
-0.39,0.23,0.78,-10.65,-0.24,-82.15
-0.37,0.26,0.76,-17.57,1.19,-82.6
-0.34,0.28,0.74,-25.54,2.88,-83.11
-0.31,0.29,0.72,-33.85,5.06,-83.47
-0.28,0.3,0.7,-41.7,7.75,-83.51
-0.28,0.3,0.7,-41.7,7.75,-83.51
-0.27,0.32,0.7,-48.44,10.99,-83.03
-0.27,0.35,0.71,-53.49,14.89,-81.93
-0.28,0.39,0.72,-56.5,19.33,-80.13
-0.28,0.45,0.73,-57.48,24.09,-77.57
-0.28,0.53,0.75,-56.58,28.95,-74.17
-0.28,0.53,0.75,-56.58,28.95,-74.17
-0.28,0.62,0.79,-54.12,33.84,-69.93
-0.28,0.71,0.83,-50.57,38.47,-64.81
-0.27,0.81,0.86,-46.67,42.55,-58.82
-0.26,0.91,0.89,-42.99,46.07,-52.1
-0.25,1.01,0.92,-39.78,48.91,-44.76
-0.25,1.01,0.92,-39.78,48.91,-44.76
-0.23,1.1,0.95,-37.14,50.84,-36.98
-0.19,1.18,0.96,-35.25,51.97,-28.92
-0.14,1.23,0.98,-34.07,52.41,-20.68
-0.08,1.26,1.02,-33.48,52.34,-12.3
-0.01,1.27,1.06,-33.4,52.12,-3.52
-0.01,1.27,1.06,-33.4,52.12,-3.52
0.03,1.25,1.09,-33.69,52.22,6.03
0.02,1.21,1.12,-34.11,52.7,16.33
-0.0,1.15,1.14,-34.25,53.36,27.07
-0.02,1.08,1.16,-33.5,53.73,38.08
-0.04,1.03,1.19,-31.33,53.39,49.46
-0.04,1.03,1.19,-31.33,53.39,49.46
-0.04,0.97,1.23,-27.74,52.19,61.17
-0.04,0.93,1.27,-23.33,50.1,72.93
-0.06,0.87,1.3,-18.83,47.21,84.27
-0.09,0.79,1.33,-14.79,43.49,94.6
-0.12,0.69,1.35,-11.26,38.76,103.42
-0.12,0.69,1.35,-11.26,38.76,103.42
-0.15,0.59,1.35,-8.02,32.88,110.49
-0.16,0.49,1.36,-4.88,25.64,115.64
-0.14,0.4,1.36,-1.9,17.17,118.93
-0.09,0.32,1.37,0.7,8.03,120.51
-0.03,0.23,1.39,2.54,-1.12,120.7
-0.03,0.23,1.39,2.54,-1.12,120.7
0.03,0.11,1.4,3.38,-9.57,119.87
0.05,-0.02,1.4,3.46,-16.73,118.15
0.04,-0.15,1.36,3.53,-22.4,115.48
0.0,-0.27,1.34,3.79,-26.96,111.69
-0.04,-0.37,1.31,4.53,-30.52,106.65
-0.04,-0.37,1.31,4.53,-30.52,106.65
-0.08,-0.45,1.28,6.08,-33.26,100.31
-0.13,-0.52,1.23,8.53,-35.71,92.75
-0.18,-0.55,1.21,11.78,-38.26,84.2
-0.21,-0.57,1.17,15.52,-41.06,75.04
-0.23,-0.58,1.13,19.35,-44.05,65.45
-0.23,-0.58,1.13,19.35,-44.05,65.45
-0.24,-0.58,1.07,23.03,-47.28,55.62
-0.25,-0.57,1.02,26.44,-50.63,45.61
-0.28,-0.56,0.98,29.37,-54.08,35.48
-0.29,-0.55,0.94,31.54,-57.61,25.31
-0.3,-0.55,0.91,32.73,-60.82,15.26
-0.3,-0.55,0.91,32.73,-60.82,15.26
-0.31,-0.54,0.86,32.89,-63.35,5.42
-0.32,-0.5,0.8,32.17,-64.95,-4.31
-0.34,-0.45,0.81,30.88,-65.11,-14.15
-0.36,-0.39,0.84,28.58,-63.35,-24.25
-0.37,-0.34,0.84,24.52,-59.67,-34.28
-0.37,-0.34,0.84,24.52,-59.67,-34.28
-0.39,-0.31,0.82,18.64,-54.33,-43.86
-0.43,-0.31,0.78,11.45,-47.74,-52.8
-0.48,-0.31,0.75,3.74,-40.55,-60.98
-0.53,-0.3,0.72,-3.6,-33.61,-68.24
-0.59,-0.26,0.7,-10.0,-27.72,-74.24
-0.59,-0.26,0.7,-10.0,-27.72,-74.24
-0.64,-0.21,0.7,-15.37,-23.44,-79.02
-0.66,-0.15,0.72,-20.03,-21.03,-82.75
-0.65,-0.09,0.74,-24.27,-20.13,-85.63
-0.62,-0.03,0.76,-28.26,-20.05,-87.79
-0.6,0.03,0.78,-32.3,-20.31,-89.36
-0.6,0.03,0.78,-32.3,-20.31,-89.36
-0.56,0.09,0.77,-36.61,-20.66,-90.52
-0.53,0.13,0.77,-41.11,-20.8,-91.32
-0.48,0.18,0.77,-45.74,-20.4,-91.8
-0.44,0.21,0.76,-50.39,-19.18,-91.96
-0.4,0.25,0.76,-54.87,-17.0,-91.66
-0.4,0.25,0.76,-54.87,-17.0,-91.66
-0.37,0.28,0.75,-58.93,-13.94,-90.83
-0.37,0.32,0.74,-62.32,-10.11,-89.41
-0.37,0.37,0.75,-64.75,-5.81,-87.36
-0.37,0.41,0.77,-66.05,-1.4,-84.59
-0.38,0.48,0.79,-66.11,2.87,-81.06
-0.38,0.48,0.79,-66.11,2.87,-81.06
-0.38,0.55,0.8,-64.97,6.8,-76.97
-0.35,0.61,0.8,-62.57,10.21,-72.5
-0.3,0.68,0.81,-58.88,12.96,-67.58
-0.23,0.74,0.82,-54.03,14.91,-61.98
-0.16,0.81,0.85,-48.49,16.33,-55.6
-0.16,0.81,0.85,-48.49,16.33,-55.6
-0.09,0.86,0.89,-42.74,18.07,-48.55
-0.04,0.92,0.92,-37.14,20.62,-41.1
0.0,0.96,0.93,-31.89,24.14,-33.56
0.04,0.99,0.96,-27.04,28.37,-26.03
0.07,1.01,1.0,-22.71,32.98,-18.49
0.07,1.01,1.0,-22.71,32.98,-18.49
0.09,1.02,1.03,-18.91,37.69,-10.73
0.1,1.02,1.07,-15.5,42.21,-2.76
0.09,1.02,1.11,-12.2,46.09,5.3
0.09,1.02,1.14,-8.95,48.85,13.35
0.1,1.0,1.18,-5.98,50.39,21.33
0.1,1.0,1.18,-5.98,50.39,21.33
0.1,0.96,1.21,-3.52,50.87,29.27
0.1,0.9,1.23,-1.68,50.31,37.05
0.1,0.82,1.25,-0.2,48.58,44.55
0.09,0.74,1.28,1.45,45.58,51.66
0.08,0.66,1.28,3.94,41.37,58.29
0.08,0.66,1.28,3.94,41.37,58.29
0.07,0.61,1.29,7.11,35.68,64.29
0.1,0.56,1.31,10.33,28.92,69.62
0.13,0.49,1.33,13.26,21.86,74.4
0.14,0.41,1.35,15.61,15.04,78.56
0.12,0.33,1.37,17.4,8.77,81.92
0.12,0.33,1.37,17.4,8.77,81.92
0.1,0.25,1.39,18.84,3.33,84.3
0.06,0.15,1.41,20.14,-1.18,85.62
0.02,0.06,1.42,21.43,-4.84,85.81
-0.02,-0.02,1.42,22.91,-7.82,84.78
-0.06,-0.1,1.41,24.71,-10.24,82.58
-0.06,-0.1,1.41,24.71,-10.24,82.58
-0.11,-0.17,1.38,26.89,-12.44,79.24
-0.15,-0.23,1.35,29.4,-14.83,74.95
-0.18,-0.28,1.32,32.21,-17.68,69.82
-0.2,-0.34,1.28,35.27,-21.03,64.09
-0.2,-0.39,1.24,38.48,-24.76,58.02
-0.2,-0.39,1.24,38.48,-24.76,58.02
-0.22,-0.44,1.19,41.84,-28.57,51.73
-0.25,-0.46,1.14,45.34,-32.33,45.19
-0.3,-0.47,1.09,48.75,-36.12,38.32
-0.36,-0.46,1.04,51.88,-40.05,31.01
-0.38,-0.45,0.99,54.43,-44.34,23.24
-0.38,-0.45,0.99,54.43,-44.34,23.24
-0.39,-0.45,0.95,56.0,-48.72,15.16
-0.38,-0.44,0.92,56.41,-52.86,7.03
-0.38,-0.42,0.89,55.68,-56.45,-1.08
-0.37,-0.4,0.87,53.88,-58.88,-9.27
-0.35,-0.38,0.84,50.99,-59.75,-17.4
-0.35,-0.38,0.84,50.99,-59.75,-17.4
-0.34,-0.36,0.82,46.96,-58.79,-25.25
-0.34,-0.33,0.81,41.98,-56.03,-32.68
-0.37,-0.32,0.8,36.14,-51.56,-39.65
-0.42,-0.3,0.79,29.67,-45.72,-46.21
-0.46,-0.28,0.77,22.87,-39.1,-52.5
-0.46,-0.28,0.77,22.87,-39.1,-52.5
-0.48,-0.26,0.75,15.94,-32.16,-58.63
