ax,ay,az,gx,gy,gz
-0.28,1.49,0.67,16.44,59.36,-16.61
-0.25,1.56,0.77,15.22,66.45,-6.53
-0.23,1.57,0.85,12.64,73.38,3.95
-0.27,1.55,0.89,9.14,80.03,15.26
-0.34,1.5,0.92,5.45,85.63,27.25
-0.34,1.5,0.92,5.45,85.63,27.25
-0.4,1.42,0.95,2.43,89.4,39.37
-0.44,1.35,1.01,0.63,90.84,51.05
-0.45,1.27,1.1,0.08,90.15,61.89
-0.44,1.19,1.18,0.3,87.91,71.64
-0.45,1.09,1.25,0.48,84.77,79.94
-0.45,1.09,1.25,0.48,84.77,79.94
-0.47,0.97,1.32,-0.01,80.99,86.41
-0.48,0.84,1.4,-1.2,76.24,91.13
-0.48,0.7,1.47,-2.7,70.21,94.56
-0.48,0.57,1.52,-4.33,62.96,97.15
-0.49,0.45,1.56,-6.35,54.78,98.98
-0.49,0.45,1.56,-6.35,54.78,98.98
-0.51,0.31,1.57,-8.88,46.18,99.75
-0.52,0.15,1.58,-11.61,37.43,99.1
-0.54,-0.0,1.55,-13.54,28.78,97.11
-0.57,-0.12,1.5,-13.99,19.76,93.91
-0.57,-0.24,1.47,-13.48,9.88,89.5
-0.57,-0.24,1.47,-13.48,9.88,89.5
-0.57,-0.34,1.43,-12.48,-0.25,84.46
-0.56,-0.44,1.38,-11.23,-9.95,78.92
-0.55,-0.52,1.31,-9.7,-18.92,72.68
-0.56,-0.58,1.23,-7.78,-27.07,65.69
-0.57,-0.63,1.15,-5.43,-34.32,57.94
-0.57,-0.63,1.15,-5.43,-34.32,57.94
-0.55,-0.69,1.07,-2.87,-40.55,49.39
-0.57,-0.72,1.01,-0.19,-45.76,40.39
-0.58,-0.76,0.93,2.45,-50.1,30.92
-0.61,-0.79,0.85,4.77,-53.92,21.46
-0.67,-0.78,0.79,6.49,-57.61,12.25
-0.67,-0.78,0.79,6.49,-57.61,12.25
-0.74,-0.74,0.73,7.49,-61.36,2.61
-0.77,-0.67,0.71,7.57,-65.11,-8.28
-0.75,-0.61,0.7,6.17,-68.67,-20.5
-0.74,-0.54,0.7,2.77,-71.66,-33.07
-0.74,-0.47,0.68,-2.74,-73.83,-45.71
-0.74,-0.47,0.68,-2.74,-73.83,-45.71
-0.72,-0.43,0.64,-10.02,-75.08,-58.57
-0.68,-0.41,0.6,-18.57,-75.36,-71.16
-0.63,-0.4,0.57,-27.86,-74.69,-82.73
-0.57,-0.42,0.54,-37.13,-73.25,-92.99
-0.53,-0.42,0.51,-45.62,-71.25,-101.44
-0.53,-0.42,0.51,-45.62,-71.25,-101.44
-0.51,-0.42,0.5,-52.67,-68.89,-107.62
-0.51,-0.4,0.48,-57.86,-66.46,-111.41
-0.52,-0.35,0.47,-60.85,-63.63,-113.11
-0.53,-0.27,0.5,-61.52,-59.39,-113.52
-0.55,-0.17,0.51,-60.31,-52.95,-113.32
-0.55,-0.17,0.51,-60.31,-52.95,-113.32
-0.57,-0.06,0.51,-57.49,-44.41,-112.46
-0.61,0.07,0.52,-53.14,-34.47,-110.68
-0.64,0.21,0.53,-47.26,-24.2,-107.71
-0.64,0.36,0.55,-39.88,-15.16,-102.88
-0.64,0.53,0.56,-31.07,-9.03,-95.24
-0.64,0.53,0.56,-31.07,-9.03,-95.24
-0.64,0.7,0.57,-21.52,-6.36,-84.74
-0.63,0.88,0.63,-12.19,-6.73,-72.56
-0.56,1.05,0.7,-4.3,-9.04,-60.27
-0.45,1.19,0.72,1.22,-11.59,-48.8
-0.37,1.29,0.72,4.19,-13.39,-38.14
-0.37,1.29,0.72,4.19,-13.39,-38.14
-0.32,1.37,0.69,4.35,-13.85,-28.36
-0.27,1.42,0.66,1.72,-12.78,-19.67
-0.18,1.44,0.67,-3.44,-10.0,-11.84
-0.06,1.41,0.68,-10.87,-4.97,-4.18
0.06,1.34,0.68,-19.67,3.07,4.09
0.06,1.34,0.68,-19.67,3.07,4.09
0.13,1.25,0.67,-28.83,14.23,13.37
0.12,1.16,0.67,-37.29,27.29,23.75
0.06,1.07,0.72,-43.91,40.68,35.26
0.01,0.97,0.8,-47.46,53.28,47.96
-0.02,0.86,0.86,-46.71,64.6,62.05
-0.02,0.86,0.86,-46.71,64.6,62.05
-0.07,0.76,0.9,-41.53,74.12,77.51
-0.15,0.68,0.95,-33.4,81.66,93.31
-0.25,0.59,1.02,-24.29,87.89,107.39
-0.31,0.45,1.14,-15.1,93.07,118.41
-0.36,0.28,1.3,-5.13,97.32,126.61
-0.36,0.28,1.3,-5.13,97.32,126.61
-0.49,0.19,1.37,6.57,99.8,132.92
-0.66,0.19,1.48,18.63,98.67,137.18
-0.84,0.23,1.61,28.87,93.81,139.01
-0.94,0.22,1.71,35.81,85.37,138.09
-0.98,0.15,1.78,38.7,73.44,134.26
-0.98,0.15,1.78,38.7,73.44,134.26
-1.0,0.07,1.79,37.57,58.42,128.11
-0.99,-0.06,1.78,33.02,41.13,119.92
-0.94,-0.23,1.73,25.67,22.83,110.12
-0.84,-0.44,1.67,16.52,5.06,99.31
-0.74,-0.66,1.57,6.72,-10.78,88.02
-0.74,-0.66,1.57,6.72,-10.78,88.02
-0.66,-0.85,1.42,-2.12,-23.96,76.41
-0.62,-1.02,1.25,-7.98,-34.34,64.46
-0.58,-1.17,1.08,-9.6,-42.29,52.49
-0.59,-1.25,0.96,-7.27,-48.3,41.33
-0.62,-1.23,0.84,-2.07,-52.91,31.09
-0.62,-1.23,0.84,-2.07,-52.91,31.09
-0.63,-1.12,0.76,5.54,-56.77,21.58
-0.62,-0.96,0.76,14.7,-60.16,12.41
-0.59,-0.83,0.76,23.6,-62.79,3.1
-0.59,-0.71,0.74,30.87,-64.48,-6.08
-0.64,-0.6,0.73,35.77,-65.47,-14.99
-0.64,-0.6,0.73,35.77,-65.47,-14.99
-0.72,-0.5,0.7,37.89,-66.11,-24.2
-0.76,-0.42,0.66,37.04,-66.65,-34.2
-0.76,-0.35,0.64,33.37,-67.13,-44.96
-0.73,-0.29,0.63,26.99,-67.33,-56.28
-0.65,-0.24,0.61,18.16,-66.79,-67.94
-0.65,-0.24,0.61,18.16,-66.79,-67.94
-0.56,-0.21,0.6,7.33,-64.82,-79.5
-0.48,-0.2,0.58,-5.08,-60.76,-90.57
-0.41,-0.21,0.53,-18.38,-54.16,-100.7
-0.37,-0.23,0.46,-31.42,-45.38,-109.2
-0.35,-0.24,0.39,-42.68,-35.35,-115.28
-0.35,-0.24,0.39,-42.68,-35.35,-115.28
-0.37,-0.24,0.33,-50.92,-24.75,-118.56
-0.4,-0.21,0.28,-55.2,-14.1,-119.09
-0.43,-0.15,0.25,-54.87,-3.87,-117.0
-0.44,-0.05,0.25,-50.03,5.88,-112.29
-0.44,0.08,0.27,-41.19,15.1,-105.04
-0.44,0.08,0.27,-41.19,15.1,-105.04
-0.45,0.24,0.31,-29.09,23.61,-95.34
-0.5,0.43,0.36,-14.63,31.08,-83.61
-0.57,0.66,0.45,1.2,37.0,-70.52
-0.63,0.93,0.61,16.8,41.27,-56.9
-0.64,1.25,0.73,29.49,44.74,-43.57
-0.64,1.25,0.73,29.49,44.74,-43.57
