ax,ay,az,gx,gy,gz
-0.15,1.11,-0.46,-45.2,-62.92,-67.04
-0.07,1.21,-0.66,-40.8,-57.36,-62.73
-0.07,1.21,-0.66,-40.8,-57.36,-62.73
0.04,1.35,-0.86,-30.61,-51.67,-58.49
0.21,1.54,-1.0,-14.68,-45.96,-53.67
0.42,1.77,-1.07,5.47,-38.95,-47.35
0.64,1.99,-1.07,26.07,-28.64,-39.14
0.79,1.99,-1.12,42.1,-13.41,-29.77
0.79,1.99,-1.12,42.1,-13.41,-29.77
0.82,1.99,-1.16,50.24,6.33,-20.54
0.71,1.99,-1.07,49.71,28.51,-12.83
0.53,1.99,-0.9,41.68,50.37,-6.12
0.37,1.99,-0.74,29.53,68.79,1.51
0.3,1.99,-0.59,17.64,82.05,11.16
0.3,1.99,-0.59,17.64,82.05,11.16
0.35,1.99,-0.42,8.95,90.44,22.39
0.47,1.99,-0.22,3.91,95.09,34.56
0.61,1.97,-0.04,1.38,97.8,47.18
0.7,1.86,0.13,-0.21,100.46,60.06
0.72,1.73,0.29,-2.31,103.99,72.72
0.72,1.73,0.29,-2.31,103.99,72.72
0.7,1.6,0.5,-6.18,108.13,84.4
0.68,1.45,0.75,-12.63,112.24,94.72
0.66,1.29,1.04,-21.95,115.91,103.63
0.64,1.1,1.31,-33.56,118.98,110.7
0.6,0.84,1.55,-45.96,120.79,115.31
0.6,0.84,1.55,-45.96,120.79,115.31
0.5,0.45,1.86,-56.5,118.96,117.03
0.44,-0.03,1.97,-58.87,111.62,116.37
0.37,-0.4,1.97,-50.15,101.61,116.84
0.14,-0.56,1.97,-37.47,90.85,119.11
0.14,-0.56,1.97,-27.04,76.86,118.04
-0.02,-0.64,1.97,-27.04,76.86,118.04
-0.05,-0.73,1.97,-17.65,59.89,111.22
-0.05,-0.84,1.97,-7.42,41.77,100.72
-0.07,-0.87,1.97,2.63,23.02,88.88
-0.09,-0.81,1.97,11.09,4.05,76.47
-0.09,-0.81,1.97,17.35,-14.53,63.19
-0.1,-0.75,1.93,17.35,-14.53,63.19
-0.09,-0.72,1.8,21.02,-32.0,48.94
-0.09,-0.7,1.67,21.88,-47.59,34.02
-0.14,-0.67,1.54,20.33,-60.43,18.69
-0.22,-0.62,1.44,17.14,-69.88,3.0
-0.22,-0.62,1.44,17.14,-69.88,3.0
-0.34,-0.53,1.35,12.91,-75.81,-12.78
-0.46,-0.38,1.3,7.87,-78.7,-28.26
-0.58,-0.21,1.25,1.5,-79.45,-43.09
-0.68,-0.05,1.2,-7.02,-78.72,-57.13
-0.77,0.09,1.13,-17.87,-77.08,-70.11
-0.77,0.09,1.13,-17.87,-77.08,-70.11
-0.82,0.19,1.04,-30.46,-74.92,-81.46
-0.86,0.27,0.92,-43.74,-72.55,-90.43
-0.87,0.31,0.81,-56.46,-70.05,-96.78
-0.89,0.37,0.7,-67.17,-67.54,-100.6
-0.88,0.45,0.63,-74.55,-65.39,-102.27
-0.88,0.45,0.63,-74.55,-65.39,-102.27
-0.83,0.56,0.56,-78.11,-63.43,-102.35
-0.73,0.69,0.46,-78.3,-61.17,-101.2
-0.61,0.82,0.38,-75.93,-58.29,-98.77
-0.5,0.98,0.29,-71.72,-54.72,-94.92
-0.41,1.12,0.19,-66.03,-50.25,-89.42
-0.41,1.12,0.19,-66.03,-50.25,-89.42
-0.36,1.27,0.05,-58.88,-44.74,-82.07
-0.32,1.43,-0.13,-50.38,-39.01,-73.75
-0.24,1.6,-0.35,-40.74,-34.05,-65.84
-0.07,1.76,-0.6,-30.31,-30.31,-58.77
0.19,1.95,-0.8,-19.77,-27.28,-51.46
0.19,1.95,-0.8,-19.77,-27.28,-51.46
0.48,1.99,-0.89,-11.22,-23.63,-42.0
0.72,1.99,-0.93,-8.32,-17.46,-30.27
0.88,1.99,-0.9,-13.71,-7.15,-18.44
0.9,1.99,-0.74,-26.93,7.12,-8.68
0.81,1.99,-0.5,-44.56,24.2,-0.62
0.81,1.99,-0.5,-44.56,24.2,-0.62
0.66,1.99,-0.29,-62.18,42.21,8.09
0.54,1.94,-0.11,-76.28,57.95,18.14
0.56,1.84,0.08,-85.24,69.09,28.72
0.67,1.76,0.32,-88.83,75.59,39.28
0.81,1.67,0.56,-87.99,78.62,49.7
0.81,1.67,0.56,-87.99,78.62,49.7
0.91,1.56,0.76,-84.65,79.87,59.89
0.94,1.41,0.92,-81.11,80.5,69.57
0.9,1.26,1.08,-79.42,80.88,77.99
0.84,1.11,1.23,-80.55,81.0,84.29
0.8,0.93,1.39,-84.32,80.65,88.09
0.8,0.93,1.39,-84.32,80.65,88.09
0.78,0.71,1.6,-89.99,79.47,89.71
0.7,0.43,1.76,-96.09,77.96,89.8
0.55,0.07,1.81,-98.99,74.35,88.3
0.42,-0.26,1.82,-95.62,67.58,85.62
0.24,-0.48,1.87,-88.56,59.46,82.89
0.24,-0.48,1.87,-88.56,59.46,82.89
0.04,-0.59,1.91,-82.66,50.47,79.11
-0.08,-0.67,1.87,-79.02,40.58,72.73
-0.14,-0.77,1.78,-77.02,31.04,63.33
-0.19,-0.89,1.65,-76.53,22.68,51.02
-0.2,-1.06,1.51,-76.73,14.95,36.26
-0.2,-1.06,1.51,-76.73,14.95,36.26
-0.22,-1.18,1.34,-76.19,7.19,21.46
-0.27,-1.23,1.16,-73.29,-0.4,8.55
-0.33,-1.23,1.02,-67.3,-7.88,-2.45
-0.39,-1.2,0.92,-58.41,-14.81,-12.45
-0.49,-1.08,0.89,-46.78,-20.68,-22.0
-0.49,-1.08,0.89,-46.78,-20.68,-22.0
-0.59,-0.86,0.9,-33.51,-25.12,-31.2
-0.66,-0.59,0.95,-20.86,-28.45,-40.3
-0.71,-0.34,1.04,-11.88,-31.45,-48.89
-0.74,-0.11,1.09,-9.62,-34.44,-56.78
-0.75,0.05,1.03,-15.13,-36.78,-63.7
-0.75,0.05,1.03,-15.13,-36.78,-63.7
-0.77,0.11,0.95,-26.73,-37.52,-69.33
-0.8,0.09,0.88,-41.89,-37.06,-73.71
-0.81,0.04,0.78,-57.54,-36.04,-76.94
-0.78,0.0,0.66,-70.45,-34.72,-79.02
-0.73,0.03,0.54,-78.48,-33.22,-80.02
-0.73,0.03,0.54,-78.48,-33.22,-80.02
-0.64,0.12,0.44,-80.75,-31.64,-80.18
-0.54,0.24,0.38,-77.66,-30.03,-79.5
-0.42,0.38,0.32,-70.24,-28.45,-78.04
-0.31,0.57,0.3,-59.27,-27.01,-75.57
-0.24,0.82,0.31,-45.33,-26.14,-71.59
-0.24,0.82,0.31,-45.33,-26.14,-71.59
-0.17,1.12,0.25,-28.95,-26.73,-66.11
-0.08,1.41,0.14,-10.02,-29.22,-59.74
0.12,1.69,0.01,11.39,-33.16,-53.14
0.45,1.96,-0.06,33.85,-37.36,-46.74
0.86,1.99,-0.09,53.82,-38.97,-40.11
0.86,1.99,-0.09,53.82,-38.97,-40.11
1.2,1.99,-0.09,66.09,-34.29,-32.17
1.3,1.99,-0.15,65.9,-21.37,-23.15
1.13,1.99,-0.12,52.87,-2.63,-14.75
0.88,1.99,0.05,30.86,17.73,-7.99
0.7,1.99,0.29,6.22,36.93,-0.67
0.7,1.99,0.29,6.22,36.93,-0.67
0.57,1.99,0.52,-15.71,53.33,9.23
0.51,1.86,0.7,-31.88,66.1,21.3
0.49,1.65,0.86,-41.39,74.43,33.98
0.48,1.44,1.01,-45.26,78.16,46.27
0.49,1.24,1.16,-45.37,78.18,57.74
0.49,1.24,1.16,-45.37,78.18,57.74
0.51,1.05,1.28,-43.71,75.85,68.28
0.53,0.87,1.4,-41.8,72.11,77.62
0.54,0.67,1.53,-40.79,67.8,85.34
0.51,0.44,1.66,-41.58,63.54,90.97
0.43,0.17,1.77,-44.42,59.87,93.89
0.43,0.17,1.77,-44.42,59.87,93.89
0.31,-0.14,1.83,-47.63,55.62,93.68
0.19,-0.51,1.86,-48.11,49.04,90.97
-0.02,-0.82,1.86,-45.59,40.61,87.27
-0.21,-1.09,1.83,-41.71,30.36,82.52
-0.23,-1.24,1.7,-37.81,18.45,75.52
-0.23,-1.24,1.7,-37.81,18.45,75.52
-0.15,-1.32,1.58,-33.7,6.43,66.18
-0.07,-1.34,1.45,-27.61,-4.61,54.8
-0.03,-1.31,1.37,-19.75,-14.49,41.83
-0.03,-1.2,1.29,-11.94,-23.4,28.38
-0.05,-1.08,1.2,-5.56,-31.1,15.1
-0.05,-1.08,1.2,-5.56,-31.1,15.1
-0.08,-1.02,1.1,-1.67,-37.3,1.99
-0.12,-0.98,1.02,-0.68,-41.84,-10.98
-0.19,-0.95,0.94,-2.09,-44.37,-23.6
-0.29,-0.89,0.9,-5.2,-44.82,-35.71
-0.4,-0.81,0.86,-9.49,-43.39,-47.41
-0.4,-0.81,0.86,-9.49,-43.39,-47.41
-0.51,-0.7,0.84,-14.67,-40.59,-58.74
-0.6,-0.58,0.83,-20.49,-36.89,-69.46
-0.71,-0.42,0.86,-26.74,-32.72,-78.79
-0.81,-0.23,0.9,-33.4,-28.49,-86.63
-0.9,-0.06,0.91,-40.58,-24.7,-92.98
-0.9,-0.06,0.91,-40.58,-24.7,-92.98
-0.95,0.1,0.85,-48.24,-21.86,-97.51
-0.98,0.24,0.77,-55.69,-20.14,-99.9
-0.95,0.36,0.68,-61.84,-19.67,-100.2
-0.86,0.49,0.62,-65.6,-20.09,-98.72
-0.74,0.61,0.56,-66.17,-20.6,-95.75
-0.74,0.61,0.56,-66.17,-20.6,-95.75
-0.58,0.72,0.48,-63.17,-20.59,-91.69
-0.43,0.84,0.4,-56.29,-19.81,-86.69
-0.29,0.99,0.31,-45.28,-18.56,-80.4
-0.19,1.2,0.25,-29.95,-17.86,-72.35
-0.12,1.49,0.21,-10.55,-18.89,-62.78
-0.12,1.49,0.21,-10.55,-18.89,-62.78
-0.03,1.84,0.19,12.13,-22.1,-52.41
0.16,1.99,0.17,36.67,-26.48,-41.7
0.49,1.99,0.13,60.12,-29.97,-29.99
0.85,1.99,0.16,77.1,-29.89,-16.34
1.08,1.99,0.14,80.44,-23.37,-1.4
1.08,1.99,0.14,80.44,-23.37,-1.4
1.1,1.99,0.13,65.92,-10.21,12.48
0.98,1.99,0.27,35.88,6.61,23.09
0.86,1.99,0.52,-2.16,24.38,31.98
0.77,1.99,0.78,-40.38,41.57,42.0
0.72,1.71,0.97,-73.47,57.31,53.26
0.72,1.71,0.97,-73.47,57.31,53.26
0.71,1.38,1.14,-98.64,70.49,64.47
0.7,1.06,1.27,-114.81,80.45,74.76
0.64,0.75,1.33,-121.07,86.42,83.67
0.54,0.48,1.35,-118.16,86.68,91.04
0.48,0.26,1.43,-107.85,80.76,96.77
0.48,0.26,1.43,-107.85,80.76,96.77
0.49,0.07,1.53,-92.42,70.7,101.35
0.51,-0.08,1.65,-74.98,58.99,105.48
0.49,-0.17,1.77,-58.52,47.24,108.74
0.42,-0.26,1.83,-44.91,36.14,109.77
0.35,-0.37,1.84,-34.87,25.95,107.72
0.35,-0.37,1.84,-34.87,25.95,107.72
0.25,-0.52,1.85,-28.81,16.98,102.73
0.13,-0.71,1.83,-27.02,9.54,95.22
-0.02,-0.92,1.75,-28.8,3.64,85.44
-0.15,-1.15,1.6,-31.98,-1.32,73.82
-0.24,-1.38,1.47,-34.4,-6.12,61.73
-0.24,-1.38,1.47,-34.4,-6.12,61.73
-0.3,-1.54,1.29,-36.55,-10.85,49.15
-0.3,-1.65,1.06,-37.89,-15.07,35.43
-0.29,-1.6,0.89,-35.92,-19.16,20.61
