ax,ay,az,gx,gy,gz
-0.63,-0.38,1.8,12.53,16.67,192.39
-0.66,-0.5,1.8,4.04,3.02,181.06
-0.67,-0.63,1.79,-7.71,-10.69,166.23
-0.66,-0.8,1.72,-22.33,-23.8,148.24
-0.66,-0.8,1.72,-22.33,-23.8,148.24
-0.61,-1.06,1.59,-38.45,-35.89,127.64
-0.58,-1.35,1.42,-53.24,-47.48,106.38
-0.51,-1.62,1.17,-63.42,-58.83,86.63
-0.49,-1.83,0.89,-67.17,-69.06,69.38
-0.58,-1.94,0.74,-64.99,-79.55,54.16
-0.58,-1.94,0.74,-64.99,-79.55,54.16
-0.67,-1.9,0.61,-57.59,-90.51,39.23
-0.67,-1.73,0.52,-45.89,-101.41,23.29
-0.59,-1.55,0.46,-31.98,-111.0,6.44
-0.5,-1.34,0.49,-17.46,-118.24,-10.59
-0.46,-1.09,0.54,-4.82,-122.52,-27.29
-0.46,-1.09,0.54,-4.82,-122.52,-27.29
-0.46,-0.85,0.58,4.01,-122.7,-43.9
-0.52,-0.68,0.61,8.04,-118.11,-60.55
-0.63,-0.56,0.59,7.1,-108.96,-77.11
-0.77,-0.47,0.52,1.81,-96.63,-93.72
-0.88,-0.43,0.43,-6.31,-83.06,-110.32
-0.88,-0.43,0.43,-6.31,-83.06,-110.32
-0.94,-0.4,0.36,-15.36,-70.38,-126.07
-0.93,-0.36,0.35,-23.72,-59.8,-139.53
-0.88,-0.3,0.39,-30.59,-51.26,-149.66
-0.81,-0.23,0.44,-35.81,-44.1,-156.2
-0.75,-0.18,0.47,-39.27,-37.31,-159.53
-0.75,-0.18,0.47,-39.27,-37.31,-159.53
-0.72,-0.14,0.48,-40.89,-29.99,-160.42
-0.73,-0.1,0.5,-40.48,-22.04,-159.46
-0.74,-0.04,0.49,-37.63,-13.65,-156.77
-0.74,0.06,0.48,-32.18,-5.17,-152.32
-0.72,0.18,0.49,-24.38,2.93,-146.42
-0.72,0.18,0.49,-24.38,2.93,-146.42
-0.69,0.34,0.51,-14.62,10.3,-139.5
-0.68,0.53,0.57,-3.0,16.71,-131.77
-0.68,0.77,0.66,9.88,21.87,-123.47
